n_chains,em_seconds,em_iters,em_n_params,em_monotone_violation,net_n_params,net_grad_steps,net_eps_seconds,net_x0_seconds,net_eps_final_loss,net_x0_final_loss
32,17.971006504999878,120,13,0.0,25248,20000,12.084158997000031,12.078673901000002,0.0683257861103554,0.19609340539348752
64,19.77785678300006,120,13,0.0,25248,20000,16.315762954000093,15.715852835000078,0.11296264831227407,0.25897804311510586
128,24.29027602799988,120,13,0.0,25248,20000,24.08479207099981,31.241679128000214,0.14032106399513528,0.27137045989803954
256,37.24377255800027,120,13,0.0,25248,20000,23.177987755999766,55.60807248399988,0.2318760128804452,0.35708702527510366
512,320.14182996599993,120,13,0.0,25248,20000,478.1388465670002,468.67925612100044,0.2790947437160495,0.4225875739003848
1024,411.80072738800027,120,13,0.0,25248,20000,593.567016295,552.7979742609996,0.31334349831402725,0.3785204266179389
2048,467.1986415399997,120,13,0.0,25248,20000,22.771237226000267,23.527287730999888,0.2733153723057277,0.42273833242537184
4096,476.41115495399936,120,13,0.0,25248,20000,23.9979896320001,24.141696951000085,0.2910320387998659,0.43038935706138726
