n_chains,seed,arm,innov_kurtosis,innov_kurtosis_se,kurtosis_gap_in_se,innov_variance,innov_kl,cov_frobenius_rel,cov_worst_lag_abs,marginal_var,notes
512,3,exact,1.8241021227865666,0.0747531026638903,1.1469288126485218,0.33695194752395846,0.0009305402171861054,0.051287653502754556,0.017527474682684435,0.990569842053337,
512,3,em_bp,0.8260561550397951,0.0405257074365795,26.74308540382472,0.3441698404984536,0.006772005019397494,0.05102738079961626,0.019263956906647516,1.0006316055599123,
512,3,mlp,0.27105848923992504,0.034102127284879394,48.05507020535203,0.33250828030344576,0.01607078748189029,0.13504731929933453,0.05236907077613473,0.9494457337072966,
512,3,cnn,1.1430021022588095,0.06024247497579681,12.729166723577215,0.31885759008108205,0.0037525385707408276,0.1642401294676303,0.05542053935432223,0.995556683641102,
