mechanism,strength,arm,t,score_rel_l2,ratio_to_em,fitted_rho,chow_liu_rho,rho_minus_chow_liu,em_seconds,em_iters,em_monotone_violation,mode_cnn,mode_mlp,innovation_mean,innovation_var,innovation_excess_kurtosis
longrange,0.0,em_bp,0.1,0.0018295572169625587,1.0,0.8513838955328888,0.8500000000000004,0.001383895532888424,1257.8261216951068,81,0.0,eps,eps,0.0024039434746944005,0.2775593054206813,-0.004750275021683681
longrange,0.0,cnn,0.1,0.04649069728380118,25.410900983455058,0.8513838955328888,0.8500000000000004,0.001383895532888424,1257.8261216951068,81,0.0,eps,eps,0.0024039434746944005,0.2775593054206813,-0.004750275021683681
longrange,0.0,mlp,0.1,0.06626519139040939,36.21925063399943,0.8513838955328888,0.8500000000000004,0.001383895532888424,1257.8261216951068,81,0.0,eps,eps,0.0024039434746944005,0.2775593054206813,-0.004750275021683681
longrange,0.0,em_bp,0.2,0.0021480800867797094,1.0,0.8513838955328888,0.8500000000000004,0.001383895532888424,1257.8261216951068,81,0.0,eps,eps,0.0024039434746944005,0.2775593054206813,-0.004750275021683681
longrange,0.0,cnn,0.2,0.06318876605731102,29.41639208249463,0.8513838955328888,0.8500000000000004,0.001383895532888424,1257.8261216951068,81,0.0,eps,eps,0.0024039434746944005,0.2775593054206813,-0.004750275021683681
longrange,0.0,mlp,0.2,0.10632687533957859,49.49856199215474,0.8513838955328888,0.8500000000000004,0.001383895532888424,1257.8261216951068,81,0.0,eps,eps,0.0024039434746944005,0.2775593054206813,-0.004750275021683681
longrange,0.0,em_bp,0.4,0.0031214000434671234,1.0,0.8513838955328888,0.8500000000000004,0.001383895532888424,1257.8261216951068,81,0.0,x0,x0,0.0024039434746944005,0.2775593054206813,-0.004750275021683681
longrange,0.0,cnn,0.4,0.07371716137814274,23.616697748315765,0.8513838955328888,0.8500000000000004,0.001383895532888424,1257.8261216951068,81,0.0,x0,x0,0.0024039434746944005,0.2775593054206813,-0.004750275021683681
longrange,0.0,mlp,0.4,0.16695256066908223,53.486435043307736,0.8513838955328888,0.8500000000000004,0.001383895532888424,1257.8261216951068,81,0.0,x0,x0,0.0024039434746944005,0.2775593054206813,-0.004750275021683681
longrange,0.0,em_bp,0.8,0.0070917506353262915,1.0,0.8513838955328888,0.8500000000000004,0.001383895532888424,1257.8261216951068,81,0.0,x0,x0,0.0024039434746944005,0.2775593054206813,-0.004750275021683681
longrange,0.0,cnn,0.8,0.11198360515816282,15.790685673624289,0.8513838955328888,0.8500000000000004,0.001383895532888424,1257.8261216951068,81,0.0,x0,x0,0.0024039434746944005,0.2775593054206813,-0.004750275021683681
longrange,0.0,mlp,0.8,0.17787118588025827,25.08142136219859,0.8513838955328888,0.8500000000000004,0.001383895532888424,1257.8261216951068,81,0.0,x0,x0,0.0024039434746944005,0.2775593054206813,-0.004750275021683681
longrange,0.0,em_bp,1.6,0.024575792590482412,1.0,0.8513838955328888,0.8500000000000004,0.001383895532888424,1257.8261216951068,81,0.0,x0,x0,0.0024039434746944005,0.2775593054206813,-0.004750275021683681
longrange,0.0,cnn,1.6,0.2570547799255634,10.45967404628546,0.8513838955328888,0.8500000000000004,0.001383895532888424,1257.8261216951068,81,0.0,x0,x0,0.0024039434746944005,0.2775593054206813,-0.004750275021683681
longrange,0.0,mlp,1.6,0.2528000190355125,10.286545921347646,0.8513838955328888,0.8500000000000004,0.001383895532888424,1257.8261216951068,81,0.0,x0,x0,0.0024039434746944005,0.2775593054206813,-0.004750275021683681
