family,t,n_components,rel_mean_error,gaussian_baseline_error,improvement_over_gaussian,seconds_per_chain,kernel_components,kernel_fit_components
uniform_kernel4,0.4,1,0.029657408543424864,0.029643827383162454,0.9995420651726018,0.00833293118751044,4,4
uniform_kernel4,0.4,2,0.008562854403905076,0.029643827383162454,3.461909543813268,0.014494499906248848,4,4
uniform_kernel4,0.4,3,0.004807683685584464,0.029643827383162454,6.165927153661876,0.019824954593758548,4,4
uniform_kernel4,0.4,4,0.003533840837799387,0.029643827383162454,8.3885575903929,0.031683897281226336,4,4
uniform_kernel4,0.4,6,0.0019460337675963329,0.029643827383162454,15.232946044804446,0.04800617937499396,4,4
uniform_kernel4,0.4,8,0.001453531245834783,0.029643827383162454,20.39435166468513,0.06254571109374751,4,4
uniform_kernel4,0.4,12,0.0009960867348791204,0.029643827383162454,29.760287277352273,0.10655881459376815,4,4
uniform_kernel4,0.4,16,0.0009761486030946223,0.029643827383162454,30.36815018654383,0.16759726359373417,4,4
uniform_kernel4,0.8,1,0.016522321835377746,0.01653544704696806,1.0007943926840965,0.008215858374995832,4,4
uniform_kernel4,0.8,2,0.0072328504731402135,0.01653544704696806,2.286159116433252,0.01420685496873375,4,4
uniform_kernel4,0.8,3,0.00874750429893542,0.01653544704696806,1.8903045350867036,0.019990627968752506,4,4
uniform_kernel4,0.8,4,0.004961866397027456,0.01653544704696806,3.332505497704267,0.026693796562511807,4,4
uniform_kernel4,0.8,6,0.00200473732330642,0.01653544704696806,8.248186360742809,0.04172654528125008,4,4
uniform_kernel4,0.8,8,0.0019840461483374306,0.01653544704696806,8.334204857495001,0.06000960300002589,4,4
uniform_kernel4,0.8,12,0.001380681972280902,0.01653544704696806,11.976289528609776,0.10774293593749462,4,4
uniform_kernel4,0.8,16,0.0013382654022086244,0.01653544704696806,12.355880245935195,0.16461656515625123,4,4
uniform_kernel4,1.6,1,0.006221754715850238,0.00527641992314032,0.8480597780073796,0.008336512937518137,4,4
uniform_kernel4,1.6,2,0.006465917140855232,0.00527641992314032,0.8160358087178365,0.013913453312511592,4,4
uniform_kernel4,1.6,3,0.005971278214833029,0.00527641992314032,0.8836332412101253,0.02032828503124051,4,4
uniform_kernel4,1.6,4,0.0060586872503505486,0.00527641992314032,0.8708850127286291,0.028617339999982505,4,4
uniform_kernel4,1.6,6,0.004736438561534496,0.00527641992314032,1.114005777672514,0.044562427187486264,4,4
uniform_kernel4,1.6,8,0.004416661711931272,0.00527641992314032,1.1946624548777365,0.059873386281253715,4,4
uniform_kernel4,1.6,12,0.004385353451546902,0.00527641992314032,1.2031914830671404,0.10876598340624355,4,4
uniform_kernel4,1.6,16,0.004394049763051643,0.00527641992314032,1.2008102337639153,0.16895372100000827,4,4
uniform_kernel8,0.02,1,0.04882125083407931,0.048820915917226454,0.9999931399370738,0.017094419249986004,8,8
uniform_kernel8,0.02,2,0.025896755522994586,0.048820915917226454,1.8852136080860302,0.032330008875021576,8,8
uniform_kernel8,0.02,3,0.008233987981904643,0.048820915917226454,5.929194458932579,0.05042180437499155,8,8
uniform_kernel8,0.02,4,0.0060126715291826584,0.048820915917226454,8.11967121108693,0.07451851865624803,8,8
uniform_kernel8,0.02,6,0.002261926429410699,0.048820915917226454,21.583777121321226,0.13614950618750754,8,8
uniform_kernel8,0.02,8,0.0016581564534481684,0.048820915917226454,29.442888706733562,0.1975375590312467,8,8
uniform_kernel8,0.02,12,0.0012073463415748899,0.048820915917226454,40.43654603164105,0.41332809806249315,8,8
uniform_kernel8,0.02,16,0.0008674430400808742,0.048820915917226454,56.281408301661784,0.8252676186875192,8,8
uniform_kernel8,0.05,1,0.05503390531818501,0.05503296768255429,0.9999829625823337,0.01787958721874361,8,8
uniform_kernel8,0.05,2,0.01868478148819388,0.05503296768255429,2.9453364342166535,0.03387912053125319,8,8
