n_chains,seed,arm,t,mse_vs_bayes_denoiser,rel_l2_vs_bayes_denoiser,denoising_risk,bayes_risk_floor,zero_predictor_ceiling,fraction_achievable_captured,score_reweighting,abs_score_error_implied
128,2,em_bp,0.1,0.0009029978771266298,0.03314974500491492,0.11308497935610731,0.11225149908418383,0.9251288114992466,0.9989746542815334,4.991676378648053,19.199934876119404
128,2,mlp,0.1,0.07343667560133837,0.2989464026266953,0.18541884206830792,0.11225149908418383,0.9251288114992466,0.9099896849541248,4.991676378648053,173.14617234707904
128,2,cnn,0.1,0.004309757560892759,0.07242078825438784,0.11631018612653718,0.11225149908418383,0.9251288114992466,0.9950070115374545,4.991676378648053,41.94525230753125
128,2,em_bp,0.2,0.0009563117989981449,0.03553981417143407,0.1813027096419356,0.18082770081903027,0.9251288114992466,0.9993618055702331,2.4834107844072584,9.830108003739651
128,2,mlp,0.2,0.08975684889509256,0.34430964950367376,0.26998049538245283,0.18082770081903027,0.9251288114992466,0.8802194524713984,2.4834107844072584,95.23406692630675
128,2,cnn,0.2,0.00609165504212835,0.08969805927571813,0.1881515428472511,0.18082770081903027,0.9251288114992466,0.9901601086937414,2.4834107844072584,24.80996682067264
128,2,em_bp,0.4,0.0008290214019985032,0.035507399346636305,0.2958354994289113,0.29523508232779827,0.9251288114992466,0.9990467961922675,1.2172785608036423,4.486243209483357
128,2,mlp,0.4,0.0966510262777252,0.38338862939322293,0.3906175610377579,0.29523508232779827,0.9251288114992466,0.8485736969704014,1.2172785608036423,48.43989328583183
128,2,cnn,0.4,0.0070109840383802665,0.103258421699729,0.3022914281464334,0.29523508232779827,0.9251288114992466,0.9887975614110067,1.2172785608036423,13.046362214535492
128,2,em_bp,0.8,0.0013685892529618454,0.05444920313827124,0.49179999351822745,0.4904410085338218,0.9251288114992466,0.9968736528259253,0.5629958698942408,2.6659484117381593
128,2,mlp,0.8,0.07399554425017443,0.4003665171102126,0.5608046726597584,0.4904410085338218,0.9251288114992466,0.8381282758662235,0.5629958698942408,19.602793408979878
128,2,cnn,0.8,0.009443277345825122,0.14302644300025052,0.4988413287858745,0.4904410085338218,0.9251288114992466,0.9806750495533897,0.5629958698942408,7.002877849006894
128,2,em_bp,1.6,0.005318649448967126,0.17284398023710715,0.7904575240349394,0.7889938964839996,0.9251288114992466,0.9892486982433872,0.21047598294396438,1.9647767013140143
128,2,mlp,1.6,0.038229408533266965,0.46339608953824374,0.8210238632204165,0.7889938964839996,0.9251288114992466,0.7647189427280315,0.21047598294396438,5.267582006360781
128,2,cnn,1.6,0.012601258312121449,0.26604832698627695,0.7934597902259465,0.7889938964839996,0.9251288114992466,0.9671950892139121,0.21047598294396438,3.0242624219202496
