regime,n_chains,rep,n_components,rho_raw,param_raw,rho_grid,param_grid,rho_err_raw,rho_err_grid,param_err_raw,param_err_grid,rho_grid_minus_raw,param_grid_minus_raw,exkurt_raw,exkurt_grid,raw_monotone_violation
gaussian,128,3,0,0.8000737811400406,0.3641226729075169,0.7998658129270649,0.36455980533131405,7.378114004052971e-05,-0.00013418707293511023,0.004122672907517,0.004559805331314171,-0.00020796821297563994,0.00043713242379717077,nan,nan,nan
mixture,128,3,8,0.7918062171113134,0.3734882264922421,0.7920363664509338,0.3739236907600798,-0.008193782888686663,-0.007963633549066262,0.013488226492242239,0.013923690760079932,0.00023014933962040018,0.000435464267837693,2.5715882334792735,2.570135782286136,0.0
gaussian,128,4,0,0.8017450235659243,0.3618691398383451,0.8015295130450308,0.3623055530496064,0.0017450235659242086,0.0015295130450307948,0.0018691398383452462,0.0023055530496065013,-0.00021551052089341383,0.0004364132112612551,nan,nan,nan
mixture,128,4,8,0.8017055375936822,0.3387301832173622,0.801485500283164,0.3391667001890371,0.0017055375936821937,0.0014855002831639652,-0.021269816782637674,-0.02083329981096277,-0.0002200373105182285,0.0004365169716749051,2.1865848591883914,2.190657245099996,0.0
gaussian,128,5,0,0.8012582104883651,0.36481843947755865,0.8010521483762116,0.3652518751751243,0.0012582104883650524,0.0010521483762115924,0.004818439477558778,0.005251875175124432,-0.00020606211215346004,0.0004334356975656539,nan,nan,nan
mixture,128,5,8,0.8028322007240255,0.37672489412077764,0.8011838312789207,0.3771355591752298,0.0028322007240254576,0.0011838312789206329,0.016724894120777767,0.01713555917522991,-0.0016483694451048247,0.00041066505445214174,2.8790142106582133,2.9000562738374738,0.0
gaussian,128,6,0,0.8024240268267394,0.37322545902379006,0.8022232179090751,0.3736598117356066,0.002424026826739367,0.0022232179090750925,0.013225459023790187,0.013659811735606708,-0.00020080891766427467,0.00043435271181652135,nan,nan,nan
mixture,128,6,8,0.7882368286457879,0.3662437932228405,0.7873305419240427,0.3666803929545344,-0.01176317135421212,-0.012669458075957318,0.006243793222840632,0.006680392954534542,-0.0009062867217451975,0.00043659973169390964,2.7303896589636842,2.929328852719146,0.0
gaussian,128,7,0,0.8090956834821289,0.3535063967617567,0.8088853500981308,0.35394626399272383,0.009095683482128858,0.00888535009813074,-0.006493603238243162,-0.006053736007276045,-0.00021033338399811807,0.000439867230967117,nan,nan,nan
mixture,128,7,8,0.7945313759004962,0.3814333595192948,0.7943834724533712,0.3818690083285587,-0.005468624099503883,-0.005616527546628891,0.021433359519294926,0.021869008328558814,-0.00014790344712500847,0.0004356488092638888,2.9112789440475852,2.9253734685518333,0.0
