family,rho,t,excess_kurtosis,posterior_mean_mse_median,posterior_mean_rel_median,score_mse_median,score_rel_median,score_rel_q90,score_cosine_median,score_max_abs_median
student_t_nu5,0.85,0.0725,6.0,0.0010385100585454665,0.0373968857783014,0.049307605878434094,0.12976527152237521,0.20573977646391645,0.9944094004021223,0.49635226561759027
student_t_nu5,0.85,0.1053,6.0,0.0009625111263098138,0.04572127820458455,0.02162143190481225,0.08640001843406868,0.12302036611542173,0.9976775172051797,0.3130525212377624
student_t_nu5,0.85,0.1527,6.0,0.0009388850471480623,0.04871114688276417,0.009988527124077622,0.06932736566768422,0.13786229727134647,0.9985075808574926,0.23788238441810994
student_t_nu5,0.85,0.2216,6.0,0.0010537735581917197,0.04195572072937965,0.0052777703750398084,0.05720152495972075,0.07585893018206445,0.9988744783110499,0.1676497202246237
student_t_nu5,0.85,0.3215,6.0,0.0008006703287080264,0.045299612220804274,0.001871198192266383,0.03879503938080969,0.09096650655718826,0.9994284496367103,0.09375402568235025
student_t_nu5,0.85,0.4665,6.0,0.0006374309454148969,0.040864085362160865,0.0006813829059854621,0.025250638136561768,0.03101896008113873,0.9997735432885921,0.059545349698640004
student_t_nu5,0.85,0.6769,6.0,0.000592385678352436,0.04582196720095106,0.00027806721535021553,0.020282651359928714,0.0594354706349504,0.9998284061833398,0.035500659992044326
student_t_nu5,0.85,0.9821,6.0,0.0002597549488630926,0.032607201424052545,4.929427484150534e-05,0.006959851995918077,0.010762193520660226,0.9999811362662097,0.013811181624973301
student_t_nu5,0.85,1.425,6.0,7.924734310937032e-05,0.032868721588575935,5.1641648425196155e-06,0.002317641858722198,0.0032063130771393927,0.9999977440551813,0.004134508495685862
student_t_nu5,0.85,2.0676,6.0,8.049633881690991e-06,0.014035064392240518,1.330120286534513e-07,0.0003871127353998889,0.0006387828879529234,0.9999999350180768,0.0006865767139755397
student_t_nu5,0.85,3.0,6.0,1.8030996267335871e-07,0.004914573174424575,4.4916770351427006e-10,1.9603141153590994e-05,3.182225461181921e-05,0.9999999998341292,3.342462560435022e-05
student_t_nu8,0.85,0.05,1.5,0.00031047578566592815,0.021889680315906296,0.031021718515813267,0.09770161822488059,0.18739800506504958,0.9960667185135688,0.4557192597349464
student_t_nu8,0.85,0.0725,1.5,0.0004091256602335499,0.026075814999709297,0.01942495081636887,0.07843539946681188,0.14669884022210541,0.9970447995542072,0.4495071186442281
student_t_nu8,0.85,0.1053,1.5,0.0003570393965537188,0.030177674017912763,0.008020377935284949,0.05699792201867491,0.1591861281853038,0.998734287201119,0.2398685226777959
student_t_nu8,0.85,0.1527,1.5,0.00039258971609672276,0.023703212274764893,0.004176648717303137,0.042087977466299685,0.08506360983342354,0.9991332800011329,0.19013748921030182
