n_chains,method,t,mean_rel_l2,score_rel_l2,mean_mse,identity_residual,seed
32,em_bp,1.6,0.3013038845727895,0.024489288607072772,0.01367711542952005,3.838837757400802e-15,2
32,dsm_net_eps,1.6,2.1240007538086147,0.17263390923555572,0.6796641822460447,4.751744229813655e-16,2
32,dsm_net_x0,1.6,0.8533741409594382,0.06936029270714492,0.10971449484407808,1.3622233260425738e-15,2
64,em_bp,0.1,0.035931433771366636,0.10767319938324141,0.0011232966362779628,2.0125933862787593e-15,2
64,dsm_net_eps,0.1,0.41029523816802227,1.2295028711173999,0.14646650458197658,1.844586111844402e-16,2
64,dsm_net_x0,0.1,0.5590766019916394,1.675345515566976,0.27194933289827583,1.6403996435408262e-16,2
64,em_bp,0.2,0.044831864199323404,0.07546419240538497,0.0016196923947422615,1.865392099284882e-15,2
64,dsm_net_eps,0.2,0.4795637438612533,0.8072359087387351,0.1853325199254628,1.9534422002264577e-16,2
64,dsm_net_x0,0.2,0.5394076125408194,0.907969378135386,0.2344731345486829,1.9978085089100452e-16,2
64,em_bp,0.4,0.055186772212484275,0.047857394054324626,0.0020344187960875176,2.312671209073404e-15,2
64,dsm_net_eps,0.4,0.4909407077314671,0.42573866825823886,0.16100095833876293,2.6348112246543156e-16,2
64,dsm_net_x0,0.4,0.5359829208306369,0.46479880631208575,0.1918988068872549,2.7971102768637433e-16,2
64,em_bp,0.8,0.09113987791924195,0.032952033406470446,0.003748729688572223,3.0864560024844046e-15,2
64,dsm_net_eps,0.8,0.7170310855426775,0.25924581888529913,0.2320295024984642,3.5118920770242904e-16,2
64,dsm_net_x0,0.8,0.580772106535033,0.20998077123875736,0.15222246144481683,4.892004134485637e-16,2
64,em_bp,1.6,0.2356384414600779,0.019152152014298356,0.008365219355795605,4.858687590186859e-15,2
64,dsm_net_eps,1.6,2.2589245250135104,0.18360020387087467,0.7687559525558123,4.514540714312209e-16,2
64,dsm_net_x0,1.6,0.7569134295930454,0.06152018734891328,0.0863132504860034,1.531015012921371e-15,2
128,em_bp,0.1,0.034944371004014506,0.10471533783980436,0.001062428761628141,2.0551109133067876e-15,2
128,dsm_net_eps,0.1,0.34746070263944745,1.0412110396482912,0.10504049292440339,2.083816630730512e-16,2
128,dsm_net_x0,0.1,0.49740964210340366,1.4905524758665787,0.2152651684325465,1.781811442442996e-16,2
128,em_bp,0.2,0.0364995718578471,0.06143868345845672,0.0010735801850579735,2.3243457251769924e-15,2
128,dsm_net_eps,0.2,0.42125458566178003,0.709085773518003,0.14300401463431006,2.153906295040109e-16,2
128,dsm_net_x0,0.2,0.4790674026050229,0.8064004317241639,0.18494908571573176,2.145173928180282e-16,2
128,em_bp,0.4,0.04332931497234017,0.037574730639276965,0.001254105343803256,2.93197596591135e-15,2
128,dsm_net_eps,0.4,0.4597164152560756,0.3986612870461474,0.1411725942277213,2.8121810792658625e-16,2
128,dsm_net_x0,0.4,0.46082632757314795,0.39962379144700927,0.14185509477181016,3.1504581781032755e-16,2
128,em_bp,0.8,0.059040530036422026,0.021346369586097005,0.0015731413117260607,4.767047017394055e-15,2
128,dsm_net_eps,0.8,0.6560980293694618,0.23721519794945276,0.1942695379720446,3.830931374448588e-16,2
128,dsm_net_x0,0.8,0.4640664182864909,0.16778530394508043,0.09719132999096487,6.157750706733297e-16,2
128,em_bp,1.6,0.13068274374893502,0.010621593651769413,0.0025728918941284504,8.903418294386636e-15,2
128,dsm_net_eps,1.6,2.3540635112215105,0.19133288244000599,0.8348748949280635,4.403613106143073e-16,2
128,dsm_net_x0,1.6,0.5806156067583209,0.04719110470094247,0.05078815790358899,1.9702577720705814e-15,2
256,em_bp,0.1,0.01304035644429537,0.03907711861401037,0.00014795317490926555,5.503815776363799e-15,2
256,dsm_net_eps,0.1,0.22343311062928828,0.6695462814728134,0.04343506018182676,3.1490122042260726e-16,2
256,dsm_net_x0,0.1,0.3890348745116794,1.1657934352653343,0.13168079311446276,2.135540469305987e-16,2
256,em_bp,0.2,0.015403308205550593,0.025927947339755238,0.00019119959035006286,5.451066846613299e-15,2
256,dsm_net_eps,0.2,0.27927977079413424,0.47010363576311953,0.06285472137380546,2.995000257617628e-16,2
256,dsm_net_x0,0.2,0.3726760881967031,0.6273149806914938,0.11192368572053825,2.593002613594877e-16,2
256,em_bp,0.4,0.015114647793592298,0.013107265137109067,0.00015260418209633576,8.445020036050797e-15,2
256,dsm_net_eps,0.4,0.3586121081041287,0.3109846849551554,0.08590536160018288,3.416534810664144e-16,2
256,dsm_net_x0,0.4,0.35221682605527077,0.3054387629736647,0.08286870856595431,3.912948412263739e-16,2
256,em_bp,0.8,0.02677592827035595,0.009680957479840394,0.00032356110692290384,1.0416521923334049e-14,2
256,dsm_net_eps,0.8,0.6075173467755521,0.21965063332317433,0.16656532894850912,4.0718466748360583e-16,2
256,dsm_net_x0,0.8,0.36228909123724734,0.13098725288866273,0.059234913053090164,7.821071579077754e-16,2
256,em_bp,1.6,0.0488579778550329,0.003971064369602639,0.0003596300945042251,2.3871030307000968e-14,2
256,dsm_net_eps,1.6,2.2763010762526656,0.18501253009725113,0.7806285988972366,4.50825513907188e-16,2
256,dsm_net_x0,1.6,0.4225309866490704,0.034342349393044536,0.026896896887237422,2.7640072518848264e-15,2
512,em_bp,0.1,0.012947642991862022,0.038799290734586316,0.0001458568385535031,5.507901801872933e-15,2
512,dsm_net_eps,0.1,0.15253159091795543,0.4570806861105495,0.02024253803738954,4.550762601930727e-16,2
512,dsm_net_x0,0.1,0.3282444721303686,0.9836271137697981,0.09374329315246469,2.3856044398399315e-16,2
512,em_bp,0.2,0.013594473740507892,0.022883188114651815,0.0001489305341412181,6.226020984190549e-15,2
512,dsm_net_eps,0.2,0.19433236155287528,0.3271140958497181,0.030433310951599027,4.244505819594455e-16,2
512,dsm_net_x0,0.2,0.30278918594066895,0.509676360646216,0.0738821742297352,2.998417236825212e-16,2
512,em_bp,0.4,0.013647489973817218,0.011834961157261958,0.00012441591569191754,9.334761173872992e-15,2
512,dsm_net_eps,0.4,0.26986680850660855,0.2340256854877642,0.048648484820712205,4.4694361699055635e-16,2
512,dsm_net_x0,0.4,0.29160403392805473,0.252875980965029,0.056801189100018634,4.525043688669337e-16,2
512,em_bp,0.8,0.0338889148857823,0.012252689831500926,0.0005183016205987025,8.133413961959213e-15,2
512,dsm_net_eps,0.8,0.526542785618481,0.19037391598231473,0.12512225823553813,4.726726169220979e-16,2
512,dsm_net_x0,0.8,0.29104887649519184,0.10523003234306968,0.03822954198969157,9.573071951530006e-16,2
512,em_bp,1.6,0.12194499721808315,0.009911409656389206,0.0022403353247685046,9.421283327153935e-15,2
512,dsm_net_eps,1.6,2.1266140171954597,0.17284630928933356,0.6813376601458003,4.834111738797728e-16,2
512,dsm_net_x0,1.6,0.40942926455411177,0.03327747147390309,0.02525473483867713,2.848708527233481e-15,2
1024,em_bp,0.1,0.020798064039642176,0.062324095118919634,0.0003763493638076522,3.4620171182209506e-15,2
1024,dsm_net_eps,0.1,0.11011950469539707,0.32998737151702323,0.010550519940388248,6.235665194232331e-16,2
1024,dsm_net_x0,0.1,0.25177901319038826,0.7544884532096793,0.055154940207978884,3.0305335104950356e-16,2
1024,em_bp,0.2,0.021912376510390373,0.03688447550803148,0.0003869349061104932,3.760859848904148e-15,2
1024,dsm_net_eps,0.2,0.1439257677128406,0.24226612077707152,0.016693063914043266,5.424477605917778e-16,2
1024,dsm_net_x0,0.2,0.23830924486908797,0.40113912343297714,0.0457657651683388,3.6938646573710785e-16,2
1024,em_bp,0.4,0.024675481372308235,0.021398320433887594,0.00040672572299338205,5.1662421429916285e-15,2
1024,dsm_net_eps,0.4,0.21607407799817524,0.1873771898792856,0.03118715146297299,5.469780656142854e-16,2
1024,dsm_net_x0,0.4,0.2330462268068611,0.202095260549528,0.036278934540907054,5.555888626364927e-16,2
1024,em_bp,0.8,0.03358539003767489,0.012142949055422738,0.0005090588981756323,8.345004437592952e-15,2
1024,dsm_net_eps,0.8,0.45720644766871815,0.1653050506670965,0.09433914443379127,5.386807755951849e-16,2
1024,dsm_net_x0,0.8,0.25173986226991235,0.09101768118022752,0.02860034165357162,1.0952704162081003e-15,2
1024,em_bp,1.6,0.06203271804215665,0.0050418770317863255,0.000579731197444024,1.877266533062302e-14,2
1024,dsm_net_eps,1.6,1.9775043558834304,0.16072701804570874,0.5891419502556361,5.157657878234998e-16,2
1024,dsm_net_x0,1.6,0.32634830382339086,0.02652484155686005,0.01604529736098346,3.5387348958351167e-15,2
2048,em_bp,0.1,0.010596531719105037,0.03175388101187486,9.76951151045292e-05,6.750433075793598e-15,2
2048,dsm_net_eps,0.1,0.08177676876168127,0.2450546889896299,0.0058184225353103535,8.433742359380402e-16,2
2048,dsm_net_x0,0.1,0.2035272428823977,0.6098957682078686,0.036040471398139026,3.6455191916284777e-16,2
2048,em_bp,0.2,0.011326050857823091,0.019064816875066205,0.00010337510451748845,7.477458405218832e-15,2
2048,dsm_net_eps,0.2,0.10970069898761477,0.18465604326869642,0.009697900778220176,7.175693351493383e-16,2
2048,dsm_net_x0,0.2,0.19929745602365026,0.33547169710376396,0.0320082888073502,4.3011920871212676e-16,2
2048,em_bp,0.4,0.008616536340126166,0.007472170566981295,4.95947631347927e-05,1.4504885399950175e-14,2
2048,dsm_net_eps,0.4,0.17944251856732002,0.15561068308383527,0.021509042850102553,6.426283073867942e-16,2
2048,dsm_net_x0,0.4,0.19722178464946302,0.17102867744693603,0.02598245245332967,6.506816173553399e-16,2
2048,em_bp,0.8,0.012199613931333493,0.0044108253707290795,6.716753574025677e-05,2.2761298569605977e-14,2
2048,dsm_net_eps,0.8,0.41177135266237763,0.14887778740258206,0.07652079946003607,5.965905059357143e-16,2
2048,dsm_net_x0,0.8,0.2023064004617819,0.07314479038765506,0.018470833205117384,1.389718310612225e-15,2
2048,em_bp,1.6,0.011129812164752236,0.0009046056031822624,1.866210894010568e-05,1.023110904813239e-13,2
2048,dsm_net_eps,1.6,1.818553588110331,0.1478078642424631,0.4982384693946951,5.64202763056931e-16,2
2048,dsm_net_x0,1.6,0.23803698063681955,0.019347099776813533,0.00853638347031982,4.8741073212223466e-15,2
4096,em_bp,0.1,0.010172971856117681,0.03048462897288391,9.004115349699792e-05,6.964654952921582e-15,2
4096,dsm_net_eps,0.1,0.07595854660703953,0.22761963203924576,0.005019941506535277,9.116942602041807e-16,2
4096,dsm_net_x0,0.1,0.16862089434916994,0.5052943696309424,0.02473820253644829,4.2859538045280044e-16,2
4096,em_bp,0.2,0.008284235731392732,0.013944616632177014,5.530492957852169e-05,1.0083115775050449e-14,2
4096,dsm_net_eps,0.2,0.10232204156131611,0.17223576064926369,0.00843718050065497,7.726366144561328e-16,2
4096,dsm_net_x0,0.2,0.16674419618751907,0.2806757275947964,0.022405797151069738,5.091403099648796e-16,2
4096,em_bp,0.4,0.005512362348352664,0.00478026321343102,2.029765599204569e-05,2.2791596110613694e-14,2
4096,dsm_net_eps,0.4,0.16776131454657744,0.14548086462485363,0.018799833955131223,6.903179103493828e-16,2
4096,dsm_net_x0,0.4,0.16323558566429305,0.14155619967672814,0.017799182496730133,7.716737784519081e-16,2
4096,em_bp,0.8,0.006181459185834127,0.0022349344133731305,1.724444624432624e-05,4.5099978135894597e-14,2
4096,dsm_net_eps,0.8,0.3821974098467132,0.1381851951600696,0.06592387385196327,6.355421424043243e-16,2
4096,dsm_net_x0,0.8,0.1767374190338554,0.0639002099754558,0.01409692073276962,1.560485190666252e-15,2
4096,em_bp,1.6,0.016000589122445626,0.0013004911817129207,3.857065346677487e-05,7.334912372321678e-14,2
4096,dsm_net_eps,1.6,1.7399952029320496,0.14142281889243624,0.45612213910417754,5.740327756743555e-16,2
4096,dsm_net_x0,1.6,0.25448173919990236,0.020683692031825362,0.00975659547721166,4.533233525704555e-15,2
32,em_bp,0.1,0.04114012961664979,0.12328173172972293,0.0014725724642383263,1.7493051862047433e-15,3
32,dsm_net_eps,0.1,0.44275778565381224,1.3267811030456453,0.17056023177722907,1.764612071670067e-16,3
32,dsm_net_x0,0.1,0.6283106335255437,1.882814266435366,0.34347424972627194,1.6295099361419898e-16,3
32,em_bp,0.2,0.05896199823029903,0.09924904213830142,0.002801581968870013,1.4299524737114693e-15,3
32,dsm_net_eps,0.2,0.5149613636700644,0.8668197078881155,0.21370182900266965,1.8999330627019593e-16,3
32,dsm_net_x0,0.2,0.6101466844956882,1.0270424310168487,0.30000428522024347,1.889280186679028e-16,3
32,em_bp,0.4,0.07504868928187183,0.06508144166131562,0.0037623274907958608,1.6617920274615955e-15,3
32,dsm_net_eps,0.4,0.5403867307009308,0.4686177443628837,0.19506516751900832,2.4584211518364636e-16,3
32,dsm_net_x0,0.4,0.597158242360479,0.5178494079595466,0.23820410124948646,2.5842276555449143e-16,3
32,em_bp,0.8,0.12198477032786617,0.044104143199382335,0.0067155017456311155,2.258438321112905e-15,3
32,dsm_net_eps,0.8,0.7263782510035194,0.26262532866250554,0.23811837221159532,3.43451311128359e-16,3
32,dsm_net_x0,0.8,0.6290603275222512,0.22743959505372646,0.17858781924579095,4.641111812787459e-16,3
32,em_bp,1.6,0.354824297575667,0.028839305010796113,0.01896757254870739,3.203751235286756e-15,3
32,dsm_net_eps,1.6,2.1425786731920113,0.17414387990899727,0.6916057668356335,4.804789174819574e-16,3
32,dsm_net_x0,1.6,0.7827513801058982,0.06362023669949393,0.09230659573755041,1.4492082572569126e-15,3
64,em_bp,0.1,0.044339500973518374,0.13286906276140747,0.0017105153108892507,1.611502366483061e-15,3
64,dsm_net_eps,0.1,0.4278186643268278,1.282014089308146,0.15924463838940583,1.7996925463571244e-16,3
64,dsm_net_x0,0.1,0.5745307593986305,1.7216559016865798,0.2871917328422944,1.640145185707329e-16,3
64,em_bp,0.2,0.04497400283909766,0.07570345030491096,0.0016299790885294816,1.8173187321053865e-15,3
64,dsm_net_eps,0.2,0.5068770364812228,0.853211591577484,0.20704472950544994,1.8681662517545185e-16,3
64,dsm_net_x0,0.2,0.5635008006336205,0.9485247512916448,0.25588688156298944,1.9926854217575598e-16,3
64,em_bp,0.4,0.04398200451656431,0.03814073621381582,0.0012921722497895019,2.9002655026824826e-15,3
64,dsm_net_eps,0.4,0.5430278505511025,0.4709080959878655,0.19697657445683936,2.4985705462191575e-16,3
64,dsm_net_x0,0.4,0.551259668342487,0.47804664263648744,0.20299381768938524,2.7302324786128144e-16,3
64,em_bp,0.8,0.05201415785710252,0.01880595307397056,0.0012209851540320778,5.411473429343162e-15,3
64,dsm_net_eps,0.8,0.7687826533872297,0.27795683135738053,0.2667315517649396,3.2872981621803117e-16,3
64,dsm_net_x0,0.8,0.580249010601402,0.20979164354763769,0.15194837427680885,4.939735903267317e-16,3
64,em_bp,1.6,0.09663719818655468,0.007854449802148852,0.0014069339525719794,1.1901596519866408e-14,3
64,dsm_net_eps,1.6,2.4799628386772374,0.2015656909876662,0.9265639451442541,4.1455413473134567e-16,3
64,dsm_net_x0,1.6,0.6939660143552794,0.0564039658272007,0.07255401575142593,1.6580053555259653e-15,3
128,em_bp,0.1,0.0180268833610818,0.05401989296466563,0.00028273961446307743,3.9784827665335174e-15,3
128,dsm_net_eps,0.1,0.3385933883367813,1.0146389827974542,0.0997475668934542,2.1713320962360964e-16,3
128,dsm_net_x0,0.1,0.49743159910468354,1.4906182728673805,0.21528417362062743,1.7980506376661243e-16,3
128,em_bp,0.2,0.02264712856805803,0.038121262593296644,0.0004133188743971428,3.687221067985893e-15,3
128,dsm_net_eps,0.2,0.411517954648643,0.6926963815246472,0.13646979008220883,2.2088375946996728e-16,3
128,dsm_net_x0,0.2,0.47734832067699323,0.8035067503728671,0.18362412735855704,2.193849793932007e-16,3
128,em_bp,0.4,0.028447896284526073,0.024669719353456555,0.0005405933317139288,4.4983150909944895e-15,3
128,dsm_net_eps,0.4,0.45709584375329154,0.396388754733995,0.13956769858403945,2.854327598154954e-16,3
128,dsm_net_x0,0.4,0.45573811902307687,0.39521134998959334,0.13873980619329096,3.1783881541777923e-16,3
128,em_bp,0.8,0.05463290406015616,0.019752772559975956,0.001347025488386656,5.050375548805703e-15,3
128,dsm_net_eps,0.8,0.6624345698357773,0.23950620269835635,0.19804013677257037,3.7319819377029217e-16,3
128,dsm_net_x0,0.8,0.4643610403189406,0.16789182586805435,0.09731477696197469,6.026232491978557e-16,3
128,em_bp,1.6,0.15828292667193122,0.01286487321043693,0.0037744458063554776,7.378106581734782e-15,3
128,dsm_net_eps,1.6,2.2407797728976804,0.18212544003934156,0.756455529047867,4.635061313632302e-16,3
128,dsm_net_x0,1.6,0.5542432573120295,0.045047620630856475,0.04627920471690925,2.072780234408316e-15,3
256,em_bp,0.1,0.022175120919205357,0.06645062457774205,0.0004278360316683109,3.246444619824547e-15,3
256,dsm_net_eps,0.1,0.23740972229226676,0.7114290102240735,0.049039085648936,2.953085249111277e-16,3
256,dsm_net_x0,0.1,0.4126886194518968,1.236674948408234,0.14818025893680778,2.0437578723082966e-16,3
256,em_bp,0.2,0.025934450018599606,0.043654716596883726,0.0005420171544285,3.2226047167440376e-15,3
256,dsm_net_eps,0.2,0.3038249030652334,0.5114197536048087,0.07438847967313489,2.781352199898445e-16,3
256,dsm_net_x0,0.2,0.38726694995040706,0.6518753601984987,0.12085922833146029,2.5491846037648366e-16,3
256,em_bp,0.4,0.02839778042807681,0.024626259404735014,0.0005386903133908555,4.412216561329259e-15,3
256,dsm_net_eps,0.4,0.37236254449110545,0.3229089201696514,0.09261948271651063,3.3609892471287043e-16,3
256,dsm_net_x0,0.4,0.36408290132035076,0.31572889985017405,0.08854640615492226,3.738037048775162e-16,3
256,em_bp,0.8,0.03665704970946664,0.0132535214462249,0.0006064322061404442,7.709160549895161e-15,3
256,dsm_net_eps,0.8,0.6147180090054463,0.22225406518818552,0.17053719434841358,3.987646194167107e-16,3
256,dsm_net_x0,0.8,0.37388818265022405,0.13518095663779206,0.06308857503262455,7.500101915733209e-16,3
256,em_bp,1.6,0.07555426470880863,0.006140877329121179,0.0008600090417963733,1.518059657545242e-14,3
256,dsm_net_eps,1.6,2.3564154809087663,0.19152404514123686,0.8365439929478207,4.3501029923425705e-16,3
256,dsm_net_x0,1.6,0.44156171347901096,0.03588912321709123,0.029374323292075087,2.6020227683198003e-15,3
512,em_bp,0.1,0.019167443520541113,0.05743772934268149,0.00031964929317886256,3.764808245133038e-15,3
512,dsm_net_eps,0.1,0.1604928591748771,0.48093765852711096,0.022410770703375986,4.2447770006118175e-16,3
512,dsm_net_x0,0.1,0.33148401891506346,0.9933348356792351,0.09560278749011103,2.405534995622283e-16,3
512,em_bp,0.2,0.022959990298430096,0.038647893779367996,0.0004248174495287708,3.605511595881766e-15,3
512,dsm_net_eps,0.2,0.20568391858265034,0.34622184653318333,0.03409256067834235,4.005705643127206e-16,3
512,dsm_net_x0,0.2,0.31368801909417704,0.528022054201001,0.07929664450274954,2.9574090284419435e-16,3
512,em_bp,0.4,0.028301045604977856,0.02454237197370358,0.0005350265511621623,4.4533831966674784e-15,3
512,dsm_net_eps,0.4,0.2783381008733671,0.24137190199385733,0.05175063603439492,4.3106592359024804e-16,3
512,dsm_net_x0,0.4,0.2890944537454931,0.2506996991697221,0.0558277200605411,4.697435417131041e-16,3
512,em_bp,0.8,0.047249625220694716,0.01708331483716882,0.0010075438972130249,5.88277834353063e-15,3
512,dsm_net_eps,0.8,0.5214912848734014,0.18854752313315853,0.12273300015564459,4.735049388012761e-16,3
512,dsm_net_x0,0.8,0.30408233262229134,0.10994233711576759,0.041730118389995866,9.005924118629758e-16,3
512,em_bp,1.6,0.13354938283451676,0.010854587501147307,0.0026870071447897426,8.663475503853743e-15,3
512,dsm_net_eps,1.6,2.1483022888187397,0.17460908225830532,0.695305768996203,4.823199673805924e-16,3
512,dsm_net_x0,1.6,0.4057520552480212,0.03297859633628863,0.02480313100490649,2.88731470814297e-15,3
1024,em_bp,0.1,0.012564929460313425,0.037652440022997564,0.0001373616419756801,5.736913189930133e-15,3
1024,dsm_net_eps,0.1,0.10700212144330719,0.32064572847010053,0.009961623885598937,6.404405944678034e-16,3
1024,dsm_net_x0,0.1,0.24784991193756764,0.7427143919438851,0.05344694692721482,3.0465973922001615e-16,3
1024,em_bp,0.2,0.011676229551950135,0.01965426263695511,0.0001098662233388395,7.190025375810346e-15,3
1024,dsm_net_eps,0.2,0.14006794970976458,0.23577236627347267,0.015810168187238065,5.671674605716011e-16,3
1024,dsm_net_x0,0.2,0.23663565485819793,0.39832201732228717,0.04512521780165056,3.7678349093385146e-16,3
1024,em_bp,0.4,0.011014909351613146,0.00955201466183169,8.104611981647545e-05,1.1379916772767145e-14,3
1024,dsm_net_eps,0.4,0.21495997273158296,0.18641104939627243,0.030866370800849335,5.482417369289598e-16,3
1024,dsm_net_x0,0.4,0.23046485315212695,0.19985672020293177,0.03547968689465454,5.623312655122697e-16,3
1024,em_bp,0.8,0.016578931411660242,0.005994187332626116,0.00012404529901599776,1.6686139182937977e-14,3
1024,dsm_net_eps,0.8,0.45798337547454593,0.1655859524150091,0.09466003657981853,5.305464969395441e-16,3
1024,dsm_net_x0,0.8,0.2526861514697832,0.09135981630305437,0.02881576293232858,1.0951385492414382e-15,3
1024,em_bp,1.6,0.03684727193078935,0.002994861742243476,0.00020454823166516473,3.169221371415863e-14,3
1024,dsm_net_eps,1.6,1.9596176132667151,0.15927322463444138,0.5785324438999677,5.197729620181567e-16,3
1024,dsm_net_x0,1.6,0.36202938645414146,0.029424918107801984,0.019745707484855386,3.107992264389171e-15,3
2048,em_bp,0.1,0.014880553397568599,0.04459150734436261,0.00019265643925726438,4.917292404394547e-15,3
2048,dsm_net_eps,0.1,0.08173764469422024,0.24493744864950814,0.005812856507090052,8.249612892664656e-16,3
2048,dsm_net_x0,0.1,0.20530932169629063,0.6152359983992352,0.03667437322216648,3.4791260467603577e-16,3
2048,em_bp,0.2,0.01283505958530932,0.021604888027274612,0.0001327561732349369,6.4920930862746545e-15,3
2048,dsm_net_eps,0.2,0.10697518190100355,0.18006825845310764,0.009221997795579952,7.378128195710085e-16,3
2048,dsm_net_x0,0.2,0.2034374516083476,0.34244043304505806,0.033351913879126865,4.224423572521555e-16,3
2048,em_bp,0.4,0.012521006849134245,0.010858086724636522,0.00010472464061486502,9.953001010494892e-15,3
2048,dsm_net_eps,0.4,0.17130946809541506,0.14855778642593626,0.019603476919798746,6.715505904124418e-16,3
2048,dsm_net_x0,0.4,0.19857522164479358,0.17220236391230576,0.026340285891179007,6.484627992400587e-16,3
2048,em_bp,0.8,0.016899237978459998,0.0061099956146917316,0.0001288847354032233,1.6518200952446897e-14,3
2048,dsm_net_eps,0.8,0.397815548036094,0.14383200337523283,0.07142179262478429,6.210515474638878e-16,3
2048,dsm_net_x0,0.8,0.21295167050033686,0.07699363572231953,0.020465829095828128,1.283592060275194e-15,3
2048,em_bp,1.6,0.02356261275396314,0.001915115116709012,8.36434508457288e-05,4.899588858407441e-14,3
2048,dsm_net_eps,1.6,1.7918661139062313,0.14563876755489577,0.48372236063191515,5.697413532115413e-16,3
2048,dsm_net_x0,1.6,0.31504679972357863,0.025606281227023155,0.014953236260824903,3.7613168291199546e-15,3
4096,em_bp,0.1,0.011747939455598436,0.03520422356073401,0.0001200794702648375,6.242276890752457e-15,3
4096,dsm_net_eps,0.1,0.07570818220826774,0.2268693826615295,0.004986903924299373,8.965198311220287e-16,3
4096,dsm_net_x0,0.1,0.17605216003090798,0.5275631206223723,0.026966717144072217,4.0603447076172986e-16,3
4096,em_bp,0.2,0.010076129695200522,0.016960860396960722,8.181754511079917e-05,8.360402031612938e-15,3
4096,dsm_net_eps,0.2,0.09736982573762169,0.16389983765282695,0.007640252863303351,8.160948439388053e-16,3
4096,dsm_net_x0,0.2,0.17229102798677562,0.29001255062491527,0.023921272111726566,4.880391186293785e-16,3
4096,em_bp,0.4,0.00886949407423422,0.0076915328792703155,5.254943709190258e-05,1.3854252629812613e-14,3
4096,dsm_net_eps,0.4,0.1621603593655749,0.14062377462970416,0.017565469756634852,7.139436438384029e-16,3
4096,dsm_net_x0,0.4,0.17054984698256914,0.1478990509088547,0.019430010738660134,7.519384687475577e-16,3
4096,em_bp,0.8,0.013059404849282374,0.004721686650090634,7.696867522220694e-05,2.161578598665302e-14,3
4096,dsm_net_eps,0.8,0.3811488898457579,0.1378060980306062,0.06556265902844029,6.453132429940404e-16,3
4096,dsm_net_x0,0.8,0.18640042543503949,0.06739391346736635,0.015680540883263733,1.4781543999908837e-15,3
4096,em_bp,1.6,0.023512504625061603,0.0019110424429299494,8.328807766614158e-05,4.9829532450018177e-14,3
4096,dsm_net_eps,1.6,1.758384386938095,0.14291744958732797,0.46581416218122085,5.892438868305882e-16,3
4096,dsm_net_x0,1.6,0.2630399382747919,0.021379282821830988,0.010423856844175598,4.366050195026941e-15,3
32,em_bp,0.1,0.04432535894410928,0.13282668433693554,0.0017094243513795728,1.6308691287097456e-15,4
32,dsm_net_eps,0.1,0.46232301391755787,1.3854108459394479,0.18596721589723997,1.7464814644130587e-16,4
32,dsm_net_x0,0.1,0.6264562735086272,1.877257436248732,0.34144982107668354,1.593053932942376e-16,4
32,em_bp,0.2,0.05894463189322786,0.09921980988072032,0.0027999318873517176,1.4311658658628437e-15,4
32,dsm_net_eps,0.2,0.546038456419336,0.919130887637505,0.2402732414706637,1.814034947869928e-16,4
32,dsm_net_x0,0.2,0.6134835997753512,1.0326593648919464,0.3032947280114433,1.9002129885892938e-16,4
32,em_bp,0.4,0.06627458323843813,0.0574726282888233,0.0029340288724610973,1.918522875961953e-15,4
32,dsm_net_eps,0.4,0.5692550539799277,0.4936520536269079,0.21646324396175498,2.4334678617435084e-16,4
32,dsm_net_x0,0.4,0.6112555947635855,0.5300744851298602,0.24958361273020738,2.5744910505806705e-16,4
32,em_bp,0.8,0.08753702390519354,0.03164940530843023,0.003458205485131219,3.2024357054468242e-15,4
32,dsm_net_eps,0.8,0.759566661153781,0.27462474785141544,0.2603748480829237,3.336467017808999e-16,4
32,dsm_net_x0,0.8,0.6187147675094475,0.2236991112289333,0.17276199259339087,4.758781123486204e-16,4
32,em_bp,1.6,0.16963550777336994,0.013787584961805566,0.004335294219597672,6.939296069808862e-15,4
32,dsm_net_eps,1.6,2.190660317181048,0.17805184564272675,0.7229947322283004,4.719315023304532e-16,4
32,dsm_net_x0,1.6,0.8851765697760378,0.07194512117293074,0.11804425894901602,1.3088416207535948e-15,4
64,em_bp,0.1,0.03384516925965145,0.10142143731425603,0.0009966409894378067,2.1052029301909555e-15,4
64,dsm_net_eps,0.1,0.4124380870944488,1.2359241957205709,0.14800040090649189,1.8801247180924454e-16,4
64,dsm_net_x0,0.1,0.5726457367775102,1.7160071870314035,0.28531028505438416,1.66939920435663e-16,4
64,em_bp,0.2,0.03424695185671005,0.057646912756568525,0.0009451544714980024,2.4340672436897808e-15,4
64,dsm_net_eps,0.2,0.48400721568687594,0.8147154775406443,0.1887828852470567,1.9843415057369569e-16,4
64,dsm_net_x0,0.2,0.5483880246752765,0.9230858485587721,0.24234545070933233,2.0164830680911384e-16,4
64,em_bp,0.4,0.028122217151635074,0.024387293801586545,0.0005282864690238732,4.5617009353716755e-15,4
64,dsm_net_eps,0.4,0.5046139648663293,0.43759597442917625,0.17009396414841937,2.6182220485801483e-16,4
64,dsm_net_x0,0.4,0.527133931759267,0.45712505515772556,0.18561467872313298,2.8235787133518175e-16,4
64,em_bp,0.8,0.023855900044845,0.008625208121473535,0.0002568377481369208,1.1441510217257406e-14,4
64,dsm_net_eps,0.8,0.6966325953347914,0.2518706528644776,0.21901548562555645,3.6065316081148615e-16,4
64,dsm_net_x0,0.8,0.5588206318874438,0.2020441166982543,0.1409328079073558,5.132294156712905e-16,4
