init,family,excess_kurtosis,rho,t,radius,rms_error,fitted_rate,fitted_rate_se,invariant_iters,rate_over_gaussian
n01,gaussian,0.0,0.85,1.6,8,0.07133388397353412,0.7925676479402041,0.0027368538832180456,1,1.0
n01_exact,gaussian,0.0,0.85,0.05,1,0.02689976682617147,0.20683861223729305,0.002733441788815871,1,1.0
n01_exact,gaussian,0.0,0.85,0.05,2,0.006765560950600803,0.20683861223729305,0.002733441788815871,1,1.0
n01_exact,gaussian,0.0,0.85,0.05,3,0.0012455420086071505,0.20683861223729305,0.002733441788815871,1,1.0
n01_exact,gaussian,0.0,0.85,0.05,4,0.00025523363932146697,0.20683861223729305,0.002733441788815871,1,1.0
n01_exact,gaussian,0.0,0.85,0.05,5,4.8347993097528125e-05,0.20683861223729305,0.002733441788815871,1,1.0
n01_exact,gaussian,0.0,0.85,0.05,6,1.0023604724298592e-05,0.20683861223729305,0.002733441788815871,1,1.0
n01_exact,gaussian,0.0,0.85,0.05,7,2.471297768512858e-06,0.20683861223729305,0.002733441788815871,1,1.0
n01_exact,gaussian,0.0,0.85,0.05,8,4.7140383252676775e-07,0.20683861223729305,0.002733441788815871,1,1.0
n01_exact,gaussian,0.0,0.85,0.1,1,0.0697671979044443,0.31524443735124835,0.003319674555281315,1,1.0
n01_exact,gaussian,0.0,0.85,0.1,2,0.021141537181825893,0.31524443735124835,0.003319674555281315,1,1.0
n01_exact,gaussian,0.0,0.85,0.1,3,0.0070114690615515,0.31524443735124835,0.003319674555281315,1,1.0
n01_exact,gaussian,0.0,0.85,0.1,4,0.002549914806766255,0.31524443735124835,0.003319674555281315,1,1.0
n01_exact,gaussian,0.0,0.85,0.1,5,0.0006786162728892971,0.31524443735124835,0.003319674555281315,1,1.0
n01_exact,gaussian,0.0,0.85,0.1,6,0.00021757107872570774,0.31524443735124835,0.003319674555281315,1,1.0
n01_exact,gaussian,0.0,0.85,0.1,7,7.223240677515627e-05,0.31524443735124835,0.003319674555281315,1,1.0
n01_exact,gaussian,0.0,0.85,0.1,8,2.077980721743309e-05,0.31524443735124835,0.003319674555281315,1,1.0
n01_exact,gaussian,0.0,0.85,0.2,1,0.143820061015158,0.4415940854678404,0.006372731979913747,1,1.0
n01_exact,gaussian,0.0,0.85,0.2,2,0.07028889391141029,0.4415940854678404,0.006372731979913747,1,1.0
n01_exact,gaussian,0.0,0.85,0.2,3,0.02859404169929248,0.4415940854678404,0.006372731979913747,1,1.0
n01_exact,gaussian,0.0,0.85,0.2,4,0.014115479082759333,0.4415940854678404,0.006372731979913747,1,1.0
n01_exact,gaussian,0.0,0.85,0.2,5,0.006337536691888652,0.4415940854678404,0.006372731979913747,1,1.0
n01_exact,gaussian,0.0,0.85,0.2,6,0.0021456595812370683,0.4415940854678404,0.006372731979913747,1,1.0
n01_exact,gaussian,0.0,0.85,0.2,7,0.0011170321404480378,0.4415940854678404,0.006372731979913747,1,1.0
n01_exact,gaussian,0.0,0.85,0.2,8,0.000518410005608307,0.4415940854678404,0.006372731979913747,1,1.0
n01_exact,gaussian,0.0,0.85,0.4,1,0.24421376415490942,0.5968030670260766,0.005758206745141777,1,1.0
n01_exact,gaussian,0.0,0.85,0.4,2,0.12094080673158264,0.5968030670260766,0.005758206745141777,1,1.0
n01_exact,gaussian,0.0,0.85,0.4,3,0.07866392689694589,0.5968030670260766,0.005758206745141777,1,1.0
n01_exact,gaussian,0.0,0.85,0.4,4,0.04707374026720933,0.5968030670260766,0.005758206745141777,1,1.0
n01_exact,gaussian,0.0,0.85,0.4,5,0.028071892343521632,0.5968030670260766,0.005758206745141777,1,1.0
n01_exact,gaussian,0.0,0.85,0.4,6,0.017128494054248936,0.5968030670260766,0.005758206745141777,1,1.0
n01_exact,gaussian,0.0,0.85,0.4,7,0.009537507144043753,0.5968030670260766,0.005758206745141777,1,1.0
n01_exact,gaussian,0.0,0.85,0.4,8,0.006331539246219636,0.5968030670260766,0.005758206745141777,1,1.0
n01_exact,gaussian,0.0,0.85,0.8,1,0.3470053483887254,0.7248564015965694,0.004478911026491322,1,1.0
n01_exact,gaussian,0.0,0.85,0.8,2,0.2320268570145963,0.7248564015965694,0.004478911026491322,1,1.0
n01_exact,gaussian,0.0,0.85,0.8,3,0.17189715974628497,0.7248564015965694,0.004478911026491322,1,1.0
n01_exact,gaussian,0.0,0.85,0.8,4,0.13731264467251955,0.7248564015965694,0.004478911026491322,1,1.0
n01_exact,gaussian,0.0,0.85,0.8,5,0.09404193695037705,0.7248564015965694,0.004478911026491322,1,1.0
n01_exact,gaussian,0.0,0.85,0.8,6,0.06760591503173581,0.7248564015965694,0.004478911026491322,1,1.0
n01_exact,gaussian,0.0,0.85,0.8,7,0.049461291621431445,0.7248564015965694,0.004478911026491322,1,1.0
n01_exact,gaussian,0.0,0.85,0.8,8,0.03467510390974573,0.7248564015965694,0.004478911026491322,1,1.0
n01_exact,gaussian,0.0,0.85,1.6,1,0.3219129158641157,0.8336835492424591,0.005812402909794667,1,1.0
n01_exact,gaussian,0.0,0.85,1.6,2,0.23792545941113527,0.8336835492424591,0.005812402909794667,1,1.0
n01_exact,gaussian,0.0,0.85,1.6,3,0.21120936221557207,0.8336835492424591,0.005812402909794667,1,1.0
n01_exact,gaussian,0.0,0.85,1.6,4,0.17237635454480355,0.8336835492424591,0.005812402909794667,1,1.0
n01_exact,gaussian,0.0,0.85,1.6,5,0.1453026996345855,0.8336835492424591,0.005812402909794667,1,1.0
n01_exact,gaussian,0.0,0.85,1.6,6,0.11900324062099457,0.8336835492424591,0.005812402909794667,1,1.0
n01_exact,gaussian,0.0,0.85,1.6,7,0.10813941635710828,0.8336835492424591,0.005812402909794667,1,1.0
n01_exact,gaussian,0.0,0.85,1.6,8,0.08351149756896886,0.8336835492424591,0.005812402909794667,1,1.0
invariant,gaussian,0.0,0.85,0.05,1,0.02877763715949198,0.20566922660670645,0.003301757529328629,1,1.0
invariant,gaussian,0.0,0.85,0.05,2,0.00563633326051145,0.20566922660670645,0.003301757529328629,1,1.0
invariant,gaussian,0.0,0.85,0.05,3,0.0013716068806043623,0.20566922660670645,0.003301757529328629,1,1.0
invariant,gaussian,0.0,0.85,0.05,4,0.000265530952439152,0.20566922660670645,0.003301757529328629,1,1.0
invariant,gaussian,0.0,0.85,0.05,5,4.288620641194962e-05,0.20566922660670645,0.003301757529328629,1,1.0
invariant,gaussian,0.0,0.85,0.05,6,1.1212926168033429e-05,0.20566922660670645,0.003301757529328629,1,1.0
invariant,gaussian,0.0,0.85,0.05,7,2.3724177698018568e-06,0.20566922660670645,0.003301757529328629,1,1.0
invariant,gaussian,0.0,0.85,0.05,8,4.326512103436743e-07,0.20566922660670645,0.003301757529328629,1,1.0
invariant,gaussian,0.0,0.85,0.1,1,0.0679946935053339,0.3153432433552892,0.0015245874566338676,1,1.0
invariant,gaussian,0.0,0.85,0.1,2,0.023638071538050004,0.3153432433552892,0.0015245874566338676,1,1.0
invariant,gaussian,0.0,0.85,0.1,3,0.007145197522412088,0.3153432433552892,0.0015245874566338676,1,1.0
invariant,gaussian,0.0,0.85,0.1,4,0.002197230882253358,0.3153432433552892,0.0015245874566338676,1,1.0
invariant,gaussian,0.0,0.85,0.1,5,0.0007152204198666936,0.3153432433552892,0.0015245874566338676,1,1.0
invariant,gaussian,0.0,0.85,0.1,6,0.00022589413288325245,0.3153432433552892,0.0015245874566338676,1,1.0
invariant,gaussian,0.0,0.85,0.1,7,6.904808848179949e-05,0.3153432433552892,0.0015245874566338676,1,1.0
invariant,gaussian,0.0,0.85,0.1,8,2.191512191251215e-05,0.3153432433552892,0.0015245874566338676,1,1.0
invariant,gaussian,0.0,0.85,0.2,1,0.15371786509859833,0.4453652689303555,0.003315262544160764,1,1.0
invariant,gaussian,0.0,0.85,0.2,2,0.06365002140637774,0.4453652689303555,0.003315262544160764,1,1.0
invariant,gaussian,0.0,0.85,0.2,3,0.031010116499362333,0.4453652689303555,0.003315262544160764,1,1.0
invariant,gaussian,0.0,0.85,0.2,4,0.013098555862106993,0.4453652689303555,0.003315262544160764,1,1.0
invariant,gaussian,0.0,0.85,0.2,5,0.005531760053224941,0.4453652689303555,0.003315262544160764,1,1.0
invariant,gaussian,0.0,0.85,0.2,6,0.0025247305368701696,0.4453652689303555,0.003315262544160764,1,1.0
invariant,gaussian,0.0,0.85,0.2,7,0.0012426862252134805,0.4453652689303555,0.003315262544160764,1,1.0
invariant,gaussian,0.0,0.85,0.2,8,0.0005160180110226443,0.4453652689303555,0.003315262544160764,1,1.0
invariant,gaussian,0.0,0.85,0.4,1,0.2548989575083551,0.5776357083971979,0.0043036811230554445,1,1.0
invariant,gaussian,0.0,0.85,0.4,2,0.1627674574765404,0.5776357083971979,0.0043036811230554445,1,1.0
invariant,gaussian,0.0,0.85,0.4,3,0.09294504884461782,0.5776357083971979,0.0043036811230554445,1,1.0
invariant,gaussian,0.0,0.85,0.4,4,0.054366511208970986,0.5776357083971979,0.0043036811230554445,1,1.0
invariant,gaussian,0.0,0.85,0.4,5,0.027900380034751805,0.5776357083971979,0.0043036811230554445,1,1.0
invariant,gaussian,0.0,0.85,0.4,6,0.017702081180172722,0.5776357083971979,0.0043036811230554445,1,1.0
invariant,gaussian,0.0,0.85,0.4,7,0.009971889932818601,0.5776357083971979,0.0043036811230554445,1,1.0
invariant,gaussian,0.0,0.85,0.4,8,0.005788177375265925,0.5776357083971979,0.0043036811230554445,1,1.0
invariant,gaussian,0.0,0.85,0.8,1,0.3813795724293132,0.721115123136297,0.005536869419728677,1,1.0
invariant,gaussian,0.0,0.85,0.8,2,0.2702065039084013,0.721115123136297,0.005536869419728677,1,1.0
invariant,gaussian,0.0,0.85,0.8,3,0.18148953020550967,0.721115123136297,0.005536869419728677,1,1.0
invariant,gaussian,0.0,0.85,0.8,4,0.12924621461693483,0.721115123136297,0.005536869419728677,1,1.0
invariant,gaussian,0.0,0.85,0.8,5,0.0981833943729832,0.721115123136297,0.005536869419728677,1,1.0
invariant,gaussian,0.0,0.85,0.8,6,0.07410578177439377,0.721115123136297,0.005536869419728677,1,1.0
invariant,gaussian,0.0,0.85,0.8,7,0.054932421449820086,0.721115123136297,0.005536869419728677,1,1.0
invariant,gaussian,0.0,0.85,0.8,8,0.0359229293808774,0.721115123136297,0.005536869419728677,1,1.0
invariant,gaussian,0.0,0.85,1.6,1,0.29323161550411914,0.84006950631957,0.007396362265054026,1,1.0
invariant,gaussian,0.0,0.85,1.6,2,0.23950492025966733,0.84006950631957,0.007396362265054026,1,1.0
invariant,gaussian,0.0,0.85,1.6,3,0.18373497907381806,0.84006950631957,0.007396362265054026,1,1.0
invariant,gaussian,0.0,0.85,1.6,4,0.15860162556183688,0.84006950631957,0.007396362265054026,1,1.0
invariant,gaussian,0.0,0.85,1.6,5,0.12620093751506736,0.84006950631957,0.007396362265054026,1,1.0
invariant,gaussian,0.0,0.85,1.6,6,0.1165904247192714,0.84006950631957,0.007396362265054026,1,1.0
invariant,gaussian,0.0,0.85,1.6,7,0.10168620610159178,0.84006950631957,0.007396362265054026,1,1.0
invariant,gaussian,0.0,0.85,1.6,8,0.08386452352869392,0.84006950631957,0.007396362265054026,1,1.0
n01,laplace,3.0,0.85,0.05,1,0.03567363971797857,0.2408790974076067,0.003367742122010791,59,1.194204885628621
n01,laplace,3.0,0.85,0.05,2,0.009485008014127001,0.2408790974076067,0.003367742122010791,59,1.194204885628621
n01,laplace,3.0,0.85,0.05,3,0.002468733198492985,0.2408790974076067,0.003367742122010791,59,1.194204885628621
n01,laplace,3.0,0.85,0.05,4,0.0006281225351982061,0.2408790974076067,0.003367742122010791,59,1.194204885628621
n01,laplace,3.0,0.85,0.05,5,0.00014025032283731972,0.2408790974076067,0.003367742122010791,59,1.194204885628621
n01,laplace,3.0,0.85,0.05,6,3.446600088154977e-05,0.2408790974076067,0.003367742122010791,59,1.194204885628621
n01,laplace,3.0,0.85,0.05,7,7.007286301932583e-06,0.2408790974076067,0.003367742122010791,59,1.194204885628621
n01,laplace,3.0,0.85,0.05,8,1.814552711490956e-06,0.2408790974076067,0.003367742122010791,59,1.194204885628621
n01,laplace,3.0,0.85,0.1,1,0.07782689714425475,0.3405911958342281,0.004694365149892156,59,1.0797917848985998
n01,laplace,3.0,0.85,0.1,2,0.028527115594399403,0.3405911958342281,0.004694365149892156,59,1.0797917848985998
n01,laplace,3.0,0.85,0.1,3,0.009919828964006129,0.3405911958342281,0.004694365149892156,59,1.0797917848985998
n01,laplace,3.0,0.85,0.1,4,0.003397652360927012,0.3405911958342281,0.004694365149892156,59,1.0797917848985998
n01,laplace,3.0,0.85,0.1,5,0.0010823948919623317,0.3405911958342281,0.004694365149892156,59,1.0797917848985998
n01,laplace,3.0,0.85,0.1,6,0.00044550926330631086,0.3405911958342281,0.004694365149892156,59,1.0797917848985998
n01,laplace,3.0,0.85,0.1,7,0.0001331250763514135,0.3405911958342281,0.004694365149892156,59,1.0797917848985998
n01,laplace,3.0,0.85,0.1,8,3.903578701738457e-05,0.3405911958342281,0.004694365149892156,59,1.0797917848985998
n01,laplace,3.0,0.85,0.2,1,0.13639835904806052,0.46885809065716294,0.005565918386086618,59,1.0775911131637261
n01,laplace,3.0,0.85,0.2,2,0.07196607380780487,0.46885809065716294,0.005565918386086618,59,1.0775911131637261
n01,laplace,3.0,0.85,0.2,3,0.032053936425671066,0.46885809065716294,0.005565918386086618,59,1.0775911131637261
n01,laplace,3.0,0.85,0.2,4,0.015507272363410613,0.46885809065716294,0.005565918386086618,59,1.0775911131637261
n01,laplace,3.0,0.85,0.2,5,0.006529645415552722,0.46885809065716294,0.005565918386086618,59,1.0775911131637261
n01,laplace,3.0,0.85,0.2,6,0.0036934621252913014,0.46885809065716294,0.005565918386086618,59,1.0775911131637261
n01,laplace,3.0,0.85,0.2,7,0.0016067719289044734,0.46885809065716294,0.005565918386086618,59,1.0775911131637261
n01,laplace,3.0,0.85,0.2,8,0.0006646169079400126,0.46885809065716294,0.005565918386086618,59,1.0775911131637261
n01,laplace,3.0,0.85,0.4,1,0.2493555790166718,0.5883051311330952,0.003502836179915626,59,1.0064885919050508
n01,laplace,3.0,0.85,0.4,2,0.15437410785051736,0.5883051311330952,0.003502836179915626,59,1.0064885919050508
n01,laplace,3.0,0.85,0.4,3,0.0882656874578416,0.5883051311330952,0.003502836179915626,59,1.0064885919050508
n01,laplace,3.0,0.85,0.4,4,0.05129522644477108,0.5883051311330952,0.003502836179915626,59,1.0064885919050508
n01,laplace,3.0,0.85,0.4,5,0.030499573232452247,0.5883051311330952,0.003502836179915626,59,1.0064885919050508
n01,laplace,3.0,0.85,0.4,6,0.01652155174467792,0.5883051311330952,0.003502836179915626,59,1.0064885919050508
n01,laplace,3.0,0.85,0.4,7,0.01065122762694696,0.5883051311330952,0.003502836179915626,59,1.0064885919050508
n01,laplace,3.0,0.85,0.4,8,0.006391533433104452,0.5883051311330952,0.003502836179915626,59,1.0064885919050508
n01,laplace,3.0,0.85,0.8,1,0.33954927728356754,0.7038399485561843,0.005282852320788164,59,1.0016227702285254
n01,laplace,3.0,0.85,0.8,2,0.24978110076222856,0.7038399485561843,0.005282852320788164,59,1.0016227702285254
n01,laplace,3.0,0.85,0.8,3,0.16965309004407403,0.7038399485561843,0.005282852320788164,59,1.0016227702285254
n01,laplace,3.0,0.85,0.8,4,0.12739034904929555,0.7038399485561843,0.005282852320788164,59,1.0016227702285254
n01,laplace,3.0,0.85,0.8,5,0.09241104816506167,0.7038399485561843,0.005282852320788164,59,1.0016227702285254
n01,laplace,3.0,0.85,0.8,6,0.06054126156356379,0.7038399485561843,0.005282852320788164,59,1.0016227702285254
n01,laplace,3.0,0.85,0.8,7,0.03958923598603261,0.7038399485561843,0.005282852320788164,59,1.0016227702285254
n01,laplace,3.0,0.85,0.8,8,0.030458746482114146,0.7038399485561843,0.005282852320788164,59,1.0016227702285254
n01,laplace,3.0,0.85,1.6,1,0.3116727601752288,0.804263540015713,0.004275886982849783,59,1.0147569637820888
n01,laplace,3.0,0.85,1.6,2,0.2491507440147634,0.804263540015713,0.004275886982849783,59,1.0147569637820888
n01,laplace,3.0,0.85,1.6,3,0.20692713676509494,0.804263540015713,0.004275886982849783,59,1.0147569637820888
n01,laplace,3.0,0.85,1.6,4,0.1621430415622326,0.804263540015713,0.004275886982849783,59,1.0147569637820888
n01,laplace,3.0,0.85,1.6,5,0.13306495643137717,0.804263540015713,0.004275886982849783,59,1.0147569637820888
n01,laplace,3.0,0.85,1.6,6,0.10803420449929181,0.804263540015713,0.004275886982849783,59,1.0147569637820888
n01,laplace,3.0,0.85,1.6,7,0.07917045620281345,0.804263540015713,0.004275886982849783,59,1.0147569637820888
n01,laplace,3.0,0.85,1.6,8,0.07036401476752153,0.804263540015713,0.004275886982849783,59,1.0147569637820888
n01_exact,laplace,3.0,0.85,0.05,1,0.035310984530766726,0.23945704083307062,0.004647862824099882,59,1.1576999006276278
n01_exact,laplace,3.0,0.85,0.05,2,0.010055503571686343,0.23945704083307062,0.004647862824099882,59,1.1576999006276278
n01_exact,laplace,3.0,0.85,0.05,3,0.0022931852225961035,0.23945704083307062,0.004647862824099882,59,1.1576999006276278
n01_exact,laplace,3.0,0.85,0.05,4,0.0005994945072263067,0.23945704083307062,0.004647862824099882,59,1.1576999006276278
n01_exact,laplace,3.0,0.85,0.05,5,0.0001634849260302542,0.23945704083307062,0.004647862824099882,59,1.1576999006276278
n01_exact,laplace,3.0,0.85,0.05,6,2.7405811905627618e-05,0.23945704083307062,0.004647862824099882,59,1.1576999006276278
n01_exact,laplace,3.0,0.85,0.05,7,7.164694429646583e-06,0.23945704083307062,0.004647862824099882,59,1.1576999006276278
n01_exact,laplace,3.0,0.85,0.05,8,1.7833263407473837e-06,0.23945704083307062,0.004647862824099882,59,1.1576999006276278
n01_exact,laplace,3.0,0.85,0.1,1,0.07699291592801745,0.34519069464986346,0.003697316171079503,59,1.094993769121606
n01_exact,laplace,3.0,0.85,0.1,2,0.027797206075195438,0.34519069464986346,0.003697316171079503,59,1.094993769121606
n01_exact,laplace,3.0,0.85,0.1,3,0.010071992333598517,0.34519069464986346,0.003697316171079503,59,1.094993769121606
n01_exact,laplace,3.0,0.85,0.1,4,0.0036356594475673667,0.34519069464986346,0.003697316171079503,59,1.094993769121606
n01_exact,laplace,3.0,0.85,0.1,5,0.001200467764994016,0.34519069464986346,0.003697316171079503,59,1.094993769121606
n01_exact,laplace,3.0,0.85,0.1,6,0.00035849699148378725,0.34519069464986346,0.003697316171079503,59,1.094993769121606
n01_exact,laplace,3.0,0.85,0.1,7,0.00013056451194230653,0.34519069464986346,0.003697316171079503,59,1.094993769121606
n01_exact,laplace,3.0,0.85,0.1,8,4.9628538078442446e-05,0.34519069464986346,0.003697316171079503,59,1.094993769121606
n01_exact,laplace,3.0,0.85,0.2,1,0.16050359181424914,0.4566573675303387,0.004178801085268054,59,1.0341111499411042
n01_exact,laplace,3.0,0.85,0.2,2,0.0711958400324909,0.4566573675303387,0.004178801085268054,59,1.0341111499411042
n01_exact,laplace,3.0,0.85,0.2,3,0.030978545779748713,0.4566573675303387,0.004178801085268054,59,1.0341111499411042
n01_exact,laplace,3.0,0.85,0.2,4,0.015440323129413926,0.4566573675303387,0.004178801085268054,59,1.0341111499411042
n01_exact,laplace,3.0,0.85,0.2,5,0.006528058997142597,0.4566573675303387,0.004178801085268054,59,1.0341111499411042
n01_exact,laplace,3.0,0.85,0.2,6,0.003488522236607437,0.4566573675303387,0.004178801085268054,59,1.0341111499411042
n01_exact,laplace,3.0,0.85,0.2,7,0.0013677307165827024,0.4566573675303387,0.004178801085268054,59,1.0341111499411042
n01_exact,laplace,3.0,0.85,0.2,8,0.0006404493797286688,0.4566573675303387,0.004178801085268054,59,1.0341111499411042
n01_exact,laplace,3.0,0.85,0.4,1,0.2700799128918689,0.5896543791880108,0.006773536183459068,59,0.988021697217998
n01_exact,laplace,3.0,0.85,0.4,2,0.1414564213658035,0.5896543791880108,0.006773536183459068,59,0.988021697217998
n01_exact,laplace,3.0,0.85,0.4,3,0.09240272498765364,0.5896543791880108,0.006773536183459068,59,0.988021697217998
n01_exact,laplace,3.0,0.85,0.4,4,0.05581059650822722,0.5896543791880108,0.006773536183459068,59,0.988021697217998
n01_exact,laplace,3.0,0.85,0.4,5,0.03233111676758555,0.5896543791880108,0.006773536183459068,59,0.988021697217998
n01_exact,laplace,3.0,0.85,0.4,6,0.016530377223817668,0.5896543791880108,0.006773536183459068,59,0.988021697217998
n01_exact,laplace,3.0,0.85,0.4,7,0.010369103166772451,0.5896543791880108,0.006773536183459068,59,0.988021697217998
n01_exact,laplace,3.0,0.85,0.4,8,0.006973940644582057,0.5896543791880108,0.006773536183459068,59,0.988021697217998
n01_exact,laplace,3.0,0.85,0.8,1,0.3927170234078939,0.7146839714229545,0.008025851902022646,59,0.9859662822164375
n01_exact,laplace,3.0,0.85,0.8,2,0.23024339539147098,0.7146839714229545,0.008025851902022646,59,0.9859662822164375
n01_exact,laplace,3.0,0.85,0.8,3,0.19396508345843044,0.7146839714229545,0.008025851902022646,59,0.9859662822164375
n01_exact,laplace,3.0,0.85,0.8,4,0.13324881810648798,0.7146839714229545,0.008025851902022646,59,0.9859662822164375
n01_exact,laplace,3.0,0.85,0.8,5,0.08974811049192423,0.7146839714229545,0.008025851902022646,59,0.9859662822164375
n01_exact,laplace,3.0,0.85,0.8,6,0.07166914112635805,0.7146839714229545,0.008025851902022646,59,0.9859662822164375
n01_exact,laplace,3.0,0.85,0.8,7,0.05056190947421313,0.7146839714229545,0.008025851902022646,59,0.9859662822164375
n01_exact,laplace,3.0,0.85,0.8,8,0.03338399692820562,0.7146839714229545,0.008025851902022646,59,0.9859662822164375
n01_exact,laplace,3.0,0.85,1.6,1,0.30948749129136033,0.817024728923831,0.007626719084445235,59,0.9800178133132584
n01_exact,laplace,3.0,0.85,1.6,2,0.25007845725689165,0.817024728923831,0.007626719084445235,59,0.9800178133132584
n01_exact,laplace,3.0,0.85,1.6,3,0.21729651173225173,0.817024728923831,0.007626719084445235,59,0.9800178133132584
n01_exact,laplace,3.0,0.85,1.6,4,0.1629237884790687,0.817024728923831,0.007626719084445235,59,0.9800178133132584
n01_exact,laplace,3.0,0.85,1.6,5,0.12625259318767185,0.817024728923831,0.007626719084445235,59,0.9800178133132584
n01_exact,laplace,3.0,0.85,1.6,6,0.108900028682962,0.817024728923831,0.007626719084445235,59,0.9800178133132584
