n_chains,method,t,mean_rel_l2,score_rel_l2,mean_mse,identity_residual
32,em_bp,0.05,0.036258591918788316,0.17994214514877346,0.0012227116728469535,1.911319199955885e-15
32,dsm_net_eps,0.05,0.3699841556607433,1.8361370124291547,0.12731173637543813,1.9217288766683373e-16
32,dsm_net_x0,0.05,0.6048061902333257,3.0014988864873344,0.34020026249261115,1.507610517055461e-16
32,em_bp,0.0725,0.04073251538689372,0.15070701716398474,0.001521485168905805,1.7226819865962552e-15
32,dsm_net_eps,0.0725,0.42491335094262017,1.5721450802991825,0.1655716652808531,1.8210989127181216e-16
32,dsm_net_x0,0.0725,0.5939477141902938,2.1975585722306734,0.32350551846121545,1.6544923666845624e-16
32,em_bp,0.1053,0.04448882956583067,0.12184756832731408,0.0017457865203032719,1.6032837854145273e-15
32,dsm_net_eps,0.1053,0.46521729123265987,1.274153450061911,0.19089777733228142,1.9399687512252062e-16
32,dsm_net_x0,0.1053,0.5830689185711359,1.596929624547723,0.29986719544996654,1.9200548280725051e-16
32,em_bp,0.1527,0.050435233348157464,0.10301267100793482,0.0021757476587868545,1.5132063351380464e-15
32,dsm_net_eps,0.1527,0.48496992375311426,0.9905386351533141,0.20117317383439218,1.826293725854328e-16
32,dsm_net_x0,0.1527,0.5815453425601264,1.1877914519757369,0.28927281356234325,1.7952292781843386e-16
32,em_bp,0.2216,0.05867298207861586,0.08859044804227517,0.002835622679041834,1.499390498849726e-15
32,dsm_net_eps,0.2216,0.49524131403580435,0.7477658088128321,0.20202534249123683,1.9771644571825158e-16
32,dsm_net_x0,0.2216,0.5710790427352149,0.8622733406609182,0.2686362169540967,1.9993313828445712e-16
32,em_bp,0.3215,0.0740369950940329,0.08118208020159963,0.004211539309765471,1.432549095742995e-15
32,dsm_net_eps,0.3215,0.5061614859512253,0.5550095907493822,0.1968436836619361,2.1482008980125923e-16
32,dsm_net_x0,0.3215,0.5700710996767656,0.6250869268234691,0.24969010958887666,2.2818864019043064e-16
32,em_bp,0.4665,0.10132069079068522,0.07537851762347852,0.006819658677495816,1.4275079250398043e-15
32,dsm_net_eps,0.4665,0.5466084264860489,0.4066546782052576,0.1984810275351878,2.545683922078828e-16
32,dsm_net_x0,0.4665,0.5635784261301602,0.4192796752049985,0.21099641408563197,2.9033981047918146e-16
32,em_bp,0.6769,0.14378948385933327,0.0669141189714152,0.011369513893063019,1.5248129571812378e-15
32,dsm_net_eps,0.6769,0.6289497206349423,0.2926891126111594,0.2175301724943116,3.2187102111125244e-16
32,dsm_net_x0,0.6769,0.5759483349141971,0.2680242975316552,0.1824125444167939,4.0400953991120677e-16
32,em_bp,0.9821,0.20774826059312088,0.05676624051283522,0.017843776411817565,1.7477384041102384e-15
32,dsm_net_eps,0.9821,0.8094088404320205,0.22116717982620054,0.2708618667096107,3.991197376239693e-16
32,dsm_net_x0,0.9821,0.5679664923305542,0.1551941874979781,0.13336977239026634,6.460438195144617e-16
32,em_bp,1.425,0.292341059659946,0.03571452205880466,0.01952446494697612,2.707869721264897e-15
32,dsm_net_eps,1.425,1.4656643859508653,0.17905628139863547,0.4907593445240046,4.720247576573476e-16
32,dsm_net_x0,1.425,0.6111953053395235,0.07466808884177079,0.08534135360813916,1.2692307798050005e-15
32,em_bp,2.0676,0.36915042809224585,0.012406454101123687,0.009228708687185266,7.725055757728342e-15
32,dsm_net_eps,2.0676,4.965261604140203,0.166873137626279,1.6696231378584625,5.086400714615545e-16
32,dsm_net_x0,2.0676,0.7847033512744639,0.026372409104051812,0.04170087802295643,3.5954431305479295e-15
32,em_bp,3.0,0.5386295099362065,0.003139777532230679,0.003946007171300385,3.052786849596001e-14
32,dsm_net_eps,3.0,29.719303093375494,0.17323967291949088,12.013092623983333,4.832629753474957e-16
32,dsm_net_x0,3.0,1.4327769889057123,0.008351939348804113,0.027921244978707807,1.1285755373561004e-14
64,em_bp,0.05,0.02984103682398784,0.14809345579659666,0.000828190046031193,2.3372992284671187e-15
64,dsm_net_eps,0.05,0.3406171662146698,1.6903961328791786,0.10790343052730153,2.062170405850996e-16
64,dsm_net_x0,0.05,0.5333533339339208,2.646896582340504,0.26456489516256027,1.6297093590808697e-16
64,em_bp,0.0725,0.03319587046658062,0.12282203965704801,0.0010105397127897907,2.103659485801646e-15
64,dsm_net_eps,0.0725,0.39435631688478384,1.4590865222284826,0.14261423166617537,1.9250727655747017e-16
64,dsm_net_x0,0.0725,0.5281654887237934,1.9541696509156172,0.25581458592922673,1.740869547211614e-16
64,em_bp,0.1053,0.03429867161937167,0.09393840598781027,0.0010376330013562212,2.1196865253069223e-15
64,dsm_net_eps,0.1053,0.432145653546004,1.183575687687691,0.16472119106601768,2.0483552586072915e-16
64,dsm_net_x0,0.1053,0.516976245503524,1.415912691170678,0.2357384109388883,1.9793778576868542e-16
64,em_bp,0.1527,0.03669179096544951,0.07494204230848175,0.0011515380084132511,2.1369232075177153e-15
64,dsm_net_eps,0.1527,0.45064580650381375,0.9204325057054337,0.17370452182023266,1.977566688470585e-16
64,dsm_net_x0,0.1527,0.5114863882794932,1.044697834094529,0.2237734807483472,1.9798514298300718e-16
64,em_bp,0.2216,0.03854622975698219,0.05820102615435511,0.001223871801601576,2.2862999044550242e-15
64,dsm_net_eps,0.2216,0.45634747502554224,0.6890399267810231,0.1715392160684444,2.0990770188508003e-16
64,dsm_net_x0,0.2216,0.5019445536708911,0.7578870431794676,0.20753130154691524,2.1608223613158855e-16
64,em_bp,0.3215,0.03831213821626574,0.04200952609458795,0.0011277584048548974,2.7801212319788644e-15
64,dsm_net_eps,0.3215,0.45551379336878095,0.4994740434728917,0.15942130339114585,2.364014306239811e-16
64,dsm_net_x0,0.3215,0.4891718960908277,0.5363803872695904,0.18385112292864542,2.479124902599246e-16
64,em_bp,0.4665,0.03779061251354871,0.028114695321604165,0.0009487116131240349,3.795483182926425e-15
64,dsm_net_eps,0.4665,0.4976584925289593,0.3702378966904615,0.16452397510353856,2.778774325106333e-16
64,dsm_net_x0,0.4665,0.5026777248277665,0.37397200358747806,0.16785938830635597,3.0948492036370063e-16
64,em_bp,0.6769,0.041285006899032126,0.01921246108707148,0.0009372865179614316,5.248199211372786e-15
64,dsm_net_eps,0.6769,0.6062895956895923,0.28214395829386846,0.20213795988205063,3.337663524233671e-16
64,dsm_net_x0,0.6769,0.517148247100027,0.24066098857523563,0.14706785594825383,4.3974766490406487e-16
64,em_bp,0.9821,0.05736426395543669,0.015674516817802468,0.0013604883624900605,6.274765375656191e-15
64,dsm_net_eps,0.9821,0.8168968234032905,0.22321323614979893,0.2758966293716701,3.948717429668277e-16
64,dsm_net_x0,0.9821,0.5348035486166532,0.1461325682401211,0.11824983429353794,6.889683555677524e-16
64,em_bp,1.425,0.10050828081873527,0.012278826712090043,0.0023078267159334378,7.844295600095732e-15
64,dsm_net_eps,1.425,1.5709367797356981,0.19191712699584634,0.5637894218358633,4.449079696222106e-16
64,dsm_net_x0,1.425,0.5935219613429822,0.07250898387460836,0.08047724377161192,1.330938579848812e-15
64,em_bp,2.0676,0.22557506965949484,0.007581155364091763,0.003446008820979188,1.2497142539970472e-14
