n_chains,em_seconds,em_iters,em_n_params,em_monotone_violation,net_n_params,net_grad_steps,net_eps_seconds,net_x0_seconds,net_eps_final_loss,net_x0_final_loss
32,168.21888186316937,401,25,0.0,25248,20000,9.68809654796496,9.680094139184803,0.08331930945133353,0.3011420960858687
64,163.45448181405663,401,25,0.0,25248,20000,11.93095526425168,11.948113672900945,0.11697535453729105,0.2708638421349891
128,171.27677459875122,401,25,0.0,25248,20000,16.051574774086475,16.03740828903392,0.1500511634634737,0.29267839724654776
256,191.5964136235416,401,25,0.0,25248,20000,16.11884393543005,16.155741676222533,0.21372652787970114,0.3462027928555925
512,246.18306349311024,401,25,0.0,25248,20000,15.957897490821779,16.141259429976344,0.2889171918645158,0.4475083190331025
1024,368.8209146191366,401,25,0.0,25248,20000,16.279177925083786,16.28743915166706,0.2953051529795363,0.39605709634604247
2048,678.6724616652355,401,25,0.0,25248,20000,16.1987667074427,15.986078306101263,0.27630558937382266,0.4330844306044278
