n_chains,em_seconds,em_iters,em_n_params,em_monotone_violation,net_n_params,net_grad_steps,net_eps_seconds,net_x0_seconds,net_eps_final_loss,net_x0_final_loss
32,52.42278628097847,121,25,0.0,25248,20000,11.526724055875093,11.57141511887312,0.07914539909738301,0.32302944024752883
64,54.21228449000046,121,25,0.0,25248,20000,15.302212512120605,15.300903426017612,0.10992036276428621,0.27949352615548184
128,54.369840409141034,121,25,0.0,25248,20000,21.56583841983229,21.59972080308944,0.15028906080538723,0.3859885077642548
256,68.4782987148501,121,25,0.0,25248,20000,20.944575713016093,21.688042321708053,0.20821608235800446,0.4106975138903423
512,85.37910334113985,121,25,0.0,25248,20000,21.822739087976515,21.853486496955156,0.247104951126013,0.37341109931859384
1024,130.6371169402264,121,25,0.0,25248,20000,21.880594146903604,22.00438213488087,0.2557534024333853,0.36312465972785857
2048,244.93510679807514,121,25,0.0,25248,20000,22.46088133798912,22.132582069840282,0.2635998099971628,0.4086716236539627
