n_chains,em_seconds,em_iters,em_n_params,em_monotone_violation,net_n_params,net_grad_steps,net_eps_seconds,net_x0_seconds,net_eps_final_loss,net_x0_final_loss
32,50.30044486280531,121,25,0.0,25248,20000,11.551201175898314,11.571846631355584,0.07949064160660453,0.28332167793417706
64,48.909744766075164,121,25,0.0,25248,20000,13.921437141019851,13.923787233885378,0.10681748095049831,0.30395165024055315
128,51.56707561202347,121,25,0.0,25248,20000,18.952154345810413,19.127911924850196,0.14459091033841046,0.34411487183109846
256,62.37733700918034,121,25,0.0,25248,20000,19.014436445198953,19.104954414069653,0.19072523558560397,0.3018268595365088
512,81.1461599166505,121,25,0.0,25248,20000,19.144873729906976,19.35999490180984,0.21819894941893195,0.35470716725740403
1024,123.9787663850002,121,25,0.0,25248,20000,19.559030611999333,19.707027480006218,0.2639667165187909,0.438216292987072
2048,222.36905524600297,121,25,0.0,25248,20000,19.35158320236951,19.245485526975244,0.2378081123381682,0.420470382343043
