mechanism,strength,arm,t,score_rel_l2,ratio_to_em,fitted_rho,chow_liu_rho,rho_minus_chow_liu,em_seconds,em_iters,em_monotone_violation,mode_cnn,mode_mlp,innovation_mean,innovation_var,innovation_excess_kurtosis
longrange,0.1,em_bp,0.1,0.060994313893799966,1.0,0.805871858305002,0.7501397600767,0.05573209822830194,395.4958451529965,94,0.0,eps,eps,-0.0028717014627141608,0.3449193586936238,0.025004745046494747
longrange,0.1,cnn,0.1,0.03979626104484654,0.6524585408754275,0.805871858305002,0.7501397600767,0.05573209822830194,395.4958451529965,94,0.0,eps,eps,-0.0028717014627141608,0.3449193586936238,0.025004745046494747
longrange,0.1,mlp,0.1,0.08192557602668847,1.3431674331042218,0.805871858305002,0.7501397600767,0.05573209822830194,395.4958451529965,94,0.0,eps,eps,-0.0028717014627141608,0.3449193586936238,0.025004745046494747
longrange,0.1,em_bp,0.2,0.08290189468971303,1.0,0.805871858305002,0.7501397600767,0.05573209822830194,395.4958451529965,94,0.0,eps,eps,-0.0028717014627141608,0.3449193586936238,0.025004745046494747
longrange,0.1,cnn,0.2,0.06658585011179725,0.8031885201299221,0.805871858305002,0.7501397600767,0.05573209822830194,395.4958451529965,94,0.0,eps,eps,-0.0028717014627141608,0.3449193586936238,0.025004745046494747
longrange,0.1,mlp,0.2,0.1281139457058951,1.5453681268130566,0.805871858305002,0.7501397600767,0.05573209822830194,395.4958451529965,94,0.0,eps,eps,-0.0028717014627141608,0.3449193586936238,0.025004745046494747
longrange,0.1,em_bp,0.4,0.12940074601198248,1.0,0.805871858305002,0.7501397600767,0.05573209822830194,395.4958451529965,94,0.0,eps,x0,-0.0028717014627141608,0.3449193586936238,0.025004745046494747
longrange,0.1,cnn,0.4,0.1273551955189403,0.9841921275102019,0.805871858305002,0.7501397600767,0.05573209822830194,395.4958451529965,94,0.0,eps,x0,-0.0028717014627141608,0.3449193586936238,0.025004745046494747
longrange,0.1,mlp,0.4,0.18373707256681213,1.4199073670703422,0.805871858305002,0.7501397600767,0.05573209822830194,395.4958451529965,94,0.0,eps,x0,-0.0028717014627141608,0.3449193586936238,0.025004745046494747
longrange,0.1,em_bp,0.8,0.22349690072104325,1.0,0.805871858305002,0.7501397600767,0.05573209822830194,395.4958451529965,94,0.0,x0,x0,-0.0028717014627141608,0.3449193586936238,0.025004745046494747
longrange,0.1,cnn,0.8,0.25521171961196554,1.1419027234319772,0.805871858305002,0.7501397600767,0.05573209822830194,395.4958451529965,94,0.0,x0,x0,-0.0028717014627141608,0.3449193586936238,0.025004745046494747
longrange,0.1,mlp,0.8,0.2008786015008789,0.8987981526938699,0.805871858305002,0.7501397600767,0.05573209822830194,395.4958451529965,94,0.0,x0,x0,-0.0028717014627141608,0.3449193586936238,0.025004745046494747
longrange,0.1,em_bp,1.6,0.4023851584058815,1.0,0.805871858305002,0.7501397600767,0.05573209822830194,395.4958451529965,94,0.0,x0,x0,-0.0028717014627141608,0.3449193586936238,0.025004745046494747
longrange,0.1,cnn,1.6,0.516439425594587,1.2834455118587158,0.805871858305002,0.7501397600767,0.05573209822830194,395.4958451529965,94,0.0,x0,x0,-0.0028717014627141608,0.3449193586936238,0.025004745046494747
longrange,0.1,mlp,1.6,0.3000693622580005,0.7457267147893258,0.805871858305002,0.7501397600767,0.05573209822830194,395.4958451529965,94,0.0,x0,x0,-0.0028717014627141608,0.3449193586936238,0.025004745046494747
