n_chains,em_seconds,em_iters,em_n_params,em_monotone_violation,net_n_params,net_grad_steps,net_eps_seconds,net_x0_seconds,net_eps_final_loss,net_x0_final_loss
32,45.065982561092824,121,25,0.0,25248,20000,11.616355611011386,11.58570219622925,0.06432512619996007,0.19972919489062188
64,46.58976636920124,121,25,0.0,25248,20000,13.92361097689718,13.937325974926353,0.11715022770635516,0.4046807907102856
128,50.04857868514955,121,25,0.0,25248,20000,19.054295224137604,18.883431462105364,0.1667817282944139,0.27994922978280423
256,58.753175023943186,121,25,0.0,25248,20000,19.06408622302115,18.87620607810095,0.22215847135029262,0.35581039722159835
512,76.95398949598894,121,25,0.0,25248,20000,18.9643965899013,18.985288069117814,0.2882822610875443,0.4107909745581324
1024,115.9451450491324,121,25,0.0,25248,20000,18.93584064487368,18.87055608816445,0.2807972461034044,0.4225419342757303
2048,212.58057907503098,121,25,0.0,25248,20000,19.10322019411251,19.468318460974842,0.2650947768298439,0.413587616794078
