n_chains,method,t,mean_rel_l2,score_rel_l2,mean_mse,identity_residual
32,em_bp,0.05,0.021081649929656592,0.10462285242941853,0.00041334375841666746,3.2596754938888908e-15
32,dsm_net_eps,0.05,0.36739791365864777,1.8233021529074922,0.12553810271348206,1.9806838844398865e-16
32,dsm_net_x0,0.05,0.5955100399738897,2.9553644634227303,0.3298225651032404,1.5618803955993147e-16
32,em_bp,0.0725,0.023841700713594316,0.08821236706187756,0.0005212663937882737,2.909978311555263e-15
32,dsm_net_eps,0.0725,0.42417170538994214,1.5694010516533845,0.16499419072021237,1.8772993856487304e-16
32,dsm_net_x0,0.0725,0.5901362555963323,2.1834564832660224,0.3193668658848199,1.6529186789614672e-16
32,em_bp,0.1053,0.026699463186379745,0.07312542713876338,0.0006287735068590387,2.7063294672240147e-15
32,dsm_net_eps,0.1053,0.47060192428018705,1.2889010720960046,0.19534242404266194,1.971691867889284e-16
32,dsm_net_x0,0.1053,0.5769828089050706,1.5802607737233585,0.293639802019931,1.9533678115235189e-16
32,em_bp,0.1527,0.03116007005479135,0.06364364417589612,0.0008304955440552831,2.5026999586876907e-15
32,dsm_net_eps,0.1527,0.49103925565128415,1.0029350899441192,0.2062399911421428,1.8683119519121348e-16
32,dsm_net_x0,0.1527,0.5743821097942959,1.1731607327091886,0.28219041933182765,1.8335282306350146e-16
32,em_bp,0.2216,0.03752291523960504,0.05665592160416988,0.0011597523517502773,2.340386457945722e-15
32,dsm_net_eps,0.2216,0.4929005630220556,0.744231504372919,0.20012011586525685,2.007963562980546e-16
32,dsm_net_x0,0.2216,0.5580715686050591,0.8426333305529476,0.2565381227468051,2.072215823969613e-16
32,em_bp,0.3215,0.044355416077423764,0.048636022312890353,0.0015115990345131712,2.3912414057947737e-15
32,dsm_net_eps,0.3215,0.49724697296221104,0.5452347652379848,0.1899711215930717,2.180534332203973e-16
32,dsm_net_x0,0.3215,0.5470072325586735,0.5997972360714074,0.2298949482403072,2.3635362674282076e-16
32,em_bp,0.4665,0.06093254663835517,0.04533136326627705,0.002466408530608726,2.3355017204615817e-15
32,dsm_net_eps,0.4665,0.5317057388103503,0.39556767813810934,0.18780582152429484,2.6449642664126417e-16
32,dsm_net_x0,0.4665,0.556856994866941,0.4142792007611729,0.20599359329134292,2.870247944794642e-16
32,em_bp,0.6769,0.09430015375681639,0.04388368007273279,0.004890040418985065,2.2919025378808174e-15
32,dsm_net_eps,0.6769,0.6080811519176917,0.2829776799498158,0.20333434055168192,3.3203761240817373e-16
32,dsm_net_x0,0.6769,0.5596636228893408,0.2604460162234582,0.17224308922596676,4.157256950051326e-16
32,em_bp,0.9821,0.1699107823600227,0.04642732656165703,0.011935863938042787,2.0918651379271925e-15
32,dsm_net_eps,0.9821,0.8083683102260172,0.22088285981424846,0.27016590496284554,3.9504779773627773e-16
32,dsm_net_x0,0.9821,0.5717497335308812,0.15622794046073546,0.13515244972193244,6.333047955315799e-16
32,em_bp,1.425,0.3521051331351424,0.04301573839474028,0.028323324000030452,2.2564315713582824e-15
32,dsm_net_eps,1.425,1.4613921463302884,0.17853435335901252,0.4879025025293813,4.736110053258349e-16
32,dsm_net_x0,1.425,0.6591799774946763,0.08053024735677092,0.0992676000008037,1.212329764670011e-15
32,em_bp,2.0676,0.8717005518983699,0.029296221984466596,0.051459886784848516,3.241609093525045e-15
32,dsm_net_eps,2.0676,4.935297115176846,0.16586608730560432,1.6495321744031628,5.107700815513289e-16
