n_chains,em_seconds,em_iters,em_n_params,em_monotone_violation,net_n_params,net_grad_steps,net_eps_seconds,net_x0_seconds,net_eps_final_loss,net_x0_final_loss
32,151.79530408931896,401,25,0.0,25248,20000,9.719004466198385,9.754366622772068,0.07710636629283506,0.3543336611121128
64,160.5071911229752,401,25,0.0,25248,20000,11.72898269398138,11.919496033340693,0.10138282596082217,0.24416399246955567
128,173.74731385475025,401,25,0.0,25248,20000,16.249233443289995,16.477035612799227,0.1494633573907903,0.430308912875239
256,198.2341715656221,401,25,0.0,25248,20000,16.429131349083036,16.436119386926293,0.23293141944583495,0.45672096212404045
512,258.8062354810536,401,25,0.0,25248,20000,16.568692891858518,16.59665106330067,0.28192246412905553,0.3833149850416477
1024,388.50900175981224,401,25,0.0,25248,20000,16.62650463497266,16.57578313164413,0.29585390516142784,0.36316032327350034
2048,718.0771968611516,401,25,0.0,25248,20000,16.752159751020372,16.79929674603045,0.28172817272307815,0.3900330919993277
