n_chains,em_seconds,em_iters,em_n_params,em_monotone_violation,net_n_params,net_grad_steps,net_eps_seconds,net_x0_seconds,net_eps_final_loss,net_x0_final_loss
32,47.96707434300333,121,25,0.0,25248,20000,11.52803000016138,11.51516033615917,0.0970609756406969,0.1791124072933612
64,49.690626156982034,121,25,0.0,25248,20000,13.865603250917047,13.777334665879607,0.09567675011182565,0.3124918288239922
128,51.704492561053485,121,25,0.0,25248,20000,18.74452387029305,18.908500955905765,0.1445249092602442,0.3439579119112116
256,61.95908124279231,121,25,0.0,25248,20000,18.877451085019857,18.966212751809508,0.2136174582911639,0.40191564270579055
512,79.92021522810683,121,25,0.0,25248,20000,19.04334905417636,19.07518770126626,0.2472580267190117,0.38646465645958405
1024,121.72186389798298,121,25,0.0,25248,20000,18.999378220178187,19.148496447131038,0.2607094933742409,0.37549616164913113
2048,224.6853664657101,121,25,0.0,25248,20000,19.066425618715584,19.14146340638399,0.2676126262537118,0.4459751480645816
