n_chains,seed,arm,innov_kurtosis,innov_kurtosis_se,kurtosis_gap_in_se,innov_variance,innov_kl,cov_frobenius_rel,cov_worst_lag_abs,marginal_var,notes
2048,0,exact,1.9740519443233504,0.062228254320405935,1.0318999778793116,0.3396090495605145,0.0004894341384937478,0.08276281244203897,0.032869021746957675,0.9986711070173303,
2048,0,em_bp,0.9892579966297452,0.03079966809140135,29.889303050441566,0.34682931701225755,0.004657938294095922,0.08765813386050336,0.03419250363104835,0.9977957425390125,
2048,0,mlp,0.07590548414410181,0.01660744227190801,110.42839083202516,0.40728269641610526,0.03308893352641894,0.17714581991792275,0.09065732447753905,0.9635974585615148,
2048,0,cnn,1.3281296860003478,0.045543373549566266,12.772635813489217,0.3217213290708728,0.0018799461500555313,0.23623281991032163,0.10768094456428268,0.8921156331554876,
2048,1,exact,1.8460988383753731,0.06594830111460687,0.9665112006526655,0.33873908932945096,0.0003248471259796117,0.07917394557453736,0.018444045010953702,1.0042676223776632,
2048,1,em_bp,0.7916209066358721,0.027218347215060185,41.083233107264576,0.345786455603973,0.005540286681390157,0.09023781766005086,0.026670038836536958,0.9914760451791994,
2048,1,mlp,0.04653046237381053,0.014604750265953854,127.58233545674051,0.39129855882537945,0.029155873596009234,0.17117957235248715,0.06549575710203803,0.969961614284512,
2048,1,cnn,1.2089536133039713,0.04384638693308155,15.985011440791602,0.3152795522544912,0.0018423864661252186,0.18572908490320683,0.07996037266715925,0.9484406827113196,
2048,2,exact,2.060167218151358,0.14114005541319505,1.0651023739831178,0.3391676882696888,0.00044441933222385264,0.07380151451109136,0.011723491394011345,1.0020227852717487,
2048,2,em_bp,0.9285849230888603,0.03636177260524303,26.98585950774873,0.34802079117786827,0.00518954628176193,0.07648920587564753,0.019853117721135516,1.0198014438009564,
2048,2,mlp,0.09620229852376605,0.01777116743218633,102.05498982909326,0.40976559627471704,0.03300932662458823,0.14813439775218432,0.049228072072164036,1.0048024080734823,
2048,2,cnn,1.5482217784190873,0.07387261493494299,4.895140533011202,0.3272659243439323,0.001589718287023129,0.19168498112350674,0.08356212266106289,1.0661024864952433,
