n_components,init_id,rho_init,iteration,log_evidence,seconds,rho_hat
4,1,0.3,17,-104667.19835665869,1.6965093920007348,0.8235235635967358
4,1,0.3,18,-104645.6144035819,1.7175361313857138,0.8267055963248641
4,1,0.3,19,-104627.66075372454,1.693087749183178,0.8294848627211648
4,1,0.3,20,-104612.58520708903,1.71800297498703,0.8319188778614904
4,1,0.3,21,-104599.80225256823,1.697469016071409,0.834055496234824
4,1,0.3,22,-104588.85469841077,1.723288883920759,0.8359348756013517
4,1,0.3,23,-104579.38458253998,1.6974182049743831,0.8375909731081642
4,1,0.3,24,-104571.11096366768,1.71954899514094,0.8390526988877
4,1,0.3,25,-104563.81286222539,1.6960660913027823,0.8403448153153392
4,1,0.3,26,-104557.31608870866,1.7218805071897805,0.8414886451181713
4,1,0.3,27,-104551.48302934514,1.6953461500816047,0.8425026343113824
4,1,0.3,28,-104546.20469719212,1.7244653478264809,0.8434028038492031
4,1,0.3,29,-104541.39452925688,1.697881517931819,0.8442031152458117
4,1,0.3,30,-104536.98353638427,1.726056080777198,0.8449157691692437
4,1,0.3,31,-104532.91650581635,1.7024279437027872,0.8455514514251079
4,1,0.3,32,-104529.14902577594,1.7255409960635006,0.846119537345799
4,1,0.3,33,-104525.64515367433,1.699225126300007,0.8466282630547777
4,1,0.3,34,-104522.37558919395,1.8626017230562866,0.8470848701539542
4,1,0.3,35,-104519.31624384373,1.7160901250317693,0.8474957289222098
4,1,0.3,36,-104516.44712198309,1.8491956759244204,0.8478664439974563
4,1,0.3,37,-104513.751446481,1.7082559010013938,0.8482019456582998
4,1,0.3,38,-104511.21497636706,1.7295723329298198,0.8485065691616861
4,1,0.3,39,-104508.82547497294,1.7057185391895473,0.8487841240832679
4,1,0.3,40,-104506.57229584004,1.7319063320755959,0.8490379552126639
4,1,0.3,41,-104504.44606060791,1.7070636469870806,0.8492709962497298
4,1,0.3,42,-104502.43840859055,1.7319601909257472,0.8494858173101877
4,1,0.3,43,-104500.54180210097,1.7073232480324805,0.8496846670638676
4,1,0.3,44,-104498.74937503546,1.7356054652482271,0.8498695101844201
4,1,0.3,45,-104497.05481496308,1.7170846089720726,0.8500420606763243
4,1,0.3,46,-104495.45227113173,1.7412906093522906,0.850203811556155
4,1,0.3,47,-104493.93628251692,1.7069755648262799,0.8503560612947736
4,1,0.3,48,-104492.50172139422,1.734731949865818,0.8504999373710602
4,1,0.3,49,-104491.14374899179,1.7131317588500679,0.8506364172426338
4,1,0.3,50,-104489.85778063053,1.7379750809632242,0.8507663470021738
4,1,0.3,51,-104488.63945843618,1.715693169273436,0.8508904579574443
4,1,0.3,52,-104487.48463024851,1.7417908110655844,0.8510093813474551
4,1,0.3,53,-104486.38933378251,1.7046238500624895,0.8511236613851841
4,1,0.3,54,-104485.34978543897,1.721263675019145,0.8512337667980824
4,1,0.3,55,-104484.36237342139,1.6955510517582297,0.8513401010204932
4,1,0.3,56,-104483.42365500674,1.7184392004273832,0.8514430111766286
4,1,0.3,57,-104482.53035792145,1.6957062208093703,0.851542795978482
4,1,0.3,58,-104481.67938579366,1.7223471398465335,0.8516397126496944
4,1,0.3,59,-104480.86782756563,1.7001875969581306,0.8517339829737779
4,1,0.3,60,-104480.09297054607,1.603368905838579,0.8518257985531017
4,2,0.6,0,-109871.1798864745,1.7265046299435198,0.6
4,2,0.6,1,-108385.10197109447,1.722466557752341,0.6192309652894262
4,2,0.6,2,-107422.33833491185,1.7367310710251331,0.6471976284164698
4,2,0.6,3,-106745.27973017833,1.710164944641292,0.6755586709778575
4,2,0.6,4,-106250.26943974367,1.7388830669224262,0.7011372357356879
4,2,0.6,5,-105880.67817760078,1.7173315626569092,0.7230837541987828
4,2,0.6,6,-105600.8203024859,1.7479358706623316,0.7415186998563775
4,2,0.6,7,-105386.52344109476,1.723372400738299,0.7568990346612935
4,2,0.6,8,-105220.82423409628,1.752256436739117,0.7697403601691427
4,2,0.6,9,-105091.57002140829,1.7813306120224297,0.780509986767837
4,2,0.6,10,-104989.92105665483,1.8563234768807888,0.7895971039306535
4,2,0.6,11,-104909.36427712053,1.8435768941417336,0.7973141705098463
4,2,0.6,12,-104845.04636617274,1.7868249141611159,0.803908545320468
4,2,0.6,13,-104793.3145174544,1.7795562180690467,0.809575637312921
4,2,0.6,14,-104751.39528365315,1.9099020729772747,0.8144704830488962
4,2,0.6,15,-104717.16673526881,1.8447420941665769,0.8187170294558112
4,2,0.6,16,-104688.99462359668,1.7735046721063554,0.8224152770169949
4,2,0.6,17,-104665.61308190553,1.7459636209532619,0.825646683469435
4,2,0.6,18,-104646.03674771293,1.7708091391250491,0.8284782330936036
4,2,0.6,19,-104629.4953415633,1.7500338819809258,0.8309655081413692
4,2,0.6,20,-104615.38449154301,1.775227724108845,0.8331550209299702
4,2,0.6,21,-104603.22844447571,1.751340962946415,0.8350859984007036
4,2,0.6,22,-104592.6515667224,1.7810882767662406,0.836791759439366
4,2,0.6,23,-104583.35640878852,1.7585767731070518,0.8383007872674446
4,2,0.6,24,-104575.10671707513,1.7790708732791245,0.8396375717381931
4,2,0.6,25,-104567.71420733319,1.7581001482903957,0.8408232766253725
4,2,0.6,26,-104561.02822369174,1.793311138637364,0.841876272786039
4,2,0.6,27,-104554.92763227332,1.7679226738400757,0.8428125678070737
4,2,0.6,28,-104549.31446507366,1.795121043920517,0.843646155266931
4,2,0.6,29,-104544.10895538112,1.755329289007932,0.8443893012564876
4,2,0.6,30,-104539.24570182661,1.7885255399160087,0.8450527817387651
4,2,0.6,31,-104534.67077040908,1.8235386577434838,0.8456460812790949
4,2,0.6,32,-104530.33959425721,1.820055521093309,0.8461775613441714
4,2,0.6,33,-104526.21555768186,1.7234410238452256,0.8466546045256207
4,2,0.6,34,-104522.26915142739,1.8913646680302918,0.8470837395301899
4,2,0.6,35,-104518.47756073845,1.7235896429046988,0.8474707504968736
4,2,0.6,36,-104514.82450676322,1.7239388772286475,0.847820773112735
4,2,0.6,37,-104511.30012603002,1.6967991017736495,0.8481383791002434
4,2,0.6,38,-104507.90066924503,1.7220079158432782,0.8484276499346759
4,2,0.6,39,-104504.62784920055,1.6983418087475002,0.8486922401029137
4,2,0.6,40,-104501.48776726794,1.721587873995304,0.848935429844225
4,2,0.6,41,-104498.48947329438,1.6975319040939212,0.8491601672019358
4,2,0.6,42,-104495.64332444491,1.7235675160773098,0.8493690994832657
4,2,0.6,43,-104492.95936799944,1.699613681063056,0.8495645949062988
4,2,0.6,44,-104490.44596525817,1.7230599699541926,0.8497487561478752
4,2,0.6,45,-104488.10880897255,1.698909082915634,0.849923428371752
4,2,0.6,46,-104485.950394381,1.7192043932154775,0.8500902047843769
4,2,0.6,47,-104483.96991653569,1.6908866106532514,0.8502504326624455
4,2,0.6,48,-104482.1635064042,1.7150671402923763,0.8504052221642536
4,2,0.6,49,-104480.52469211712,1.6903567109256983,0.8505554592816337
4,2,0.6,50,-104479.04497435287,1.7132034078240395,0.8507018232722935
4,2,0.6,51,-104477.71442521611,1.6922879531048238,0.8508448080521507
4,2,0.6,52,-104476.52224718522,1.7165171061642468,0.8509847464478233
4,2,0.6,53,-104475.45725500262,1.6925451778806746,0.8511218359374767
4,2,0.6,54,-104474.50826462847,1.7176416930742562,0.8512561644998918
4,2,0.6,55,-104473.66438833042,1.6940991668961942,0.8513877353683077
4,2,0.6,56,-104472.91524412151,1.7174654500558972,0.8515164897637455
4,2,0.6,57,-104472.251092332,1.6945253773592412,0.8516423269919694
4,2,0.6,58,-104471.66291350569,1.7199042858555913,0.8517651215797154
4,2,0.6,59,-104471.14244125335,1.6969354902394116,0.8518847373707882
4,2,0.6,60,-104470.68216209227,1.5985492863692343,0.8520010386894155
4,3,-0.4,0,-124845.81018324698,1.7151618311181664,-0.4
4,3,-0.4,1,-118728.1602667665,1.7113766930997372,-0.11713794929955543
4,3,-0.4,2,-114004.16306437529,1.7178873009979725,0.1315563304266087
4,3,-0.4,3,-110755.12588783937,1.6955618020147085,0.33064322034804816
4,3,-0.4,4,-108734.9244834475,1.720130446832627,0.4757267163939437
4,3,-0.4,5,-107513.49877973783,1.6947693419642746,0.5747309489348331
4,3,-0.4,6,-106740.64229274537,1.7225260161794722,0.6406776338182503
4,3,-0.4,7,-106215.72957982385,1.6980982907116413,0.6851846266406305
4,3,-0.4,8,-105838.68794109893,1.7204360351897776,0.7163395040039371
4,3,-0.4,9,-105558.46779538516,1.6979669816792011,0.7391492200120234
4,3,-0.4,10,-105346.00857937118,1.7227601357735693,0.7565721950092386
4,3,-0.4,11,-105182.82074326693,1.6988790850155056,0.7703510437985425
4,3,-0.4,12,-105056.24204506322,1.7224471429362893,0.781538645738256
4,3,-0.4,13,-104957.23647810626,1.699711729772389,0.7907990618764482
4,3,-0.4,14,-104879.20308557557,1.7220363398082554,0.7985728641717709
4,3,-0.4,15,-104817.24665697958,1.7003916059620678,0.8051672927601472
4,3,-0.4,16,-104767.69658022019,1.7256124098785222,0.8108061660491349
4,3,-0.4,17,-104727.77593844329,1.7028038622811437,0.8156584077733485
4,3,-0.4,18,-104695.36821340295,1.7250888487324119,0.8198550785845313
4,3,-0.4,19,-104668.84995787233,1.7019626451656222,0.8235000556596603
4,3,-0.4,20,-104646.96915030222,1.7303414209745824,0.8266770609497713
4,3,-0.4,21,-104628.755734473,1.7016350449994206,0.829454489914537
4,3,-0.4,22,-104613.45515295352,1.7273810650222003,0.8318888494863996
4,3,-0.4,23,-104600.47850886379,1.7024844973348081,0.8340272760135353
4,3,-0.4,24,-104589.36488606522,1.7282119770534337,0.8359094205518408
4,3,-0.4,25,-104579.75265052778,1.7027198420837522,0.8375688852486799
4,3,-0.4,26,-104571.35744898736,1.730974470730871,0.839034333258736
4,3,-0.4,27,-104563.95524579514,1.710063863079995,0.8403303566499938
4,3,-0.4,28,-104557.36918059709,1.729145310819149,0.8414781621937032
4,3,-0.4,29,-104551.45934501792,1.705371384974569,0.8424961184458877
4,3,-0.4,30,-104546.11480413674,1.7269121040590107,0.8434001961194189
4,3,-0.4,31,-104541.24735430998,1.703741173259914,0.8442043256541978
4,3,-0.4,32,-104536.78663075308,1.728127442765981,0.8449206900402674
4,3,-0.4,33,-104532.67626870266,1.70446668099612,0.845559966648067
4,3,-0.4,34,-104528.87088966816,1.7293109609745443,0.8461315286194317
4,3,-0.4,35,-104525.33373541202,1.7052739597856998,0.8466436139661545
4,3,-0.4,36,-104522.03481125286,1.7325093462131917,0.8471034686977045
4,3,-0.4,37,-104518.94943021075,1.7089701369404793,0.8475174689060507
4,3,-0.4,38,-104516.0570726752,1.7336078588850796,0.8478912256656268
4,3,-0.4,39,-104513.3404943273,1.7118906360119581,0.8482296757816203
4,3,-0.4,40,-104510.78502919924,1.738921782001853,0.8485371607819133
4,3,-0.4,41,-104508.3780459059,1.7157686832360923,0.8488174960535511
4,3,-0.4,42,-104506.10852390436,1.736695945262909,0.8490740316408423
4,3,-0.4,43,-104503.96672363863,1.7191083580255508,0.8493097059238943
4,3,-0.4,44,-104501.94392999721,1.747527682222426,0.849527093164379
4,3,-0.4,45,-104500.03225294853,1.725169989746064,0.8497284457246493
4,3,-0.4,46,-104498.224472765,1.7488387008197606,0.84991573162539
4,3,-0.4,47,-104496.51392007784,1.713413191959262,0.8500906679967816
4,3,-0.4,48,-104494.89438327771,1.811734494753182,0.8502547508916011
4,3,-0.4,49,-104493.36003759793,1.7537891091778874,0.8504092818602965
4,3,-0.4,50,-104491.90539168399,1.7874391949735582,0.8505553916335233
4,3,-0.4,51,-104490.52524862703,1.7560797249898314,0.8506940612136052
4,3,-0.4,52,-104489.21467936796,1.8538878648541868,0.8508261406402129
4,3,-0.4,53,-104487.9690070856,1.8381168912164867,0.8509523656652531
4,3,-0.4,54,-104486.78380167052,1.8592250980436802,0.8510733725458819
4,3,-0.4,55,-104485.65488364271,1.8382179141044617,0.8511897111415297
4,3,-0.4,56,-104484.57833687076,1.855815228074789,0.8513018564799181
4,3,-0.4,57,-104483.55052916378,1.8509085630066693,0.8514102189376956
4,3,-0.4,58,-104482.56813923485,1.7517793104052544,0.8515151531632381
4,3,-0.4,59,-104481.62818770077,1.8506294889375567,0.8516169658524528
4,3,-0.4,60,-104480.7280687975,1.7400398952886462,0.8517159224735058
8,0,0.0,0,-116817.50281987566,1.8891742448322475,0.0
8,0,0.0,1,-112943.35202182499,1.7912532459013164,0.224635955128025
8,0,0.0,2,-110385.83602202528,1.8914304850623012,0.39108365139934437
8,0,0.0,3,-108727.26371864125,1.9066471601836383,0.5083885681644289
8,0,0.0,4,-107632.08134910162,1.890020004939288,0.5891413297376307
8,0,0.0,5,-106880.16709863782,1.9049345389939845,0.6449734548692528
8,0,0.0,6,-106343.45200556998,1.89184106932953,0.6845321240496366
8,0,0.0,7,-105948.7534486196,1.90530457906425,0.7135364127921962
8,0,0.0,8,-105652.24147043753,1.8808189877308905,0.7355667415863635
8,0,0.0,9,-105425.93330559862,1.871957028284669,0.7528323767716602
8,0,0.0,10,-105250.99208189202,1.8607065677642822,0.7667132859252038
8,0,0.0,11,-105114.26112597932,1.8743479391559958,0.778096819830965
8,0,0.0,12,-105006.31812021186,1.8616924448870122,0.7875754893927007
8,0,0.0,13,-104920.29371426479,1.871430984698236,0.7955609838181252
8,0,0.0,14,-104851.11131824227,1.8629651279188693,0.8023502150940851
8,0,0.0,15,-104794.9778960981,1.8759459950961173,0.8081643813882481
8,0,0.0,16,-104749.03313670476,1.860876695252955,0.8131728094576199
8,0,0.0,17,-104711.10267870763,1.8785877251066267,0.8175080518243434
8,0,0.0,18,-104679.52174271058,1.865668741054833,0.8212758114867412
8,0,0.0,19,-104653.00746442472,1.8784500560723245,0.8245616973300889
8,0,0.0,20,-104630.56547560914,1.8703794707544148,0.8274359636951706
8,0,0.0,21,-104611.42087553466,1.883651367854327,0.8299569209617154
8,0,0.0,22,-104594.96675458056,1.8772631771862507,0.8321734415068037
8,0,0.0,23,-104580.72547075959,1.96684535080567,0.834126833060858
8,0,0.0,24,-104568.31928304877,1.9249579552561045,0.8358522599187029
8,0,0.0,25,-104557.44792064272,1.911529599223286,0.8373798353835095
8,0,0.0,26,-104547.87134838488,1.9854923631064594,0.8387354719502318
8,0,0.0,27,-104539.3964656973,1.864954110700637,0.8399415511172802
8,0,0.0,28,-104531.86681163218,2.033784272149205,0.841017457787169
8,0,0.0,29,-104525.15458577582,1.9962594681419432,0.841980012278849
8,0,0.0,30,-104519.1544640342,1.9371025888249278,0.8428438243782976
8,0,0.0,31,-104513.7788108779,2.0439598760567605,0.8436215875625894
8,0,0.0,32,-104508.9539798212,1.9736704882234335,0.8443243268740294
8,0,0.0,33,-104504.61746152845,2.0933380722999573,0.8449616104468364
8,0,0.0,34,-104500.71569052088,2.075682573951781,0.8455417320917846
8,0,0.0,35,-104497.20236137032,2.025417933706194,0.8460718704069562
8,0,0.0,36,-104494.03713645137,2.07186108129099,0.846558228447526
8,0,0.0,37,-104491.18465181986,1.924649999011308,0.8470061569367009
8,0,0.0,38,-104488.6137471025,2.020669907797128,0.8474202632440729
8,0,0.0,39,-104486.2968606515,1.8902840060181916,0.8478045078276519
8,0,0.0,40,-104484.20954371025,1.9872322082519531,0.8481622894776736
8,0,0.0,41,-104482.33005788134,1.9690230740234256,0.8484965204710653
8,0,0.0,42,-104480.63902950956,1.9885803582146764,0.8488096926101187
8,0,0.0,43,-104479.11914307986,1.9050573389977217,0.8491039350476762
8,0,0.0,44,-104477.75486335985,1.857418694999069,0.8493810647676177
8,0,0.0,45,-104476.53218242095,1.8697099047712982,0.8496426305703529
8,0,0.0,46,-104475.43839229665,1.8596607972867787,0.8498899513888913
8,0,0.0,47,-104474.46188647312,1.8600924690254033,0.8501241497180257
8,0,0.0,48,-104473.59199361445,1.838438087143004,0.850346180870619
8,0,0.0,49,-104472.8188453392,1.8494142326526344,0.8505568586820945
8,0,0.0,50,-104472.13327727918,1.8383276332169771,0.8507568781749387
8,0,0.0,51,-104471.52675995254,1.8501134738326073,0.850946835581281
8,0,0.0,52,-104470.99135390208,1.8406256423331797,0.8511272460161576
8,0,0.0,53,-104470.51968247473,1.8507274030707777,0.8512985590072909
8,0,0.0,54,-104470.10491560193,1.839737175963819,0.8514611720252594
8,0,0.0,55,-104469.74075876156,1.8509498187340796,0.8516154421220798
8,0,0.0,56,-104469.42144262414,1.833988246973604,0.8517616957735386
8,0,0.0,57,-104469.14171037046,1.8469605697318912,0.8519002370253971
8,0,0.0,58,-104468.89680104976,1.8355853268876672,0.8520313540589655
8,0,0.0,59,-104468.68242847259,1.8514144071377814,0.8521553243108791
8,0,0.0,60,-104468.49475593682,1.5868105366826057,0.8522724182998836
8,1,0.3,0,-112455.14517131956,1.8385943118482828,0.3
8,1,0.3,1,-110274.7299486887,1.756099982187152,0.4321767268790533
8,1,0.3,2,-108786.63677158044,1.8457081457599998,0.528024353378208
8,1,0.3,3,-107751.4752367392,1.8574049049057066,0.5967730737489274
8,1,0.3,4,-107013.07579878609,1.8512066099792719,0.6464363422337415
8,1,0.3,5,-106473.20960304937,1.8686593491584063,0.6830360276098055
8,1,0.3,6,-106070.21648317894,1.85462146718055,0.7107254191992681
8,1,0.3,7,-105764.35056447695,1.8705536113120615,0.7322477312372977
8,1,0.3,8,-105529.04955624376,1.8557441900484264,0.7493916187739583
8,1,0.3,9,-105345.96111885738,1.8745097578503191,0.7633328688080229
8,1,0.3,10,-105202.06139752976,1.8580908928997815,0.7748612560102315
8,1,0.3,11,-105087.91297182327,1.8773459498770535,0.7845226900051173
8,1,0.3,12,-104996.56338012841,1.8619014360010624,0.792706272440334
8,1,0.3,13,-104922.82187283393,1.8789802677929401,0.7996975843630684
8,1,0.3,14,-104862.77010220481,1.8654249459505081,0.8057117799014188
8,1,0.3,15,-104813.42310367913,1.9927437896840274,0.8109146439285523
8,1,0.3,16,-104772.48983548235,1.884729532059282,0.8154363928984458
8,1,0.3,17,-104738.20136934107,1.9414381352253258,0.8193810047509933
8,1,0.3,18,-104709.18600583004,1.8511394900269806,0.8228327163646658
8,1,0.3,19,-104684.37739433488,1.9945988049730659,0.8258606697255554
8,1,0.3,20,-104662.94600133396,1.9738945881836116,0.8285223080382011
8,1,0.3,21,-104644.24709430028,1.8621055036783218,0.8308658997176496
8,1,0.3,22,-104627.78043732591,1.8573401612229645,0.8329324348567443
8,1,0.3,23,-104613.15844152747,1.8668176480568945,0.8347570584224313
8,1,0.3,24,-104600.08067597073,1.8561214809305966,0.8363701558332831
8,1,0.3,25,-104588.31343668957,1.8688056678511202,0.837798176610645
8,1,0.3,26,-104577.67352468449,1.8564801211468875,0.839064262098626
8,1,0.3,27,-104568.0155853462,1.867545219603926,0.8401887287577445
8,1,0.3,28,-104559.22242641362,1.8567108740098774,0.8411894467267558
8,1,0.3,29,-104551.19775645692,1.8587541580200195,0.8420821433562602
8,1,0.3,30,-104543.860824579,1.8397042811848223,0.842880653163054
8,1,0.3,31,-104537.1425079341,1.8501906241290271,0.843597129191781
8,1,0.3,32,-104530.9824781566,1.8417737139388919,0.8442422260160464
8,1,0.3,33,-104525.32716706258,1.8494389108382165,0.8448252613224773
8,1,0.3,34,-104520.12833557985,1.8412332157604396,0.8453543608812926
8,1,0.3,35,-104515.34212173178,1.8532074489630759,0.8458365903982544
8,1,0.3,36,-104510.92849905559,1.8424034011550248,0.8462780769720513
8,1,0.3,37,-104506.85110925298,1.855532000772655,0.846684122362477
8,1,0.3,38,-104503.07743191464,1.843618000857532,0.8470593097077377
8,1,0.3,39,-104499.57921117751,1.857273483183235,0.8474076044241544
8,1,0.3,40,-104496.33297970862,1.8465855200774968,0.8477324486196969
8,1,0.3,41,-104493.32043788428,1.8633182691410184,0.8480368466196578
8,1,0.3,42,-104490.52841931602,1.855649319011718,0.8483234377470249
8,1,0.3,43,-104487.94825506432,1.8669180679135025,0.8485945522072349
8,1,0.3,44,-104485.5745357984,1.8571186158806086,0.8488522474559325
8,1,0.3,45,-104483.40348864913,1.8685645051300526,0.8490983256496729
8,1,0.3,46,-104481.43132573468,1.863035575952381,0.8493343366141846
8,1,0.3,47,-104479.65291693149,1.8828616021201015,0.8495615736574228
8,1,0.3,48,-104478.06100665705,1.8724090759642422,0.8497810703207576
8,1,0.3,49,-104476.64601228278,1.8838163102045655,0.8499936046172664
8,1,0.3,50,-104475.39629360332,1.8733857781626284,0.8501997142538336
8,1,0.3,51,-104474.29871119745,1.889211995061487,0.850399723003441
8,1,0.3,52,-104473.33929259819,1.8776271413080394,0.8505937758037809
8,1,0.3,53,-104472.50386960612,1.8925064210779965,0.8507818787795683
8,1,0.3,54,-104471.77860682402,1.8804792198352516,0.8509639401710343
8,1,0.3,55,-104471.15039044642,1.8993314211256802,0.8511398087547895
8,1,0.3,56,-104470.6070796438,1.8898850111290812,0.8513093073521805
8,1,0.3,57,-104470.137640854,1.9012238346040249,0.851472260096361
8,1,0.3,58,-104469.7321918481,2.003340960945934,0.8516285130606887
8,1,0.3,59,-104469.38198200145,1.932913734111935,0.8517779485428426
8,1,0.3,60,-104469.07933131777,1.6889813276939094,0.8519204937391841
8,2,0.6,0,-108854.91186922175,1.866323380265385,0.6
8,2,0.6,1,-107693.2678332281,1.7901855502277613,0.6310623892453437
8,2,0.6,2,-106906.30846078385,1.884829361923039,0.6627827488156884
8,2,0.6,3,-106343.97487033533,1.8598259589634836,0.6913781479607062
8,2,0.6,4,-105931.16599445677,1.8511614901944995,0.7157989571962595
8,2,0.6,5,-105622.96499300534,1.8602719563059509,0.7361629084510244
8,2,0.6,6,-105389.85369099068,1.8550611431710422,0.7530036312197276
8,2,0.6,7,-105211.53764025848,1.8660697019658983,0.7669322426591314
8,2,0.6,8,-105073.72123500961,1.852357992902398,0.7785037944979831
8,2,0.6,9,-104966.16645553886,1.8491295226849616,0.7881788761816322
8,2,0.6,10,-104881.44205067834,1.84317623404786,0.7963246952936716
8,2,0.6,11,-104814.09106917109,1.8554076883010566,0.803229389183989
8,2,0.6,12,-104760.0654715024,1.8475522310473025,0.8091184047621118
