mechanism,strength,arm,t,score_rel_l2,ratio_to_em,fitted_rho,chow_liu_rho,rho_minus_chow_liu,em_seconds,em_iters,em_monotone_violation,mode_cnn,mode_mlp,innovation_mean,innovation_var,innovation_excess_kurtosis
longrange,0.4,em_bp,0.1,0.09635058761456997,1.0,0.738835269042708,0.6414587730494757,0.09737649599323228,1131.3677202598192,81,0.0,eps,eps,-0.004499701732109132,0.44586929634309563,-0.020483786749681876
longrange,0.4,cnn,0.1,0.04686236653966245,0.48637343787798554,0.738835269042708,0.6414587730494757,0.09737649599323228,1131.3677202598192,81,0.0,eps,eps,-0.004499701732109132,0.44586929634309563,-0.020483786749681876
longrange,0.4,mlp,0.1,0.08000054735359771,0.8303067924569686,0.738835269042708,0.6414587730494757,0.09737649599323228,1131.3677202598192,81,0.0,eps,eps,-0.004499701732109132,0.44586929634309563,-0.020483786749681876
longrange,0.4,em_bp,0.2,0.14045361516682195,1.0,0.738835269042708,0.6414587730494757,0.09737649599323228,1131.3677202598192,81,0.0,eps,eps,-0.004499701732109132,0.44586929634309563,-0.020483786749681876
longrange,0.4,cnn,0.2,0.08674914682525033,0.6176355569218718,0.738835269042708,0.6414587730494757,0.09737649599323228,1131.3677202598192,81,0.0,eps,eps,-0.004499701732109132,0.44586929634309563,-0.020483786749681876
longrange,0.4,mlp,0.2,0.12714027153115168,0.9052118123135704,0.738835269042708,0.6414587730494757,0.09737649599323228,1131.3677202598192,81,0.0,eps,eps,-0.004499701732109132,0.44586929634309563,-0.020483786749681876
longrange,0.4,em_bp,0.4,0.22434873288724022,1.0,0.738835269042708,0.6414587730494757,0.09737649599323228,1131.3677202598192,81,0.0,x0,x0,-0.004499701732109132,0.44586929634309563,-0.020483786749681876
longrange,0.4,cnn,0.4,0.17176202063307622,0.7656028114025739,0.738835269042708,0.6414587730494757,0.09737649599323228,1131.3677202598192,81,0.0,x0,x0,-0.004499701732109132,0.44586929634309563,-0.020483786749681876
longrange,0.4,mlp,0.4,0.1951472337672863,0.8698388052201264,0.738835269042708,0.6414587730494757,0.09737649599323228,1131.3677202598192,81,0.0,x0,x0,-0.004499701732109132,0.44586929634309563,-0.020483786749681876
longrange,0.4,em_bp,0.8,0.36856545153956455,1.0,0.738835269042708,0.6414587730494757,0.09737649599323228,1131.3677202598192,81,0.0,x0,x0,-0.004499701732109132,0.44586929634309563,-0.020483786749681876
longrange,0.4,cnn,0.8,0.3347387488081202,0.9082206360087629,0.738835269042708,0.6414587730494757,0.09737649599323228,1131.3677202598192,81,0.0,x0,x0,-0.004499701732109132,0.44586929634309563,-0.020483786749681876
longrange,0.4,mlp,0.8,0.22008625609860955,0.597142936700305,0.738835269042708,0.6414587730494757,0.09737649599323228,1131.3677202598192,81,0.0,x0,x0,-0.004499701732109132,0.44586929634309563,-0.020483786749681876
longrange,0.4,em_bp,1.6,0.5793715170085391,1.0,0.738835269042708,0.6414587730494757,0.09737649599323228,1131.3677202598192,81,0.0,x0,x0,-0.004499701732109132,0.44586929634309563,-0.020483786749681876
longrange,0.4,cnn,1.6,0.5874041556778324,1.0138644003605288,0.738835269042708,0.6414587730494757,0.09737649599323228,1131.3677202598192,81,0.0,x0,x0,-0.004499701732109132,0.44586929634309563,-0.020483786749681876
longrange,0.4,mlp,1.6,0.34646181384436076,0.597995938138696,0.738835269042708,0.6414587730494757,0.09737649599323228,1131.3677202598192,81,0.0,x0,x0,-0.004499701732109132,0.44586929634309563,-0.020483786749681876
