n_chains,em_seconds,em_iters,em_n_params,em_monotone_violation,net_n_params,net_grad_steps,net_eps_seconds,net_x0_seconds,net_eps_final_loss,net_x0_final_loss
32,150.3856086251326,401,25,0.0,25248,20000,9.599256447982043,9.662283359095454,0.06946331388978713,0.28186040099513415
64,146.29512593895197,401,25,0.0,25248,20000,11.543008455075324,11.677308603189886,0.10672706952205054,0.32523121005582206
128,151.71176438685507,401,25,0.0,25248,20000,15.750146936159581,15.947809902019799,0.13429036472554487,0.26991272013008416
256,183.75530609302223,401,25,0.0,25248,20000,15.830989389680326,16.081672907806933,0.22026820093611008,0.3694221620996747
512,235.63994254590943,401,25,0.0,25248,20000,16.104218774009496,16.093199792783707,0.27313278667620877,0.423858885271697
1024,354.75068097608164,401,25,0.0,25248,20000,15.891432669013739,15.907912306953222,0.3127111056310674,0.36827121427584286
2048,627.6953648072667,401,25,0.0,25248,20000,15.878537871409208,15.789440829306841,0.260005206479857,0.4182370812899836
