n_chains,method,t,mean_rel_l2,score_rel_l2,mean_mse,identity_residual
32,em_bp,0.05,0.05945931123490638,0.2950813985452518,0.0032880766837608904,1.1640827880559729e-15
32,dsm_net_eps,0.05,0.36396073910993404,1.8062443321589203,0.12320015830395117,2.0256726564618945e-16
32,dsm_net_x0,0.05,0.6048390312251999,3.0016618679550064,0.3402372092619082,1.566475686740546e-16
32,em_bp,0.0725,0.06231459135863964,0.23055895517994374,0.003560940897867849,1.1509794357859835e-15
32,dsm_net_eps,0.0725,0.42051845330496446,1.5558843139944025,0.16216434774299338,1.8800433396050808e-16
32,dsm_net_x0,0.0725,0.602954200091004,2.230881842653159,0.3333910311498878,1.6362887344454797e-16
32,em_bp,0.1053,0.056218821544051216,0.1539740821734508,0.002787742465771595,1.2909089837815226e-15
32,dsm_net_eps,0.1053,0.47002164761918913,1.2873117900045288,0.1948609862972031,1.9951071593316522e-16
32,dsm_net_x0,0.1053,0.5956796776995015,1.631468414386622,0.3129786717546861,1.9010047069038901e-16
32,em_bp,0.1527,0.05544447788812023,0.1132439245491129,0.002629402382656515,1.3998305479415673e-15
32,dsm_net_eps,0.1527,0.48477961569794975,0.9901499358299362,0.2010153192464469,1.8927914382435573e-16
32,dsm_net_x0,0.1527,0.5870204567875452,1.1989742324091415,0.29474532668593756,1.855908385668612e-16
32,em_bp,0.2216,0.05092062071961612,0.0768851427748663,0.0021357946547667633,1.7435564443470897e-15
32,dsm_net_eps,0.2216,0.48730535879447406,0.7357832947907754,0.19560254075234784,2.0215099118319712e-16
32,dsm_net_x0,0.2216,0.5749561246770175,0.8681273541123,0.27229616602175977,1.979049688855142e-16
32,em_bp,0.3215,0.057707098167921814,0.06327623461378684,0.002558596273882086,1.8311110869705273e-15
32,dsm_net_eps,0.3215,0.4973558037922388,0.5453540990002546,0.1900542874179934,2.2162546895062423e-16
32,dsm_net_x0,0.3215,0.5695573460834532,0.6245235924341792,0.24924026609439243,2.3272331901225775e-16
32,em_bp,0.4665,0.07212144673850872,0.0536554547899829,0.003455375221748949,1.9829920877803303e-15
32,dsm_net_eps,0.4665,0.5447485517730779,0.4052710062451171,0.19713263334023626,2.5982455787377893e-16
32,dsm_net_x0,0.4665,0.5802519141441406,0.4316840794811508,0.22366576683991546,2.771719503076915e-16
32,em_bp,0.6769,0.09183115057813522,0.042734700550692804,0.00463732675938952,2.3481021786446025e-15
32,dsm_net_eps,0.6769,0.6367650453828309,0.2963260654393096,0.22296981705302749,3.17319311813326e-16
32,dsm_net_x0,0.6769,0.5981957762029317,0.2783774046800215,0.19677699834451898,3.7573745539290286e-16
32,em_bp,0.9821,0.16085755543569233,0.043953574648949896,0.01069781070851044,2.1989609174298833e-15
32,dsm_net_eps,0.9821,0.8868852298256652,0.242337240850198,0.32519722027215714,3.717724104425539e-16
32,dsm_net_x0,0.9821,0.6241870211322352,0.1705561840345724,0.16107993596588038,5.820376424314529e-16
