n_chains,seed,arm,t,mse_vs_bayes_denoiser,rel_l2_vs_bayes_denoiser,denoising_risk,bayes_risk_floor,zero_predictor_ceiling,fraction_achievable_captured,score_reweighting,abs_score_error_implied
512,2,em_bp,0.1,0.0007862697097828338,0.02974144766862755,0.1135250439897206,0.11300236824947438,1.0028674362246015,0.9994126348375091,4.991676378648053,17.916045783613733
512,2,mlp,0.1,0.0122963530803567,0.11761548234336028,0.1259302237051408,0.11300236824947438,1.0028674362246015,0.9854721171547014,4.991676378648053,70.85076658014255
512,2,cnn,0.1,0.0031603839575609425,0.05962745258269655,0.11617034352318507,0.11300236824947438,1.0028674362246015,0.9964399374829721,4.991676378648053,35.919171868648505
512,2,em_bp,0.2,0.0008865441486736169,0.03317988578330025,0.1852840872547251,0.18463663703071986,1.0028674362246015,0.9992087193189951,2.4834107844072584,9.464740610983087
512,2,mlp,0.2,0.018906487402340348,0.15322517557125073,0.2048773740173645,0.18463663703071986,1.0028674362246015,0.97526280236996,2.4834107844072584,43.70830422159404
512,2,cnn,0.2,0.004896312832931589,0.07797569991637415,0.19019479224866964,0.18463663703071986,1.0028674362246015,0.993207105839299,2.4834107844072584,22.24298716663423
512,2,em_bp,0.4,0.0007482325898575027,0.03254036920562063,0.3004913170930541,0.29961476235269147,1.0028674362246015,0.998753570696665,1.2172785608036423,4.262047179636368
512,2,mlp,0.4,0.036200462947660085,0.22633995659800618,0.33837116029020803,0.29961476235269147,1.0028674362246015,0.9448897965447686,1.2172785608036423,29.64537886960805
512,2,cnn,0.4,0.006580071116130808,0.09649825494433935,0.3069150769542758,0.29961476235269147,1.0028674362246015,0.9896192152937139,1.2172785608036423,12.63907341451778
512,2,em_bp,0.8,0.0004910477503066978,0.031451077054015106,0.506142097245317,0.5047971041477508,1.0028674362246015,0.9972995920235646,0.5629958698942408,1.5968975015143525
512,2,mlp,0.8,0.03366055498187258,0.26039599232335614,0.5342646747636814,0.5047971041477508,1.0028674362246015,0.9408365270562152,0.5629958698942408,13.221350379555057
512,2,cnn,0.8,0.008749587310463918,0.13276006133771648,0.5161975408029397,0.5047971041477508,1.0028674362246015,0.9771107895391974,0.5629958698942408,6.740761528992748
512,2,em_bp,1.6,0.0005064588927178536,0.05410069644281091,0.8192291353487726,0.8182057091515881,1.0028674362246015,0.9944578326358884,0.21047598294396438,0.606295879385118
512,2,mlp,1.6,0.021982352559733777,0.3564247385836548,0.8344439120990517,0.8182057091515881,1.0028674362246015,0.9120651409209275,0.21047598294396438,3.994382041691882
512,2,cnn,1.6,0.01421878932616677,0.28665667892986346,0.8309347190446055,0.8182057091515881,1.0028674362246015,0.9310684997114509,0.21047598294396438,3.2125050999504086
