n_chains,n_components,design,seed,n_updates,final_log_evidence,monotone_violations,settle_rho,settle_innovation_var,settle_innovation_excess_kurtosis,final_innovation_excess_kurtosis,final_innovation_var,final_rho,final_abs_rho_score,final_min_sd_over_dx,final_min_component_mass,final_effective_components
512,16,high,0,2400,-22938.484017655246,0,1780,1813,2153,4.813655110107398,0.2278381623336748,0.8660937296404357,3.891970239537566e-08,7.9435077845260045,0.007290307411644642,15.06822229280063
512,16,high,1,2400,-22851.764005598383,0,733,696,2227,6.646596598398764,0.2808732338013396,0.843265338016106,4.2325638394874104e-06,7.842582732119904,0.01996400109648777,15.424061967851618
512,16,high,2,2400,-22997.586953106227,0,719,700,996,9.968506073870776,0.2649987326713896,0.8421815501091423,6.71557344203309e-07,7.758273745338984,0.0065728260525993384,14.999867176030891
512,16,high,3,2400,-23064.17497710004,0,1718,1597,2027,7.485944135350261,0.2836474809445559,0.8451413599767957,4.303588878256498e-06,8.664128099168932,0.04505493152046313,15.786030226875493
