n_chains,method,t,mean_rel_l2,score_rel_l2,mean_mse,identity_residual
32,em_bp,0.05,0.032965776660893994,0.16360074274651726,0.0010107152378129314,2.0652622441434232e-15
32,dsm_net_eps,0.05,0.3676518942325514,1.824562593726504,0.12571173059162688,1.9489527577459294e-16
32,dsm_net_x0,0.05,0.6098898822081635,3.0267279533324234,0.3459433977553858,1.5520070536674292e-16
32,em_bp,0.0725,0.04114663503535948,0.15223922641687443,0.0015525797297309247,1.7118520219394353e-15
32,dsm_net_eps,0.0725,0.4202845849969211,1.55501902014305,0.1619840248323215,1.8290893885444365e-16
32,dsm_net_x0,0.0725,0.6086392111410661,2.2519159243876454,0.3397074872038147,1.6272885032327034e-16
32,em_bp,0.1053,0.03644552674348394,0.09981828817345054,0.0011715953469287968,2.0076146323545493e-15
32,dsm_net_eps,0.1053,0.4551483599520594,1.246576307570882,0.18272380893552925,1.965149686162252e-16
32,dsm_net_x0,0.1053,0.6030691556689793,1.6517069760789862,0.3207919111569044,1.8730729186735764e-16
32,em_bp,0.1527,0.03663828703597344,0.07483276190431064,0.001148182114049124,2.1022285216129043e-15
32,dsm_net_eps,0.1527,0.47528876709615286,0.9707651208960181,0.19322154774317776,1.8959980556970484e-16
32,dsm_net_x0,0.1527,0.5940165947860659,1.2132636648975916,0.301812770193538,1.82081823869408e-16
32,em_bp,0.2216,0.04328144448424438,0.06535073594245583,0.00154303440756878,2.010646484729741e-15
32,dsm_net_eps,0.2216,0.4765342118409872,0.7195199193710631,0.18705110926271684,2.0054851206787745e-16
32,dsm_net_x0,0.2216,0.5785111930984331,0.8734951587323577,0.2756738994708564,1.9894213298922843e-16
32,em_bp,0.3215,0.05521281672302477,0.060541237656551956,0.0023421952611175595,1.8942227435131602e-15
32,dsm_net_eps,0.3215,0.4880467729698104,0.5351466819398281,0.18300635951687902,2.2057554235555988e-16
32,dsm_net_x0,0.3215,0.5666564621317719,0.6213427529994909,0.24670785790589234,2.2224458023933463e-16
32,em_bp,0.4665,0.058324865934559975,0.04339135373462567,0.002259820026671827,2.432892007712124e-15
32,dsm_net_eps,0.4665,0.5251471693574585,0.3906883663289258,0.18320124151800515,2.6673524949131723e-16
32,dsm_net_x0,0.4665,0.5671286983555911,0.42192093490649063,0.2136631385073292,2.7779218303093014e-16
32,em_bp,0.6769,0.08241859570235635,0.038354457991376045,0.003735408202252126,2.653333014781395e-15
32,dsm_net_eps,0.6769,0.6246755198646833,0.29070006326504294,0.21458364639013727,3.2913972937423674e-16
32,dsm_net_x0,0.6769,0.5660753328345012,0.263429780477737,0.17621225474074834,4.052063324765243e-16
32,em_bp,0.9821,0.10901057678572959,0.029786630235047674,0.004913028181727999,3.2792594127608547e-15
32,dsm_net_eps,0.9821,0.8500542403376536,0.23227334524099744,0.29874817189272346,3.7789854244896396e-16
32,dsm_net_x0,0.9821,0.5784353728943811,0.15805476014628655,0.1383316849794808,6.321633067971722e-16
32,em_bp,1.425,0.17026744141999692,0.020801115996378385,0.006623121582046084,4.55771022636654e-15
32,dsm_net_eps,1.425,1.5794668711591024,0.19295922535404197,0.5699287294631666,4.387525741018194e-16
32,dsm_net_x0,1.425,0.6249632488662797,0.07635008152306803,0.08922950137778143,1.2809145491562962e-15
32,em_bp,2.0676,0.3365304941607208,0.011310159251366598,0.007669782192201904,8.224314683660949e-15
32,dsm_net_eps,2.0676,5.197900688246419,0.1746917012779782,1.829743190651378,4.941973860490482e-16
32,dsm_net_x0,2.0676,0.8277771801838162,0.027820039773438426,0.04640460540480683,3.4455794452366263e-15
32,em_bp,3.0,0.8385030182347712,0.004887799292082894,0.009562838992216684,1.9066939945014337e-14
32,dsm_net_eps,3.0,30.150232007370782,0.17575164245920516,12.36399725834264,4.755683809702779e-16
32,dsm_net_x0,3.0,1.6917668910477552,0.009861642513631674,0.03892768935035375,9.550686319064258e-15
64,em_bp,0.05,0.03646162149606466,0.18094972916487598,0.001236443130579399,1.900516061161282e-15
64,dsm_net_eps,0.05,0.33204688408292593,1.6478640082238611,0.1025418167523441,2.1341189258159426e-16
64,dsm_net_x0,0.05,0.5526288377024638,2.7425559919696365,0.284033311361252,1.5968422891385944e-16
64,em_bp,0.0725,0.041135786483975444,0.15219908765293835,0.0015517611441745725,1.6925674210693888e-15
64,dsm_net_eps,0.0725,0.38753261516866855,1.4338393769961162,0.13772151166650531,1.9316161777313436e-16
64,dsm_net_x0,0.0725,0.5458715879286908,2.0196807879380634,0.27325382092320993,1.756644395943001e-16
64,em_bp,0.1053,0.04600560028777744,0.1260017532313203,0.0018668549642067334,1.5783828069153784e-15
64,dsm_net_eps,0.1053,0.4313175160439065,1.1813075556227215,0.16409047274694072,2.0358315792810152e-16
64,dsm_net_x0,0.1053,0.5376556602861522,1.4725501983895783,0.25497501142719065,1.9626753347330862e-16
64,em_bp,0.1527,0.05078079099951977,0.10371846365111212,0.0022056641216634757,1.500378079447732e-15
64,dsm_net_eps,0.1527,0.4537182618643649,0.926707917004876,0.17608119429530567,1.9203291247608374e-16
64,dsm_net_x0,0.1527,0.5253981627711211,1.0731122768105947,0.23611172572190248,1.9015791917431862e-16
64,em_bp,0.2216,0.0573879364905735,0.08665015524708564,0.002712772256216622,1.5166307015533802e-15
64,dsm_net_eps,0.2216,0.453539258575399,0.6847997953831587,0.16943451690136532,2.1312292345918797e-16
64,dsm_net_x0,0.2216,0.519147534004844,0.7838618561420218,0.2220003749865383,2.120901265881769e-16
64,em_bp,0.3215,0.06290150154711806,0.06897193405693397,0.003039942131255727,1.6640256728264331e-15
64,dsm_net_eps,0.3215,0.4659565329009364,0.5109245800208314,0.1668146163616985,2.3292760751132445e-16
64,dsm_net_x0,0.3215,0.5152999502905306,0.5650299804744202,0.2040156540441243,2.429519507070906e-16
64,em_bp,0.4665,0.07637797786290818,0.05682214269816411,0.003875276250749972,1.830531404651466e-15
64,dsm_net_eps,0.4665,0.5008165732023353,0.3725873816558396,0.16661869905507545,2.711692013770915e-16
64,dsm_net_x0,0.4665,0.512442374733644,0.38123651026694644,0.17444415601140026,3.054748282288524e-16
64,em_bp,0.6769,0.09687262848767028,0.045080811292424174,0.005160476619235124,2.267277773215275e-15
64,dsm_net_eps,0.6769,0.603705170319398,0.2809412657043109,0.20041832940109114,3.3188011917175577e-16
64,dsm_net_x0,0.6769,0.5087242308905292,0.23674077405237867,0.14231559565828128,4.440090591813461e-16
64,em_bp,0.9821,0.14066622222480443,0.038436387289346015,0.008180721882914107,2.5571983302608504e-15
