beta,arm,t,score_rel_l2,ratio_to_em,fitted_rho,em_seconds,em_iters,em_monotone_violation,n_nodes,mode_cnn,mode_mlp,innovation_mean,innovation_var,innovation_excess_kurtosis
0.25,em_bp,0.1,0.012778903149682377,1.0,0.8608448127090733,563.466278799111,81,0.0,41,eps,eps,-0.0011455616452287524,0.2564903565256533,2.7057369790290355
0.25,cnn,0.1,0.054731889630207635,4.282988061582422,0.8608448127090733,563.466278799111,81,0.0,41,eps,eps,-0.0011455616452287524,0.2564903565256533,2.7057369790290355
0.25,mlp,0.1,0.07747069835836808,6.0623902889735595,0.8608448127090733,563.466278799111,81,0.0,41,eps,eps,-0.0011455616452287524,0.2564903565256533,2.7057369790290355
0.25,em_bp,0.2,0.010029249442581758,1.0,0.8608448127090733,563.466278799111,81,0.0,41,x0,eps,-0.0011455616452287524,0.2564903565256533,2.7057369790290355
0.25,cnn,0.2,0.07870750297203291,7.847795931553957,0.8608448127090733,563.466278799111,81,0.0,41,x0,eps,-0.0011455616452287524,0.2564903565256533,2.7057369790290355
0.25,mlp,0.2,0.11219324947942977,11.186604752603367,0.8608448127090733,563.466278799111,81,0.0,41,x0,eps,-0.0011455616452287524,0.2564903565256533,2.7057369790290355
0.25,em_bp,0.4,0.01192305520643532,1.0,0.8608448127090733,563.466278799111,81,0.0,41,x0,x0,-0.0011455616452287524,0.2564903565256533,2.7057369790290355
0.25,cnn,0.4,0.09772948784116726,8.196681651563518,0.8608448127090733,563.466278799111,81,0.0,41,x0,x0,-0.0011455616452287524,0.2564903565256533,2.7057369790290355
0.25,mlp,0.4,0.17542073406696784,14.712733525907579,0.8608448127090733,563.466278799111,81,0.0,41,x0,x0,-0.0011455616452287524,0.2564903565256533,2.7057369790290355
0.25,em_bp,0.8,0.022760358651577703,1.0,0.8608448127090733,563.466278799111,81,0.0,41,x0,x0,-0.0011455616452287524,0.2564903565256533,2.7057369790290355
0.25,cnn,0.8,0.14051048300707314,6.173474028157866,0.8608448127090733,563.466278799111,81,0.0,41,x0,x0,-0.0011455616452287524,0.2564903565256533,2.7057369790290355
0.25,mlp,0.8,0.18190045319371054,7.991985362721934,0.8608448127090733,563.466278799111,81,0.0,41,x0,x0,-0.0011455616452287524,0.2564903565256533,2.7057369790290355
0.25,em_bp,1.6,0.04866784084772886,1.0,0.8608448127090733,563.466278799111,81,0.0,41,x0,x0,-0.0011455616452287524,0.2564903565256533,2.7057369790290355
0.25,cnn,1.6,0.31612214604924194,6.495503818184983,0.8608448127090733,563.466278799111,81,0.0,41,x0,x0,-0.0011455616452287524,0.2564903565256533,2.7057369790290355
0.25,mlp,1.6,0.31903063037086377,6.555265752779984,0.8608448127090733,563.466278799111,81,0.0,41,x0,x0,-0.0011455616452287524,0.2564903565256533,2.7057369790290355
