n_states,n_chains,t,em_n_params,net_n_params,em_seconds,em_monotone_violation,method,mean_rel_l2,score_rel_l2,mean_mse,identity_residual
5,64,1.6,20,25248,1.2259234399998604,0.0,dsm_net_eps,3.364352309223951,0.20142838280384778,0.9382925431259962,4.2256915583821193e-16
5,64,1.6,20,25248,1.2259234399998604,0.0,dsm_net_x0,0.7674660024873526,0.04594924119989684,0.048826278140185864,2.02252001498958e-15
5,128,0.1,20,25248,1.5523225590004586,0.0,em_bp,0.08614950467250235,0.23435151572335244,0.004805369715718648,8.809296305840142e-16
5,128,0.1,20,25248,1.5523225590004586,0.0,dsm_net_eps,0.5048276730187952,1.373276965442722,0.16500896663681355,1.6535656677767756e-16
5,128,0.1,20,25248,1.5523225590004586,0.0,dsm_net_x0,0.6140481832903658,1.6703882747592849,0.2441328039370206,1.6143898467160911e-16
5,128,0.2,20,25248,1.5523225590004586,0.0,em_bp,0.08100072438688137,0.12317356338777777,0.003412289857699057,1.0125776184004133e-15
5,128,0.2,20,25248,1.5523225590004586,0.0,dsm_net_eps,0.594711451981573,0.9043465880405561,0.18394191889908246,1.7697959722184608e-16
5,128,0.2,20,25248,1.5523225590004586,0.0,dsm_net_x0,0.6048993629451794,0.9198388111825513,0.19029806136683347,1.9618906369839135e-16
5,128,0.4,20,25248,1.5523225590004586,0.0,em_bp,0.0731051938453098,0.048917656458023824,0.0018528486318969333,2.170775192695827e-15
5,128,0.4,20,25248,1.5523225590004586,0.0,dsm_net_eps,0.6915300481656427,0.46273086147815307,0.1657927695744199,2.4633323559873365e-16
5,128,0.4,20,25248,1.5523225590004586,0.0,dsm_net_x0,0.6270756143784704,0.4196017801728086,0.13632744637464636,2.95493093764674e-16
5,128,0.8,20,25248,1.5523225590004586,0.0,em_bp,0.0640337584881938,0.014686908447243711,0.0007396040987015132,6.696660703371055e-15
5,128,0.8,20,25248,1.5523225590004586,0.0,dsm_net_eps,1.2240782337674398,0.2807569846914554,0.2702711396326867,3.1968689684388603e-16
5,128,0.8,20,25248,1.5523225590004586,0.0,dsm_net_x0,0.6943899579275563,0.15926664277636876,0.08697374786302517,6.247188861299464e-16
5,128,1.6,20,25248,1.5523225590004586,0.0,em_bp,0.05605648996057593,0.0033561788661257926,0.0002604876451094859,2.792492524088667e-14
5,128,1.6,20,25248,1.5523225590004586,0.0,dsm_net_eps,3.766387715478267,0.22549879347090854,1.175940581465542,3.7569394993887144e-16
5,128,1.6,20,25248,1.5523225590004586,0.0,dsm_net_x0,0.5943687242775013,0.03558566996451671,0.029285134717507457,2.6610605099874936e-15
5,256,0.1,20,25248,1.7791429790004258,0.0,em_bp,0.08258119602984632,0.2246446863903906,0.004415537470297101,9.362280396118092e-16
5,256,0.1,20,25248,1.7791429790004258,0.0,dsm_net_eps,0.3549447163195632,0.9655520665348107,0.08157229269759357,2.1248156036335786e-16
5,256,0.1,20,25248,1.7791429790004258,0.0,dsm_net_x0,0.47451257536703945,1.2908111507987747,0.1457862921237293,1.8196661320730664e-16
5,256,0.2,20,25248,1.7791429790004258,0.0,em_bp,0.06610956102658873,0.10052935041363033,0.0022729854546152412,1.2592541470478525e-15
5,256,0.2,20,25248,1.7791429790004258,0.0,dsm_net_eps,0.4139402483054564,0.629457277071737,0.08911348362367283,2.242157592153038e-16
5,256,0.2,20,25248,1.7791429790004258,0.0,dsm_net_x0,0.4743624926580717,0.721338222595775,0.11702773369319831,2.2008051184230936e-16
5,256,0.4,20,25248,1.7791429790004258,0.0,em_bp,0.060281869987944645,0.04033704927938882,0.0012598443919106023,2.6224635624102913e-15
5,256,0.4,20,25248,1.7791429790004258,0.0,dsm_net_eps,0.5896254645500386,0.39454236281478616,0.12053021686484294,2.738041016962389e-16
5,256,0.4,20,25248,1.7791429790004258,0.0,dsm_net_x0,0.4959219789131858,0.3318415521309087,0.08526488051701718,3.5743923882346093e-16
5,256,0.8,20,25248,1.7791429790004258,0.0,em_bp,0.07329029771706948,0.016810006441216416,0.0009688895986841033,5.7456589686722364e-15
5,256,0.8,20,25248,1.7791429790004258,0.0,dsm_net_eps,1.2510640102644872,0.2869464953206493,0.2823191797089506,3.157912259223759e-16
5,256,0.8,20,25248,1.7791429790004258,0.0,dsm_net_x0,0.5414024096084276,0.12417711861317923,0.05287150715729153,8.037380721441208e-16
5,256,1.6,20,25248,1.7791429790004258,0.0,em_bp,0.1088396384974101,0.006516378295870493,0.0009819955279169908,1.4493439517953754e-14
5,256,1.6,20,25248,1.7791429790004258,0.0,dsm_net_eps,4.2019481209659135,0.25157639178016594,1.463648193162897,3.394557203884061e-16
5,256,1.6,20,25248,1.7791429790004258,0.0,dsm_net_x0,0.4671194543399068,0.027967081808268488,0.018088028705907793,3.34849368572395e-15
5,512,0.1,20,25248,2.5789768419999746,0.0,em_bp,0.05581894890317032,0.1518436505383376,0.002017365298381468,1.3795500556152223e-15
5,512,0.1,20,25248,2.5789768419999746,0.0,dsm_net_eps,0.27399319768459474,0.7453405729884369,0.04860722181655433,2.6074576134899506e-16
5,512,0.1,20,25248,2.5789768419999746,0.0,dsm_net_x0,0.37716707410013384,1.0260032931393166,0.09210618257999015,2.1760725662132514e-16
5,512,0.2,20,25248,2.5789768419999746,0.0,em_bp,0.047814610794117016,0.07270917683873132,0.0011890205476011145,1.7491942360269521e-15
5,512,0.2,20,25248,2.5789768419999746,0.0,dsm_net_eps,0.3060851293228361,0.46544764092021557,0.048725081128441504,2.738887954708714e-16
5,512,0.2,20,25248,2.5789768419999746,0.0,dsm_net_x0,0.37409532674231877,0.5688671896498395,0.07278345636484636,2.575957398282171e-16
5,512,0.4,20,25248,2.5789768419999746,0.0,em_bp,0.039553094771423096,0.02646658329056967,0.0005423809342975671,3.98335899068211e-15
5,512,0.4,20,25248,2.5789768419999746,0.0,dsm_net_eps,0.454930895911299,0.3044127524703592,0.07175205429364119,3.399099545259254e-16
5,512,0.4,20,25248,2.5789768419999746,0.0,dsm_net_x0,0.4095974412201773,0.2740782954230512,0.05816449274547982,4.110029683556122e-16
5,512,0.8,20,25248,2.5789768419999746,0.0,em_bp,0.030238405021066013,0.00693553988740101,0.00016492978069156512,1.4434834258933926e-14
5,512,0.8,20,25248,2.5789768419999746,0.0,dsm_net_eps,1.0760641878477062,0.24680819279397428,0.20886115626379123,3.5898861836968157e-16
5,512,0.8,20,25248,2.5789768419999746,0.0,dsm_net_x0,0.4753980905490319,0.10903823852812629,0.04076582051179875,8.837104207495005e-16
5,512,1.6,20,25248,2.5789768419999746,0.0,em_bp,0.02243040683112271,0.0013429391925566833,4.170706511426626e-05,6.881240131423892e-14
5,512,1.6,20,25248,2.5789768419999746,0.0,dsm_net_eps,3.8055126816773064,0.22784125880877487,1.2004986494091487,3.7193566025303407e-16
5,512,1.6,20,25248,2.5789768419999746,0.0,dsm_net_x0,0.49763019527306385,0.02979380167570431,0.020528101105680492,3.132827262344609e-15
5,1024,0.1,20,25248,3.798264322999785,0.0,em_bp,0.030300626446921886,0.08242644879036405,0.0005944624845354883,2.539069308518273e-15
5,1024,0.1,20,25248,3.798264322999785,0.0,dsm_net_eps,0.23759481374502917,0.6463264639863642,0.03655065387265758,3.0295548322910333e-16
5,1024,0.1,20,25248,3.798264322999785,0.0,dsm_net_x0,0.2905968488318341,0.790507295974127,0.05467679364065897,2.689797234352696e-16
5,1024,0.2,20,25248,3.798264322999785,0.0,em_bp,0.02811696082983332,0.04275599117488928,0.000411154323538701,2.9128991557791593e-15
5,1024,0.2,20,25248,3.798264322999785,0.0,dsm_net_eps,0.2502067807756876,0.3804763599980508,0.03255864032711378,3.241743530798549e-16
5,1024,0.2,20,25248,3.798264322999785,0.0,dsm_net_x0,0.2843465272378776,0.4323908861548598,0.04204980312494282,3.167030660464362e-16
5,1024,0.4,20,25248,3.798264322999785,0.0,em_bp,0.02409905436629973,0.01612565674811519,0.00020134621872594836,6.46613642577127e-15
5,1024,0.4,20,25248,3.798264322999785,0.0,dsm_net_eps,0.3646659603438331,0.2440128153928619,0.04610350325941409,4.2021075786231217e-16
5,1024,0.4,20,25248,3.798264322999785,0.0,dsm_net_x0,0.3070470720775698,0.20545767541653645,0.03268536927693204,5.328236208147049e-16
5,1024,0.8,20,25248,3.798264322999785,0.0,em_bp,0.01701265173041688,0.003902055170719729,5.220659215107567e-05,2.5037823662529537e-14
5,1024,0.8,20,25248,3.798264322999785,0.0,dsm_net_eps,0.9020552001824613,0.20689715006940562,0.14677346627796367,4.1828637019516907e-16
5,1024,0.8,20,25248,3.798264322999785,0.0,dsm_net_x0,0.3602393016283966,0.08262519282060826,0.02340795672807426,1.1760264497651466e-15
5,1024,1.6,20,25248,3.798264322999785,0.0,em_bp,0.011340644067341865,0.0006789798999872409,1.066131484342449e-05,1.3973601434883247e-13
5,1024,1.6,20,25248,3.798264322999785,0.0,dsm_net_eps,3.212880118291428,0.19235953517583831,0.8557055935718323,4.449346510436426e-16
5,1024,1.6,20,25248,3.798264322999785,0.0,dsm_net_x0,0.38200060214903425,0.02287089949230821,0.012096602888120336,4.05716027403992e-15
5,2048,0.1,20,25248,6.939814309999747,0.0,em_bp,0.03514660778660303,0.09560891659953585,0.000799812279341254,2.2251388831413166e-15
5,2048,0.1,20,25248,6.939814309999747,0.0,dsm_net_eps,0.2259042716771089,0.6145248156349349,0.03304228888619008,3.1978919130552576e-16
5,2048,0.1,20,25248,6.939814309999747,0.0,dsm_net_x0,0.24994486865826335,0.6799221776144991,0.04044917683228583,3.1011429579390837e-16
5,2048,0.2,20,25248,6.939814309999747,0.0,em_bp,0.026669562309464642,0.040555007976955305,0.00036991324882263815,3.1318144547259835e-15
5,2048,0.2,20,25248,6.939814309999747,0.0,dsm_net_eps,0.22760448472309258,0.3461062310070252,0.02694199430842218,3.495757771763009e-16
5,2048,0.2,20,25248,6.939814309999747,0.0,dsm_net_x0,0.23223356015037255,0.35314542380295055,0.02804904438682401,3.7157205175922403e-16
5,2048,0.4,20,25248,6.939814309999747,0.0,em_bp,0.024083066278326,0.01611495846863898,0.0002010791482286266,6.651287870677874e-15
5,2048,0.4,20,25248,6.939814309999747,0.0,dsm_net_eps,0.3076140361517119,0.2058370541219894,0.032806188141592814,4.785828567076817e-16
5,2048,0.4,20,25248,6.939814309999747,0.0,dsm_net_x0,0.2618349887525141,0.17520443288322887,0.02376833916202415,6.278057787742395e-16
5,2048,0.8,20,25248,6.939814309999747,0.0,em_bp,0.02243428442737468,0.005145571480471927,9.0783258153341e-05,1.8888379561302457e-14
5,2048,0.8,20,25248,6.939814309999747,0.0,dsm_net_eps,0.7792754329077064,0.17873614181825492,0.109537617878991,4.803779163575895e-16
5,2048,0.8,20,25248,6.939814309999747,0.0,dsm_net_x0,0.34758411564492786,0.07972257454065337,0.02179220443681042,1.2222875011721507e-15
5,2048,1.6,20,25248,6.939814309999747,0.0,em_bp,0.017569698185615323,0.0010519219054964367,2.5589625559016996e-05,9.016399310083923e-14
5,2048,1.6,20,25248,6.939814309999747,0.0,dsm_net_eps,2.811388000903652,0.16832165195766638,0.6552045467904903,4.9123262199352775e-16
5,2048,1.6,20,25248,6.939814309999747,0.0,dsm_net_x0,0.4210182563765434,0.025206939915393314,0.014693903566956289,3.684896234339921e-15
