rho,t,trial,half_width,grid_size,grid_step,score_rel_error,mean_rel_error,identity_residual,resolution_ok
0.2,0.01,2,8.0,201,0.08,9.923133295052097e-15,4.672505449944414e-16,1.48827488608426,0.0
0.2,0.01,3,8.0,201,0.08,1.0278718092147153e-14,3.5034132959235366e-16,1.3307824760372025,0.0
0.2,0.01,4,8.0,201,0.08,7.0861748263043236e-15,3.03138926037499e-16,1.7204013538425766,0.0
0.2,0.02,0,8.0,201,0.08,4.55280957881061e-15,3.056460037603819e-16,1.105756362988331,0.0
0.2,0.02,1,8.0,201,0.08,4.603154145411864e-15,3.316651482146882e-16,1.203603827279785,0.0
0.2,0.02,2,8.0,201,0.08,5.419824586264025e-15,4.59802326957624e-16,1.2810640640894224,0.0
0.2,0.02,3,8.0,201,0.08,6.771866503150158e-15,4.785455853191201e-16,1.732860804100682,0.0
0.2,0.02,4,8.0,201,0.08,7.420127597524525e-15,4.699513007513532e-16,0.8238249543764447,0.0
0.2,0.05,0,8.0,201,0.08,1.860875786855471e-15,3.5113225925545334e-16,1.46812479171174,1.0
0.2,0.05,1,8.0,201,0.08,2.0244334614878574e-15,2.9852021160497457e-16,1.0116897097931628,1.0
0.2,0.05,2,8.0,201,0.08,2.506436502502009e-15,4.823366290823468e-16,1.0947553113949213,1.0
0.2,0.05,3,8.0,201,0.08,2.462753905864227e-15,3.8017129904527826e-16,1.2563089580063442,1.0
0.2,0.05,4,8.0,201,0.08,2.4735703148548173e-15,3.9166624245126535e-16,1.0488119800693991,1.0
0.2,0.1,0,8.0,201,0.08,9.494275294538568e-16,4.3354570740009737e-16,1.6478954497690164,1.0
0.2,0.1,1,8.0,201,0.08,1.390312033722434e-15,3.245301078826087e-16,0.8467261504315969,1.0
0.2,0.1,2,8.0,201,0.08,1.062489901099333e-15,4.749403263499064e-16,1.9176746647821856,1.0
0.2,0.1,3,8.0,201,0.08,9.155751528962388e-16,3.3569915412316613e-16,1.4001022993483743,1.0
0.2,0.1,4,8.0,201,0.08,1.1637943268868034e-15,3.2557956815977455e-16,1.2853562153767102,1.0
0.2,0.2,0,8.0,201,0.08,7.396655064982823e-16,4.0296330000488965e-16,1.220387765170679,1.0
0.2,0.2,1,8.0,201,0.08,6.000728977361906e-16,3.5900351711526265e-16,1.7507696190491673,1.0
0.2,0.2,2,8.0,201,0.08,5.269309140327229e-16,4.0424260347658413e-16,1.3861751159455515,1.0
0.2,0.2,3,8.0,201,0.08,6.439885146442531e-16,4.069325947379052e-16,1.1928497738965413,1.0
0.2,0.2,4,8.0,201,0.08,5.282426870554734e-16,2.8372462951051127e-16,1.5331902369310322,1.0
0.2,0.4,0,8.0,201,0.08,3.525647699281925e-16,3.6332982970200825e-16,1.4805036908840512,1.0
0.2,0.4,1,8.0,201,0.08,3.520419383474482e-16,3.184217793587033e-16,1.51596439804146,1.0
0.2,0.4,2,8.0,201,0.08,3.1329246925068435e-16,3.7870500007187983e-16,1.496921797273373,1.0
0.2,0.4,3,8.0,201,0.08,2.5401731952796035e-16,3.489717298937522e-16,1.7415201717332127,1.0
0.2,0.4,4,8.0,201,0.08,2.790138926815429e-16,4.1460501472715555e-16,1.8146328805840335,1.0
0.2,0.8,0,8.0,201,0.08,3.008339026052517e-14,1.0268216469813535e-13,0.012580748485097921,1.0
0.2,0.8,1,8.0,201,0.08,4.385579689170105e-16,1.1203390800035796e-15,0.80218211522377,1.0
0.2,0.8,2,8.0,201,0.08,3.916139959100696e-14,1.4204783172764543e-13,0.0085799730793749,1.0
0.2,0.8,3,8.0,201,0.08,4.168466832734003e-16,5.44400280678443e-16,0.9536868383677256,1.0
0.2,0.8,4,8.0,201,0.08,4.524952564962549e-15,1.6322581037412554e-14,0.08646605240093268,1.0
0.2,1.6,0,8.0,201,0.08,2.5841834200754843e-14,5.579398406689825e-13,0.008269369632673471,1.0
0.2,1.6,1,8.0,201,0.08,2.400337913272563e-15,5.648115804272424e-14,0.08749518766579316,1.0
0.2,1.6,2,8.0,201,0.08,2.7401613319094695e-15,6.637590751712617e-14,0.10012984167407613,1.0
0.2,1.6,3,8.0,201,0.08,1.5781610165326532e-15,3.7526324322443075e-14,0.17927539536773748,1.0
0.2,1.6,4,8.0,201,0.08,5.078248539661353e-15,1.1403353855716117e-13,0.061163344566291855,1.0
0.2,2.4,0,8.0,201,0.08,1.1919853946456544e-15,1.0825127251764664e-13,0.27177903350708016,1.0
0.2,2.4,1,8.0,201,0.08,9.519175444431148e-16,1.0127400306969202e-13,0.34726521585228387,1.0
0.2,2.4,2,8.0,201,0.08,9.345462365232504e-16,9.280154592588053e-14,0.2553049871848386,1.0
0.2,2.4,3,8.0,201,0.08,9.03437221231662e-16,9.69802961563342e-14,0.2570391053406062,1.0
0.2,2.4,4,8.0,201,0.08,7.399220668982259e-16,8.084475868168029e-14,0.39162190836940536,1.0
0.2,0.005,0,8.0,401,0.04,2.0299188065251627e-14,3.2979047238307774e-16,1.237124093034023,0.0
0.2,0.005,1,8.0,401,0.04,1.520448283718622e-14,3.402325102260698e-16,1.5217169784746816,0.0
0.2,0.005,2,8.0,401,0.04,1.9677138907848246e-14,3.417973639757301e-16,1.4961720146021846,0.0
0.2,0.005,3,8.0,401,0.04,1.8476564788067886e-14,3.6349146870335273e-16,1.8378622302935228,0.0
0.2,0.005,4,8.0,401,0.04,1.8875778050976094e-14,4.501335024300863e-16,1.706401675425774,0.0
0.2,0.01,0,8.0,401,0.04,1.0795569586059884e-14,4.646067548247732e-16,1.2593618289497364,1.0
0.2,0.01,1,8.0,401,0.04,9.411471396677512e-15,2.8632032167266544e-16,1.2649579172190153,1.0
0.2,0.01,2,8.0,401,0.04,7.077642244315227e-15,4.2991708797637823e-16,2.084608306608883,1.0
0.2,0.01,3,8.0,401,0.04,1.0125844065984812e-14,4.1174285277791786e-16,1.3488187193636785,1.0
0.2,0.01,4,8.0,401,0.04,9.083306518099683e-15,3.379623481076425e-16,1.3433521462248688,1.0
0.2,0.02,0,8.0,401,0.04,3.884265370572023e-15,2.908145338853538e-16,1.291170867216444,1.0
0.2,0.02,1,8.0,401,0.04,4.419539860824159e-15,3.4548290929492186e-16,1.2502370750834364,1.0
0.2,0.02,2,8.0,401,0.04,5.2402693028041784e-15,3.6361716278961707e-16,1.3353277792443354,1.0
0.2,0.02,3,8.0,401,0.04,4.312239516261238e-15,4.630030930504055e-16,2.716585631398925,1.0
0.2,0.02,4,8.0,401,0.04,3.557755027051632e-15,3.369482412368023e-16,1.7223734855249735,1.0
0.2,0.05,0,8.0,401,0.04,1.6040805207989452e-15,2.4347812733160897e-16,1.7035001157345344,1.0
0.2,0.05,1,8.0,401,0.04,1.5739401857299634e-15,2.5415579868058457e-16,1.2891269085822723,1.0
0.2,0.05,2,8.0,401,0.04,1.3602695943848794e-15,3.0634629854478027e-16,2.0135505657572326,1.0
0.2,0.05,3,8.0,401,0.04,1.6776321792109435e-15,3.4320654938076686e-16,1.864545001442522,1.0
0.2,0.05,4,8.0,401,0.04,1.2990508044471329e-15,2.651964367281187e-16,1.9986292437925404,1.0
0.2,0.1,0,8.0,401,0.04,8.789063645350783e-16,2.9091051945707756e-16,1.8495798642392536,1.0
0.2,0.1,1,8.0,401,0.04,8.321832844294797e-16,2.5789639667926563e-16,1.3083115891703172,1.0
0.2,0.1,2,8.0,401,0.04,1.1041866742982837e-15,3.9936119461746397e-16,1.8911730829371787,1.0
0.2,0.1,3,8.0,401,0.04,7.154119550932072e-16,3.046832387487249e-16,1.8420700932681418,1.0
0.2,0.1,4,8.0,401,0.04,1.1614686118979585e-15,3.549960598383954e-16,1.3077371759750849,1.0
0.2,0.2,0,8.0,401,0.04,5.486443052384141e-16,3.674556227390076e-16,1.6451229271530132,1.0
0.2,0.2,1,8.0,401,0.04,4.465314436103643e-16,3.5772875581657174e-16,2.3491909894435574,1.0
0.2,0.2,2,8.0,401,0.04,3.636461128803692e-16,3.067588073980696e-16,2.116264159149121,1.0
0.2,0.2,3,8.0,401,0.04,4.592366438393788e-16,2.921074514647861e-16,1.5709666961989202,1.0
0.2,0.2,4,8.0,401,0.04,3.182146642206179e-16,3.6768271449641343e-16,2.6273024015393096,1.0
0.2,0.4,0,8.0,401,0.04,2.701074537934688e-16,4.1006441264370526e-16,1.7261643691427409,1.0
0.2,0.4,1,8.0,401,0.04,2.9993188344544233e-16,3.847863528493487e-16,1.6908927908409557,1.0
0.2,0.4,2,8.0,401,0.04,2.4171053129059645e-16,4.2918768167035075e-16,1.841816419398402,1.0
0.2,0.4,3,8.0,401,0.04,3.3633235979614987e-16,2.815050472475095e-16,1.275403681713497,1.0
0.2,0.4,4,8.0,401,0.04,3.275305095892186e-16,3.073520839195992e-16,1.4511268750292121,1.0
0.2,0.8,0,8.0,401,0.04,2.929263921414313e-14,9.991514306735167e-14,0.013506612690729208,1.0
0.2,0.8,1,8.0,401,0.04,4.816589091011797e-16,1.2315134986183343e-15,0.7122369171795002,1.0
0.2,0.8,2,8.0,401,0.04,3.804010408469162e-14,1.381586477758906e-13,0.009051114959374353,1.0
0.2,0.8,3,8.0,401,0.04,4.175260876862634e-16,4.564908473950654e-16,0.9858121954803938,1.0
0.2,0.8,4,8.0,401,0.04,4.420291713292846e-15,1.5904892164577343e-14,0.09189004261392887,1.0
0.2,1.6,0,8.0,401,0.04,2.5292816318850235e-14,5.461209665955376e-13,0.007703989393856742,1.0
0.2,1.6,1,8.0,401,0.04,2.3591948227284446e-15,5.5452528278016026e-14,0.09168811684877984,1.0
0.2,1.6,2,8.0,401,0.04,2.6823174205622037e-15,6.494555820121289e-14,0.10489620683893014,1.0
0.2,1.6,3,8.0,401,0.04,1.5774773206197112e-15,3.6968014469312143e-14,0.18942766493414243,1.0
0.2,1.6,4,8.0,401,0.04,4.930672640277424e-15,1.1148202990874912e-13,0.06743229959133343,1.0
0.2,2.4,0,8.0,401,0.04,1.1829106272252932e-15,1.0657491423221358e-13,0.28196143221180614,1.0
0.2,2.4,1,8.0,401,0.04,9.267551580560302e-16,9.869993801198258e-14,0.3644547032312074,1.0
0.2,2.4,2,8.0,401,0.04,9.250741856836982e-16,9.08636871831855e-14,0.26618186122395615,1.0
0.2,2.4,3,8.0,401,0.04,9.01840099054608e-16,9.425210497757996e-14,0.2587680729828836,1.0
0.2,2.4,4,8.0,401,0.04,7.406431277343656e-16,7.887940375069423e-14,0.40564208550989317,1.0
0.2,0.005,0,8.0,801,0.02,1.527429191669589e-14,2.960250500327763e-16,1.6451861060936892,1.0
0.2,0.005,1,8.0,801,0.02,1.2116891937403492e-14,2.842345777469675e-16,1.911854539540441,1.0
0.2,0.005,2,8.0,801,0.02,1.9482243850123956e-14,3.1294140586303164e-16,1.5117182605309618,1.0
0.2,0.005,3,8.0,801,0.02,1.6725772853731215e-14,3.4004551306952064e-16,2.030961495303335,1.0
0.2,0.005,4,8.0,801,0.02,1.3135821628347655e-14,3.758375462127001e-16,2.4596014839325644,1.0
0.2,0.01,0,8.0,801,0.02,9.213270756319275e-15,3.667489289789895e-16,1.4809237003987707,1.0
0.2,0.01,1,8.0,801,0.02,6.806896925606952e-15,2.8363523806481867e-16,1.7448561309369086,1.0
0.2,0.01,2,8.0,801,0.02,6.965230424172314e-15,3.9786815467470397e-16,2.1229239054825966,1.0
0.2,0.01,3,8.0,801,0.02,6.78524599097585e-15,3.9996284791606735e-16,2.00840008684276,1.0
0.2,0.01,4,8.0,801,0.02,7.132535675668901e-15,2.9661268965685444e-16,1.7065953167243473,1.0
0.2,0.02,0,8.0,801,0.02,2.817885134966527e-15,2.7842146009878025e-16,1.7737596162137999,1.0
0.2,0.02,1,8.0,801,0.02,3.921234394079146e-15,2.7479860613007806e-16,1.4385038035587838,1.0
0.2,0.02,2,8.0,801,0.02,4.1005580485186195e-15,2.743839675044163e-16,1.7096412285554696,1.0
0.2,0.02,3,8.0,801,0.02,3.6977893019236616e-15,4.1497687200614814e-16,3.179273080342875,1.0
0.2,0.02,4,8.0,801,0.02,3.079928660033297e-15,2.71532400038752e-16,2.010591026323154,1.0
0.2,0.05,0,8.0,801,0.02,1.442758817152113e-15,2.689876191146967e-16,1.8953404740846154,1.0
0.2,0.05,1,8.0,801,0.02,1.4133111470817005e-15,2.2922413342418704e-16,1.4312988728105969,1.0
0.2,0.05,2,8.0,801,0.02,1.5298595363863708e-15,2.6650139074983994e-16,1.7844375928923097,1.0
0.2,0.05,3,8.0,801,0.02,9.018127831779528e-16,3.194565704001682e-16,3.4525458661532995,1.0
0.2,0.05,4,8.0,801,0.02,8.616554296686478e-16,2.8183782258852465e-16,3.101445069619907,1.0
0.2,0.1,0,8.0,801,0.02,8.833317792565375e-16,2.6504844084520394e-16,1.830654554493732,1.0
0.2,0.1,1,8.0,801,0.02,8.809474839246385e-16,1.9566719184380686e-16,1.319817048641839,1.0
0.2,0.1,2,8.0,801,0.02,6.615238474766327e-16,5.141096892909488e-16,2.9869395133910674,1.0
0.2,0.1,3,8.0,801,0.02,6.829564944082997e-16,3.9414210301377943e-16,1.8953321308880622,1.0
0.2,0.1,4,8.0,801,0.02,7.119697222178157e-16,2.663708319064209e-16,2.191106050696083,1.0
0.2,0.2,0,8.0,801,0.02,4.462836414811469e-16,3.327143730108725e-16,2.0889848773275537,1.0
0.2,0.2,1,8.0,801,0.02,5.275955554106259e-16,3.1938474953868623e-16,2.0531518545963983,1.0
0.2,0.2,2,8.0,801,0.02,4.3569083715704694e-16,2.853688014154462e-16,1.748998917196421,1.0
0.2,0.2,3,8.0,801,0.02,3.8610847799270305e-16,3.13925887389625e-16,2.104216742503302,1.0
0.2,0.2,4,8.0,801,0.02,4.262864199851269e-16,3.139205164096466e-16,2.045751093474832,1.0
0.2,0.4,0,8.0,801,0.02,2.951231313737609e-16,3.4341212139808207e-16,1.761385986813713,1.0
0.2,0.4,1,8.0,801,0.02,3.5395462115861285e-16,2.906196024010485e-16,1.4668881747396245,1.0
0.2,0.4,2,8.0,801,0.02,3.123973194390965e-16,2.9846216381110465e-16,1.4662586016513905,1.0
0.2,0.4,3,8.0,801,0.02,2.733251898177725e-16,2.4654160540425445e-16,1.505317812516308,1.0
0.2,0.4,4,8.0,801,0.02,2.689815177258912e-16,2.8850735117754304e-16,1.672920493145201,1.0
0.2,0.8,0,8.0,801,0.02,2.9051447732063505e-14,9.915999077377556e-14,0.014693000525866131,1.0
0.2,0.8,1,8.0,801,0.02,4.684601280823824e-16,1.2595922753099995e-15,0.7137779180414114,1.0
0.2,0.8,2,8.0,801,0.02,3.7803326379827534e-14,1.3721823011771203e-13,0.00965050706506231,1.0
0.2,0.8,3,8.0,801,0.02,4.1216756563033984e-16,5.335525293616387e-16,0.928956392991934,1.0
0.2,0.8,4,8.0,801,0.02,4.436858053487639e-15,1.59225624650497e-14,0.08912234042527385,1.0
0.2,1.6,0,8.0,801,0.02,2.5161733876763983e-14,5.429546275488189e-13,0.0072018701859213885,1.0
0.2,1.6,1,8.0,801,0.02,2.3379949609644864e-15,5.503259240848814e-14,0.08981617889860535,1.0
0.2,1.6,2,8.0,801,0.02,2.6772274251633964e-15,6.446355616572511e-14,0.10564658849700835,1.0
0.2,1.6,3,8.0,801,0.02,1.549145069179972e-15,3.6583661351566e-14,0.19596832413010193,1.0
0.2,1.6,4,8.0,801,0.02,4.9180546459266365e-15,1.108226358279895e-13,0.06315585802992678,1.0
0.2,2.4,0,8.0,801,0.02,1.1826255061546445e-15,1.057543020672524e-13,0.28074614477324855,1.0
0.2,2.4,1,8.0,801,0.02,9.265994264898954e-16,9.813540356556423e-14,0.3630326371528222,1.0
0.2,2.4,2,8.0,801,0.02,9.112813685104658e-16,9.049482280955032e-14,0.25461960030208036,1.0
0.2,2.4,3,8.0,801,0.02,9.020647854467696e-16,9.400199472086655e-14,0.25910520182976027,1.0
0.2,2.4,4,8.0,801,0.02,7.3920236588324755e-16,7.869265272056826e-14,0.40476253014371866,1.0
0.5,0.005,0,8.0,101,0.16,0.027177734277057244,0.000340747556322264,8.99368329897101e-13,0.0
0.5,0.005,1,8.0,101,0.16,0.029099686010132082,0.00038207063593881233,8.127159896135491e-13,0.0
0.5,0.005,2,8.0,101,0.16,0.020007818057522143,0.00022788920430804146,1.0478490858703596e-12,0.0
0.5,0.005,3,8.0,101,0.16,0.024122456164615405,0.0003363287856488869,1.1778531068005253e-12,0.0
0.5,0.005,4,8.0,101,0.16,0.020768951127897176,0.0002570940619695058,1.2061279216193886e-12,0.0
0.5,0.01,0,8.0,101,0.16,1.1584033976107004e-05,2.904549231031178e-07,1.4428298612206463e-09,0.0
0.5,0.01,1,8.0,101,0.16,1.0987775764086031e-05,2.3832251408077655e-07,1.3703843761701588e-09,0.0
0.5,0.01,2,8.0,101,0.16,9.593149605692814e-06,2.4857218447936585e-07,9.573264884076946e-10,0.0
0.5,0.01,3,8.0,101,0.16,1.3626637387981977e-05,3.37924403883345e-07,1.3268782765826878e-09,0.0
0.5,0.01,4,8.0,101,0.16,1.628995652703089e-05,3.251550644395236e-07,9.713135283260204e-10,0.0
0.5,0.02,0,8.0,101,0.16,4.7679168080681496e-12,3.260200137271653e-13,0.0013878267716670733,0.0
0.5,0.02,1,8.0,101,0.16,8.861313693991617e-12,4.0909312032548216e-13,0.0007397436748054017,0.0
0.5,0.02,2,8.0,101,0.16,7.996368955372227e-12,4.62598862414862e-13,0.0007221692331759996,0.0
0.5,0.02,3,8.0,101,0.16,7.022510781466778e-12,3.8107531925164077e-13,0.001325316407977457,0.0
0.5,0.02,4,8.0,101,0.16,7.44171243008106e-12,3.8613718642336264e-13,0.0008788330395851736,0.0
0.5,0.05,0,8.0,101,0.16,2.4771447641888776e-15,4.790107960027649e-16,1.2296960789549434,0.0
0.5,0.05,1,8.0,101,0.16,1.42714172386965e-15,3.691219701365991e-16,1.4771668861579383,0.0
0.5,0.05,2,8.0,101,0.16,2.4296315927371183e-15,4.925127145386448e-16,1.3351728323108467,0.0
0.5,0.05,3,8.0,101,0.16,1.6772493390111354e-15,5.531600151313653e-16,1.838366445168637,0.0
0.5,0.05,4,8.0,101,0.16,1.4665479332001972e-15,5.688037780363632e-16,2.417710437389506,0.0
0.5,0.1,0,8.0,101,0.16,8.517111392785699e-16,3.6086716085976476e-16,1.479157325706255,0.0
0.5,0.1,1,8.0,101,0.16,8.600083256380271e-16,3.8874134923362867e-16,1.649396326508402,0.0
0.5,0.1,2,8.0,101,0.16,1.6097501222834032e-15,3.7385023802145417e-16,0.8351659872709165,0.0
0.5,0.1,3,8.0,101,0.16,8.391966178370067e-16,4.082038144890134e-16,1.99209229267668,0.0
0.5,0.1,4,8.0,101,0.16,8.653622934374482e-16,4.233362150089551e-16,1.8169836231356573,0.0
0.5,0.2,0,8.0,101,0.16,5.528755257424995e-16,3.663381162978598e-16,1.5676464542479018,1.0
0.5,0.2,1,8.0,101,0.16,7.345267112336971e-16,5.187882597160886e-16,1.8450088552654347,1.0
0.5,0.2,2,8.0,101,0.16,5.459841946341319e-16,4.722263787755064e-16,1.5517730350896943,1.0
0.5,0.2,3,8.0,101,0.16,6.553174081432341e-16,5.168944499399524e-16,1.4324755374958467,1.0
0.5,0.2,4,8.0,101,0.16,3.2714234993931544e-16,4.1107841323650564e-16,1.7651368955294475,1.0
0.5,0.4,0,8.0,101,0.16,3.987425412674752e-16,3.285172698097998e-16,1.3502694553606738,1.0
0.5,0.4,1,8.0,101,0.16,3.3179404752691216e-16,3.1714830736882796e-16,1.4254970644831721,1.0
0.5,0.4,2,8.0,101,0.16,4.579154668153729e-16,6.430480583304135e-16,1.0271446042824157,1.0
0.5,0.4,3,8.0,101,0.16,3.11504360323285e-16,4.476588587127123e-16,1.4098486488200273,1.0
0.5,0.4,4,8.0,101,0.16,4.2645253379915e-16,2.827926502185921e-16,1.2116905353020166,1.0
0.5,0.8,0,8.0,101,0.16,2.67151477956942e-15,7.943903243634405e-15,0.1129220964704903,1.0
0.5,0.8,1,8.0,101,0.16,1.9947696100253706e-16,4.669143647870322e-16,1.2261214729261571,1.0
0.5,0.8,2,8.0,101,0.16,6.249649272366316e-15,1.955837238928764e-14,0.05856331996669058,1.0
0.5,0.8,3,8.0,101,0.16,4.250629696814156e-16,1.0428274011122573e-15,1.0540671626436369,1.0
0.5,0.8,4,8.0,101,0.16,7.558251256992882e-16,2.8974226894921447e-15,0.42771584785620487,1.0
0.5,1.6,0,8.0,101,0.16,1.430326585375256e-14,2.5270760894640657e-13,0.018535482202508943,1.0
0.5,1.6,1,8.0,101,0.16,2.4515981772486316e-15,6.36291528345357e-14,0.13412256015547183,1.0
0.5,1.6,2,8.0,101,0.16,1.0095729102923987e-14,1.5814555510433592e-13,0.02614090167327177,1.0
0.5,1.6,3,8.0,101,0.16,4.059733572570202e-15,1.0602277677721715e-13,0.08489983076369505,1.0
0.5,1.6,4,8.0,101,0.16,3.677936929449961e-15,8.983169762064978e-14,0.0701158669315522,1.0
0.5,2.4,0,8.0,101,0.16,2.7264014077932642e-15,2.3608585587058717e-13,0.1087468002576892,1.0
0.5,2.4,1,8.0,101,0.16,2.1823172490850677e-15,2.0011003227592074e-13,0.14606604799654976,1.0
0.5,2.4,2,8.0,101,0.16,1.9024877113160108e-15,1.8879372863948542e-13,0.1913521989678007,1.0
0.5,2.4,3,8.0,101,0.16,8.163624191954073e-16,1.112197523124377e-13,0.3015338213492354,1.0
0.5,2.4,4,8.0,101,0.16,1.5758315780832083e-15,1.778728990830146e-13,0.22958294587209319,1.0
0.5,0.005,0,8.0,201,0.08,6.6905381208856146e-12,8.399592335970678e-14,0.003919151803603704,0.0
0.5,0.005,1,8.0,201,0.08,7.120438375849895e-12,9.352276520852236e-14,0.003395831823811656,0.0
0.5,0.005,2,8.0,201,0.08,5.107973227425373e-12,5.812578666851317e-14,0.004058208905727078,0.0
0.5,0.005,3,8.0,201,0.08,4.98241508127711e-12,6.955950359419272e-14,0.006279795778103304,0.0
0.5,0.005,4,8.0,201,0.08,5.1661391793251085e-12,6.398346327437972e-14,0.005023418518488794,0.0
0.5,0.01,0,8.0,201,0.08,5.918155403196833e-15,4.056275712677828e-16,2.855528044433764,0.0
0.5,0.01,1,8.0,201,0.08,9.556321898091189e-15,4.2361209616242166e-16,1.6748049649634047,0.0
0.5,0.01,2,8.0,201,0.08,6.9509897034238005e-15,2.907764668929902e-16,1.4533325127083558,0.0
0.5,0.01,3,8.0,201,0.08,8.062999967296782e-15,4.545549656408272e-16,2.1704246699519874,0.0
0.5,0.01,4,8.0,201,0.08,9.652098042578112e-15,3.2019727301635995e-16,1.534563967083332,0.0
0.5,0.02,0,8.0,201,0.08,3.3193544234953557e-15,5.05629773177434e-16,1.9661481787188855,0.0
0.5,0.02,1,8.0,201,0.08,5.1682067309247574e-15,3.7834943580945055e-16,1.4142553686074602,0.0
0.5,0.02,2,8.0,201,0.08,3.915765501438379e-15,4.553185387565135e-16,1.5380840660175685,0.0
0.5,0.02,3,8.0,201,0.08,4.678224087919245e-15,5.336087477397646e-16,1.8743991843384797,0.0
0.5,0.02,4,8.0,201,0.08,4.4867638006812954e-15,3.3783575822062346e-16,1.4599921282734298,0.0
0.5,0.05,0,8.0,201,0.08,2.2781733193796626e-15,4.567319242767364e-16,1.2968525542157594,1.0
0.5,0.05,1,8.0,201,0.08,1.5256563928377716e-15,3.9004350272151725e-16,1.3701898412432818,1.0
0.5,0.05,2,8.0,201,0.08,2.1965678997612454e-15,4.759136264422386e-16,1.4625821663571439,1.0
0.5,0.05,3,8.0,201,0.08,1.9958885906611692e-15,5.543655997375171e-16,1.5620809158883222,1.0
0.5,0.05,4,8.0,201,0.08,1.804048183835054e-15,4.830877860614771e-16,1.9782840682110994,1.0
0.5,0.1,0,8.0,201,0.08,7.882047317827825e-16,4.245065745800112e-16,1.6309474782752051,1.0
0.5,0.1,1,8.0,201,0.08,1.0317327496455504e-15,3.9882590618325276e-16,1.3578909684037046,1.0
0.5,0.1,2,8.0,201,0.08,1.3418183311002877e-15,3.3949438515867293e-16,0.9590075196781693,1.0
0.5,0.1,3,8.0,201,0.08,8.432988644681094e-16,4.1200071548459016e-16,2.007056419646545,1.0
0.5,0.1,4,8.0,201,0.08,7.6326500885531e-16,4.531384488711254e-16,2.021371776298961,1.0
0.5,0.2,0,8.0,201,0.08,6.252891443069751e-16,3.7695577842427754e-16,1.4072639937836926,1.0
0.5,0.2,1,8.0,201,0.08,6.621246259773471e-16,5.20178333024247e-16,2.0196201316132742,1.0
0.5,0.2,2,8.0,201,0.08,5.518383641279902e-16,4.930660318177278e-16,1.5481749168907324,1.0
0.5,0.2,3,8.0,201,0.08,7.66549458567093e-16,4.3962280273215257e-16,1.2642268502704406,1.0
0.5,0.2,4,8.0,201,0.08,4.3140518889820317e-16,3.7650611252277115e-16,1.3647750379896268,1.0
0.5,0.4,0,8.0,201,0.08,3.9606024259450887e-16,3.227632204515079e-16,1.393793284964792,1.0
0.5,0.4,1,8.0,201,0.08,3.362336008730335e-16,2.778406498940032e-16,1.4412437735648194,1.0
0.5,0.4,2,8.0,201,0.08,4.602842241674685e-16,5.863043506024911e-16,1.0706587273662378,1.0
0.5,0.4,3,8.0,201,0.08,3.128846944747217e-16,4.751902256402844e-16,1.3704594305631588,1.0
0.5,0.4,4,8.0,201,0.08,3.749442460602572e-16,3.3528257918486285e-16,1.4032552172430892,1.0
0.5,0.8,0,8.0,201,0.08,2.3278743329546944e-15,6.9043811888308736e-15,0.1430092328794723,1.0
0.5,0.8,1,8.0,201,0.08,2.141778638637179e-16,5.248441199658122e-16,1.1521511474927915,1.0
0.5,0.8,2,8.0,201,0.08,5.585600321643017e-15,1.7461729905911992e-14,0.06569113322596551,1.0
0.5,0.8,3,8.0,201,0.08,3.963020555978056e-16,1.064144148935896e-15,1.0905292369626924,1.0
0.5,0.8,4,8.0,201,0.08,6.841142886205017e-16,2.6983275773178416e-15,0.5213627402812816,1.0
0.5,1.6,0,8.0,201,0.08,1.3107836671001488e-14,2.3147938290151535e-13,0.02231942004154132,1.0
0.5,1.6,1,8.0,201,0.08,2.2503708677399468e-15,5.769128601722009e-14,0.1336324220348899,1.0
0.5,1.6,2,8.0,201,0.08,9.202165970500006e-15,1.4442395973102802e-13,0.031624224779892005,1.0
0.5,1.6,3,8.0,201,0.08,3.753467730909458e-15,9.720451183634771e-14,0.08394363324468256,1.0
0.5,1.6,4,8.0,201,0.08,3.350512727251009e-15,8.193446065421194e-14,0.08391394321911248,1.0
0.5,2.4,0,8.0,201,0.08,2.4681094928081065e-15,2.1641957520042583e-13,0.13530319901257823,1.0
0.5,2.4,1,8.0,201,0.08,1.989816558739111e-15,1.8269383615704582e-13,0.15541112990888495,1.0
0.5,2.4,2,8.0,201,0.08,1.7307507598171381e-15,1.7279120277966744e-13,0.19943360174540198,1.0
0.5,2.4,3,8.0,201,0.08,7.537312114234537e-16,1.0195757230023844e-13,0.3233033029518607,1.0
0.5,2.4,4,8.0,201,0.08,1.4605631764164004e-15,1.629391216768921e-13,0.25368452144851267,1.0
0.5,0.005,0,8.0,401,0.04,1.4234511626137033e-14,3.8687249190017286e-16,1.8237058353195041,0.0
0.5,0.005,1,8.0,401,0.04,1.7660261879496487e-14,3.8118643581002904e-16,1.4524179101864472,0.0
0.5,0.005,2,8.0,401,0.04,1.4388387759014327e-14,3.138360478054778e-16,1.481149992561057,0.0
0.5,0.005,3,8.0,401,0.04,1.3964235627578811e-14,4.693716058176687e-16,2.1967363327204397,0.0
0.5,0.005,4,8.0,401,0.04,1.3159778713588168e-14,3.061622383997442e-16,1.944746913198391,0.0
0.5,0.01,0,8.0,401,0.04,6.269422606804223e-15,4.88273002535865e-16,2.687618450752199,1.0
0.5,0.01,1,8.0,401,0.04,7.957453727831156e-15,3.947885181540859e-16,2.011679026453076,1.0
