rho,t,trial,half_width,grid_size,grid_step,score_rel_error,mean_rel_error,identity_residual,resolution_ok
0.2,2.4,4,5.0,501,0.02,1.1443852245418531e-07,1.5043917848188581e-05,3.0373489058580275e-09,1.0
0.2,0.005,0,6.0,601,0.02,1.522991691886219e-14,2.968803802885201e-16,1.6495262960307047,1.0
0.2,0.005,1,6.0,601,0.02,9.908840347483775e-15,2.521753674532353e-16,2.339998695064195,1.0
0.2,0.005,2,6.0,601,0.02,1.7486299272721664e-14,3.177738690488711e-16,1.6844785833924938,1.0
0.2,0.005,3,6.0,601,0.02,1.3482439713087833e-14,3.15994861123215e-16,2.518854320565034,1.0
0.2,0.005,4,6.0,601,0.02,1.2196880429459013e-14,3.679292814029296e-16,2.649079189989655,1.0
0.2,0.01,0,6.0,601,0.02,9.440302063400452e-15,3.6732886891368657e-16,1.4441731042499244,1.0
0.2,0.01,1,6.0,601,0.02,6.9261726820705285e-15,3.1950733954286726e-16,1.7089855384677741,1.0
0.2,0.01,2,6.0,601,0.02,5.504111562174298e-15,3.404316962988795e-16,2.6887266533235707,1.0
0.2,0.01,3,6.0,601,0.02,7.615830864779987e-15,3.4449132141495635e-16,1.793031939050332,1.0
0.2,0.01,4,6.0,601,0.02,7.518829256883689e-15,2.708546065601804e-16,1.6259810011059315,1.0
0.2,0.02,0,6.0,601,0.02,2.7935296719185546e-15,2.8029069644915064e-16,1.789166844144911,1.0
0.2,0.02,1,6.0,601,0.02,4.368799440885896e-15,3.3493511428005094e-16,1.3020695577134436,1.0
0.2,0.02,2,6.0,601,0.02,4.005838744776224e-15,3.0558824358834423e-16,1.7469264177386745,1.0
0.2,0.02,3,6.0,601,0.02,3.4965521155986563e-15,5.459328940183008e-16,3.337831317015473,1.0
0.2,0.02,4,6.0,601,0.02,5.251152617000509e-15,4.0397712720803265e-16,1.164683583809802,1.0
0.2,0.05,0,6.0,601,0.02,1.3815812528756126e-15,2.7016718973354564e-16,1.9725604899477995,1.0
0.2,0.05,1,6.0,601,0.02,1.5141180983391983e-15,2.315246841679686e-16,1.3230035341507778,1.0
0.2,0.05,2,6.0,601,0.02,1.4849872850323867e-15,3.450026101304077e-16,1.8755204740340103,1.0
0.2,0.05,3,6.0,601,0.02,1.5211393706909256e-15,3.6152144306485595e-16,2.00732083636995,1.0
0.2,0.05,4,6.0,601,0.02,2.121766228961293e-15,3.9431485941120956e-16,1.1928319648771806,1.0
0.2,0.1,0,6.0,601,0.02,8.841395251374565e-16,3.1492734424766104e-16,1.8157009093648562,1.0
0.2,0.1,1,6.0,601,0.02,9.091327230012611e-16,3.813537258628279e-16,1.263385071357703,1.0
0.2,0.1,2,6.0,601,0.02,6.605791142050729e-16,4.3433330964014374e-16,3.079858468303492,1.0
0.2,0.1,3,6.0,601,0.02,6.75890084142322e-16,3.2861794422210523e-16,1.9490877890157952,1.0
0.2,0.1,4,6.0,601,0.02,6.699501457328258e-16,2.8388862300360566e-16,2.1841202276989495,1.0
0.2,0.2,0,6.0,601,0.02,3.379429434553047e-14,1.6985296900547665e-14,0.02839451945856358,1.0
0.2,0.2,1,6.0,601,0.02,9.019193045229726e-09,4.220375892076269e-09,1.119040366816461e-07,1.0
0.2,0.2,2,6.0,601,0.02,2.80860220550199e-12,1.5083902649428392e-12,0.0002714806248751426,1.0
0.2,0.2,3,6.0,601,0.02,7.692759403427726e-13,3.6742144525613953e-13,0.0009936072135432867,1.0
0.2,0.2,4,6.0,601,0.02,7.089915014045487e-14,3.304180401982211e-14,0.012434801275507024,1.0
