rho,t,trial,half_width,grid_size,grid_step,score_rel_error,mean_rel_error,identity_residual,resolution_ok
0.95,0.4,2,8.0,201,0.08,6.396776174231634e-16,5.847037054962052e-16,1.2789590574693093,1.0
0.95,0.4,3,8.0,201,0.08,8.415810021937486e-16,1.252188493107752e-15,0.5892863019979442,1.0
0.95,0.4,4,8.0,201,0.08,5.137992645779359e-16,1.7664198422023997e-15,0.8953004195022042,1.0
0.95,0.4,0,4.0,401,0.02,2.5528046613151943e-07,1.863963791146799e-07,2.0974524428670636e-09,1.0
0.95,0.4,1,4.0,401,0.02,2.66508311944622e-12,5.091859460789482e-12,0.00024668046224594724,1.0
0.95,0.4,2,4.0,401,0.02,3.0159668233354156e-08,2.777010826276208e-08,2.8169709382461978e-08,1.0
0.95,0.4,3,4.0,401,0.02,3.552264328081148e-08,5.53626435329619e-08,1.436634242282836e-08,1.0
0.95,0.4,4,4.0,401,0.02,3.0282787080387845e-12,1.2132138331587515e-11,0.00015294027923163929,1.0
0.95,0.4,0,5.0,401,0.025,7.193279365521497e-14,5.267169527980282e-14,0.007170920288921996,1.0
0.95,0.4,1,5.0,401,0.025,5.139176340631889e-16,8.378376723947216e-16,1.259073669544743,1.0
0.95,0.4,2,5.0,401,0.025,2.2475217340139984e-15,2.1716484173925043e-15,0.3736020818829673,1.0
0.95,0.4,3,5.0,401,0.025,1.4966121153888374e-13,2.3300136563180626e-13,0.0033703695849886042,1.0
0.95,0.4,4,5.0,401,0.025,3.830036267463433e-16,1.6286299158712119e-15,1.109277454228898,1.0
0.95,0.4,0,6.0,401,0.03,4.728515215468894e-16,3.808242663814511e-16,1.1015748750969243,1.0
0.95,0.4,1,6.0,401,0.03,5.657869309714153e-16,8.818411206721129e-16,1.1612941525375615,1.0
0.95,0.4,2,6.0,401,0.03,5.822521362076452e-16,4.877281104623029e-16,1.3547388438656542,1.0
0.95,0.4,3,6.0,401,0.03,4.2555679178453914e-16,3.7745714676412096e-16,1.1492931897733238,1.0
0.95,0.4,4,6.0,401,0.03,3.424150196697378e-16,1.4165951294912802e-15,1.289071310555623,1.0
0.95,0.4,0,7.0,401,0.035,3.630614248954608e-16,3.53356234680936e-16,1.3476705211825324,1.0
0.95,0.4,1,7.0,401,0.035,5.205264262434305e-16,8.393313803007978e-16,1.2456857130842596,1.0
0.95,0.4,2,7.0,401,0.035,5.793650981470004e-16,4.2525750578702063e-16,1.357704585665498,1.0
0.95,0.4,3,7.0,401,0.035,4.520601442238854e-16,4.091735246205466e-16,1.0962579986033643,1.0
0.95,0.4,4,7.0,401,0.035,3.320674156805633e-16,1.4003300280009178e-15,1.2832291823166095,1.0
0.95,0.4,0,8.0,401,0.04,5.672849957759934e-16,4.535869694543017e-16,0.9482602407566014,1.0
0.95,0.4,1,8.0,401,0.04,5.256603581323176e-16,8.082954900667544e-16,1.2338378832012895,1.0
0.95,0.4,2,8.0,401,0.04,7.234506337249311e-16,7.151324801000035e-16,1.1679999455112742,1.0
0.95,0.4,3,8.0,401,0.04,4.744177757013583e-16,6.771952166930657e-16,1.0168122561804323,1.0
0.95,0.4,4,8.0,401,0.04,5.859239285752561e-16,2.051678186783517e-15,0.748959258994991,1.0
0.95,0.4,0,4.0,801,0.01,2.543343662672411e-07,1.8570557188173275e-07,2.1409194930875952e-09,1.0
0.95,0.4,1,4.0,801,0.01,2.6480673919216913e-12,5.0593443404162186e-12,0.00026248656558484055,1.0
0.95,0.4,2,4.0,801,0.01,3.002267351288079e-08,2.7643967671712333e-08,2.815603472342408e-08,1.0
0.95,0.4,3,4.0,801,0.01,3.5426303411516554e-08,5.52124961881995e-08,1.3643826098185942e-08,1.0
0.95,0.4,4,4.0,801,0.01,3.015042900585125e-12,1.2079161241119086e-11,0.0001517422916708837,1.0
0.95,0.4,0,5.0,801,0.0125,7.109698350552455e-14,5.2037182167519114e-14,0.006584098236546538,1.0
0.95,0.4,1,5.0,801,0.0125,5.283681750044967e-16,8.266825311740317e-16,1.259915359955081,1.0
0.95,0.4,2,5.0,801,0.0125,2.3072857941049774e-15,2.177531648417331e-15,0.35306791726612147,1.0
0.95,0.4,3,5.0,801,0.0125,1.486318908038293e-13,2.313125518126233e-13,0.0033306872310729144,1.0
0.95,0.4,4,5.0,801,0.0125,3.730637183680734e-16,1.6399962951769803e-15,1.1952655858030892,1.0
0.95,0.4,0,6.0,801,0.015,4.067452287511227e-16,3.327178622518291e-16,1.2086374909365352,1.0
0.95,0.4,1,6.0,801,0.015,5.470714078409642e-16,8.196559490572832e-16,1.168614508544334,1.0
0.95,0.4,2,6.0,801,0.015,6.041917468471096e-16,4.844168359836139e-16,1.3446418680237697,1.0
0.95,0.4,3,6.0,801,0.015,4.623738334382212e-16,4.199356340698448e-16,1.1448822016873557,1.0
0.95,0.4,4,6.0,801,0.015,3.5520681543500743e-16,1.3756850360796754e-15,1.224838403834694,1.0
0.95,0.4,0,7.0,801,0.0175,3.671986132747877e-16,2.9621900592561166e-16,1.3674918842026402,1.0
0.95,0.4,1,7.0,801,0.0175,5.251117682766977e-16,7.679062632884819e-16,1.2272503761245448,1.0
0.95,0.4,2,7.0,801,0.0175,5.93113421389979e-16,4.039560654658256e-16,1.3253802777536352,1.0
0.95,0.4,3,7.0,801,0.0175,3.881096762660109e-16,4.128513221208178e-16,1.2794710724466114,1.0
0.95,0.4,4,7.0,801,0.0175,3.577484807248912e-16,1.3025178783194818e-15,1.2557330028187,1.0
0.95,0.4,0,8.0,801,0.02,4.381119669229502e-16,3.487729507144391e-16,1.1224848244918892,1.0
0.95,0.4,1,8.0,801,0.02,4.83425642014286e-16,8.742888167027309e-16,1.3312927053196966,1.0
0.95,0.4,2,8.0,801,0.02,5.834199316891765e-16,4.485879976656011e-16,1.3871105769277314,1.0
0.95,0.4,3,8.0,801,0.02,4.115476433576989e-16,5.377085032176047e-16,1.2217751892510658,1.0
0.95,0.4,4,8.0,801,0.02,3.599078619427344e-16,1.3114659759767572e-15,1.2044132680979234,1.0
