n_chains,seed,arm,innov_kurtosis,innov_kurtosis_se,kurtosis_gap_in_se,innov_variance,innov_kl,cov_frobenius_rel,cov_worst_lag_abs,marginal_var,notes
512,2,em_bp,-0.015512390328382697,0.021041627639427265,35.56868634515247,0.3568419893831309,0.01768845685856664,0.07554838264127733,0.037169681280815665,1.0127237201269859,
512,2,mlp,0.06809919799302433,0.022603629650540188,36.809780326576984,0.3379795526763033,0.020759482860438532,0.17492512161235915,0.08575862323321426,0.9202104177172041,
512,2,cnn,-0.29878873071382595,0.015375142599739109,30.253164176879178,0.3171621377998755,0.012153112554253578,0.20961213089185954,0.09627026526125118,0.959120202014527,
2048,0,exact,-0.7582285925193557,0.008033962634232679,0.7103408077838902,0.33649796781933117,0.0006842900199311018,0.05571417228098622,0.021817598627037804,1.0216254788414036,
2048,0,em_bp,-0.005755880958167925,0.016296753972905944,46.52334841214394,0.34009539356394897,0.0187577489064863,0.059600616490592756,0.028904942531193467,1.0287782732252204,
2048,0,mlp,0.05631992147602016,0.01788290129693935,45.86813693609485,0.35355386157896446,0.01955937268404235,0.13939001491852082,0.026825490031964952,0.995912393205004,
2048,0,cnn,-0.2567602901652304,0.013863134595659054,36.58444995695583,0.3213552462708529,0.012575959430165302,0.1646576120024968,0.0759943989570818,0.9891725378978165,
2048,1,exact,-0.7743356272780768,0.008476541925693337,1.2269370390171217,0.33344756009515586,0.000914151655506674,0.05664837360544646,0.025718590894078554,0.9838804039420964,
2048,1,em_bp,-0.05639921735597886,0.017889353437691397,39.55068745972466,0.3382170158121407,0.018153633020253017,0.05488012737041314,0.026047650400675693,0.9955486805861382,
2048,1,mlp,0.018379423887044055,0.01995005213344912,39.213675366895075,0.3431909295383632,0.019023577212762294,0.15595356516653944,0.0883056486324156,0.9683147068207714,
2048,1,cnn,-0.3071818743339496,0.014237323372270967,32.08142132827434,0.32772148721000194,0.01076164692745308,0.20802492143560083,0.10193566114176689,1.07308437596887,
2048,2,exact,-0.7656617973431463,0.008034215959824054,0.21487514464597393,0.3367222595588785,0.0011675698317372605,0.053530752937621336,0.019769046403276633,0.9955525244204885,
2048,2,em_bp,-0.13228967460376628,0.015209063662187335,41.530878129814724,0.34528877286333237,0.016181851977772777,0.0546281272141124,0.026050689592602372,1.0258908109019953,
2048,2,mlp,0.01591061728565135,0.018093676233015662,43.10047617019491,0.3478878838193414,0.021033184617194018,0.12015246037186257,0.03949650836891483,1.0146581386046098,
2048,2,cnn,-0.30150046237514605,0.014136212340101682,32.712792544837356,0.3148402362941472,0.01283535796913254,0.1639159455856256,0.07005650285743434,0.9983792651798618,
