family,rho,n,t,n_chains,rep,rho_true,q_true,rho_hat,q_hat,rho_abs_err,q_rel_err,loglik,em_iters,em_converged,restart_rho_std,restart_rho_range,restart_loglik_range,ridge_width,ridge_width_censored,profile_curvature,profile_peak_at_edge,profile_scan_lo,profile_scan_hi,profile_peak_rho
mixture,0.85,40,1.8,1000,0,0.85,0.2775000000000001,0.8089553039883588,0.49168900771739626,0.04104469601164118,0.7718522800626887,-56.83955175936486,300,0,0.17552541461956375,0.532494368680107,0.04158917677860785,0.580125,1,1.0701749467296249,0,0.39999999999999997,0.995,0.831375
uniform,0.95,20,0.08,4000,0,0.95,0.09750000000000003,0.9499054090848488,0.09839656651220713,9.459091515118256e-05,0.009195553971354844,-17.01301893397657,56,1,2.0407496652564788e-07,6.422533879169023e-07,1.3416585176173612e-08,0.111375,0,236.96255752877042,0,0.49999999999999994,0.995,0.9455
uniform,0.7,20,0.5,4000,2,0.7,0.51,0.7028435975377102,0.5007781262719062,0.0028435975377102407,0.01808210534920353,-27.486167710262173,109,1,3.3828696709415145e-06,1.0570011433785886e-05,1.3575089496953296e-08,0.689125,1,6.917062644014018,0,0.24999999999999994,0.995,0.6970000000000001
student,0.5,20,1.2,250,1,0.5,0.75,0.49021886086267735,0.6830607044071817,0.009781139137322648,0.08925239412375774,-28.290602850650096,253,1,0.03746570188694519,0.11533935756710084,0.0020133440581986406,0.8999999999999999,1,0.3053774124147696,0,0.04999999999999999,0.95,0.5225
mixture,0.7,20,2.4,1000,2,0.7,0.51,0.7667225341385917,0.724064109810373,0.06672253413859175,0.41973354864779006,-28.327588453337768,300,0,0.23116679238363846,0.6395752392837566,0.002137197029206561,0.7450000000000001,1,0.24215178685025016,0,0.24999999999999994,0.995,0.790125
laplace,0.7,40,0.8,250,0,0.7,0.51,0.7082929019313325,0.49714896836385675,0.008292901931332586,0.02519810124733973,-56.01556100856559,249,1,0.0005667061138009724,0.0017717542041864043,6.05556300712351e-05,0.7077500000000001,1,6.305998836067272,0,0.24999999999999994,0.995,0.715625
gaussian,0.95,80,0.8,1000,2,0.95,0.09750000000000003,0.948988081441225,0.10187836409285882,0.0010119185587749158,0.04490629838829523,-109.20289937241107,300,0,0.0001513953784749437,0.00047592398562001925,0.00023560354614460266,0.13612499999999994,0,206.90469438822478,0,0.49999999999999994,0.995,0.9455
student,0.5,80,0.5,4000,0,0.5,0.75,0.49715430477278283,0.7547729207909372,0.002845695227217171,0.0063638943879162175,-112.04888663810678,82,1,0.0002514374473414181,0.0005435479260165743,1.2155143309655614e-06,0.4724999999999999,0,16.426167151784263,0,0.04999999999999999,0.95,0.49999999999999994
laplace,0.85,40,0.5,4000,1,0.85,0.2775000000000001,0.8485931038645486,0.2768473612411195,0.0014068961354514187,0.0023518513833533424,-53.75711290241344,133,1,8.220364806042475e-06,2.5159048646306026e-05,1.1781821740441956e-08,0.32725000000000004,0,36.17906830153645,0,0.39999999999999997,0.995,0.84625
mixture,0.85,20,0.5,250,1,0.85,0.2775000000000001,0.844874364175765,0.28730784740776205,0.005125635824234975,0.03534359426220529,-27.031283470396733,286,1,5.6120568061797715e-08,1.7480469927111386e-07,1.1573376923479373e-08,0.520625,0,17.074836714199794,0,0.39999999999999997,0.995,0.84625
mixture,0.95,80,0.8,250,0,0.95,0.09750000000000003,0.9423090056787363,0.11605954496633361,0.007690994321263633,0.190354307347011,-109.52106018175965,300,0,0.00015763904811990712,0.0004968603325983256,0.00012311104102025183,0.14849999999999997,0,219.52637752239616,0,0.49999999999999994,0.995,0.9455
gaussian,0.5,80,1.2,4000,0,0.5,0.75,0.5440214565916677,0.7077360551447828,0.044021456591667674,0.05635192647362297,-113.51200128551959,300,0,0.03290108337451187,0.10169387652545797,0.002629585520040223,0.8999999999999999,1,1.350292971544412,0,0.04999999999999999,0.95,0.5225
student,0.5,20,0.8,4000,0,0.5,0.75,0.4870066869033243,0.7363723059130509,0.012993313096675674,0.018170258782598776,-28.1988046964574,248,1,0.0016075898219328488,0.0043557657793951154,1.2324353061643478e-05,0.8999999999999999,1,1.15838607244168,0,0.04999999999999999,0.95,0.4775
gaussian,0.85,20,1.8,1000,1,0.85,0.2775000000000001,0.7866788197180927,0.4506184373309141,0.06332118028190725,0.6238502246159062,-28.31033598659146,300,0,0.19688357173749524,0.5724221211291349,0.011718506462131018,0.595,1,0.7251874309764949,0,0.39999999999999997,0.995,0.84625
student,0.95,80,1.2,250,1,0.95,0.09750000000000003,0.934722986516616,0.14687029221952988,0.01527701348338395,0.5063619714823573,-112.45874633458499,300,0,0.004103103112147527,0.012480335028303702,0.024093463885179744,0.27225,0,96.4170638742231,0,0.49999999999999994,0.995,0.9455
laplace,0.5,40,2.4,250,2,0.5,0.75,0.12216921685459162,0.42330542408969407,0.3778307831454084,0.4355927678804079,-56.32353314356582,300,0,0.1878465043780107,0.5332365795345337,0.004698671851855352,0.8999999999999999,1,0.007202193313068958,0,0.04999999999999999,0.95,0.07249999999999998
mixture,0.5,80,0.15,250,0,0.5,0.75,0.4907250484503589,0.7635883353283298,0.009274951549641086,0.018117780437773085,-107.99995200464512,24,1,4.026603222234171e-06,9.468003499213395e-06,3.5252926977591414e-07,0.24750000000000005,0,59.41715453586138,0,0.04999999999999999,0.95,0.49999999999999994
student,0.5,40,0.15,1000,0,0.5,0.75,0.5072632733133561,0.7463504941496907,0.007263273313356078,0.004866007800412427,-53.76027959012555,17,1,3.092385562193262e-05,7.085299758635699e-05,1.0388173876663132e-07,0.35999999999999993,0,29.647725035882633,0,0.04999999999999999,0.95,0.49999999999999994
student,0.85,80,0.08,4000,0,0.85,0.2775000000000001,0.8499745158401323,0.27820799967048826,2.54841598676947e-05,0.0025513501639213673,-82.64572825294628,23,1,2.507834078265466e-06,7.664832272435973e-06,5.697117444469768e-09,0.11899999999999988,0,222.18837479421688,0,0.39999999999999997,0.995,0.84625
laplace,0.95,40,0.8,250,1,0.95,0.09750000000000003,0.9552255319746369,0.08223167213623767,0.005225531974636932,0.15659823450012678,-54.59262356896301,300,0,0.00023790519139096932,0.0007459811680537998,0.0001362181080324376,0.2103750000000001,0,158.87106995249175,0,0.49999999999999994,0.995,0.957875
gaussian,0.7,80,0.08,1000,1,0.7,0.51,0.6982482774852234,0.5091486617737042,0.0017517225147765103,0.0016692906397956758,-95.67897384908584,20,1,2.57006118552389e-07,6.167100496945466e-07,2.210953198300558e-08,0.16762500000000014,0,115.42836955555272,0,0.24999999999999994,0.995,0.6970000000000001
uniform,0.5,40,2.4,250,2,0.5,0.75,0.11896613132544365,0.4248262212366854,0.38103386867455635,0.4335650383510861,-56.362978667965066,300,0,0.19084496615169563,0.5431459741407999,0.005149173956091602,0.8999999999999999,1,nan,1,0.04999999999999999,0.95,0.04999999999999999
laplace,0.95,20,1.2,250,2,0.95,0.09750000000000003,0.910672973992658,0.17757416485695265,0.03932702600734195,0.8212734857123344,-27.966635599134914,300,0,0.006507345463306874,0.019964572517548795,0.0059233194244967535,0.49500000000000005,1,12.90759652258019,0,0.49999999999999994,0.995,0.933125
mixture,0.85,40,0.3,1000,0,0.85,0.2775000000000001,0.8440410023913315,0.2867120866071754,0.00595899760866847,0.03319670849432546,-50.82151609470212,65,1,0.00015844745286413745,0.00042988496851670277,1.0794278963999204e-05,0.238,0,61.28498879576803,0,0.39999999999999997,0.995,0.84625
mixture,0.7,80,0.8,4000,1,0.7,0.51,0.6940902197705376,0.5285559532294685,0.005909780229462314,0.0363842220185656,-112.44066400727898,151,1,0.0007692351349853163,0.002448881670594316,2.9598615213899393e-05,0.577375,0,12.197073925120478,0,0.24999999999999994,0.995,0.6970000000000001
gaussian,0.5,40,0.15,4000,1,0.5,0.75,0.4984042999189383,0.74622838097956,0.0015957000810616906,0.005028825360586649,-53.75261516076376,18,1,2.770987706970567e-05,6.344752140396981e-05,4.8805183894273796e-08,0.33749999999999997,0,29.24503753534832,0,0.04999999999999999,0.95,0.49999999999999994
mixture,0.5,80,0.5,250,0,0.5,0.75,0.4770061686824797,0.7739877894367426,0.022993831317520308,0.03198371924899016,-112.16202730984456,85,1,0.00029302526471637895,0.0006310661452584299,3.337708861295141e-06,0.4949999999999999,0,15.850153096644295,0,0.04999999999999999,0.95,0.4775
uniform,0.85,40,0.8,4000,0,0.85,0.2775000000000001,0.8516672156862801,0.27958077869974435,0.0016672156862801435,0.007498301620700062,-55.699808291458965,300,0,0.00037738274451911075,0.0011966538771754909,7.921599669202806e-05,0.520625,0,16.974849031754395,0,0.39999999999999997,0.995,0.84625
student,0.95,80,0.08,1000,0,0.95,0.09750000000000003,0.9482710144879484,0.09826563009291245,0.001728985512051584,0.00785261633756325,-65.91117902562976,48,1,6.121090405323493e-07,1.7138393301197041e-06,2.9191582484600076e-08,0.06187500000000001,0,710.877679906731,0,0.49999999999999994,0.995,0.9455
uniform,0.5,20,0.3,250,0,0.5,0.75,0.5213788368776461,0.7786427469998599,0.02137883687764608,0.038190329333146554,-27.85830408244401,51,1,7.183169712677052e-06,1.5421196852494212e-05,2.7787143253021895e-07,0.63,0,9.026380040502541,0,0.04999999999999999,0.95,0.5225
gaussian,0.5,80,0.8,250,0,0.5,0.75,0.47969071435174493,0.7813868059171034,0.02030928564825507,0.04184907455613788,-113.04784690631746,227,1,0.0019664929677500314,0.004260332050410542,7.001308640042225e-05,0.7649999999999999,1,5.655694358772328,0,0.04999999999999999,0.95,0.4775
student,0.85,40,0.15,4000,2,0.85,0.2775000000000001,0.8536802981763031,0.2741919739033859,0.0036802981763031095,0.01192081476257362,-45.619950345726764,48,1,6.985500416942615e-07,2.062682909143021e-06,3.3439803814871993e-08,0.19337500000000007,0,91.58606418334661,0,0.39999999999999997,0.995,0.84625
mixture,0.7,40,0.3,1000,1,0.7,0.51,0.7017451296067482,0.5113010659576755,0.0017451296067482192,0.0025511097209324316,-53.18469359882633,10,1,1.8490574138820044e-05,5.260323881095541e-05,3.3660555942560677e-07,0.3538750000000001,0,27.624910089312966,0,0.24999999999999994,0.995,0.6970000000000001
uniform,0.7,20,0.08,1000,0,0.7,0.51,0.7030887534340262,0.5053200287334175,0.003088753434026259,0.009176414248200947,-24.064668480947105,13,1,2.8895098927662933e-05,6.162806940335219e-05,2.631446776035773e-07,0.35387499999999994,0,29.184538112789483,0,0.24999999999999994,0.995,0.6970000000000001
gaussian,0.5,80,1.2,1000,1,0.5,0.75,0.46994637408002327,0.8064989884424913,0.030053625919976734,0.07533198458998847,-113.30758545658335,300,0,0.03137205262881212,0.09588342894417123,0.0035915970806428277,0.8999999999999999,1,1.364226760965669,0,0.04999999999999999,0.95,0.4775
laplace,0.7,40,0.15,4000,0,0.7,0.51,0.6968766764356445,0.5127372735098197,0.003123323564355407,0.005367202960430728,-50.33008520957458,21,1,5.748875140563186e-05,0.00016510350113885242,1.950661278726784e-06,0.27937499999999993,0,45.02959709929938,0,0.24999999999999994,0.995,0.6970000000000001
mixture,0.85,40,0.3,1000,2,0.85,0.2775000000000001,0.8572070705017584,0.2672102901101077,0.007207070501758395,0.037080035639251746,-50.32261674663675,77,1,2.440581819541666e-06,7.0676018993909295e-06,6.669019114724506e-09,0.238,0,71.95077668758049,0,0.39999999999999997,0.995,0.8611249999999999
laplace,0.7,40,0.8,1000,0,0.7,0.51,0.6978221967086196,0.501624661906936,0.002177803291380398,0.01642223155502747,-56.007304839431875,300,0,0.0005167195727467841,0.0013263319205739643,3.1012380610206947e-05,0.7077500000000001,1,5.494722853021176,0,0.24999999999999994,0.995,0.6970000000000001
uniform,0.85,20,0.8,4000,0,0.85,0.2775000000000001,0.8506476016377752,0.2686085658290112,0.0006476016377752192,0.032041204219779684,-27.776250854728524,300,0,0.000533644515468358,0.0016933843470749999,3.376243008190727e-05,0.580125,1,7.4355408498772215,0,0.39999999999999997,0.995,0.84625
mixture,0.5,20,1.2,250,2,0.5,0.75,0.5097254898340706,0.8226003403215925,0.009725489834070622,0.09680045376212328,-28.46711941229304,300,0,0.03133368202424926,0.09693113931775649,0.0008668073630246909,0.8999999999999999,1,0.3541264562502964,0,0.04999999999999999,0.95,0.5225
laplace,0.95,20,0.15,250,0,0.95,0.09750000000000003,0.947919643661007,0.10217106208426566,0.0020803563389929502,0.04790832906939102,-20.330749415525563,78,1,8.206658072942492e-07,2.1387932843675017e-06,1.4942632020620294e-08,0.13612499999999994,0,193.80523829546885,0,0.49999999999999994,0.995,0.9455
uniform,0.85,20,0.3,250,2,0.85,0.2775000000000001,0.8519668999810124,0.28327046881293255,0.0019668999810124044,0.02079448220876566,-25.451343415961272,118,1,8.552316756610068e-08,2.7116359113676936e-07,1.3084797245710433e-08,0.357,0,30.46947756705174,0,0.39999999999999997,0.995,0.84625
gaussian,0.7,20,1.8,4000,1,0.7,0.51,0.6208862691846349,0.6542965943145307,0.0791137308153651,0.2829344986559425,-28.38326959951628,300,0,0.14999967320940538,0.45491446145804204,0.0045770515232028686,0.7450000000000001,1,0.15710456571211587,0,0.24999999999999994,0.995,0.6038749999999999
gaussian,0.85,20,0.3,4000,0,0.85,0.2775000000000001,0.8468209080539251,0.280418132729479,0.003179091946074908,0.010515793619743924,-25.402384041275038,76,1,3.9410223868806175e-06,1.2447812784088796e-05,5.495731869586962e-09,0.357,0,29.95624462814412,0,0.39999999999999997,0.995,0.84625
student,0.7,20,0.08,4000,0,0.7,0.51,0.7071697305893454,0.5036753821354484,0.007169730589345447,0.012401211499120842,-24.0562955405893,14,1,6.974206722396798e-07,1.7908983194203643e-06,1.212674405337566e-08,0.35387499999999994,0,30.981690771566047,0,0.24999999999999994,0.995,0.715625
student,0.85,20,1.8,250,1,0.85,0.2775000000000001,0.22320561669347988,1.292361572881893,0.6267943833065202,3.6571588211960093,-28.626926114710216,300,0,0.23062908766493445,0.6245416386505577,0.0036338809996401267,0.595,1,3.0051598088925586,0,0.39999999999999997,0.995,0.920625
mixture,0.5,20,0.5,1000,0,0.5,0.75,0.5078439583209275,0.7562828608710148,0.007843958320927547,0.008377147828019757,-28.105806452786457,134,1,1.3171155345959281e-05,2.8252150211738325e-05,8.614257893668764e-07,0.8325,1,4.000517349168928,0,0.04999999999999999,0.95,0.49999999999999994
mixture,0.95,80,0.5,4000,2,0.95,0.09750000000000003,0.9511684632122294,0.09586231517076088,0.0011684632122294092,0.01679676747937589,-103.34788858285155,264,1,2.9257980791170214e-07,7.890497423224119e-07,7.417709468882094e-08,0.09900000000000009,0,328.0514711523345,0,0.49999999999999994,0.995,0.9455
laplace,0.85,80,0.08,4000,2,0.85,0.2775000000000001,0.8492173357174045,0.2778029919284941,0.0007826642825954355,0.0010918628053839064,-82.599418209027,26,1,1.5696499698770123e-06,4.561653342061156e-06,3.763423706004687e-08,0.11899999999999988,0,221.9357978392913,0,0.39999999999999997,0.995,0.84625
laplace,0.85,40,0.3,1000,0,0.85,0.2775000000000001,0.8588625411374189,0.2795183385162957,0.008862541137418911,0.007273291950614866,-50.84167588332007,102,1,2.369989528078957e-07,7.638608786608714e-07,2.14152251487576e-08,0.238,0,71.57125553221576,0,0.39999999999999997,0.995,0.8611249999999999
uniform,0.7,40,2.4,1000,0,0.7,0.51,0.6233140721884495,0.47769139748836814,0.07668592781155048,0.06335020100319974,-56.60150384378349,2,1,0.20683864332041538,0.5824742859873847,0.0014774801323227393,0.7450000000000001,1,0.0556290111135741,0,0.24999999999999994,0.995,0.678375
gaussian,0.7,80,0.8,1000,0,0.7,0.51,0.724933446980606,0.45567564912839775,0.024933446980606067,0.10651833504235736,-111.95466987908046,214,1,0.0004727073601373204,0.0012444824859101367,2.1140657395335438e-05,0.5773750000000002,0,13.98338677930363,0,0.24999999999999994,0.995,0.7342500000000001
student,0.5,80,1.2,1000,0,0.5,0.75,0.47164767418545533,0.831994210906583,0.028352325814544665,0.10932561454211065,-113.58609485804719,300,0,0.03377862382154984,0.10387084271870245,0.004563774344589433,0.8999999999999999,1,1.2934335609315935,0,0.04999999999999999,0.95,0.4775
laplace,0.5,20,0.8,250,1,0.5,0.75,0.42732250257102933,0.8691920707147431,0.07267749742897067,0.15892276095299085,-28.511078115788376,300,0,0.0007029573601629057,0.0021879876493628436,4.405675237606488e-05,0.8999999999999999,1,1.1455693062372818,0,0.04999999999999999,0.95,0.4325
laplace,0.85,20,0.5,1000,1,0.85,0.2775000000000001,0.8386622955726334,0.2938888087187996,0.01133770442736659,0.059058770157836005,-26.998622945515237,244,1,1.788673533626552e-07,5.657484503096555e-07,1.3389179542855345e-08,0.520625,0,14.638625942289435,0,0.39999999999999997,0.995,0.831375
uniform,0.85,80,1.8,4000,0,0.85,0.2775000000000001,0.7940960313633871,0.48274736539379054,0.055903968636612844,0.7396301455632086,-113.36279954007368,300,0,0.1719734513924544,0.5213323416954165,0.0687251167969265,0.580125,1,1.562261873563987,0,0.39999999999999997,0.995,0.8165
mixture,0.85,20,0.15,1000,1,0.85,0.2775000000000001,0.8486280492734111,0.2664694859076543,0.0013719507265889108,0.03974960033277761,-22.855330594859144,34,1,0.00010122966143095301,0.00021695247470177037,2.9400393870560038e-06,0.26774999999999993,0,45.80872889769524,0,0.39999999999999997,0.995,0.84625
gaussian,0.85,40,0.5,1000,2,0.85,0.2775000000000001,0.8468445183443605,0.2776889415893528,0.0031554816556395027,0.0006808705922620946,-53.669175313632806,212,1,4.6122280149261376e-07,1.3986788028885755e-06,3.508066015456279e-08,0.32725000000000004,0,36.688866750768334,0,0.39999999999999997,0.995,0.84625
gaussian,0.7,40,0.3,1000,2,0.7,0.51,0.6992587107733346,0.506247427847477,0.000741289226665387,0.007357984612790204,-53.10649100289083,18,1,5.55574864562433e-06,1.635369321006941e-05,9.72656266640115e-09,0.3538750000000001,0,27.1750559944798,0,0.24999999999999994,0.995,0.6970000000000001
uniform,0.7,40,0.5,1000,2,0.7,0.51,0.7019784882541791,0.49408154725426,0.0019784882541791227,0.031212652442627446,-54.81287169436896,91,1,1.6800893646905297e-05,4.608250712134776e-05,9.130864953021955e-09,0.5215000000000001,0,14.238471925299425,0,0.24999999999999994,0.995,0.6970000000000001
gaussian,0.5,80,0.3,250,1,0.5,0.75,0.503764414475913,0.7375143358108287,0.003764414475913025,0.016647552252228397,-109.9883806838979,40,1,0.00011895348995934755,0.0002581262134131457,1.7649953463205748e-06,0.315,0,33.42878929981761,0,0.04999999999999999,0.95,0.49999999999999994
student,0.5,80,0.8,250,1,0.5,0.75,0.48870035189801087,0.753834076992815,0.011299648101989135,0.005112102657086688,-113.05927136069391,213,1,0.001519070707541076,0.004189044415689069,4.26088450495854e-05,0.7874999999999999,1,4.997144131148489,0,0.04999999999999999,0.95,0.49999999999999994
laplace,0.95,40,0.8,1000,1,0.95,0.09750000000000003,0.9500452019808036,0.10083205947079468,4.520198080359972e-05,0.034174968931227186,-54.93186909590233,300,0,0.0002890098681837598,0.0009107661078439078,0.00041723156812878415,0.23512500000000003,0,89.55801914389174,0,0.49999999999999994,0.995,0.9455
gaussian,0.5,80,1.8,250,0,0.5,0.75,0.5802922378901374,0.44925927063827886,0.0802922378901374,0.4009876391489615,-112.85182018983969,300,0,0.13793314586130198,0.4096332936242367,0.008256166027038603,0.8999999999999999,1,0.1869145468429648,0,0.04999999999999999,0.95,0.5225
gaussian,0.7,40,0.08,250,0,0.7,0.51,0.690978387275581,0.5052398218401082,0.009021612724418926,0.009333682666454561,-47.90859449517222,21,1,5.465371691521531e-08,1.298917423619983e-07,1.4031833472927246e-08,0.24212500000000015,0,57.00001998960804,0,0.24999999999999994,0.995,0.6970000000000001
student,0.95,80,1.2,250,0,0.95,0.09750000000000003,0.9322934223707541,0.14546146591923578,0.01770657762924588,0.49191247096652035,-111.8760994114191,300,0,0.004247290172033266,0.012796962430166037,0.0252036733896972,0.284625,0,95.28661307276067,0,0.49999999999999994,0.995,0.9455
laplace,0.7,80,0.5,250,1,0.7,0.51,0.7030076223603118,0.5135671598426442,0.0030076223603118235,0.0069944310640082715,-109.9793605194338,74,1,2.7349891011337955e-05,7.361435895048007e-05,4.3262622000384e-06,0.33525000000000005,0,31.25001700801552,0,0.24999999999999994,0.995,0.6970000000000001
student,0.95,40,0.5,250,1,0.95,0.09750000000000003,0.9520991893069414,0.09118771702547233,0.002099189306941418,0.0647413638413097,-51.85202831647318,300,0,3.890425201422579e-06,1.227937153391867e-05,7.826534798027751e-07,0.14849999999999997,0,150.80222750290454,0,0.49999999999999994,0.995,0.9455
mixture,0.85,40,0.8,250,2,0.85,0.2775000000000001,0.8340220548625915,0.3086363988863355,0.015977945137408467,0.11220323923003746,-55.815287581107654,208,1,0.0015936424119403008,0.004288182936359131,0.00021473526678761345,0.550375,0,15.391183603643116,0,0.39999999999999997,0.995,0.831375
student,0.85,40,2.4,250,1,0.85,0.2775000000000001,0.8301203774442433,0.7095816096574268,0.019879622555756704,1.557050845612348,-57.12749755012788,300,0,0.25407136342132824,0.7059596750987648,0.006475478172681903,0.595,1,4.772248177380038,0,0.39999999999999997,0.995,0.9057499999999998
student,0.5,20,0.08,4000,1,0.5,0.75,0.5010891683288999,0.7598056124566026,0.0010891683288999365,0.013074149942136811,-26.57429399844487,13,1,3.394413373612902e-06,7.811513777045143e-06,3.53639109107462e-08,0.42749999999999994,0,18.99111058861883,0,0.04999999999999999,0.95,0.49999999999999994
uniform,0.7,80,2.4,1000,1,0.7,0.51,0.5106591195110093,1.430730638114181,0.18934088048899067,1.8053541923807472,-113.84999486872091,2,1,0.20573629428794157,0.5752716470057845,0.007721464990879667,0.726375,1,0.3993658090166362,0,0.24999999999999994,0.995,0.715625
student,0.7,20,2.4,4000,2,0.7,0.51,0.74384582132921,0.7275099601328492,0.04384582132921,0.42649011790754743,-28.474805839626615,300,0,0.2174054352574397,0.6076701654545177,0.0016778119596985164,0.7450000000000001,1,0.12435769754019659,0,0.24999999999999994,0.995,0.752875
laplace,0.85,80,2.4,250,0,0.85,0.2775000000000001,0.12708219912786214,0.4315339343408202,0.7229178008721379,0.5550772408678202,-113.3446422614354,2,1,0.18916252967934796,0.5425704164312172,0.005477852402563599,0.595,1,nan,1,0.39999999999999997,0.995,0.39999999999999997
uniform,0.95,40,0.08,1000,1,0.95,0.09750000000000003,0.9501749622704392,0.09669534016445835,0.0001749622704392273,0.008252921390171041,-33.17762633985107,58,1,1.0050032903686632e-07,2.759940624930124e-07,1.9439319487446483e-08,0.08662500000000006,0,397.4777245435304,0,0.49999999999999994,0.995,0.9455
gaussian,0.5,40,0.15,4000,0,0.5,0.75,0.4996522782200817,0.7482212853517155,0.00034772177991831965,0.002371619531045995,-53.76877256656138,16,1,6.066628633716063e-05,0.00013838508363483992,8.788171825813151e-07,0.33749999999999997,0,29.39512426216677,0,0.04999999999999999,0.95,0.49999999999999994
gaussian,0.95,20,1.2,4000,0,0.95,0.09750000000000003,0.9172365397935911,0.17908398930336683,0.032763460206408856,0.8367588646499157,-28.05522817546616,300,0,0.006305570479955157,0.019447631804824672,0.006835822317050599,0.49500000000000005,1,23.2755062361367,0,0.49999999999999994,0.995,0.9455
student,0.95,40,0.5,1000,2,0.95,0.09750000000000003,0.9447253074731099,0.1039825886552963,0.005274692526890057,0.06648808877226944,-51.87943794688294,164,1,0.00039084839435304144,0.0008336614675040765,0.00010634775452444956,0.14849999999999997,0,170.46128416077894,0,0.49999999999999994,0.995,0.9455
mixture,0.85,20,0.15,1000,2,0.85,0.2775000000000001,0.8439655272426962,0.27422341788673266,0.006034472757303733,0.011807503110873594,-22.91689015430965,37,1,5.9304216373801836e-06,1.472739963026548e-05,1.8496205456131065e-08,0.282625,0,46.412169658744354,0,0.39999999999999997,0.995,0.84625
uniform,0.7,20,0.8,1000,0,0.7,0.51,0.7088782936336008,0.481466078758654,0.00887829363360082,0.05594886517910984,-28.040750669533683,300,0,0.0009427056617107323,0.00297455241425304,5.349817731215012e-05,0.726375,1,2.6794263068306803,0,0.24999999999999994,0.995,0.715625
laplace,0.95,80,0.15,250,0,0.95,0.09750000000000003,0.9487560711950067,0.09885230291939227,0.001243928804993244,0.013869773532228125,-79.7305147836922,80,1,3.8511896603288114e-07,1.312309119261279e-06,5.919761747463781e-08,0.06187500000000001,0,607.0763681415135,0,0.49999999999999994,0.995,0.9455
gaussian,0.95,80,0.5,1000,1,0.95,0.09750000000000003,0.949970943151429,0.09931915558249482,2.9056848570907512e-05,0.018658005974305548,-103.61130852013179,258,1,2.8505942286312986e-07,7.409806168645616e-07,6.436101784856874e-08,0.09900000000000009,0,326.8597102680485,0,0.49999999999999994,0.995,0.9455
gaussian,0.85,80,0.5,1000,2,0.85,0.2775000000000001,0.850310061006057,0.27357107351445276,0.00031006100605701636,0.014158293641611974,-107.17284605776116,173,1,2.1307489825538463e-06,6.085490391050108e-06,8.501477566369431e-08,0.22312500000000002,0,74.70652998930771,0,0.39999999999999997,0.995,0.84625
mixture,0.7,20,1.8,250,2,0.7,0.51,0.5795913039261683,0.4698905059008181,0.12040869607383164,0.07864606686114099,-28.249018617407746,300,0,0.12422641390853696,0.3747399229290984,0.0016107878589615154,0.7450000000000001,1,0.07170994580326176,0,0.24999999999999994,0.995,0.51075
gaussian,0.5,80,0.15,4000,2,0.5,0.75,0.4979892829624904,0.7493110065790431,0.0020107170375096017,0.0009186578946091354,-107.51814928304657,18,1,3.095775994474375e-05,6.972871211741172e-05,7.521236966567812e-08,0.24750000000000005,0,59.23847233763214,0,0.04999999999999999,0.95,0.49999999999999994
student,0.5,80,0.8,4000,1,0.5,0.75,0.4841084574240244,0.7844959900087272,0.01589154257597558,0.04599465334496955,-113.22700695134796,262,1,0.0009317780218403029,0.0023374028019811366,6.07746446235069e-06,0.7874999999999999,1,5.3748482752814395,0,0.04999999999999999,0.95,0.4775
student,0.7,80,0.8,1000,0,0.7,0.51,0.6878584672859193,0.5574159793628104,0.012141532714080694,0.09297250855453018,-112.60839885045836,186,1,0.0007357533233219651,0.001979613393315649,2.558911867822644e-05,0.5587500000000001,0,13.096052012456191,0,0.24999999999999994,0.995,0.6970000000000001
laplace,0.7,40,0.08,4000,2,0.7,0.51,0.6960638182770658,0.513080533850482,0.0039361817229341955,0.006040262451925519,-48.06727563922366,12,1,4.310573113848984e-05,9.546949507022173e-05,1.2060610217190515e-06,0.24212500000000015,0,57.790042861545196,0,0.24999999999999994,0.995,0.6970000000000001
student,0.7,20,0.5,4000,0,0.7,0.51,0.7132800453520437,0.49616585251254725,0.013280045352043746,0.02712577938716228,-27.52219485218865,165,1,5.351689547687071e-07,1.5605773914240118e-06,2.0428409186479257e-08,0.689125,1,7.599475835111023,0,0.24999999999999994,0.995,0.715625
student,0.5,80,0.15,1000,1,0.5,0.75,0.5006908357309295,0.755516919035965,0.0006908357309295399,0.007355892047953283,-107.71048266002711,23,1,2.988173012926352e-06,6.75580023068445e-06,3.722939254657831e-07,0.2250000000000001,0,59.3721555443983,0,0.04999999999999999,0.95,0.49999999999999994
laplace,0.5,40,2.4,1000,1,0.5,0.75,0.6243365948267132,0.4771818516282947,0.12433659482671322,0.3637575311622738,-56.67798189983115,45,1,0.20708031789332565,0.5828673862459419,0.0014288884972941673,0.8999999999999999,1,0.0370761844727514,0,0.04999999999999999,0.95,0.6125
laplace,0.7,80,0.5,4000,1,0.7,0.51,0.7019155352778591,0.510154560907755,0.0019155352778591483,0.0003030606034411923,-110.05698979723812,11,1,0.00012739407200534076,0.00034330806037163875,1.6207135615786683e-06,0.3538750000000001,0,30.062174918562064,0,0.24999999999999994,0.995,0.6970000000000001
uniform,0.7,80,0.15,4000,1,0.7,0.51,0.6997705215058839,0.510130516544581,0.00022947849411603105,0.00025591479329600163,-100.43993301064853,27,1,2.5351139782327966e-06,7.851824783688954e-06,4.3467935029184446e-08,0.18625000000000003,0,90.43242737680946,0,0.24999999999999994,0.995,0.6970000000000001
