n_chains,em_seconds,em_iters,em_n_params,em_monotone_violation,net_n_params,net_grad_steps,net_eps_seconds,net_x0_seconds,net_eps_final_loss,net_x0_final_loss
32,50.338281536940485,121,25,0.0,25248,20000,11.570810017175972,11.548571163788438,0.06480534115562776,0.23442952898085614
64,48.74962524976581,121,25,0.0,25248,20000,15.400610027834773,15.50092937797308,0.09382107339773829,0.3229246576350777
128,54.960549912881106,121,25,0.0,25248,20000,21.885162794962525,21.88762299437076,0.15661661218240228,0.34985684594788397
256,63.730761404149234,121,25,0.0,25248,20000,22.33199820620939,22.263237836305052,0.19340874641777867,0.29679491715245315
512,89.71519341599196,121,25,0.0,25248,20000,22.16044032201171,22.346676263026893,0.2524952595106564,0.4076694863284253
1024,132.9440285586752,121,25,0.0,25248,20000,22.356106139719486,22.153341275639832,0.31942375021073055,0.4099659413465693
2048,237.1787352869287,121,25,0.0,25248,20000,22.153516517020762,21.94877460692078,0.26740919573681043,0.457272509287007
