mechanism,strength,arm,t,score_rel_l2,ratio_to_em,fitted_rho,chow_liu_rho,rho_minus_chow_liu,em_seconds,em_iters,em_monotone_violation,mode_cnn,mode_mlp,innovation_mean,innovation_var,innovation_excess_kurtosis
longrange,0.1,em_bp,0.1,0.06061175421702424,1.0,0.8075726407912815,0.7501397600767,0.057432880714581525,1247.1309449749533,81,0.0,eps,eps,-0.003667409292659024,0.34336625759992623,-0.013209592561095107
longrange,0.1,cnn,0.1,0.04675672049562186,0.7714134180674996,0.8075726407912815,0.7501397600767,0.057432880714581525,1247.1309449749533,81,0.0,eps,eps,-0.003667409292659024,0.34336625759992623,-0.013209592561095107
longrange,0.1,mlp,0.1,0.07501760336474705,1.2376741827359385,0.8075726407912815,0.7501397600767,0.057432880714581525,1247.1309449749533,81,0.0,eps,eps,-0.003667409292659024,0.34336625759992623,-0.013209592561095107
longrange,0.1,em_bp,0.2,0.0820294629594387,1.0,0.8075726407912815,0.7501397600767,0.057432880714581525,1247.1309449749533,81,0.0,x0,eps,-0.003667409292659024,0.34336625759992623,-0.013209592561095107
longrange,0.1,cnn,0.2,0.07295002943698109,0.8893149705618926,0.8075726407912815,0.7501397600767,0.057432880714581525,1247.1309449749533,81,0.0,x0,eps,-0.003667409292659024,0.34336625759992623,-0.013209592561095107
longrange,0.1,mlp,0.2,0.11623004809121555,1.4169305015283116,0.8075726407912815,0.7501397600767,0.057432880714581525,1247.1309449749533,81,0.0,x0,eps,-0.003667409292659024,0.34336625759992623,-0.013209592561095107
longrange,0.1,em_bp,0.4,0.12424820187230344,1.0,0.8075726407912815,0.7501397600767,0.057432880714581525,1247.1309449749533,81,0.0,x0,x0,-0.003667409292659024,0.34336625759992623,-0.013209592561095107
longrange,0.1,cnn,0.4,0.12657703215652338,1.018743372130354,0.8075726407912815,0.7501397600767,0.057432880714581525,1247.1309449749533,81,0.0,x0,x0,-0.003667409292659024,0.34336625759992623,-0.013209592561095107
longrange,0.1,mlp,0.4,0.15808937522124847,1.2723675098632448,0.8075726407912815,0.7501397600767,0.057432880714581525,1247.1309449749533,81,0.0,x0,x0,-0.003667409292659024,0.34336625759992623,-0.013209592561095107
longrange,0.1,em_bp,0.8,0.22923897384473266,1.0,0.8075726407912815,0.7501397600767,0.057432880714581525,1247.1309449749533,81,0.0,x0,x0,-0.003667409292659024,0.34336625759992623,-0.013209592561095107
longrange,0.1,cnn,0.8,0.2651761151218692,1.1567671529601131,0.8075726407912815,0.7501397600767,0.057432880714581525,1247.1309449749533,81,0.0,x0,x0,-0.003667409292659024,0.34336625759992623,-0.013209592561095107
longrange,0.1,mlp,0.8,0.1820973486189088,0.7943559751852944,0.8075726407912815,0.7501397600767,0.057432880714581525,1247.1309449749533,81,0.0,x0,x0,-0.003667409292659024,0.34336625759992623,-0.013209592561095107
longrange,0.1,em_bp,1.6,0.3964193657425106,1.0,0.8075726407912815,0.7501397600767,0.057432880714581525,1247.1309449749533,81,0.0,x0,x0,-0.003667409292659024,0.34336625759992623,-0.013209592561095107
longrange,0.1,cnn,1.6,0.5214991186340644,1.3155238207328093,0.8075726407912815,0.7501397600767,0.057432880714581525,1247.1309449749533,81,0.0,x0,x0,-0.003667409292659024,0.34336625759992623,-0.013209592561095107
longrange,0.1,mlp,1.6,0.29070734505955015,0.7333328545013,0.8075726407912815,0.7501397600767,0.057432880714581525,1247.1309449749533,81,0.0,x0,x0,-0.003667409292659024,0.34336625759992623,-0.013209592561095107
