seed,n_obs,t,arm,omega_hat_deg,omega_err_deg,tv_to_truth,mass_near_pm_omega,spread,moved_from_uniform,is_flat,mode_psi_deg,n_iters,min_loglik_increase,final_loglik
239607113,2048,0.9821,joint,30.839981634670313,0.8399816346703166,0.608446119515386,0.9429886921281403,0.14505612651727373,0.9020624344355381,False,-30.937499999999996,200,0.008170925779268146,-23817.272915157228
239607113,2048,0.9821,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-24646.15997871899
239607113,2048,1.425,joint,36.76155578504746,6.761555785047467,0.7573480945234663,0.7553230449763886,0.22760452219272698,0.797487959578346,False,30.937499999999996,200,0.011037285221391357,-24712.480085898842
239607113,2048,1.425,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-24870.137868089245
239607113,2048,2.0676,joint,60.42708349627015,30.427083496270154,0.9259809206376352,0.2756047915987425,0.5657544996952976,0.4044183093228264,False,-30.937499999999996,200,0.026651146239601076,-24767.995658729356
239607113,2048,2.0676,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-24778.713487471192
239607113,2048,3.0,joint,92.8875780514216,62.8875780514216,0.9853997049641988,0.059352798128860074,0.9487388390806437,0.04957992835542775,False,-22.5,200,0.0007252711147884838,-24508.547849365685
239607113,2048,3.0,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-24508.693808580905
239607113,4096,0.05,joint,30.03651119393256,0.03651119393256528,0.3183472150046201,0.9992559721803757,0.13452728170851702,0.9673981846453081,False,-30.937499999999996,200,0.0007480387357645668,16077.667122338018
239607113,4096,0.05,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-48857.04757589409
239607113,4096,0.0725,joint,30.091452365689225,0.0914523656892277,0.30043676960759913,0.9999093254146527,0.13499781920229303,0.9685577915942408,False,-30.937499999999996,200,0.00040256359170598444,6811.154449631742
239607113,4096,0.0725,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-49361.354883710956
239607113,4096,0.1053,joint,30.186701201039593,0.1867012010395951,0.2743226393475502,0.9987257056948597,0.13588771299324143,0.9672624982637614,False,30.937499999999996,200,0.0010546755038376432,-3099.1579665262016
239607113,4096,0.1053,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-49595.043579493096
239607113,4096,0.1527,joint,30.00265741178466,0.0026574117846625382,0.33419850286796726,0.9999501768196286,0.1342315892319743,0.9678173519608582,False,-30.937499999999996,200,0.0020861717930529267,-12780.200595256476
239607113,4096,0.1527,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-49728.96228975948
239607113,4096,0.2216,joint,30.14576154532336,0.14576154532336172,0.2990402469058814,0.9997668350606743,0.1355858381666627,0.9629227905426734,False,-30.937499999999996,200,0.006093654090363998,-23085.722790290347
239607113,4096,0.2216,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-49973.156185069856
239607113,4096,0.3215,joint,30.167131228706477,0.16713122870647998,0.3105568895408356,0.9994298958491364,0.1356881700083603,0.9530530013393602,False,-30.937499999999996,200,0.011011138081812533,-31528.949577667914
239607113,4096,0.3215,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-50202.917333834965
239607113,4096,0.4665,joint,30.120593049145096,0.12059304914510037,0.3878352829625036,0.9976769092759771,0.136085564864606,0.9460791028033793,False,-30.937499999999996,200,0.013483411370543763,-39300.52709450343
239607113,4096,0.4665,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-50218.47273409294
239607113,4096,0.6769,joint,30.418942721311858,0.41894272131185933,0.5439825212633522,0.9715838780589842,0.14008394050620954,0.9128366201929856,False,30.937499999999996,200,0.009494229037954938,-44783.58436990804
239607113,4096,0.6769,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-49828.09138088299
239607113,4096,0.9821,joint,30.711227423355762,0.7112274233557634,0.653495488255263,0.9260834947358371,0.14749221563557746,0.8820543395554843,False,-28.125000000000007,200,0.012861688301200047,-47873.631609805656
239607113,4096,0.9821,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-49494.46485165879
239607113,4096,1.425,joint,29.356855782038142,0.643144217961854,0.7506260237722175,0.8216701104260402,0.13183661897892884,0.8640222490651752,False,-28.125000000000007,200,0.021719978416513186,-48808.65973627113
239607113,4096,1.425,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-49188.53139921342
239607113,4096,2.0676,joint,54.000630326206156,24.00063032620616,0.9163017336006838,0.3140524210251953,0.48719020654495204,0.4510701924727397,False,30.937499999999996,200,0.060094811298768036,-49009.39179938536
239607113,4096,2.0676,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-49031.750666536514
239607113,4096,3.0,joint,88.37757462822863,58.377574628228636,0.983087994022037,0.06794047581408234,0.9701388723496722,0.032180231619411054,False,81.56249999999997,200,0.000613370597420726,-49375.01502720856
239607113,4096,3.0,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-49375.13120312047
1279549347,32,0.05,joint,30.303672875838217,0.30367287583821984,0.4060259998838235,1.0,0.1369397041273117,0.9664171148614472,False,-30.937499999999996,200,3.124116312847036e-05,136.55720308411742
1279549347,32,0.05,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-421.55007976470944
1279549347,32,0.0725,joint,32.724075776970714,2.724075776970715,0.4986216218619984,0.969212262233945,0.17075933908697305,0.9639367482208301,False,-30.937499999999996,200,5.7734254653496464e-05,41.11045352928355
1279549347,32,0.0725,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-428.484223311118
1279549347,32,0.1053,joint,30.026844154496185,0.026844154496187697,0.8406196906045409,0.9638474845895671,0.13549916701582276,0.960488044796627,False,28.125000000000007,200,1.86982008187897e-05,-16.38966862054265
1279549347,32,0.1053,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-421.55001132644225
1279549347,32,0.1527,joint,30.491689169197294,0.4916891691972973,0.41258047788619695,0.9848210852608994,0.1386716023798522,0.9443864271417962,False,-30.937499999999996,200,6.207979879491177e-06,-88.82994918457089
1279549347,32,0.1527,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-438.4746630142372
1279549347,32,0.2216,joint,28.914889194970815,1.0851108050291824,0.7191507816283662,1.0,0.12396095430795806,0.9687498604536009,False,-28.125000000000007,200,2.0922129806422163e-08,-187.88630050815493
1279549347,32,0.2216,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-429.8327739150834
1279549347,32,0.3215,joint,30.630618480105642,0.630618480105645,0.9872874324524582,0.8993930710504072,0.14417033938141022,0.9387883522522964,False,-28.125000000000007,200,0.00011779926177268862,-265.4177583805674
1279549347,32,0.3215,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-462.3937316909328
1279549347,32,0.4665,joint,29.80937461956007,0.19062538043992766,0.6599642376689198,0.8989927893165575,0.13554114509247694,0.9427860995888533,False,-30.937499999999996,200,0.0001637542454773211,-305.7323115301964
1279549347,32,0.4665,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-422.7896368140449
1279549347,32,0.6769,joint,33.758219610608144,3.7582196106081494,0.8331898394309271,0.8550621431672276,0.19777834136742367,0.9209024143506644,False,-28.125000000000007,200,0.00011713625679021789,-357.4011789960024
1279549347,32,0.6769,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-407.1238231982667
1279549347,32,0.9821,joint,34.214921141263524,4.214921141263527,0.8192648407880737,0.8987670905672885,0.19767838868331988,0.9156473782475104,False,-28.125000000000007,200,0.0002045989614885002,-367.0862933364746
1279549347,32,0.9821,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-386.6390638862894
1279549347,32,1.425,joint,70.04700511660313,40.04700511660314,0.9594801285756682,0.36378094239194225,0.6470618027496622,0.9211004220839885,False,-28.125000000000007,200,0.00038054128475550897,-392.38783353297015
1279549347,32,1.425,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-398.43345473592115
1279549347,32,2.0676,joint,56.06461133668585,26.06461133668585,0.9765926201051305,0.08106675991300175,0.23672111928352546,0.7938944882238699,False,-64.68750000000001,200,0.0003599448095314983,-395.3908940299275
1279549347,32,2.0676,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-396.8848483353414
1279549347,32,3.0,joint,91.2271794291986,61.2271794291986,0.9851276567123521,0.05842437045182767,0.8666300666119201,0.22882274889163015,False,-104.0625,200,0.00022898981580965483,-380.92918990226065
1279549347,32,3.0,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-380.977844945286
1279549347,128,0.05,joint,29.938031998099827,0.061968001900169614,0.35536812174479065,0.9999999999999998,0.13362806521661164,0.9687490311419789,False,-30.937499999999996,200,5.183055122870428e-07,469.6897113736711
1279549347,128,0.05,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1479.6675683568205
1279549347,128,0.0725,joint,30.17120719675347,0.17120719675347376,0.3259272369426046,0.999206257651942,0.13573883693035615,0.9600973368526671,False,-30.937499999999996,200,1.4101240850550312e-05,219.2796359173881
1279549347,128,0.0725,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1462.021245727276
1279549347,128,0.1053,joint,29.97361852846926,0.026381471530737253,0.3427133773158494,0.9999999999999943,0.1339572384691795,0.9687499496700849,False,-30.937499999999996,200,3.86990990364211e-08,-89.56493505695481
1279549347,128,0.1053,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1523.285604405237
1279549347,128,0.1527,joint,30.314195353231735,0.3141953532317384,0.6218046274959299,0.9662567489548515,0.1397449218861353,0.9329068119176305,False,28.125000000000007,200,5.1496625417257746e-05,-400.2081520869452
1279549347,128,0.1527,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-1550.8082542728166
