seed,n_obs,t,arm,lam_init,r_star_init,lam_hat,lam_true,lam_rel_err,r_star_hat,r_star_true,r_star_abs_err,n_steps,hit_cap,loglik_init,loglik_final,monotone
123393400,128,0.05,joint,0.010403670039784185,0.9339035778646879,0.017594860744586237,0.05,0.6481027851082752,0.8193036424092427,1.0,0.1806963575907573,41,True,-3588.2221548400657,-3575.5862459735135,True
123393400,128,0.05,marginal,0.010403670039784185,0.9339035778646879,0.011782240287739233,0.05,0.7643551942452154,1.040898799872186,1.0,0.04089879987218592,41,True,-1613.022262044038,-1594.840038244704,True
123393400,128,0.4665,joint,0.010403670039784185,0.9339035778646879,0.012205697635168385,0.05,0.7558860472966323,0.5984708863656439,1.0,0.40152911363435606,41,True,-1724.9112589680183,-1711.0973639746312,True
123393400,128,0.4665,marginal,0.010403670039784185,0.9339035778646879,0.010606601333834125,0.05,0.7878679733233175,1.1734662913759943,1.0,0.17346629137599434,41,True,-1663.664352976673,-1655.28744498192,True
123393400,512,0.05,joint,0.01488803983617156,0.967672134089432,0.023302736139476355,0.05,0.5339452772104729,0.8505107728983226,1.0,0.14948922710167745,41,True,-11272.96135613717,-11228.934949743372,True
123393400,512,0.05,marginal,0.01488803983617156,0.967672134089432,0.015973985666941394,0.05,0.6805202866611721,1.0426089886783434,1.0,0.042608988678343396,41,True,-6064.968160574172,-6030.8634118403315,True
123393400,512,0.4665,joint,0.01488803983617156,0.967672134089432,0.016878004213275018,0.05,0.6624399157344997,0.5941435023482108,1.0,0.4058564976517892,41,True,-6258.361197233729,-6193.3480437012295,True
123393400,512,0.4665,marginal,0.01488803983617156,0.967672134089432,0.014995260376909337,0.05,0.7000947924618134,1.062364340447173,1.0,0.06236434044717298,41,True,-6300.87711748255,-6296.0236167162075,True
295485566,128,0.05,joint,0.01969797938551528,1.3694804953490485,0.0286404314141378,0.05,0.42719137171724403,0.8430997771012335,1.0,0.15690022289876648,41,True,-3312.4002053542094,-3122.7415933287293,True
295485566,128,0.05,marginal,0.01969797938551528,1.3694804953490485,0.022019491225490788,0.05,0.5596101754901842,1.0459287204524734,1.0,0.045928720452473426,41,True,-1685.1154616120007,-1524.9151495575336,True
295485566,128,0.4665,joint,0.01969797938551528,1.3694804953490485,0.021629651429218143,0.05,0.5674069714156371,0.5718866468183359,1.0,0.4281133531816641,41,True,-1636.6693780520714,-1556.9540293173739,True
295485566,128,0.4665,marginal,0.01969797938551528,1.3694804953490485,0.018933782230191737,0.05,0.6213243553961653,1.0457305377368469,1.0,0.04573053773684688,41,True,-1573.1420444867715,-1556.2443233330428,True
295485566,512,0.05,joint,0.14467769462789984,1.0113775178204247,0.07204220483014215,0.05,0.4408440966028429,0.8083635948937848,1.0,0.19163640510621516,41,True,-12738.241726013237,-12625.689187452565,True
295485566,512,0.05,marginal,0.14467769462789984,1.0113775178204247,0.07863697684521403,0.05,0.5727395369042806,1.0005640030709086,1.0,0.0005640030709086474,41,True,-6344.415327875666,-6281.084092535309,True
295485566,512,0.4665,joint,0.14467769462789984,1.0113775178204247,0.22280301350691983,0.05,3.456060270138397,0.05,1.0,0.95,41,True,-6283.598857879821,-6154.226023986836,True
295485566,512,0.4665,marginal,0.14467769462789984,1.0113775178204247,0.11004956525101749,0.05,1.2009913050203496,0.9388639664884546,1.0,0.061136033511545396,41,True,-6303.705114351129,-6295.9481622740705,True
