mechanism,strength,arm,t,score_rel_l2,ratio_to_em,fitted_rho,chow_liu_rho,rho_minus_chow_liu,em_seconds,em_iters,em_monotone_violation,mode_cnn,mode_mlp,innovation_mean,innovation_var,innovation_excess_kurtosis
global,0.0,em_bp,0.1,0.0045053575962989145,1.0,0.8491461397536454,0.8500000000000003,-0.0008538602463549205,1063.9839511518367,81,0.0,eps,eps,0.0052994064263484335,0.2804454163983504,0.06512909410075451
global,0.0,cnn,0.1,0.05149570828870899,11.429882576027254,0.8491461397536454,0.8500000000000003,-0.0008538602463549205,1063.9839511518367,81,0.0,eps,eps,0.0052994064263484335,0.2804454163983504,0.06512909410075451
global,0.0,mlp,0.1,0.07151380327895485,15.873058186924473,0.8491461397536454,0.8500000000000003,-0.0008538602463549205,1063.9839511518367,81,0.0,eps,eps,0.0052994064263484335,0.2804454163983504,0.06512909410075451
global,0.0,em_bp,0.2,0.004912759794245253,1.0,0.8491461397536454,0.8500000000000003,-0.0008538602463549205,1063.9839511518367,81,0.0,eps,eps,0.0052994064263484335,0.2804454163983504,0.06512909410075451
global,0.0,cnn,0.2,0.06982407069628475,14.21279965246333,0.8491461397536454,0.8500000000000003,-0.0008538602463549205,1063.9839511518367,81,0.0,eps,eps,0.0052994064263484335,0.2804454163983504,0.06512909410075451
global,0.0,mlp,0.2,0.1128610363094534,22.97304184130017,0.8491461397536454,0.8500000000000003,-0.0008538602463549205,1063.9839511518367,81,0.0,eps,eps,0.0052994064263484335,0.2804454163983504,0.06512909410075451
global,0.0,em_bp,0.4,0.006425076216431825,1.0,0.8491461397536454,0.8500000000000003,-0.0008538602463549205,1063.9839511518367,81,0.0,x0,x0,0.0052994064263484335,0.2804454163983504,0.06512909410075451
global,0.0,cnn,0.4,0.0845133149391489,13.153667301721674,0.8491461397536454,0.8500000000000003,-0.0008538602463549205,1063.9839511518367,81,0.0,x0,x0,0.0052994064263484335,0.2804454163983504,0.06512909410075451
global,0.0,mlp,0.4,0.15889938884359828,24.73112901559373,0.8491461397536454,0.8500000000000003,-0.0008538602463549205,1063.9839511518367,81,0.0,x0,x0,0.0052994064263484335,0.2804454163983504,0.06512909410075451
global,0.0,em_bp,0.8,0.013465898015739225,1.0,0.8491461397536454,0.8500000000000003,-0.0008538602463549205,1063.9839511518367,81,0.0,x0,x0,0.0052994064263484335,0.2804454163983504,0.06512909410075451
global,0.0,cnn,0.8,0.1298507343101069,9.642931660282489,0.8491461397536454,0.8500000000000003,-0.0008538602463549205,1063.9839511518367,81,0.0,x0,x0,0.0052994064263484335,0.2804454163983504,0.06512909410075451
global,0.0,mlp,0.8,0.19009269058722184,14.116599603311826,0.8491461397536454,0.8500000000000003,-0.0008538602463549205,1063.9839511518367,81,0.0,x0,x0,0.0052994064263484335,0.2804454163983504,0.06512909410075451
global,0.0,em_bp,1.6,0.05040473005688074,1.0,0.8491461397536454,0.8500000000000003,-0.0008538602463549205,1063.9839511518367,81,0.0,x0,x0,0.0052994064263484335,0.2804454163983504,0.06512909410075451
global,0.0,cnn,1.6,0.27120581253552906,5.380562741422852,0.8491461397536454,0.8500000000000003,-0.0008538602463549205,1063.9839511518367,81,0.0,x0,x0,0.0052994064263484335,0.2804454163983504,0.06512909410075451
global,0.0,mlp,1.6,0.34202208288086866,6.785515615199278,0.8491461397536454,0.8500000000000003,-0.0008538602463549205,1063.9839511518367,81,0.0,x0,x0,0.0052994064263484335,0.2804454163983504,0.06512909410075451
