n_components,init_id,rho_init,iteration,log_evidence,seconds,rho_hat
4,1,0.3,26,-104829.04313613765,1.209180917001504,0.8400140341071193
4,1,0.3,27,-104822.70769545228,1.2154123330037692,0.8410556558979873
4,1,0.3,28,-104816.97093881015,1.2295660829986446,0.841977935487041
4,1,0.3,29,-104811.73657689871,1.2218233329986106,0.8427952377425441
4,1,0.3,30,-104806.92811057367,1.2272371250001015,0.8435201596421241
4,1,0.3,31,-104802.48460982242,1.2264521670003887,0.8441637748510172
4,1,0.3,32,-104798.35738385623,1.3187635410067742,0.8447358365829287
4,1,0.3,33,-104794.50735440504,1.2342369170000893,0.845244947299589
4,1,0.3,34,-104790.90298513156,1.230942333000712,0.8456987018772454
4,1,0.3,35,-104787.51865140862,1.2376517080047051,0.8461038093961316
4,1,0.3,36,-104784.33335895301,1.2245815419955761,0.8464661975784196
4,1,0.3,37,-104781.32973872947,1.2343788750004023,0.8467911030282995
4,1,0.3,38,-104778.49326041543,1.22869612499926,0.8470831497533762
4,1,0.3,39,-104775.81161848498,1.237173667002935,0.847346417923768
4,1,0.3,40,-104773.2742543281,1.240684208998573,0.8475845044196318
4,1,0.3,41,-104770.87198529132,1.229927874999703,0.8478005764028926
4,1,0.3,42,-104768.59671750091,1.2249217920034425,0.847997418904515
4,1,0.3,43,-104766.44122411966,1.2328344580018893,0.8481774772289193
4,1,0.3,44,-104764.39897452302,1.2365880840006866,0.84834289482992
4,1,0.3,45,-104762.46400295189,1.2306811249945895,0.8484955471982306
4,1,0.3,46,-104760.63080765185,1.3768818329990609,0.8486370722116663
4,1,0.3,47,-104758.89427346466,1.2563660419982625,0.8487688973297842
4,1,0.3,48,-104757.24961238846,1.212958541997068,0.8488922639602725
4,1,0.3,49,-104755.69231785402,1.2353134169970872,0.8490082492813562
4,1,0.3,50,-104754.21812942953,1.2315822079981444,0.8491177857700679
4,1,0.3,51,-104752.82300542845,1.24237304199778,0.8492216786583335
4,1,0.3,52,-104751.50310148447,1.2089732089953031,0.8493206215158067
4,1,0.3,53,-104750.25475362162,1.2375241659974563,0.8494152101390592
4,1,0.3,54,-104749.0744646995,1.233199374997639,0.8495059549101667
4,1,0.3,55,-104747.9588933916,1.2135763749975013,0.8495932917732623
4,1,0.3,56,-104746.90484505912,1.2563491249966319,0.8496775919647753
4,1,0.3,57,-104745.90926404748,1.2223183329988387,0.8497591706214633
4,1,0.3,58,-104744.96922704866,1.3189016670003184,0.8498382943797611
4,1,0.3,59,-104744.08193726646,1.2872142500054906,0.8499151880702183
4,2,0.6,0,-109843.12504526669,2.275420292004128,0.6
4,2,0.6,1,-108367.94295831275,1.315508375002537,0.6232764878881127
4,2,0.6,2,-107429.2637907452,1.2485536660024081,0.6531743570314947
4,2,0.6,3,-106779.1759555781,1.2542384170010337,0.6823216236231384
4,2,0.6,4,-106310.40384340369,1.2345066250054515,0.7080715796208598
4,2,0.6,5,-105965.02364877633,1.223367042002792,0.7298557244011308
4,2,0.6,6,-105706.89688459008,1.2182887090020813,0.7479496762519388
4,2,0.6,7,-105511.77281496118,1.2227412499996717,0.7628995920591497
4,2,0.6,8,-105362.7998180204,1.22216570800083,0.775273475052322
4,2,0.6,9,-105248.0309697888,1.2189974159991834,0.7855694079054619
4,2,0.6,10,-105158.86992947766,1.2261804999943706,0.7941942481042197
4,2,0.6,11,-105089.05205461346,1.225974082997709,0.8014701016583441
4,2,0.6,12,-105033.95979712074,1.2302324580014101,0.8076490850813921
4,2,0.6,13,-104990.15502272325,1.2210822089982685,0.8129284278679871
4,2,0.6,14,-104955.05482468239,1.2342680839938112,0.8174632667668953
4,2,0.6,15,-104926.70365103835,1.2158683750021737,0.8213766814740343
4,2,0.6,16,-104903.61098224948,1.2262521250013378,0.8247672982713438
4,2,0.6,17,-104884.63424116546,1.2404049589968054,0.8277149706745793
4,2,0.6,18,-104868.89333811049,1.2462849169969559,0.8302850113808897
4,2,0.6,19,-104855.70762917085,1.2086949170043226,0.8325313557945107
4,2,0.6,20,-104844.54895028724,1.2991284999952768,0.8344989431496171
4,2,0.6,21,-104835.00631620048,1.221614916001272,0.8362255242262496
4,2,0.6,22,-104826.75917643253,1.2503154579972033,0.8377430466608301
4,2,0.6,23,-104819.55701288598,1.2572354169969913,0.8390787267812314
4,2,0.6,24,-104813.20368198954,1.2341150830034167,0.8402558868545
4,2,0.6,25,-104807.54533759467,1.256678624995402,0.8412946152714796
4,2,0.6,26,-104802.46107772025,1.2185579170036362,0.8422122919602578
4,2,0.6,27,-104797.85567789778,1.192139833998226,0.8430240103895132
4,2,0.6,28,-104793.65393271399,1.1723082919997978,0.8437429196120921
4,2,0.6,29,-104789.79624318649,1.1862449580003158,0.8443805040204797
4,2,0.6,30,-104786.23517323963,1.1756539169946336,0.844946814224983
4,2,0.6,31,-104782.93276237645,1.205919082996843,0.8454506592957559
4,2,0.6,32,-104779.85842968643,1.20110291599849,0.8458997682328006
4,2,0.6,33,-104776.98734084051,1.2385557499947026,0.8463009267330638
4,2,0.6,34,-104774.29913771406,1.2676950410022982,0.8466600939602489
4,2,0.6,35,-104771.77695191537,1.2104739999995218,0.8469825029824115
4,2,0.6,36,-104769.40664033784,1.2311734579998301,0.8472727477454511
4,2,0.6,37,-104767.17619404233,1.229503916001704,0.847534858838641
4,2,0.6,38,-104765.07528215107,1.2272631250016275,0.8477723698375623
4,2,0.6,39,-104763.09490062285,1.2485477079972043,0.8479883756471832
4,2,0.6,40,-104761.22710225683,1.2219564170009107,0.8481855839882126
4,2,0.6,41,-104759.46478939851,1.238704791998316,0.8483663609540202
4,2,0.6,42,-104757.80155487753,1.23958474999381,0.8485327713984905
4,2,0.6,43,-104756.23155991439,1.2400261250004405,0.8486866147857756
4,2,0.6,44,-104754.74944026039,1.2184019589985837,0.848829457032113
4,2,0.6,45,-104753.35023382367,1.2668838749959832,0.848962658790928
4,2,0.6,46,-104752.0293245925,1.24451124999905,0.8490874005700053
4,2,0.6,47,-104750.78239888379,1.249677542000427,0.8492047050196208
4,2,0.6,48,-104749.60541088934,1.3004057910002302,0.8493154566900507
4,2,0.6,49,-104748.49455522522,1.223145707997901,0.849420419523518
4,2,0.6,50,-104747.44624475164,1.4041012079978827,0.8495202523176357
4,2,0.6,51,-104746.4570923631,1.2225117499983753,0.8496155223734677
4,2,0.6,52,-104745.52389577572,1.26394445799815,0.8497067175205039
4,2,0.6,53,-104744.64362458992,1.252701708006498,0.8497942566924122
4,2,0.6,54,-104743.81340909125,1.2492477080013487,0.8498784992109385
4,2,0.6,55,-104743.03053039394,1.222938459002762,0.8499597529203589
4,2,0.6,56,-104742.29241163682,1.219374082997092,0.8500382813012545
4,2,0.6,57,-104741.5966100156,1.2086204579973128,0.8501143096798546
4,2,0.6,58,-104740.9408094952,1.239767541999754,0.850188030637695
4,2,0.6,59,-104740.3228140851,1.2026544580003247,0.8502596087157415
4,3,-0.4,0,-125097.83603816347,1.223798083003203,-0.4
4,3,-0.4,1,-119160.63394387107,1.212159624999913,-0.12112058184790314
4,3,-0.4,2,-114595.75361007293,1.2044134999960079,0.12323915270500288
4,3,-0.4,3,-111394.18629986748,1.2264645830000518,0.3192857253147119
4,3,-0.4,4,-109326.41074596225,1.2097383329964941,0.4635308388353451
4,3,-0.4,5,-108024.42447915816,1.2141037080000388,0.5635048042832786
4,3,-0.4,6,-107178.53216397893,1.2326052089993027,0.6312594781255142
4,3,-0.4,7,-106599.23928896383,1.2072444160003215,0.6776581567157257
4,3,-0.4,8,-106184.37593390547,1.2670040419980069,0.710437241440943
4,3,-0.4,9,-105878.25727611681,1.2183999590051826,0.7345209044490772
4,3,-0.4,10,-105648.00241709717,1.2239437499956694,0.7529019327797054
4,3,-0.4,11,-105472.49014759787,1.2291980840018368,0.7673892539128914
4,3,-0.4,12,-105337.3190231722,1.2278590420028195,0.7790991673452913
4,3,-0.4,13,-105232.3016098397,1.2311394999996992,0.7887463023800221
4,3,-0.4,14,-105150.06335063583,1.240790541000024,0.7968086600550791
4,3,-0.4,15,-105085.1802867178,1.3412462919950485,0.8036203016960117
4,3,-0.4,16,-105033.61446663308,1.292704125000455,0.8094240386211607
4,3,-0.4,17,-104992.33001154767,1.2205794170004083,0.8144022317242734
4,3,-0.4,18,-104959.02550527477,1.2454376669993508,0.8186954966762512
4,3,-0.4,19,-104931.94406170788,1.2104689580010017,0.8224145620785565
4,3,-0.4,20,-104909.7365325907,1.239494833003846,0.8256481127479661
4,3,-0.4,21,-104891.3617325916,1.2356591249990743,0.8284681796908829
4,3,-0.4,22,-104876.01283786638,1.2516955829996732,0.830933965756744
4,3,-0.4,23,-104863.06253522029,1.2363094999964233,0.8330946332238555
4,3,-0.4,24,-104852.0217658193,1.2276185000009718,0.834991378168187
4,3,-0.4,25,-104842.50843542462,1.2462686250000843,0.8366590004831227
4,3,-0.4,26,-104834.22350785733,1.2394730409941985,0.838127108876109
4,3,-0.4,27,-104826.93262163005,1.2726683750006487,0.839421056746463
4,3,-0.4,28,-104820.45187603532,1.235275791004824,0.8405626766929717
4,3,-0.4,29,-104814.63679123556,1.3508490000021993,0.8415708625253686
4,3,-0.4,30,-104809.37370295351,1.7974491659988416,0.8424620346378725
4,3,-0.4,31,-104804.57303717453,1.2469089579972206,0.8432505154129722
4,3,-0.4,32,-104800.16404498498,1.2557577080006013,0.8439488347069248
4,3,-0.4,33,-104796.090676848,1.2489866669930052,0.8445679806269007
4,3,-0.4,34,-104792.30834936224,1.2806547090003733,0.8451176072195051
4,3,-0.4,35,-104788.78141294641,1.2461456669989275,0.8456062079988282
4,3,-0.4,36,-104785.4811709229,1.2459036669970374,0.8460412622063673
4,3,-0.4,37,-104782.38433267458,1.2286403749967576,0.846429359144582
4,3,-0.4,38,-104779.47180844592,1.2285904580057831,0.8467763047385884
4,3,-0.4,39,-104776.72777276805,1.2441324590035947,0.847087213568
4,3,-0.4,40,-104774.13893872697,1.2434354580036597,0.8473665889078951
4,3,-0.4,41,-104771.69399732842,1.2312616249982966,0.8476183927755323
4,3,-0.4,42,-104769.38318575954,1.2291850409965264,0.8478461075608518
4,3,-0.4,43,-104767.19795594318,1.2163187080004718,0.8480527904957977
4,3,-0.4,44,-104765.1307208308,1.2093479999966803,0.8482411219683754
4,3,-0.4,45,-104763.17466070584,1.223154125000292,0.8484134484952913
4,3,-0.4,46,-104761.3235756077,1.2535245420003776,0.8485718210189268
4,3,-0.4,47,-104759.57177304104,1.2289902919947053,0.8487180290800721
4,3,-0.4,48,-104757.91398255307,1.2653169590048492,0.8488536313293586
4,3,-0.4,49,-104756.34529067237,1.220027791998291,0.8489799827714718
4,3,-0.4,50,-104754.86109120466,1.2223262080005952,0.8490982590822596
4,3,-0.4,51,-104753.45704705834,1.2207129999951576,0.8492094782960619
4,3,-0.4,52,-104752.12906068726,1.2240073339999071,0.849314520126167
4,3,-0.4,53,-104750.87325094812,1.225607874999696,0.8494141431531365
4,3,-0.4,54,-104749.68593471737,1.2324568749972968,0.8495090000922155
4,3,-0.4,55,-104748.56361203032,1.2166478750004899,0.849599651330981
4,3,-0.4,56,-104747.50295382318,1.3071403330031899,0.8496865769109252
4,3,-0.4,57,-104746.50079160115,1.2407862079999177,0.8497701871111786
4,3,-0.4,58,-104745.55410853523,1.236616166002932,0.8498508317786346
4,3,-0.4,59,-104744.6600316256,1.2336230829969281,0.8499288085359953
8,0,0.0,0,-116831.61818850382,1.318640207995486,0.0
8,0,0.0,1,-112930.98398816289,1.3030112499982351,0.22793491542034477
8,0,0.0,2,-110374.66455147756,1.3112336249978398,0.3978778545818868
8,0,0.0,3,-108752.1467385536,1.3081577080010902,0.5169697439494185
8,0,0.0,4,-107703.0890886925,1.318477458000416,0.5978896636031306
8,0,0.0,5,-106991.827851046,1.2980881670009694,0.6529929661328202
8,0,0.0,6,-106486.6658542028,1.3042420420024428,0.6915109729269309
8,0,0.0,7,-106115.72031167912,1.2923198749995208,0.7194718767542477
8,0,0.0,8,-105837.28534669863,1.3213282079959754,0.7405769099647413
8,0,0.0,9,-105625.0985192301,1.3335466249991441,0.7570620398205583
8,0,0.0,10,-105461.51829407537,1.3230003329954343,0.7702963268311256
8,0,0.0,11,-105334.18631205772,1.386281125000096,0.7811454894523117
8,0,0.0,12,-105234.21110660688,1.375802249996923,0.7901804175473304
8,0,0.0,13,-105155.07754186932,1.3352056669973535,0.7977945255911533
8,0,0.0,14,-105091.9457462156,1.325077790999785,0.8042701883684866
8,0,0.0,15,-105041.18062438062,1.311022916001093,0.8098172411086024
8,0,0.0,16,-105000.0270972164,1.3269866249975166,0.8145960934489146
8,0,0.0,17,-104966.38130854431,1.315980709005089,0.8187321971588782
8,0,0.0,18,-104938.62677915956,1.2936007500029518,0.8223254963519018
8,0,0.0,19,-104915.5154059981,1.4580096249992494,0.8254568478287488
8,0,0.0,20,-104896.07993011338,1.350834582997777,0.8281925322311198
8,0,0.0,21,-104879.56879197092,1.3168426250049379,0.8305875117598001
8,0,0.0,22,-104865.39710666618,1.3175199159959448,0.832687834295642
8,0,0.0,23,-104853.10937514837,1.3271779159986181,0.8345324379637025
8,0,0.0,24,-104842.35083270562,1.3018159170023864,0.8361545238158855
8,0,0.0,25,-104832.84522791266,1.290137957999832,0.8375826110890594
8,0,0.0,26,-104824.37745197659,1.286726667000039,0.8388413554825237
8,0,0.0,27,-104816.77988105503,1.3189174169965554,0.839952188453887
8,0,0.0,28,-104809.9216057763,1.3019109159940854,0.8409338202990569
8,0,0.0,29,-104803.69993957586,1.3189914999966277,0.8418026391622164
8,0,0.0,30,-104798.03374746339,1.3018196250050096,0.8425730305042218
8,0,0.0,31,-104792.8582398645,1.3724319169996306,0.8432576359194685
8,0,0.0,32,-104788.12094774595,1.3452392090039211,0.8438675658812868
8,0,0.0,33,-104783.77864669795,1.330746082996484,0.8444125776093883
8,0,0.0,34,-104779.7950368457,1.3008295000036014,0.8449012265458309
8,0,0.0,35,-104776.13901733312,1.3042916670019622,0.8453409977543256
8,0,0.0,36,-104772.78342143966,1.3156809579959372,0.845738421832913
8,0,0.0,37,-104769.70410246092,1.3200102920018253,0.846099178589438
8,0,0.0,38,-104766.87928177451,1.3137262919990462,0.8464281907190998
8,0,0.0,39,-104764.28908909601,1.304577374998189,0.8467297089913464
8,0,0.0,40,-104761.91524078803,1.349819999995816,0.8470073899473863
8,0,0.0,41,-104759.74081525937,1.3254519579932094,0.8472643667794573
8,0,0.0,42,-104757.75009513681,1.4225785000016913,0.8475033138630041
8,0,0.0,43,-104755.92845425874,1.330727915999887,0.8477265053040196
8,0,0.0,44,-104754.26227395255,1.3222200829986832,0.8479358678144426
8,0,0.0,45,-104752.73887785245,1.314511249998759,0.8481330282148097
8,0,0.0,46,-104751.34647802386,1.330554125001072,0.8483193558682807
8,0,0.0,47,-104750.07412767073,1.3241122500039637,0.8484960003623477
8,0,0.0,48,-104748.91167746678,1.3310523749969434,0.8486639247669934
8,0,0.0,49,-104747.84973375965,1.523517958004959,0.8488239348070056
8,0,0.0,50,-104746.87961770846,1.3397014579968527,0.8489767042898237
8,0,0.0,51,-104745.99332493974,1.318467375000182,0.8491227971283262
8,0,0.0,52,-104745.18348563342,1.3231002500033355,0.8492626862907487
8,0,0.0,53,-104744.44332513856,1.3345076250043348,0.8493967699981625
8,0,0.0,54,-104743.76662531507,1.307870417003869,0.8495253854745833
8,0,0.0,55,-104743.14768683189,1.296443500003079,0.8496488205366769
8,0,0.0,56,-104742.58129264883,1.3099393750017043,0.8497673232900513
8,0,0.0,57,-104742.06267288337,1.3006392079987563,0.8498811101780039
8,0,0.0,58,-104741.58747122562,1.302025249999133,0.8499903726069848
8,0,0.0,59,-104741.15171302378,1.3110206660057884,0.8500952823514552
8,1,0.3,0,-111753.50971849287,1.3023457500021323,0.3
8,1,0.3,1,-109590.75290497759,1.278796083999623,0.4489986592715867
8,1,0.3,2,-108222.58644082866,1.2835472090009716,0.5523294778874756
8,1,0.3,3,-107327.53254659343,1.2775679580008727,0.6225392058280338
8,1,0.3,4,-106711.95709084594,1.2880819589991006,0.670740586327302
8,1,0.3,5,-106270.29590291777,1.3117437079999945,0.7048542407334316
8,1,0.3,6,-105944.17895123093,1.3658240419972572,0.7299421084381087
8,1,0.3,7,-105698.80093282514,1.3321510000023409,0.7490938947724213
8,1,0.3,8,-105511.70072368065,1.411390166998899,0.7641845078287196
8,1,0.3,9,-105367.53870422376,1.3038202079987968,0.7763749656667696
8,1,0.3,10,-105255.45989513182,1.2820419159979792,0.7864105695022788
8,1,0.3,11,-105167.60647807989,1.2642455000022892,0.7947907686758612
8,1,0.3,12,-105098.19916823819,1.2898527090001153,0.8018649479750578
8,1,0.3,13,-105042.9354012247,1.3269936249998864,0.8078870984115423
8,1,0.3,14,-104998.58040851486,1.3359831249981653,0.8130479002947464
8,1,0.3,15,-104962.6825508069,1.2974666669979342,0.8174942790169549
8,1,0.3,16,-104933.37153007604,1.29140308299975,0.8213418419132062
8,1,0.3,17,-104909.21316574603,1.3001111670018872,0.8246831255519689
8,1,0.3,18,-104889.10343833457,1.2920989999984158,0.8275932739093991
8,1,0.3,19,-104872.19018391939,1.2860316669975873,0.8301340724897033
8,1,0.3,20,-104857.81451946785,1.2829894589958712,0.8323568871251037
8,1,0.3,21,-104845.46653679013,1.315824875004182,0.8343048467541851
8,1,0.3,22,-104834.75145878957,1.2815015410014894,0.8360144888460549
8,1,0.3,23,-104825.36357625242,1.2909829580021324,0.8375170139812099
8,1,0.3,24,-104817.06605131313,1.3232196669996483,0.8388392512269247
8,1,0.3,25,-104809.67520126715,1.2915045420013485,0.8400044069357692
8,1,0.3,26,-104803.04824211623,1.2998475419954048,0.8410326501189475
8,1,0.3,27,-104797.07372807941,1.414019083000312,0.8419415739925671
8,1,0.3,28,-104791.66410659494,1.3726293329964392,0.8427465635546845
8,1,0.3,29,-104786.74994140168,1.2901862500002608,0.8434610918587865
8,1,0.3,30,-104782.27545449152,1.3119977919996018,0.8440969622247464
8,1,0.3,31,-104778.19511133019,1.2860796249951818,0.8446645094736229
8,1,0.3,32,-104774.47102975761,1.318873790994985,0.845172770059223
8,1,0.3,33,-104771.07103629883,1.3648601249951753,0.8456296284723581
8,1,0.3,34,-104767.96722771075,1.2959030000056373,0.8460419453545299
8,1,0.3,35,-104765.13492291856,1.3192124589986634,0.8464156712608424
8,1,0.3,36,-104762.55191276755,1.2828690000023926,0.8467559488702544
8,1,0.3,37,-104760.19793339711,1.2742835840035696,0.8470672055867409
8,1,0.3,38,-104758.05430432872,1.2774429170021904,0.8473532378521632
8,1,0.3,39,-104756.10368507687,1.3281706670022686,0.8476172880541469
8,1,0.3,40,-104754.32991463263,1.3261500420048833,0.8478621146201246
8,1,0.3,41,-104752.71790681648,1.363682458002586,0.8480900557076568
8,1,0.3,42,-104751.25358150725,1.3167825830023503,0.8483030868018274
8,1,0.3,43,-104749.92381734111,1.3359392920028768,0.8485028724883996
8,1,0.3,44,-104748.71641585071,1.352772082995216,0.8486908126665458
8,1,0.3,45,-104747.62007036546,1.3225270420007291,0.8488680834816019
8,1,0.3,46,-104746.62433550379,1.5142935410040081,0.8490356732846582
8,1,0.3,47,-104745.71959490867,1.4983424579986604,0.8491944139534858
8,1,0.3,48,-104744.8970261591,1.3391802080004709,0.8493450079328139
8,1,0.3,49,-104744.14856264551,1.45963504199608,0.8494880513680921
8,1,0.3,50,-104743.46685273598,1.3575335419955081,0.8496240537142145
8,1,0.3,51,-104742.84521686393,1.3712575840036152,0.8497534541990973
8,1,0.3,52,-104742.27760330371,1.4585128750040894,0.8498766355122536
8,1,0.3,53,-104741.75854342524,1.387715750002826,0.8499939350718554
8,1,0.3,54,-104741.28310717057,1.3577094590000343,0.8501056542017463
8,1,0.3,55,-104740.84685940223,1.3858016669983044,0.8502120655240327
8,1,0.3,56,-104740.44581766517,1.3567470420020982,0.8503134188447273
8,1,0.3,57,-104740.07641178515,1.35818237499916,0.8504099457807547
8,1,0.3,58,-104739.7354456153,1.355983457993716,0.8505018633475518
8,1,0.3,59,-104739.42006114035,1.330695459000708,0.8505893766983664
8,2,0.6,0,-110877.97712983881,1.3313280410002335,0.6
8,2,0.6,1,-109097.09781137104,1.3435314579983242,0.6123824008377298
8,2,0.6,2,-107994.40751780229,1.3308649999962654,0.6384804572361191
8,2,0.6,3,-107235.46236026526,1.409786249998433,0.6669519288306984
8,2,0.6,4,-106685.89450385625,1.3542078340033186,0.6933486347119687
8,2,0.6,5,-106277.4252147387,2.0505237499965006,0.7162699784250995
8,2,0.6,6,-105968.85376266121,1.3740968340061954,0.7356156491739955
8,2,0.6,7,-105732.86083971904,1.4583063329992,0.7517733467824695
8,2,0.6,8,-105550.47678519055,1.5138655420014402,0.7652536599223417
8,2,0.6,9,-105408.19464741548,1.3003624999983003,0.7765416540306638
8,2,0.6,10,-105296.2298476383,1.288629167000181,0.7860489153684995
8,2,0.6,11,-105207.39428357611,1.5336542919976637,0.7941081196728806
8,2,0.6,12,-105136.34293816496,1.2725177090032957,0.8009828530077545
8,2,0.6,13,-105079.0592306891,1.5130109590027132,0.8068809039134917
8,2,0.6,14,-105032.4975119965,1.9419611249977606,0.8119665730242961
8,2,0.6,15,-104994.33083693968,1.3977671250031563,0.8163707386857605
8,2,0.6,16,-104962.77035384889,1.344514625001466,0.8201986585884301
8,2,0.6,17,-104936.43412659997,1.3335330420013634,0.8235358773816814
