n_chains,method,t,mean_rel_l2,score_rel_l2,mean_mse,identity_residual
32,em_bp,0.05,0.030854447341357137,0.15312275375775844,0.0008853963614778938,2.258072362591123e-15
32,dsm_net_eps,0.05,0.3724391587306392,1.848320566598421,0.12900687738413705,1.908316416997681e-16
32,dsm_net_x0,0.05,0.6079020699727834,3.016862948133424,0.34369200819270695,1.5041044443178562e-16
32,em_bp,0.0725,0.03857448707788911,0.14272248671413748,0.0013645378375436237,1.8056580059177054e-15
32,dsm_net_eps,0.0725,0.43002923208311533,1.5910734273341312,0.16958257288458445,1.782284944957324e-16
32,dsm_net_x0,0.0725,0.6028588129741593,2.230528918024788,0.3332855548342105,1.6419913006918482e-16
32,em_bp,0.1053,0.04353657546918148,0.11923950137570465,0.0016718515237243562,1.659836895696466e-15
32,dsm_net_eps,0.1053,0.47658642531571643,1.305291633635785,0.20034223368072823,1.9240815718543574e-16
32,dsm_net_x0,0.1053,0.5958972884526738,1.6320644143572818,0.3132073851635519,1.8643812880719322e-16
32,em_bp,0.1527,0.05199213236198622,0.1061925973264472,0.002312148454172505,1.4779059911198428e-15
32,dsm_net_eps,0.1527,0.4959008861031511,1.0128648454950295,0.2103440465254703,1.8393530238121933e-16
32,dsm_net_x0,0.1527,0.5759065679159849,1.1762743993372553,0.2836903210384626,1.816223697311234e-16
32,em_bp,0.2216,0.06060866659937662,0.09151314180842669,0.003025809459882051,1.4503127018148274e-15
32,dsm_net_eps,0.2216,0.5025479478823925,0.7587981092553558,0.208030553710803,1.950182519835887e-16
32,dsm_net_x0,0.2216,0.5778270763895698,0.8724622096030601,0.27502229026102926,1.993170578818881e-16
32,em_bp,0.3215,0.06436178347619985,0.07057314335146435,0.0031827273105119397,1.6415662080447596e-15
32,dsm_net_eps,0.3215,0.4995845246327987,0.5477979069073085,0.19176142345202477,2.1884139836475516e-16
32,dsm_net_x0,0.3215,0.5692032176674522,0.6241352881623359,0.24893042680608193,2.278922868814387e-16
32,em_bp,0.4665,0.07261250205429697,0.05402078018883667,0.003502588828954831,1.992064259450183e-15
32,dsm_net_eps,0.4665,0.5438778194620586,0.4046232164369416,0.19650293888989356,2.541467794528432e-16
32,dsm_net_x0,0.4665,0.572114284500931,0.42563001041897647,0.21743624394638247,2.827933061701282e-16
32,em_bp,0.6769,0.0815571259831501,0.03795356297642745,0.0036577285603860846,2.6413487971367635e-15
32,dsm_net_eps,0.6769,0.6406960990732132,0.2981554272762197,0.22573131243941275,3.1433260256681025e-16
32,dsm_net_x0,0.6769,0.5792689030608363,0.2695695627767427,0.18452196755457806,3.995481221101715e-16
32,em_bp,0.9821,0.09621602680614302,0.026290579296661377,0.0038274261356776276,3.753017592799527e-15
32,dsm_net_eps,0.9821,0.8604345279550254,0.23510971028105998,0.3060889415057541,3.731984912508025e-16
