n_chains,em_seconds,em_iters,em_n_params,em_monotone_violation,net_n_params,net_grad_steps,net_eps_seconds,net_x0_seconds,net_eps_final_loss,net_x0_final_loss
32,128.23013465106487,401,25,0.0,25248,20000,11.386764305178076,11.375073116272688,0.06432512619996007,0.19972919489062188
64,130.60707881907,401,25,0.0,25248,20000,13.649912258144468,13.608885721769184,0.11715022770635516,0.4046807907102856
128,145.79048784123734,401,25,0.0,25248,20000,18.654105289839208,18.630658822134137,0.1667817282944139,0.27994922978280423
256,167.81202745903283,401,25,0.0,25248,20000,18.562917426228523,18.585064377170056,0.22215847135029262,0.35581039722159835
512,224.54187964089215,401,25,0.0,25248,20000,18.581907080952078,18.66251901164651,0.2882822610875443,0.4107909745581324
1024,346.86255757045,401,25,0.0,25248,20000,18.60158168617636,18.637500248849392,0.2807972461034044,0.4225419342757303
2048,615.7437752289698,401,25,0.0,25248,20000,18.578440873883665,18.57503536902368,0.2650947768298439,0.413587616794078
