n_steps,arm,innov_kurtosis,innov_kurtosis_se,innov_kl,cov_worst_lag_abs
800,exact,1.9365607214814506,0.09940914517623878,0.02432256844861872,0.03814349934386674
800,em_bp,0.9400357082979065,0.04392047739344679,0.04413889717629624,0.040434620139380484
800,mlp,0.20152192255913892,0.02706051916785053,0.06670604191417243,0.1147280873086266
800,cnn,1.3589687203311236,0.0711078482222777,0.035184296241387115,0.0730227031502511
