n_chains,seed,n_components,t,mse_vs_bayes,heldout_log_evidence_per_edge,em_seconds_total,fitted_rho,innovation_mean,innovation_var,innovation_excess_kurtosis,grid_spacing,s_min,s_median,s_min_over_h,s_median_over_h,resolved,min_weight,effective_n_components,column_mass_residual_max,column_mass_residual_interior
128,0,8,1.6,0.0008800148511480375,-1.3173995586837297,20.809590665943688,0.8356566780482195,-0.004958996213529247,0.2961362367396154,2.2433661909632843,0.040000000000000036,0.39273058694977697,0.4496092642418417,9.818264673744416,11.240231606046033,True,0.0722328090031132,7.656735776183124,0.014802197335771261,9.496209985027093e-08
128,0,16,0.1,0.0006235133592767454,-1.3174058288450228,29.882448875010596,0.8360091678768434,-0.004966776563267222,0.29555258798916634,2.5300282248774284,0.040000000000000036,0.3634511000809219,0.46307400428833406,9.086277502023039,11.576850107208342,True,0.0384754730311855,15.546474999625223,0.012497455457544437,1.596821401328441e-06
128,0,16,0.2,0.00042800933770711604,-1.3174058288450228,29.882448875010596,0.8360091678768434,-0.004966776563267222,0.29555258798916634,2.5300282248774284,0.040000000000000036,0.3634511000809219,0.46307400428833406,9.086277502023039,11.576850107208342,True,0.0384754730311855,15.546474999625223,0.012497455457544437,1.596821401328441e-06
128,0,16,0.4,0.0003039514187310146,-1.3174058288450228,29.882448875010596,0.8360091678768434,-0.004966776563267222,0.29555258798916634,2.5300282248774284,0.040000000000000036,0.3634511000809219,0.46307400428833406,9.086277502023039,11.576850107208342,True,0.0384754730311855,15.546474999625223,0.012497455457544437,1.596821401328441e-06
128,0,16,0.8,0.00040848952845928214,-1.3174058288450228,29.882448875010596,0.8360091678768434,-0.004966776563267222,0.29555258798916634,2.5300282248774284,0.040000000000000036,0.3634511000809219,0.46307400428833406,9.086277502023039,11.576850107208342,True,0.0384754730311855,15.546474999625223,0.012497455457544437,1.596821401328441e-06
128,0,16,1.6,0.0008545551502215785,-1.3174058288450228,29.882448875010596,0.8360091678768434,-0.004966776563267222,0.29555258798916634,2.5300282248774284,0.040000000000000036,0.3634511000809219,0.46307400428833406,9.086277502023039,11.576850107208342,True,0.0384754730311855,15.546474999625223,0.012497455457544437,1.596821401328441e-06
128,1,1,0.1,0.003735431235937608,-1.3191827540683836,13.336629208992235,0.8465541393613617,-0.0122166114128446,0.28751172203682307,0.0,0.040000000000000036,0.5362011954824635,0.5362011954824635,13.405029887061575,13.405029887061575,True,1.0,1.0,0.011739656473286564,1.7763568394002505e-15
128,1,1,0.2,0.0034669275078412247,-1.3191827540683836,13.336629208992235,0.8465541393613617,-0.0122166114128446,0.28751172203682307,0.0,0.040000000000000036,0.5362011954824635,0.5362011954824635,13.405029887061575,13.405029887061575,True,1.0,1.0,0.011739656473286564,1.7763568394002505e-15
128,1,1,0.4,0.0023211553358284624,-1.3191827540683836,13.336629208992235,0.8465541393613617,-0.0122166114128446,0.28751172203682307,0.0,0.040000000000000036,0.5362011954824635,0.5362011954824635,13.405029887061575,13.405029887061575,True,1.0,1.0,0.011739656473286564,1.7763568394002505e-15
128,1,1,0.8,0.0013790418586824395,-1.3191827540683836,13.336629208992235,0.8465541393613617,-0.0122166114128446,0.28751172203682307,0.0,0.040000000000000036,0.5362011954824635,0.5362011954824635,13.405029887061575,13.405029887061575,True,1.0,1.0,0.011739656473286564,1.7763568394002505e-15
128,1,1,1.6,0.0023815361726140663,-1.3191827540683836,13.336629208992235,0.8465541393613617,-0.0122166114128446,0.28751172203682307,0.0,0.040000000000000036,0.5362011954824635,0.5362011954824635,13.405029887061575,13.405029887061575,True,1.0,1.0,0.011739656473286564,1.7763568394002505e-15
128,1,2,0.1,0.003929048241760581,-1.31927175207883,14.742402919000597,0.8456586406208461,-0.01232407925755008,0.2897085840267086,-0.033263944563648895,0.040000000000000036,0.4888688870891236,0.4994600246606168,12.221722177228079,12.486500616515409,True,0.4868845933498723,1.9993119838771662,0.010899170844260508,1.5543122344752192e-15
128,1,2,0.2,0.003616164569248495,-1.31927175207883,14.742402919000597,0.8456586406208461,-0.01232407925755008,0.2897085840267086,-0.033263944563648895,0.040000000000000036,0.4888688870891236,0.4994600246606168,12.221722177228079,12.486500616515409,True,0.4868845933498723,1.9993119838771662,0.010899170844260508,1.5543122344752192e-15
128,1,2,0.4,0.002409624874873101,-1.31927175207883,14.742402919000597,0.8456586406208461,-0.01232407925755008,0.2897085840267086,-0.033263944563648895,0.040000000000000036,0.4888688870891236,0.4994600246606168,12.221722177228079,12.486500616515409,True,0.4868845933498723,1.9993119838771662,0.010899170844260508,1.5543122344752192e-15
128,1,2,0.8,0.0014403416308579624,-1.31927175207883,14.742402919000597,0.8456586406208461,-0.01232407925755008,0.2897085840267086,-0.033263944563648895,0.040000000000000036,0.4888688870891236,0.4994600246606168,12.221722177228079,12.486500616515409,True,0.4868845933498723,1.9993119838771662,0.010899170844260508,1.5543122344752192e-15
128,1,2,1.6,0.00241987124278588,-1.31927175207883,14.742402919000597,0.8456586406208461,-0.01232407925755008,0.2897085840267086,-0.033263944563648895,0.040000000000000036,0.4888688870891236,0.4994600246606168,12.221722177228079,12.486500616515409,True,0.4868845933498723,1.9993119838771662,0.010899170844260508,1.5543122344752192e-15
128,1,4,0.1,0.0016783633977564367,-1.3180357906127351,16.61354549798125,0.844982749438124,-0.012442204080294193,0.29048168472715397,0.6920953054914172,0.040000000000000036,0.3610638254682344,0.5546535406995623,9.026595636705853,13.866338517489044,True,0.19425565511041304,3.8509861829243706,0.015852266525988146,2.5994761898573415e-12
128,1,4,0.2,0.0016950451940721018,-1.3180357906127351,16.61354549798125,0.844982749438124,-0.012442204080294193,0.29048168472715397,0.6920953054914172,0.040000000000000036,0.3610638254682344,0.5546535406995623,9.026595636705853,13.866338517489044,True,0.19425565511041304,3.8509861829243706,0.015852266525988146,2.5994761898573415e-12
128,1,4,0.4,0.001305329867254941,-1.3180357906127351,16.61354549798125,0.844982749438124,-0.012442204080294193,0.29048168472715397,0.6920953054914172,0.040000000000000036,0.3610638254682344,0.5546535406995623,9.026595636705853,13.866338517489044,True,0.19425565511041304,3.8509861829243706,0.015852266525988146,2.5994761898573415e-12
128,1,4,0.8,0.0010129794616588923,-1.3180357906127351,16.61354549798125,0.844982749438124,-0.012442204080294193,0.29048168472715397,0.6920953054914172,0.040000000000000036,0.3610638254682344,0.5546535406995623,9.026595636705853,13.866338517489044,True,0.19425565511041304,3.8509861829243706,0.015852266525988146,2.5994761898573415e-12
128,1,4,1.6,0.0024224486608271797,-1.3180357906127351,16.61354549798125,0.844982749438124,-0.012442204080294193,0.29048168472715397,0.6920953054914172,0.040000000000000036,0.3610638254682344,0.5546535406995623,9.026595636705853,13.866338517489044,True,0.19425565511041304,3.8509861829243706,0.015852266525988146,2.5994761898573415e-12
128,1,8,0.1,0.0005344112362008742,-1.3170345977772884,20.930331541909254,0.8448858993769048,-0.012547396554710492,0.2915889208574569,1.980074924760011,0.040000000000000036,0.40024044497361033,0.4412938982510701,10.00601112434025,11.032347456276744,True,0.0717212368739383,7.748867853298677,0.016411592190460955,1.8831199499746987e-07
128,1,8,0.2,0.00042267226781543256,-1.3170345977772884,20.930331541909254,0.8448858993769048,-0.012547396554710492,0.2915889208574569,1.980074924760011,0.040000000000000036,0.40024044497361033,0.4412938982510701,10.00601112434025,11.032347456276744,True,0.0717212368739383,7.748867853298677,0.016411592190460955,1.8831199499746987e-07
128,1,8,0.4,0.00036988101935008096,-1.3170345977772884,20.930331541909254,0.8448858993769048,-0.012547396554710492,0.2915889208574569,1.980074924760011,0.040000000000000036,0.40024044497361033,0.4412938982510701,10.00601112434025,11.032347456276744,True,0.0717212368739383,7.748867853298677,0.016411592190460955,1.8831199499746987e-07
128,1,8,0.8,0.0006052683946360307,-1.3170345977772884,20.930331541909254,0.8448858993769048,-0.012547396554710492,0.2915889208574569,1.980074924760011,0.040000000000000036,0.40024044497361033,0.4412938982510701,10.00601112434025,11.032347456276744,True,0.0717212368739383,7.748867853298677,0.016411592190460955,1.8831199499746987e-07
128,1,8,1.6,0.0024003353953077696,-1.3170345977772884,20.930331541909254,0.8448858993769048,-0.012547396554710492,0.2915889208574569,1.980074924760011,0.040000000000000036,0.40024044497361033,0.4412938982510701,10.00601112434025,11.032347456276744,True,0.0717212368739383,7.748867853298677,0.016411592190460955,1.8831199499746987e-07
128,1,16,0.1,0.000615276506680104,-1.3169497675218134,30.852362165984232,0.8459196417470769,-0.012431471863709041,0.2900141514841789,2.5069953277090242,0.040000000000000036,0.3783206303029063,0.474866010388062,9.45801575757265,11.87165025970154,True,0.03361836545846978,15.369337430871338,0.014830971246882152,1.989482919295682e-06
128,1,16,0.2,0.00041060310921555115,-1.3169497675218134,30.852362165984232,0.8459196417470769,-0.012431471863709041,0.2900141514841789,2.5069953277090242,0.040000000000000036,0.3783206303029063,0.474866010388062,9.45801575757265,11.87165025970154,True,0.03361836545846978,15.369337430871338,0.014830971246882152,1.989482919295682e-06
128,1,16,0.4,0.00027756032626136606,-1.3169497675218134,30.852362165984232,0.8459196417470769,-0.012431471863709041,0.2900141514841789,2.5069953277090242,0.040000000000000036,0.3783206303029063,0.474866010388062,9.45801575757265,11.87165025970154,True,0.03361836545846978,15.369337430871338,0.014830971246882152,1.989482919295682e-06
128,1,16,0.8,0.0005197970786661647,-1.3169497675218134,30.852362165984232,0.8459196417470769,-0.012431471863709041,0.2900141514841789,2.5069953277090242,0.040000000000000036,0.3783206303029063,0.474866010388062,9.45801575757265,11.87165025970154,True,0.03361836545846978,15.369337430871338,0.014830971246882152,1.989482919295682e-06
128,1,16,1.6,0.002342578652327034,-1.3169497675218134,30.852362165984232,0.8459196417470769,-0.012431471863709041,0.2900141514841789,2.5069953277090242,0.040000000000000036,0.3783206303029063,0.474866010388062,9.45801575757265,11.87165025970154,True,0.03361836545846978,15.369337430871338,0.014830971246882152,1.989482919295682e-06
128,2,1,0.1,0.0037403924623886134,-1.3194048037888497,13.193302458937978,0.842152887911544,-0.01859159365558924,0.28936993004756933,4.440892098500626e-16,0.040000000000000036,0.5379311573496829,0.5379311573496829,13.44827893374206,13.44827893374206,True,1.0,1.0,0.010393144484994954,1.5543122344752192e-15
128,2,1,0.2,0.00366046426943296,-1.3194048037888497,13.193302458937978,0.842152887911544,-0.01859159365558924,0.28936993004756933,4.440892098500626e-16,0.040000000000000036,0.5379311573496829,0.5379311573496829,13.44827893374206,13.44827893374206,True,1.0,1.0,0.010393144484994954,1.5543122344752192e-15
128,2,1,0.4,0.0025028929528205716,-1.3194048037888497,13.193302458937978,0.842152887911544,-0.01859159365558924,0.28936993004756933,4.440892098500626e-16,0.040000000000000036,0.5379311573496829,0.5379311573496829,13.44827893374206,13.44827893374206,True,1.0,1.0,0.010393144484994954,1.5543122344752192e-15
128,2,1,0.8,0.0021468361115050353,-1.3194048037888497,13.193302458937978,0.842152887911544,-0.01859159365558924,0.28936993004756933,4.440892098500626e-16,0.040000000000000036,0.5379311573496829,0.5379311573496829,13.44827893374206,13.44827893374206,True,1.0,1.0,0.010393144484994954,1.5543122344752192e-15
128,2,1,1.6,0.005325563425774523,-1.3194048037888497,13.193302458937978,0.842152887911544,-0.01859159365558924,0.28936993004756933,4.440892098500626e-16,0.040000000000000036,0.5379311573496829,0.5379311573496829,13.44827893374206,13.44827893374206,True,1.0,1.0,0.010393144484994954,1.5543122344752192e-15
128,2,2,0.1,0.0038372068715836916,-1.3194835246480554,16.058699789005914,0.8403889499591428,-0.01874394849887971,0.29341971362054675,-0.007785432917309265,0.040000000000000036,0.5148452351703559,0.5223810780275799,12.871130879258885,13.059526950689486,True,0.49313751760433944,1.9998116282983942,0.010480816912746271,2.220446049250313e-15
128,2,2,0.2,0.0037456406068129243,-1.3194835246480554,16.058699789005914,0.8403889499591428,-0.01874394849887971,0.29341971362054675,-0.007785432917309265,0.040000000000000036,0.5148452351703559,0.5223810780275799,12.871130879258885,13.059526950689486,True,0.49313751760433944,1.9998116282983942,0.010480816912746271,2.220446049250313e-15
128,2,2,0.4,0.002573716915963992,-1.3194835246480554,16.058699789005914,0.8403889499591428,-0.01874394849887971,0.29341971362054675,-0.007785432917309265,0.040000000000000036,0.5148452351703559,0.5223810780275799,12.871130879258885,13.059526950689486,True,0.49313751760433944,1.9998116282983942,0.010480816912746271,2.220446049250313e-15
128,2,2,0.8,0.0022189484246309824,-1.3194835246480554,16.058699789005914,0.8403889499591428,-0.01874394849887971,0.29341971362054675,-0.007785432917309265,0.040000000000000036,0.5148452351703559,0.5223810780275799,12.871130879258885,13.059526950689486,True,0.49313751760433944,1.9998116282983942,0.010480816912746271,2.220446049250313e-15
128,2,2,1.6,0.005379033918851028,-1.3194835246480554,16.058699789005914,0.8403889499591428,-0.01874394849887971,0.29341971362054675,-0.007785432917309265,0.040000000000000036,0.5148452351703559,0.5223810780275799,12.871130879258885,13.059526950689486,True,0.49313751760433944,1.9998116282983942,0.010480816912746271,2.220446049250313e-15
128,2,4,0.1,0.0010398535149319056,-1.3179847754854366,17.97377349807357,0.8389628568920223,-0.01883372657121281,0.29359979602688957,1.1743504695784992,0.040000000000000036,0.36967138612026196,0.5291794471300686,9.24178465300654,13.229486178251703,True,0.164405202377395,3.745559519650466,0.015297415822318583,1.0301532959999804e-09
128,2,4,0.2,0.0011168902066556977,-1.3179847754854366,17.97377349807357,0.8389628568920223,-0.01883372657121281,0.29359979602688957,1.1743504695784992,0.040000000000000036,0.36967138612026196,0.5291794471300686,9.24178465300654,13.229486178251703,True,0.164405202377395,3.745559519650466,0.015297415822318583,1.0301532959999804e-09
