seed,n_obs,t,arm,lam_init,r_star_init,lam_hat,lam_true,lam_rel_err,r_star_hat,r_star_true,r_star_abs_err,n_steps,hit_cap,loglik_init,loglik_final,monotone
1580201974,4096,0.05,joint,0.24746906711760083,0.7814664185395042,0.045620342968662075,0.05,0.08759314062675855,1.0138886773933653,1.0,0.0138886773933653,378,False,18496.369589920723,19028.032536163977,True
1580201974,4096,0.05,marginal,0.24746906711760083,0.7814664185395042,0.0429180150652853,0.05,0.14163969869429402,1.0217188472183767,1.0,0.02171884721837669,1112,False,-50218.192710755524,-49502.18094497468,True
1580201974,4096,0.1053,joint,0.24746906711760083,0.7814664185395042,0.0487244276775007,0.05,0.025511446449986014,1.0143665325998767,1.0,0.014366532599876747,474,False,-690.2424791716774,-389.2547529846065,True
1580201974,4096,0.1053,marginal,0.24746906711760083,0.7814664185395042,0.04774297247888056,0.05,0.04514055042238882,1.0186058157300761,1.0,0.018605815730076136,1784,False,-50738.93774977166,-50445.83534564423,True
1580201974,4096,0.2216,joint,0.24746906711760083,0.7814664185395042,0.05101550592418087,0.05,0.020310118483617412,1.0066895500652904,1.0,0.006689550065290373,668,False,-20256.91484755482,-20112.672541784974,True
1580201974,4096,0.2216,marginal,0.24746906711760083,0.7814664185395042,0.03803162111643132,0.05,0.2393675776713737,1.0350419249626301,1.0,0.035041924962630144,3001,True,-50929.58896847938,-50827.83410467573,True
1580201974,4096,0.4665,joint,0.24746906711760083,0.7814664185395042,0.03345646251401109,0.05,0.33087074971977826,1.024858254304692,1.0,0.024858254304692018,2049,False,-37162.82623708723,-37093.56959826378,True
1580201974,4096,0.4665,marginal,0.24746906711760083,0.7814664185395042,0.04163000771441046,0.05,0.1673998457117909,1.0185348244179158,1.0,0.018534824417915763,3001,True,-50275.78025637342,-50244.01088764233,True
1580201974,4096,0.9821,joint,0.24746906711760083,0.7814664185395042,0.07997017889339637,0.05,0.5994035778679274,0.9958117643689355,1.0,0.004188235631064519,1404,False,-46915.733096249576,-46909.842689780584,True
1580201974,4096,0.9821,marginal,0.24746906711760083,0.7814664185395042,0.07407536936800169,0.05,0.4815073873600337,0.971382086896654,1.0,0.02861791310334605,3001,True,-49635.70743375413,-49632.18573272957,True
1580201974,4096,2.0676,joint,0.24746906711760083,0.7814664185395042,0.5945782124961911,0.05,10.891564249923821,0.05,1.0,0.95,552,False,-49250.702035515074,-49250.48820000456,True
1580201974,4096,2.0676,marginal,0.24746906711760083,0.7814664185395042,0.6728369519345889,0.05,12.456739038691778,0.05,1.0,0.95,763,False,-49303.40509808867,-49303.391630088685,True
