t,trial,relative_score_error,score_cosine,posterior_mean_mse
0.27,88.0,0.07423164366927326,0.9972889465740236,0.0035633705700062086
0.27,89.0,0.059366872511586774,0.9982874059035998,0.0017292885056762243
0.27,90.0,0.05742141359141824,0.9983571927416891,0.002292596626286628
0.27,91.0,0.058794469263742176,0.9982875263882213,0.0013498039291983273
0.27,92.0,0.16896144034979818,0.9882747061477993,0.01571264013224612
0.27,93.0,0.1040829288608551,0.9947037125909526,0.004549943663578677
0.27,94.0,0.05443408870518868,0.9986039353335677,0.001360715874907167
0.27,95.0,0.0964654469552769,0.9954260271596487,0.0038363152280605217
0.27,96.0,0.11933744563506722,0.9939756366901948,0.007852969695686197
0.27,97.0,0.25736204958971687,0.9748491309970507,0.02779941071832294
0.27,98.0,0.17321234882114975,0.9890681645908703,0.013340018801481366
0.27,99.0,0.05581292876023833,0.9992605895757287,0.0009848020376107029
0.4,0.0,0.05786837211490085,0.9983381822431667,0.0029595243890750537
0.4,1.0,0.03476557103251467,0.9995596792927564,0.0008848219257095463
0.4,2.0,0.03182155086689322,0.999520786377383,0.0010439441208964842
0.4,3.0,0.1196066195007248,0.9942667002800005,0.00895041834388746
0.4,4.0,0.06082838745362913,0.9983507665278981,0.002508669986911553
0.4,5.0,0.02682021758815941,0.9997817669403136,0.0006332544711561631
0.4,6.0,0.03740292251585528,0.9993005583392655,0.0011006370009768909
0.4,7.0,0.07271088954568752,0.9974746367095307,0.006082218847064834
0.4,8.0,0.03942268493713123,0.9996562858165178,0.0009641247140446989
0.4,9.0,0.034561612870805815,0.9996573671229307,0.000890504579368078
0.4,10.0,0.03165652631194993,0.9996968910240885,0.0008485961696891994
0.4,11.0,0.030364200940127255,0.9996332627051127,0.0007738101368429609
0.4,12.0,0.03726478053263465,0.9993954173156504,0.0008668633010075342
0.4,13.0,0.028561270178126628,0.9996643825620299,0.0008391929773576447
0.4,14.0,0.029933965899127838,0.999717624446901,0.0006053301129146731
0.4,15.0,0.02923341112329871,0.9996640171391086,0.000683365835951488
0.4,16.0,0.06630789075790387,0.9981036307471631,0.003856180547847078
0.4,17.0,0.03388015603905749,0.9994345314527028,0.0010356442699115556
0.4,18.0,0.030966945842298157,0.999686137329533,0.0007232164255941019
0.4,19.0,0.03219242378130998,0.9995028677479718,0.000780556549127626
0.4,20.0,0.024037828786462795,0.9997692165503703,0.0006710845550096809
0.4,21.0,0.06709905470851965,0.9979756906689613,0.004894893750830206
0.4,22.0,0.04306621517171484,0.9990790674986134,0.0015429284636464882
0.4,23.0,0.02844126649816211,0.9996003557103388,0.0008517111362081237
0.4,24.0,0.02863738842737475,0.9996177626463421,0.001124498580602311
0.4,25.0,0.1736005309628247,0.9881409676110724,0.04067122123136182
0.4,26.0,0.043117871737866416,0.9991157406240688,0.002072379902172304
0.4,27.0,0.06217661574304321,0.9982227184852764,0.003158169909837385
0.4,28.0,0.031971075692802005,0.9997045867904306,0.0007177237861557591
0.4,29.0,0.031212874652567685,0.9995147242324375,0.0014147864259900173
0.4,30.0,0.04288825931865551,0.9990799041768735,0.0017762519016740145
0.4,31.0,0.05910807649608195,0.9983847778750102,0.0033589404905086484
0.4,32.0,0.030422916958782922,0.9997615849312356,0.0008287196921788113
0.4,33.0,0.032279380886162605,0.9994908000769229,0.0011855438761961855
0.4,34.0,0.03046376702516328,0.9995734427964001,0.000829456020623053
0.4,35.0,0.02789834954102769,0.9997067372624756,0.000792426131613241
0.4,36.0,0.027629406654361116,0.9996731198410473,0.0009116081078186381
0.4,37.0,0.030464889192379302,0.9995646158624584,0.0008273107786071142
0.4,38.0,0.027561720281099343,0.9998215833672554,0.0007447620614125689
0.4,39.0,0.03330356764865646,0.9995340406097366,0.0007993968396842431
0.4,40.0,0.0553269567661619,0.9984886159269776,0.0030055293525854516
0.4,41.0,0.03735737257005353,0.9993020659925677,0.001225793192911134
0.4,42.0,0.024258988338264436,0.9997203338077074,0.0005957121130628898
0.4,43.0,0.028190742077308217,0.9997757338456742,0.0008979640196224345
0.4,44.0,0.041710443001466015,0.9991684622113285,0.0016263937958890349
0.4,45.0,0.03649011684160595,0.9996309320005742,0.0009886671254815558
0.4,46.0,0.028378779184839033,0.9996018491932711,0.0009992672608951747
0.4,47.0,0.033365569689586205,0.9994734737684049,0.0009534891332264511
0.4,48.0,0.04012307550988108,0.9991956693718519,0.001192497079100145
0.4,49.0,0.03224077330251763,0.9994806434837465,0.0008496901425566959
0.4,50.0,0.04359315764644175,0.9990707954336799,0.001422460520378021
0.4,51.0,0.025874466304427603,0.999756867995235,0.0007262870156191696
0.4,52.0,0.03506944994601256,0.9997231100120494,0.0008668436555475514
0.4,53.0,0.035222661058904724,0.9994219980704071,0.0009109076269667112
0.4,54.0,0.030475196902034585,0.9995355463624722,0.0009135671000147986
0.4,55.0,0.12943364749214492,0.9930231725877341,0.01745401939991315
0.4,56.0,0.047256575313410584,0.9988830733381695,0.001604098097994352
0.4,57.0,0.029807290197318745,0.9997287132798125,0.0007760040066885482
0.4,58.0,0.09793505749900831,0.995570940180674,0.009139755646809501
0.4,59.0,0.039387816052887395,0.9992308128479469,0.0016994366376275453
0.4,60.0,0.028841095940544834,0.9997185120502058,0.0007366130895668124
0.4,61.0,0.03729598967986866,0.9995254996209352,0.0008691109437044221
0.4,62.0,0.049327558065105984,0.9988255155012749,0.0021296300266663098
0.4,63.0,0.031880575003901616,0.9994964973222605,0.0013597017300580375
0.4,64.0,0.05137791295992523,0.9986793743972581,0.0022971354978199945
0.4,65.0,0.03130454189817072,0.999710877635111,0.0007466521723072929
0.4,66.0,0.027010909637397686,0.9996856791342325,0.0006463425979491258
0.4,67.0,0.038374278346441706,0.9992696640492443,0.0015643762878338361
0.4,68.0,0.04957498263769865,0.9988043147879314,0.0021393378123939787
0.4,69.0,0.04860059110530701,0.9988571285012354,0.002528309851998893
0.4,70.0,0.056992437042995475,0.9985019831308561,0.00227704056588297
0.4,71.0,0.02876650441614667,0.9996801106132701,0.0007768624594211332
0.4,72.0,0.0944054164654882,0.9962992549434028,0.007661915065304015
0.4,73.0,0.032647853547058424,0.9995832511671545,0.0009715187502535874
0.4,74.0,0.02795946090995081,0.9997669430524351,0.0006775033114426382
0.4,75.0,0.03345058125808825,0.9996731475658757,0.0008873704549452005
0.4,76.0,0.029804825174819357,0.9995728447469855,0.0009663683644589399
0.4,77.0,0.025632738916083326,0.9997098802345549,0.0006457967704166793
0.4,78.0,0.05435931921732768,0.9985744766141366,0.0021195191976140907
0.4,79.0,0.04652808570488123,0.9989271525390201,0.002085171641945681
0.4,80.0,0.03227886425399003,0.9995195384824496,0.0008719476470867522
0.4,81.0,0.02870152931909153,0.9996776754407205,0.0006909386466611933
0.4,82.0,0.02729968057518094,0.9996894404138774,0.0006281719042114157
0.4,83.0,0.07842059213933278,0.9969977813777158,0.006651083426441104
0.4,84.0,0.06537579199349909,0.9979043796434653,0.004045083081339574
0.4,85.0,0.029535844229311624,0.9995761263398522,0.0008039055713113714
0.4,86.0,0.07871382408746398,0.9971558306454265,0.006476007605571155
0.4,87.0,0.03837732787155436,0.9994130228824402,0.000857177767215188
0.4,88.0,0.03288606731871789,0.9996204215112083,0.0007823417257028922
0.4,89.0,0.04448432566869851,0.9990194772032072,0.002025580103389032
0.4,90.0,0.03735996488633508,0.9993128153218063,0.0018365099804130243
0.4,91.0,0.03488377989526832,0.9993913819683021,0.001079747835632533
0.4,92.0,0.02596065067669869,0.999668241121952,0.0006915682114608937
0.4,93.0,0.04491240423790146,0.9990044001644057,0.001923189015103941
0.4,94.0,0.03457611941569626,0.9994350349665004,0.0010729630613280944
0.4,95.0,0.03470079320580077,0.9994203762302227,0.0009303097409392629
0.4,96.0,0.021443605249093806,0.9997728040236055,0.0005199273316279892
0.4,97.0,0.06749714430416433,0.9978370451761895,0.003618685732360944
0.4,98.0,0.030072315522587514,0.9995989811999962,0.0006394439621931963
0.4,99.0,0.05596958850888965,0.9984477344762659,0.0024315389137945466
0.6,0.0,0.035660299089962516,0.9994017296358334,0.002643948852983393
0.6,1.0,0.05052856278586358,0.9989370501724202,0.005076977463228374
0.6,2.0,0.025363468638752266,0.9996798088169843,0.0011947770420817332
0.6,3.0,0.02195517588601927,0.9997986957020685,0.0005754880806416586
0.6,4.0,0.0612104226912941,0.9982848600242491,0.00879362428965816
0.6,5.0,0.023318913314605408,0.9997646710529667,0.0009146095399646789
0.6,6.0,0.02767253416145107,0.9996202094218996,0.0010899436084745074
0.6,7.0,0.021768908748476028,0.9998271080913211,0.0007189673864219553
0.6,8.0,0.11105813632145964,0.9956700156164037,0.022071840965217637
0.6,9.0,0.014621071079027088,0.9999364726962656,0.00036482711404715927
0.6,10.0,0.01831098984095629,0.9998831378144439,0.000567465804470053
0.6,11.0,0.018050155715118074,0.9998995708130077,0.0004556047888991768
0.6,12.0,0.014142218534019755,0.9999000108546353,0.0005371446546688652
0.6,13.0,0.013570646633631467,0.9999229300925603,0.0004328871635201545
0.6,14.0,0.04707142399168305,0.9990205394610915,0.0041592474908112775
0.6,15.0,0.020602829478358623,0.9998062099383705,0.0006276450533669641
0.6,16.0,0.014954383187183347,0.9999207455608611,0.0004413474653674141
0.6,17.0,0.05133005362675462,0.9987764180118804,0.005508014003359022
0.6,18.0,0.02447030055651491,0.9997104115426191,0.0013227410598508744
0.6,19.0,0.03778803813098562,0.9992875821888385,0.0027466536866873415
0.6,20.0,0.022858110168090764,0.9997414837490339,0.0010970272682253894
0.6,21.0,0.01623015825385302,0.9999143039976103,0.000435643484120193
0.6,22.0,0.014815349367000871,0.9999163295934667,0.0005489916852668023
0.6,23.0,0.021237416867443657,0.9997858114030527,0.00093727779828499
0.6,24.0,0.01651525595735987,0.9998636346399066,0.0005335703589399531
0.6,25.0,0.02610557796549513,0.9996596914457074,0.0015995743049023459
0.6,26.0,0.017749505323796988,0.9998527769346022,0.0005928117570478882
0.6,27.0,0.13402532583874824,0.9933630702028384,0.046288756663112406
0.6,28.0,0.016926562499137893,0.9998821765653504,0.0004229089019029761
0.6,29.0,0.019731031714846855,0.9998503064830722,0.0005831589778213308
0.6,30.0,0.016124753367471722,0.9998904559494052,0.000483932242828195
0.6,31.0,0.017670217541251386,0.9998800736830533,0.0005335259284533743
0.6,32.0,0.01610146377658862,0.9999254904604898,0.0005234704237267568
0.6,33.0,0.017100373865235042,0.9998886582344195,0.0005122054929130073
0.6,34.0,0.019281169795219807,0.9998552871825046,0.0006168587072593057
0.6,35.0,0.014979901663908213,0.9999411579650485,0.00039016458163936214
0.6,36.0,0.028563062698835524,0.99961160035576,0.0015497538777315132
0.6,37.0,0.020180580104234104,0.9998092946918792,0.0007251372659553136
0.6,38.0,0.05057557586437579,0.9989208256984625,0.00394915218823127
0.6,39.0,0.0165017796605373,0.9998641412219348,0.0007153466223404922
0.6,40.0,0.024228919116910663,0.9997072955145925,0.0011766120208736572
0.6,41.0,0.019335854638722876,0.9998248427670268,0.0006530280884800339
0.6,42.0,0.04918777503375473,0.9989667972561354,0.006187896013252625
0.6,43.0,0.023786364071145535,0.999794244821632,0.0007468094921307864
0.6,44.0,0.01802849559019714,0.9998508533906084,0.0006781839183438048
0.6,45.0,0.015226955824558092,0.9999080601766174,0.0004561464530525142
0.6,46.0,0.07464352774160522,0.9976917546310835,0.010883429649124669
0.6,47.0,0.0336189562210582,0.9994820783869277,0.002512324869561274
0.6,48.0,0.018020361384284905,0.9998591635284199,0.0005559407878941433
0.6,49.0,0.01814260328732569,0.9998898766382629,0.0005011472677493703
0.6,50.0,0.034160299024100976,0.9994217502952062,0.0023895091373608685
0.6,51.0,0.03780376052136943,0.9993414351192066,0.002943743189632378
0.6,52.0,0.015899483653509232,0.999889398654698,0.0005622226599202996
0.6,53.0,0.013977678205159693,0.9999114748608914,0.0004780834105138134
0.6,54.0,0.015989455034061417,0.9998811756742184,0.0005853045814960021
0.6,55.0,0.01786919701572877,0.9998425622427576,0.0006314884486546965
0.6,56.0,0.0234419894378446,0.9998210098470436,0.000636793892386084
0.6,57.0,0.014609728781586645,0.9999031685004712,0.0004926902068128053
0.6,58.0,0.06042421792728856,0.9983673847645739,0.00925550823501514
0.6,59.0,0.03408447874640238,0.9994516666913544,0.002691196491172074
0.6,60.0,0.01543959807875724,0.9999048581917055,0.0004088045392229845
0.6,61.0,0.020178845579553222,0.9998021353179691,0.0007777440160354782
0.6,62.0,0.07671784375845787,0.9973468015494887,0.014022028870960723
0.6,63.0,0.015849761489442227,0.999905268819481,0.000456358733181829
0.6,64.0,0.015633834994900363,0.9998933085977326,0.0004733626821157636
0.6,65.0,0.017995063627446715,0.9998788581121572,0.0004256531943940419
0.6,66.0,0.033216072353288814,0.9994968082425773,0.0038125350047012985
0.6,67.0,0.017603722384622864,0.9998509778366006,0.0006805027322917906
0.6,68.0,0.017475115708491397,0.9998546464675235,0.000603321191683714
0.6,69.0,0.015737814344439414,0.9999023121152786,0.0005393124258376617
0.6,70.0,0.020548970018792648,0.9997934665891344,0.0007731244275469541
0.6,71.0,0.01765695286372282,0.9998565920317197,0.0005034201790225918
0.6,72.0,0.017211192766190563,0.9998671655098409,0.0005847785264731379
0.6,73.0,0.015510565010756233,0.9999101529971907,0.0004522857963764962
0.6,74.0,0.019219617111384098,0.9998511964161123,0.0006400954486681048
0.6,75.0,0.05611674653934466,0.9985472317292836,0.007179316904218738
0.6,76.0,0.016952869579521915,0.9999014031106476,0.0005488712331602158
0.6,77.0,0.018507088819213695,0.9998290481548426,0.0008312994318037973
0.6,78.0,0.014003207779524077,0.9999101405849656,0.0003649960941043148
0.6,79.0,0.017739068389317027,0.9998544799664817,0.0006635371011443547
0.6,80.0,0.024686770016364643,0.9996991796705058,0.0011974287837855624
0.6,81.0,0.06116206315866912,0.9984324322222223,0.008566911500777374
0.6,82.0,0.015211624585359178,0.9999273833888458,0.0004625262398437798
0.6,83.0,0.01650488910131357,0.9998642743635169,0.0006097626381119194
0.6,84.0,0.022948489524233142,0.9997421058322016,0.0008624474488295388
0.6,85.0,0.02355600404410243,0.9997743348806128,0.000670063397259754
0.6,86.0,0.019721729641970664,0.9998144980475536,0.0006334281208964594
0.6,87.0,0.01586836558839606,0.9999096885783895,0.0005326230587662287
0.6,88.0,0.017428677129757143,0.9998544301315335,0.0006300519670783229
0.6,89.0,0.020852266081147767,0.999783385319086,0.0008617565667391627
0.6,90.0,0.01803672774584498,0.9998777437155711,0.0005169632826239242
0.6,91.0,0.020615220216009582,0.9998310645924942,0.0007262319743099688
0.6,92.0,0.035476479890811985,0.9993934932837188,0.0019265925787211669
0.6,93.0,0.02067852711969944,0.9998061802576566,0.0006464558760519613
0.6,94.0,0.016391865200137325,0.9999077699354824,0.00046439868122471686
0.6,95.0,0.015516579339463214,0.9999230172128952,0.0003874006087461113
0.6,96.0,0.01829868510905685,0.9998978096942548,0.000448210868199536
0.6,97.0,0.027173039069906015,0.999631562856494,0.0013278980954854699
0.6,98.0,0.01849689464929316,0.9998362955802037,0.0006904490986379294
0.6,99.0,0.03290442776143575,0.999458565707006,0.001443755200924588
0.9,0.0,0.010514562900866695,0.9999451866753774,0.0004919945457938807
0.9,1.0,0.008650699322428143,0.9999661120093332,0.0003901144970332733
0.9,2.0,0.015462708570361654,0.9998805642367972,0.0008266200614899503
0.9,3.0,0.010419159168399654,0.9999531936483627,0.0003663304134348145
0.9,4.0,0.09555222460739013,0.9955293612686812,0.0240470767277498
0.9,5.0,0.02054290256098615,0.9997890384719552,0.0016249450601113899
0.9,6.0,0.021463922824528008,0.999772248637941,0.0017422581929970582
0.9,7.0,0.00819386592653378,0.9999715651792047,0.00038755603380831894
0.9,8.0,0.009378505267639912,0.9999564725417288,0.0005159704962771187
0.9,9.0,0.06478136150884212,0.9980073422070214,0.021285412976977815
0.9,10.0,0.008620400224174785,0.9999684717658635,0.00032845422390511883
0.9,11.0,0.018699861952050912,0.9998298079963416,0.0018330970893817094
0.9,12.0,0.017225898664699993,0.9998535561423028,0.001175071987264431
0.9,13.0,0.02319531447549793,0.9997460522982942,0.0029354677868086657
0.9,14.0,0.008342879149248146,0.9999702094734375,0.00033386791374170573
0.9,15.0,0.009498031916537614,0.9999671380628402,0.00025800807710964056
0.9,16.0,0.028589916781996655,0.9996161937293376,0.004495635053267427
0.9,17.0,0.023919879794254677,0.9997310618929096,0.0014814986476559258
0.9,18.0,0.012233281401312615,0.9999360088989114,0.0005973842576435216
0.9,19.0,0.01313128553996737,0.999914619887976,0.0011255435315873942
0.9,20.0,0.05330460140312514,0.9986186018132324,0.009804273703859416
0.9,21.0,0.009138150907026342,0.9999592694621467,0.00036515167949064114
0.9,22.0,0.010279180379310655,0.9999481179599157,0.00042270170443199954
0.9,23.0,0.06392973192502727,0.9980402156821626,0.023492568420800768
0.9,24.0,0.012131126662559341,0.9999356470671196,0.00042033156976170377
0.9,25.0,0.04414956646392394,0.9990270145985389,0.006496527703262095
0.9,26.0,0.0803877421252006,0.9968103993759486,0.025740203136899963
0.9,27.0,0.007884625681636347,0.9999737083487943,0.00026745828182030287
0.9,28.0,0.011650565263358425,0.999937969639654,0.0005383896470525952
0.9,29.0,0.0656499982561903,0.9980358567873279,0.023145281965149075
0.9,30.0,0.007703174193622988,0.9999729934302514,0.0002373816230298178
0.9,31.0,0.048523537626781146,0.9988374090924946,0.01415111611260696
0.9,32.0,0.01366257535281529,0.9999094654735665,0.0009099110819157587
0.9,33.0,0.045131632748201096,0.9990829966900924,0.010864272821361232
0.9,34.0,0.010135054447276656,0.9999491883849022,0.0006417257421432966
0.9,35.0,0.008552534095218597,0.9999681653705896,0.00026476784344001906
0.9,36.0,0.03560993134279772,0.9993736185467466,0.006563906280198945
0.9,37.0,0.007878513862741892,0.9999759876016642,0.0002121457714042355
0.9,38.0,0.013001452767475366,0.9999154897092415,0.0010607411526890873
0.9,39.0,0.015822330124485993,0.9998825642600216,0.0009867079140295984
0.9,40.0,0.015413417069534977,0.9998846327166414,0.0009445719156875577
0.9,41.0,0.02385252026749415,0.9997169779456586,0.003536852819969357
0.9,42.0,0.012645378352257678,0.9999213327306983,0.0009186737124837121
0.9,43.0,0.015355061376823307,0.9998838497075279,0.000877257014734118
0.9,44.0,0.022129699129297676,0.999765909788119,0.0018137797185463016
0.9,45.0,0.01894691685504545,0.9998216038463128,0.0013856941329487133
0.9,46.0,0.013116035045674875,0.9999162093046084,0.0009303054198027786
0.9,47.0,0.024334498106396003,0.9997040212876821,0.002427464156259665
0.9,48.0,0.013017373532897595,0.9999230512787749,0.0009601325523291258
0.9,49.0,0.016189630033991743,0.9998696352315781,0.0014392833883505474
0.9,50.0,0.01253794282085722,0.9999217475367462,0.0007117671906222219
0.9,51.0,0.008873231526616164,0.999965371889069,0.00034582429398672315
0.9,52.0,0.028815024544926116,0.9995862579215267,0.002411221785497182
0.9,53.0,0.011241521220531986,0.9999368127973808,0.0008096944154418397
0.9,54.0,0.06467045726940492,0.9981124315231682,0.019266293939326416
0.9,55.0,0.019793226051505186,0.999804342885383,0.0015062649563704347
0.9,56.0,0.04501514387588977,0.9989923679757357,0.009096037063039875
0.9,57.0,0.026395936690146928,0.999653695683307,0.0029309457097040654
0.9,58.0,0.02055419802692883,0.9997944854234713,0.0013998387423352493
0.9,59.0,0.04722386306631882,0.9989055450386766,0.010517121026562435
0.9,60.0,0.03885461121349776,0.9992514503720971,0.006372628893726071
0.9,61.0,0.018704376988038486,0.9998253354778869,0.001957163321207589
0.9,62.0,0.010332712306046654,0.9999474879569357,0.0004201296600855682
0.9,63.0,0.015066243589772058,0.9998868900677518,0.0010579125608962845
0.9,64.0,0.011321372824460727,0.9999378374571337,0.0005376633542815174
0.9,65.0,0.013658664901998846,0.9999096557652064,0.0008210897624636364
0.9,66.0,0.00913427612352531,0.9999685057073043,0.00029880946068679294
0.9,67.0,0.007950697046955963,0.9999778038007645,0.0002450134138014258
0.9,68.0,0.008836243153653361,0.9999628410603861,0.0005182231256154824
0.9,69.0,0.0441009779030668,0.9990271478868721,0.007551563964377647
0.9,70.0,0.022674062826481177,0.9997533154169502,0.0025686932240962957
0.9,71.0,0.007742738161119436,0.9999774280699467,0.00028325563245115996
0.9,72.0,0.0310634339971134,0.9995333641317508,0.0037652704983981273
0.9,73.0,0.019471719890248887,0.9998125614604124,0.0024341925350189596
0.9,74.0,0.3267100388962851,0.9556360455014977,0.43265775457205274
0.9,75.0,0.007083523398907504,0.9999773354178492,0.0002826342118390407
0.9,76.0,0.012930082259356733,0.9999187460161446,0.0006369389547971636
0.9,77.0,0.01953246480328961,0.999817604098861,0.0014298365220195286
0.9,78.0,0.11838090983001025,0.9934579209070344,0.06600681222449181
0.9,79.0,0.014787013712312379,0.9998921771649021,0.0007861831465041441
0.9,80.0,0.008683146113719183,0.9999688843289107,0.00026509584742654796
0.9,81.0,0.018995458198524627,0.9998200588183517,0.001348671382709818
0.9,82.0,0.01211831950878813,0.9999357821042543,0.0005169295983483941
0.9,83.0,0.021454752883221465,0.9997710619632301,0.002047500087023104
0.9,84.0,0.00840127682617936,0.9999699413429659,0.00031020800113862307
0.9,85.0,0.009077773115601682,0.9999660193845823,0.0002986099225519817
0.9,86.0,0.00989542030397826,0.9999532187823797,0.0005026414902269645
0.9,87.0,0.015430374072636996,0.9998839131050964,0.0010568123153344238
0.9,88.0,0.012131561411602368,0.9999264392499663,0.00044378785653557734
0.9,89.0,0.009033496542622026,0.9999624596743958,0.00029156008889402713
0.9,90.0,0.02917072428348074,0.9996050844509846,0.0033866796383407237
0.9,91.0,0.023163645304158646,0.9997331154547945,0.0020013103809600123
0.9,92.0,0.012136605780634711,0.9999329757722841,0.00062563273057736
0.9,93.0,0.044155667648273736,0.999068591574381,0.009236391504205538
0.9,94.0,0.027158699314359012,0.9996681054140893,0.003813140003617706
0.9,95.0,0.01871763882862774,0.9998291293619775,0.0012858459850223825
0.9,96.0,0.011726974168086195,0.9999370304866122,0.0005931255200250271
0.9,97.0,0.026355681641665792,0.99971121359423,0.002965002674311563
0.9,98.0,0.023779168938726034,0.9997173697449658,0.0020824395328719885
0.9,99.0,0.03152544644477534,0.9995040545495029,0.003969275634569167
1.3,0.0,0.00797794312695463,0.9999692401514599,0.000836273931303889
1.3,1.0,1.5805855136245897,0.4628979584989596,19.656286701841495
1.3,2.0,0.027142119488901068,0.9996444432337569,0.009849572566310685
1.3,3.0,0.036681461287165804,0.999396940537135,0.022527414765975768
1.3,4.0,0.014689898964547459,0.9998966684963875,0.0028027198512126715
1.3,5.0,0.11037869290159227,0.9942099272612087,0.14075746980836057
1.3,6.0,0.030156619049415058,0.9995484978458257,0.010060051472702058
1.3,7.0,0.3897893620620205,0.9267870839279073,1.847678621839739
1.3,8.0,0.015065167225231702,0.9998880038472128,0.002414387421105979
1.3,9.0,0.014305149046943673,0.999899775529842,0.002388880646121256
1.3,10.0,0.050083120469327454,0.9988333415912191,0.02670698086634019
1.3,11.0,0.02957692387374146,0.9995673469186069,0.011101604307308104
1.3,12.0,0.012024399909424366,0.9999278107762475,0.0014199277330376723
1.3,13.0,0.10154141697906058,0.9951808667411455,0.12738149919661676
1.3,14.0,0.027639181075594564,0.9996290124484996,0.010639279843548486
1.3,15.0,0.025061137780856363,0.9996949461783015,0.007574458717712736
1.3,16.0,0.01662804173913958,0.999865064520295,0.004367709022034436
1.3,17.0,0.0921215923500416,0.995802743094522,0.14295770076271938
1.3,18.0,0.04696125221320425,0.99893611316288,0.01842989786071465
1.3,19.0,0.015962836606287962,0.9998747280542065,0.0029976959896064154
1.3,20.0,0.023970924904871682,0.9997181640869638,0.007709054197622189
1.3,21.0,0.007604884864808276,0.999971111293224,0.0006062170688776544
1.3,22.0,0.26077543851041235,0.9688417471343026,1.0214664924008132
1.3,23.0,0.02622254613539683,0.9996638780602294,0.009037974263931514
1.3,24.0,0.017676969246585156,0.9998439723693809,0.003049266044262734
1.3,25.0,0.02846714058933902,0.999598530652866,0.00790406769881664
1.3,26.0,0.008982172313793701,0.9999597780479743,0.0008706220046882818
1.3,27.0,0.0756671167082223,0.9972406616640765,0.07090435533039177
1.3,28.0,0.1256396393431826,0.992189436779173,0.1968671375901234
1.3,29.0,0.05952844226730836,0.9982728308363428,0.04045846249642974
1.3,30.0,0.10898387958700226,0.9946164464166122,0.2099055369426176
1.3,31.0,0.02359043102017015,0.9997243351334018,0.005530645687371748
1.3,32.0,0.02844473844110625,0.9995958605967944,0.008781020796351104
1.3,33.0,1.509037503132285,0.637143901370378,26.650891172004
1.3,34.0,0.027482358979822697,0.9996312146555039,0.01099828115470344
1.3,35.0,0.05748011337462487,0.9984071611292146,0.03616464157703111
1.3,36.0,0.02473258481997105,0.9996941051072671,0.005135139808723911
1.3,37.0,0.055229289471922086,0.998562993821941,0.04347580861764103
1.3,38.0,0.050034307261489726,0.9987676798803831,0.031190256470215297
1.3,39.0,0.03273433045427485,0.9994708828422574,0.011789412979120485
1.3,40.0,0.01715304260136862,0.9998550285320528,0.0030656758772780947
1.3,41.0,0.11504623688986827,0.9933916371626736,0.1443355148477713
1.3,42.0,0.02176431963556171,0.9997666429099629,0.0062425660088782035
1.3,43.0,0.02558117810008465,0.9996733864836163,0.006366144991267561
1.3,44.0,0.03073991116194982,0.9995296740709512,0.00959155783974814
1.3,45.0,0.01989622165053246,0.9998028008267403,0.004760068844439913
1.3,46.0,0.04059613510570015,0.9991787466334127,0.01687860995043248
1.3,47.0,0.008653092347635236,0.9999626247434101,0.0008253756703880054
1.3,48.0,0.023300822793721157,0.9997385835684423,0.007034935448509411
1.3,49.0,0.02990384681252052,0.9995611259490227,0.012446980103353524
1.3,50.0,0.04477363638000596,0.9990082846030568,0.018329151428600417
1.3,51.0,0.017929005704775423,0.9998473077182612,0.0041449699414780345
1.3,52.0,0.2096818765047997,0.9803739714902286,0.7229864651497654
1.3,53.0,0.026153530947173365,0.9996808769049891,0.006887081512043713
1.3,54.0,0.06934698199124217,0.9976012476097075,0.05270981673501341
1.3,55.0,0.04806228932691059,0.9988817087283969,0.04383369760405882
1.3,56.0,0.014486706872413694,0.9998984377437979,0.00296953265403338
1.3,57.0,0.028137522831746645,0.9996044919253685,0.009572484454175441
1.3,58.0,0.5596925899956718,0.8710156892732175,4.207844195409803
1.3,59.0,0.060225272625714366,0.9982169496896525,0.03430675929898262
1.3,60.0,0.030178084847643324,0.9995455438760597,0.005940639329825352
1.3,61.0,0.013374328774585437,0.9999184779234418,0.0013554777105462324
1.3,62.0,0.055317672921104656,0.9986097563410496,0.0515256843819516
1.3,63.0,0.011927293107238304,0.9999293931147042,0.001537874198100921
1.3,64.0,0.03526998089285816,0.9993797502936747,0.01428359513736089
1.3,65.0,0.01679337394716015,0.9998607239616413,0.0030544152110777447
1.3,66.0,0.082013080038177,0.9966317987043927,0.05912467055499143
1.3,67.0,0.029106368827948197,0.9996008660882003,0.013706205597487843
1.3,68.0,0.08471563171709448,0.9964341369618859,0.0694553095376044
1.3,69.0,0.013962135239499195,0.9999026421346414,0.0028535977879065705
1.3,70.0,0.025505736429351535,0.9996772975569325,0.006312954392086996
1.3,71.0,0.04646918093742892,0.9989463914857569,0.027435776967405342
1.3,72.0,0.015711044906736953,0.9998765739668517,0.002413654746286005
1.3,73.0,0.06695961424039484,0.9978855011680287,0.05854446928148246
1.3,74.0,0.07373772095386764,0.9972824442370634,0.06858034145329517
1.3,75.0,0.008427044946659855,0.9999647548253265,0.0007148186959635002
1.3,76.0,0.01566977760806964,0.9998779360383666,0.002781586898914027
1.3,77.0,1.3682169449613457,0.5481186761743729,16.95933547069126
1.3,78.0,0.016085434563811608,0.9998720875098962,0.002519081212312737
1.3,79.0,0.01132144728060862,0.9999369097510097,0.0014908786813367587
1.3,80.0,0.020896449838662484,0.9997939933813892,0.0055090376234981165
