n_chains,em_seconds,em_iters,em_n_params,em_monotone_violation,net_n_params,net_grad_steps,net_eps_seconds,net_x0_seconds,net_eps_final_loss,net_x0_final_loss
32,160.6258800351061,401,25,0.0,25248,20000,9.701002398971468,9.719169810879976,0.07914539909738301,0.32302944024752883
64,165.49842650210485,401,25,0.0,25248,20000,11.858581271022558,11.77560333488509,0.10992036276428621,0.27949352615548184
128,167.54161476669833,401,25,0.0,25248,20000,16.272167319897562,16.259758221916854,0.15028906080538723,0.3859885077642548
256,196.34274797094986,401,25,0.0,25248,20000,16.448152498342097,16.44390582712367,0.20821608235800446,0.4106975138903423
512,256.40608657710254,401,25,0.0,25248,20000,16.484795460943133,16.54084350494668,0.247104951126013,0.37341109931859384
1024,386.7624971140176,401,25,0.0,25248,20000,16.403436291962862,16.49939269106835,0.2557534024333853,0.36312465972785857
2048,718.5559400301427,401,25,0.0,25248,20000,16.484810987021774,16.386313637252897,0.2635998099971628,0.4086716236539627
