n_chains,seed,arm,innov_kurtosis,innov_kurtosis_se,kurtosis_gap_in_se,innov_variance,innov_kl,cov_frobenius_rel,cov_worst_lag_abs,marginal_var,notes
128,0,exact,-0.47913892252268475,0.012119362682535429,1.7144182124881078,0.33550602012563346,0.0011340518325075398,0.058037289245306406,0.019071713595474302,0.9899095911071694,
128,0,em_bp,-0.05532407057206523,0.017872298903832295,22.55094311104601,0.32640670502168184,0.007049505418957163,0.05892903168858089,0.023961979808509448,0.9759087542959403,
128,0,mlp,0.033907905729278376,0.022877181337342067,21.51791188286611,0.2918727327825665,0.014035502200827691,0.2734129292438486,0.18175345616238736,0.8265507060799469,
128,0,cnn,-0.16086972509723285,0.0158148143366284,18.810941120551114,0.3064181174441628,0.007272863773550282,0.19831955297578413,0.11557467071288363,0.8849738750556058,
128,1,exact,-0.46534204716882055,0.012109442680814911,0.5764741563113368,0.3345858950059087,0.0009552709101774457,0.06576222364207285,0.04317932343094765,1.0137589490358114,
128,1,em_bp,-0.01534023540834939,0.01966845224509257,22.524448059617146,0.3302448455682779,0.0068074237562649065,0.06608119464326112,0.04310040659553555,1.0079672595689009,
128,1,mlp,0.06870457911480132,0.02528647897299393,20.84378161521449,0.29106960934948073,0.014716449237486152,0.244709995502,0.19870200602246346,0.8056961803723157,
128,1,cnn,-0.11885922962141082,0.01797332044362087,18.8892218251794,0.3127622464820427,0.007118789217397154,0.15568882973822404,0.06102426281803684,0.9891445347145706,
128,2,exact,-0.4498280673628252,0.01122413087489092,0.7602547714639862,0.33911455301639676,0.001340746858277749,0.07455877770993427,0.02769416686879888,1.010458422628924,
128,2,em_bp,0.0057791547039798274,0.01760306288846135,26.36702624201934,0.363853767249907,0.008945837323457278,0.09779700592245076,0.06442604317009526,1.06449591318039,
128,2,mlp,0.12420579889360583,0.02331306596717373,24.98886530539974,0.3187327122677977,0.011316209126441558,0.3182929176474291,0.12906457468628818,0.8783803941169553,
128,2,cnn,-0.10007909033603957,0.015970984990099808,22.43331743796966,0.31785748515275475,0.008266823420594514,0.17411558241975186,0.08866781610678773,0.95291294565266,
512,0,exact,-0.44119048098543034,0.01235707882285669,1.3895505302439612,0.33526924846077966,0.0010414142497288425,0.045543774635549435,0.01798267670122989,1.004741047034499,
512,0,em_bp,0.011286288036352232,0.019446987432966887,24.15014438977805,0.347195771753856,0.006587557749207869,0.048913227702539364,0.026459405256804236,1.0265224543445517,
