arm,n_chains,rep,n_components,rho_fitted,innovation_mean,innovation_var,innovation_excess_kurtosis,score_rel_l2_t0.2,score_rel_l2_t0.8
noised,128,8,8,0.8181146916405091,-0.015063100713506751,0.3852493532252046,2.500713153967279,0.03082051180324243,0.026735843428389854
clean,128,9,8,0.7929962371435874,-0.008612543550581477,0.36430863517721773,3.323336594535112,0.01662228851189886,0.009517641215717298
noised,128,9,8,0.7749918575178869,-0.00740488662008532,0.3343907481308659,3.0390821789406903,0.057705437522183885,0.034243189319688075
clean,128,10,8,0.7983344650350004,-0.004381672983927199,0.35115799554294325,2.5610964500981073,0.01918745376978535,0.006651413794433827
noised,128,10,8,0.7803474095466456,-0.004286128157318056,0.37444335612448876,3.3205550261607897,0.03266980395784663,0.013873487998598295
clean,128,11,8,0.8047795175477256,0.0017538666607162898,0.38039125025183484,3.3981081289366983,0.021278546829748404,0.012547912805571288
noised,128,11,8,0.8105980763878424,0.0022338123964182758,0.3755719478163143,4.517398611376769,0.0380026081508635,0.016544573844513202
clean,128,12,8,0.7989708836848145,-0.0022870259739933866,0.3593938278853711,3.36013523894807,0.018743363455032584,0.006452895577265749
noised,128,12,8,0.8002000577111668,-0.0028415538479177904,0.32415786049716877,3.655115921413663,0.05891790544430948,0.02016881410468204
clean,128,13,8,0.7954921474852951,-0.005645335664412309,0.3533161975406698,2.3898574302418814,0.029929802973299748,0.010919071352037147
noised,128,13,8,0.7994498057188317,-0.0010594210712827608,0.32856396011099087,2.594743477399347,0.04393753432118224,0.015006992931491693
clean,128,14,8,0.7977509642607199,-0.002414718957663445,0.3556858875406072,3.513019470204786,0.01936861204428773,0.0058539444736694915
noised,128,14,8,0.8089452555235297,-0.006295993650154698,0.3126342242542133,2.886581895544638,0.04666024207392981,0.018327236936588533
clean,128,15,8,0.7974253841904496,-0.012813413598759375,0.3379408846697485,2.5735634304479404,0.019969679478695383,0.01628577514075218
noised,128,15,8,0.8042954728506436,-0.01665227932633859,0.2936893415277354,1.6175219541673593,0.07642264328675313,0.03452732064443517
clean,128,16,8,0.8009484740933975,-0.009521229735866077,0.3666716579917676,3.281815708179697,0.015177805217767218,0.009235863911251791
noised,128,16,8,0.7712766664567684,-0.013320485685645323,0.4050919379719032,3.0069921380686324,0.061134256586458526,0.022496139098068503
clean,128,17,8,0.7981359703829598,0.00942551036619025,0.35614094355329684,3.1167582224985564,0.01586763321492072,0.009133740057374615
noised,128,17,8,0.794658432975967,0.00922772060670258,0.41288618588304427,2.7639380710679795,0.052080037944791165,0.020346930520370097
clean,128,18,8,0.8024594017053124,0.011608524919940166,0.37833628240414596,4.21423920516216,0.020704160721525613,0.01443356137394754
noised,128,18,8,0.7833678148642159,0.02175959027572687,0.35148954254416687,3.8542586480244774,0.055190120756821115,0.02561128664668012
clean,128,19,8,0.794248728894491,0.002317160202651929,0.3822808432936565,4.201108451434114,0.023730162497069687,0.011105832817820264
noised,128,19,8,0.8188270678261094,-0.003940503792605336,0.35504670020854345,4.408090225137511,0.05574948496320226,0.01725080395146711
clean,128,20,8,0.8088086652778651,0.016786486115916276,0.3625913174288529,3.1260108478129744,0.014372480347223522,0.016086490667523927
noised,128,20,8,0.8174898155497472,0.015115518284002717,0.3556948635651421,2.401150262097757,0.04248439160584765,0.021031025786748658
clean,128,21,8,0.7927695771632335,0.024523497219755785,0.35724439674619873,2.3514328061185417,0.022958502747488608,0.021668825906372632
noised,128,21,8,0.7657572153605572,0.031242499863327913,0.36089910428026684,2.431493439150234,0.051152775142722734,0.03809503388031013
clean,128,22,8,0.7904673111116429,0.0036451538939794997,0.3446092189148556,3.0177454829425034,0.015395029048122743,0.014110411419273928
noised,128,22,8,0.7810921627262516,-0.0018065869697158332,0.35148737621450316,2.752700229155856,0.03993069062399436,0.020892969938246516
clean,128,23,8,0.7996017087696405,0.015189978802528538,0.3791046219337867,3.13693976329015,0.018845054895463537,0.014847294687923417
noised,128,23,8,0.7903689852645259,0.008046988631585492,0.3647340146964548,2.927393349005607,0.027542173000955066,0.011505292678159225
clean,128,24,8,0.7946785945296357,0.01879689743116208,0.35455337937332676,2.9204354616939074,0.017837616612926457,0.017725557238716123
noised,128,24,8,0.7801658155634342,0.014191154675926845,0.38715619698561315,4.6960324074555295,0.04866516513172973,0.02075450760537942
clean,128,25,8,0.8079260913215758,0.0011020074529513495,0.35218214531149183,2.6578213789101843,0.01729209977796806,0.00662819795520102
noised,128,25,8,0.8078348805349987,-0.004628049922427391,0.34533672203476434,3.0293087008579347,0.034340213053462555,0.011125493520388609
clean,128,26,8,0.793298636717629,0.012501135221489082,0.3505973265694367,2.9587331368815066,0.014579747542327668,0.013617839690870118
