n_chains,seed,arm,t,mse_vs_bayes_denoiser,rel_l2_vs_bayes_denoiser,denoising_risk,bayes_risk_floor,zero_predictor_ceiling,fraction_achievable_captured,score_reweighting,abs_score_error_implied
128,0,em_bp,0.1,0.0006686248602638639,0.027871558815270796,0.11311102966536911,0.11247753822332215,0.9664338955025288,0.9992581688318765,4.991676378648053,16.521430623661303
128,0,mlp,0.1,0.05395413935237389,0.2503700542410793,0.1649914128062869,0.11247753822332215,0.9664338955025288,0.9385052009563118,4.991676378648053,148.41191728106506
128,0,cnn,0.1,0.0038958358323306886,0.06727757400649098,0.1160580587676877,0.11247753822332215,0.9664338955025288,0.9958071387210309,4.991676378648053,39.880143728002686
128,0,em_bp,0.2,0.0010656524515331187,0.036481767323515185,0.17754924847043085,0.17660965030032566,0.9664338955025288,0.9988103705655875,2.4834107844072584,10.376868819548362
128,0,mlp,0.2,0.07998580658921914,0.31606364135001663,0.2542196921566077,0.17660965030032566,0.9664338955025288,0.9017375798125657,2.4834107844072584,89.90109815222308
128,0,cnn,0.2,0.006354590771307925,0.0890864942446692,0.18337238031347006,0.17660965030032566,0.9664338955025288,0.9914376773640153,2.4834107844072584,25.33975002287001
128,0,em_bp,0.4,0.0014178035182039477,0.04610617386305139,0.29115709903339837,0.28991107928736426,0.9664338955025288,0.9981581999658119,1.2172785608036423,5.86689029761909
128,0,mlp,0.4,0.09680786802552865,0.3809836925426678,0.39002442310778895,0.28991107928736426,0.9664338955025288,0.8520177865093849,1.2172785608036423,48.47918059669902
128,0,cnn,0.4,0.00941284824796664,0.11879867240413598,0.30196566153392107,0.28991107928736426,0.9664338955025288,0.9821815584668722,1.2172785608036423,15.11682102635716
128,0,em_bp,0.8,0.0009251553156661858,0.04373046249146008,0.4988777700936655,0.4992104298224211,0.9664338955025288,1.0007119927683241,0.5629958698942408,2.1919089138054075
128,0,mlp,0.8,0.06780065331948926,0.3743636608680724,0.5608816347427057,0.4992104298224211,0.9664338955025288,0.8680049067516039,0.5629958698942408,18.764289205077535
128,0,cnn,0.8,0.014994273078535958,0.17605138832206443,0.5136395684255817,0.4992104298224211,0.9664338955025288,0.9691172647286519,0.5629958698942408,8.824251685568353
128,0,em_bp,1.6,0.0007421961224868072,0.06493841036717776,0.7976726041138021,0.7994413960056059,0.9664338955025288,1.0105920439368978,0.21047598294396438,0.7339590951649291
128,0,mlp,1.6,0.03146020162833591,0.42278840046260674,0.8260773083950659,0.7994413960056059,0.9664338955025288,0.8404963548081346,0.21047598294396438,4.77851844686676
128,0,cnn,1.6,0.015564070112206098,0.2973746213130798,0.8098243825279731,0.7994413960056059,0.9664338955025288,0.9378236354707747,0.21047598294396438,3.3610432831641726
128,1,em_bp,0.1,0.0006165084968338083,0.026137765563463165,0.11147128686238256,0.11110725272813182,1.0197548833966534,0.9995993671012129,4.991676378648053,15.864483020661794
128,1,mlp,0.1,0.052819951433404955,0.24193456709636793,0.16671595622871577,0.11110725272813182,1.0197548833966534,0.9388005849311787,4.991676378648053,146.84372397833027
128,1,cnn,0.1,0.0032125851589448525,0.0596659073578186,0.11425077461999548,0.11110725272813182,1.0197548833966534,0.9965404390153411,4.991676378648053,36.21460189059388
128,1,em_bp,0.2,0.0010569534022069568,0.03583024743856798,0.1856566789701271,0.1842564616833025,1.0197548833966534,0.9983240934387965,2.4834107844072584,10.334428215060266
128,1,mlp,0.2,0.07759674257477392,0.3070037158636996,0.2634577213787737,0.1842564616833025,1.0197548833966534,0.9052047764099258,2.4834107844072584,88.5483101614038
128,1,cnn,0.2,0.005026032549762757,0.07813300637480733,0.18986662238551927,0.1842564616833025,1.0197548833966534,0.9932852527827497,2.4834107844072584,22.535706653762475
128,1,em_bp,0.4,0.0019092792551154065,0.05195093727661194,0.3029917213837723,0.30133256922367424,1.0197548833966534,0.9976905614881854,1.2172785608036423,6.808237066152512
128,1,mlp,0.4,0.10196733714044592,0.3796550660133685,0.40587737889019426,0.30133256922367424,1.0197548833966534,0.8544800076444339,1.2172785608036423,49.75428410506177
128,1,cnn,0.4,0.007945700984157261,0.1059802083901013,0.30898443790306385,0.30133256922367424,1.0197548833966534,0.9893490659624093,1.2172785608036423,13.888842451450596
128,1,em_bp,0.8,0.002791206219909525,0.07401091241273736,0.5117367395855641,0.5077897697203698,1.0197548833966534,0.9922905491804859,0.5629958698942408,3.8072477672920257
128,1,mlp,0.8,0.08883738493070603,0.4175396079624697,0.5982754304110512,0.5077897697203698,1.0197548833966534,0.8232581512421261,0.5629958698942408,21.47895071615838
128,1,cnn,0.8,0.013884104133086914,0.1650664180962596,0.5233794793425279,0.5077897697203698,1.0197548833966534,0.9695492735623867,0.5629958698942408,8.491298529697895
128,1,em_bp,1.6,0.002046794776829778,0.10509941972429272,0.8314465401302326,0.8286787063065364,1.0197548833966534,0.9855145007302989,0.21047598294396438,1.2188483284368223
128,1,mlp,1.6,0.05032218565527869,0.5211262093956822,0.887577075606973,0.8286787063065364,1.0197548833966534,0.6917545127948713,0.21047598294396438,6.043552009067187
128,1,cnn,1.6,0.015912705866947912,0.29304558709552525,0.8473839336154165,0.8286787063065364,1.0197548833966534,0.9021059161129322,0.21047598294396438,3.398478554155232
128,2,em_bp,0.1,0.0002763705050534285,0.01763533907601083,0.11291703582592214,0.11275627877286024,0.9926499646239255,0.9998172994582789,4.991676378648053,10.621900700274283
128,2,mlp,0.1,0.05476881607706492,0.24825879592892366,0.169740209106176,0.11275627877286024,0.9926499646239255,0.9352377096805748,4.991676378648053,149.52818695239844
128,2,cnn,0.1,0.00424023524478561,0.06907691665484074,0.11590815394216279,0.11275627877286024,0.9926499646239255,0.9964178909111571,4.991676378648053,41.605559509027195
128,2,em_bp,0.2,0.0005222972722139939,0.025342692674799057,0.18278321066034423,0.18270666576176678,0.9926499646239255,0.999905493509626,2.4834107844072584,7.264695427778996
128,2,mlp,0.2,0.0823194135651108,0.31815958547118894,0.2644058615647402,0.18270666576176678,0.9926499646239255,0.8991297342446715,2.4834107844072584,91.20311387333405
128,2,cnn,0.2,0.00679493706723559,0.09140850321708288,0.1891184278243353,0.18270666576176678,0.9926499646239255,0.9920836902143939,2.4834107844072584,26.20301417463837
128,2,em_bp,0.4,0.0005749770637320041,0.02836569498666326,0.29521970436024725,0.2951612861600884,0.9926499646239255,0.999916244948538,1.2172785608036423,3.7361577341856815
128,2,mlp,0.4,0.09850903181179256,0.37128396526226704,0.39283371823857577,0.2951612861600884,0.9926499646239255,0.8599655663320543,1.2172785608036423,48.90327767558515
128,2,cnn,0.4,0.00798682517395645,0.10571953819551305,0.3022300038430683,0.2951612861600884,0.9926499646239255,0.9898654732309804,1.2172785608036423,13.924737979077026
128,2,em_bp,0.8,0.0006772657429639437,0.03688792139357217,0.49186850587050096,0.4920822425675906,0.9926499646239255,1.0004269885725183,0.5629958698942408,1.875403546825858
128,2,mlp,0.8,0.07212486053929701,0.3806686592530921,0.5607788619892143,0.4920822425675906,0.9926499646239255,0.8627625865698698,0.5629958698942408,19.353417778999425
128,2,cnn,0.8,0.009208024745070575,0.1360153326922013,0.5008189336650363,0.4920822425675906,0.9926499646239255,0.9825464353523329,0.5629958698942408,6.915099244331574
128,2,em_bp,1.6,0.0006662118686347957,0.05939068712567806,0.8003119059583269,0.7995821902751432,0.9926499646239255,0.9962204169719933,0.21047598294396438,0.6953744008574788
128,2,mlp,1.6,0.037789841102888196,0.44730082595262,0.8302525710331181,0.7995821902751432,0.9926499646239255,0.841141895060291,0.21047598294396438,5.237210729548491
128,2,cnn,1.6,0.013294332459686971,0.2653049999692252,0.8113828782203518,0.7995821902751432,0.9926499646239255,0.9388780028929616,0.21047598294396438,3.106317073040383
512,0,em_bp,0.1,0.0003865781241430211,0.02077170984275527,0.11113368102849448,0.11088433358495113,1.0091550180251632,0.9997224139139097,4.991676378648053,12.5624697250545
512,0,mlp,0.1,0.012367206100643569,0.11748689045190051,0.12394271314457911,0.11088433358495113,1.0091550180251632,0.9854627566213342,4.991676378648053,71.05459856534469
512,0,cnn,0.1,0.002233618241860336,0.04992959968864592,0.11311196810844115,0.11088433358495113,1.0091550180251632,0.9975200854685821,4.991676378648053,30.196795989400584
512,0,em_bp,0.2,0.0006222348734396208,0.027586449710554302,0.182511807372757,0.18176070490357843,1.0091550180251632,0.9990922073583697,2.4834107844072584,7.9293156437808925
512,0,mlp,0.2,0.02013016069185858,0.15690697825411862,0.2033689794979853,0.18176070490357843,1.0091550180251632,0.9738839459593536,2.4834107844072584,45.10058272604633
512,0,cnn,0.2,0.003925024448013957,0.06928509567211064,0.18620944325841896,0.18176070490357843,1.0091550180251632,0.9946231944258157,2.4834107844072584,19.91497270428148
512,0,em_bp,0.4,0.00135215183387476,0.04416801158976147,0.30785607545934635,0.3068151532853042,1.0091550180251632,0.9985179224100746,1.2172785608036423,5.7294465667699175
512,0,mlp,0.4,0.03863632539828943,0.23609838963128096,0.34494695456506225,0.3068151532853042,1.0091550180251632,0.9457074798197852,1.2172785608036423,30.62653398249016
512,0,cnn,0.4,0.006720773352028153,0.09847018235829574,0.3131520708366709,0.3068151532853042,1.0091550180251632,0.9909774200931712,1.2172785608036423,12.773489861443682
512,0,em_bp,0.8,0.0010667066410077759,0.04544938489043066,0.5061362488492992,0.5052128237031778,1.0091550180251632,0.9981675970844953,0.5629958698942408,2.353627219529129
512,0,mlp,0.8,0.03462144627372171,0.2589274614501329,0.5374071104800994,0.5052128237031778,1.0091550180251632,0.936115119671143,0.5629958698942408,13.408734191272295
512,0,cnn,0.8,0.008964646545637257,0.13175651404982536,0.5164586992947506,0.5052128237031778,1.0091550180251632,0.9776841952940589,0.5629958698942408,6.82310043503435
512,0,em_bp,1.6,0.0010433133156310538,0.07724206298481257,0.8397888539306594,0.8399699649716805,1.0091550180251632,1.0010704907895374,0.21047598294396438,0.8702016274311606
512,0,mlp,1.6,0.02505388504249565,0.3785158147787085,0.8658496065331656,0.8399699649716805,1.0091550180251632,0.847033522794097,0.21047598294396438,4.264322641067056
512,0,cnn,1.6,0.01192642745463379,0.26115700218726773,0.8535295005685608,0.8399699649716805,1.0091550180251632,0.9198538207001428,0.21047598294396438,2.9421695839880346
512,1,em_bp,0.1,0.0007395746199888127,0.028780701164929045,0.1103967415112547,0.10963183199383594,0.9980812469006406,0.9991390511326985,4.991676378648053,17.375903280028286
512,1,mlp,0.1,0.011623552163859189,0.11409846588032478,0.12030861547458138,0.10963183199383594,0.9980812469006406,0.9879826771208292,4.991676378648053,68.88518442184447
512,1,cnn,0.1,0.002511161037257527,0.053033177987726145,0.11183956782797122,0.10963183199383594,0.9980812469006406,0.997515068616071,4.991676378648053,32.017961135365084
512,1,em_bp,0.2,0.0012019728088751352,0.038100946130431836,0.17742829707063507,0.17644371562566136,0.9980812469006406,0.9988016839451748,2.4834107844072584,11.020615588191287
512,1,mlp,0.2,0.019597227471732887,0.15384583934992552,0.19720644734239606,0.17644371562566136,0.9980812469006406,0.9747300592701552,2.4834107844072584,44.49957356738597
512,1,cnn,0.2,0.0039559341291245265,0.06912146980925442,0.1799109696956736,0.17644371562566136,0.9980812469006406,0.9957800685362657,2.4834107844072584,19.99323442128729
