n_sites,n_train,t_collapse_predicted,log_n_train,excess_entropy_total_at_0,t_collapse_train_entropy,t_collapse_train_part2,participation_min_train,participation_max_train,curve_participation_train,curve_entropy_train,t_collapse_fresh_entropy,t_collapse_fresh_part2,participation_min_fresh,participation_max_fresh,curve_participation_fresh,curve_entropy_fresh
8,32,0.036933924104852967,3.4657359027997265,4.486770210284767,0.36945815180171826,0.15407517217937322,1.0,31.30577367617581,31.3058;30.5035;29.4187;28.2477;26.5717;23.2144;22.0465;18.7794;16.6688;16.2059;12.6917;11.2905;8.5085;7.7176;6.7533;6.0509;4.4061;4.0325;3.0619;3.1137;2.7755;2.0851;2.2039;1.9326;1.7971;1.4731;1.3906;1.3782;1.4599;1.1543;1.1761;1.2051;1.0928;1.0507;1.0838;1.0066;1.0116;1.0187;1.0002;1.0041;1.0000;1.0002;1.0033;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,3.4544;3.4405;3.4176;3.3948;3.3549;3.2535;3.1987;3.0604;3.0016;2.9465;2.7381;2.5783;2.3014;2.2304;2.1233;1.9333;1.7422;1.5527;1.2758;1.2060;1.1306;0.8649;0.8666;0.7333;0.6198;0.4520;0.3779;0.3273;0.3925;0.1729;0.1826;0.1742;0.0874;0.0689;0.0771;0.0151;0.0255;0.0299;0.0006;0.0087;0.0000;0.0008;0.0062;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.30643902753945096,0.10703459335843475,1.0000000117643313,31.305467315947592,31.3055;30.6720;29.7089;27.8361;25.9935;23.8758;22.2206;19.8994;17.3274;14.9993;13.2346;11.4304;9.9468;8.8812;7.5846;6.6194;5.6402;4.7939;4.4083;3.8118;3.1821;2.7926;2.7037;2.3087;2.1964;2.1098;1.9077;1.8381;1.6071;1.5579;1.4634;1.4842;1.3882;1.2918;1.3400;1.2325;1.1997;1.1792;1.1624;1.1382;1.1338;1.1328;1.1052;1.0905;1.0918;1.0470;1.0604;1.0472;1.0478;1.0245;1.0236;1.0268;1.0203;1.0287;1.0075;1.0143;1.0113;1.0014;1.0120;1.0044;1.0067;1.0047;1.0199;1.0076;1.0000;1.0060;1.0076;1.0048;1.0027;1.0014;1.0000;1.0015;1.0037;1.0001;1.0002;1.0039;1.0001;1.0000;1.0000;1.0000,3.4544;3.4434;3.4255;3.3843;3.3391;3.2757;3.2214;3.1318;3.0111;2.8816;2.7823;2.6450;2.5062;2.3987;2.2081;2.0857;1.9309;1.7891;1.6726;1.5277;1.3170;1.1685;1.1378;0.9452;0.9114;0.8133;0.7165;0.6818;0.5370;0.5005;0.4284;0.4352;0.3558;0.2899;0.3077;0.2318;0.2009;0.1711;0.1554;0.1452;0.1390;0.1238;0.1040;0.0892;0.0892;0.0480;0.0607;0.0491;0.0479;0.0250;0.0246;0.0301;0.0234;0.0288;0.0095;0.0150;0.0143;0.0028;0.0135;0.0064;0.0081;0.0046;0.0179;0.0078;0.0001;0.0058;0.0079;0.0044;0.0034;0.0024;0.0001;0.0024;0.0030;0.0002;0.0005;0.0027;0.0004;0.0000;0.0001;0.0000
8,128,nan,4.852030263919617,4.486770210284767,0.2338316867619098,0.06886177930664662,1.0,125.43549791874165,125.4355;123.0797;119.5045;112.8107;105.5891;95.7576;87.7729;78.4654;73.0994;59.4175;54.4292;40.5514;38.6930;30.2164;28.4362;22.0964;17.2545;14.5082;12.4361;10.2735;8.0135;7.2960;5.3851;4.5834;3.9378;3.7018;2.8817;2.4530;2.2064;1.9828;1.7605;1.6109;1.4504;1.3101;1.2132;1.1562;1.1264;1.0512;1.0540;1.0548;1.0282;1.0137;1.0073;1.0014;1.0053;1.0062;1.0004;1.0014;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,4.8417;4.8317;4.8155;4.7812;4.7341;4.6614;4.5989;4.5082;4.4497;4.2598;4.1785;3.9130;3.8343;3.6386;3.5775;3.3142;3.0559;2.9046;2.7212;2.5672;2.3127;2.1730;1.9373;1.6901;1.5505;1.4080;1.2040;1.0255;0.8913;0.7348;0.6362;0.5038;0.4028;0.3118;0.2178;0.1597;0.1385;0.0645;0.0694;0.0598;0.0305;0.0205;0.0090;0.0036;0.0083;0.0056;0.0010;0.0024;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2158252028013071,0.04890058306906699,1.0029366787420875,125.56539458687502,125.5654;122.8156;119.4825;112.8983;104.7023;98.1110;88.8544;81.3366;69.2401;62.2443;54.3801;44.8979;37.5498;32.0016;26.9083;21.2388;19.0049;16.5402;13.5900;11.0873;8.9732;7.5619;6.5538;5.8281;4.9174;3.9987;3.5503;3.1663;2.8875;2.3867;2.2201;2.0991;1.9177;1.7395;1.6649;1.5456;1.5051;1.3759;1.3723;1.2850;1.3402;1.2382;1.1846;1.1884;1.1447;1.1480;1.1451;1.1215;1.0942;1.0666;1.0664;1.0559;1.0514;1.0515;1.0460;1.0255;1.0287;1.0127;1.0260;1.0224;1.0222;1.0068;1.0211;1.0177;1.0115;1.0143;1.0080;1.0051;1.0014;1.0072;1.0012;1.0007;1.0023;1.0033;1.0002;1.0004;1.0000;1.0022;1.0000;1.0029,4.8422;4.8304;4.8150;4.7809;4.7324;4.6845;4.6125;4.5376;4.4091;4.3080;4.1718;4.0131;3.8354;3.7315;3.5296;3.3024;3.1840;3.0504;2.8757;2.6964;2.4566;2.2754;2.1116;1.9616;1.7930;1.6121;1.4358;1.3167;1.1918;1.0216;0.9178;0.8406;0.7279;0.6303;0.5702;0.4791;0.4350;0.3522;0.3489;0.2688;0.3060;0.2231;0.1814;0.1865;0.1457;0.1445;0.1385;0.1209;0.0934;0.0732;0.0703;0.0578;0.0537;0.0520;0.0470;0.0276;0.0322;0.0158;0.0275;0.0232;0.0206;0.0090;0.0199;0.0184;0.0120;0.0149;0.0098;0.0043;0.0021;0.0074;0.0022;0.0016;0.0023;0.0027;0.0005;0.0008;0.0000;0.0031;0.0000;0.0024
8,512,nan,6.238324625039508,4.486770210284767,0.16946040184865183,0.04037739143693057,1.0,502.4195227241048,502.4195;491.1261;474.3507;453.8784;426.9833;387.0530;351.8921;316.0145;284.3933;235.6409;209.7976;170.7840;149.8806;125.2354;104.3882;82.1453;65.6138;54.6784;45.0500;34.1936;28.5019;23.8357;17.8066;13.4916;11.0549;9.9595;7.1764;5.7149;4.7912;4.1489;3.2857;2.8459;2.2573;2.0046;1.6744;1.5427;1.3593;1.2698;1.1909;1.1444;1.0958;1.0715;1.0299;1.0238;1.0169;1.0028;1.0109;1.0015;1.0012;1.0000;1.0000;1.0001;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,6.2287;6.2167;6.1973;6.1705;6.1317;6.0665;5.9944;5.9048;5.8269;5.6381;5.5324;5.3441;5.2740;5.0666;4.8800;4.7148;4.4952;4.2993;4.0907;3.8567;3.6050;3.3774;3.1254;2.8451;2.5925;2.4815;2.1778;1.9263;1.7086;1.5229;1.2608;1.1153;0.8688;0.7159;0.5506;0.4677;0.3425;0.2643;0.2054;0.1414;0.1029;0.0779;0.0401;0.0291;0.0226;0.0061;0.0115;0.0031;0.0019;0.0001;0.0002;0.0003;0.0000;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.16137357645221992,0.029536815407863144,1.010278250085831,501.79629559162277,501.7963;491.4098;474.3469;452.4213;422.4727;387.3621;351.8562;323.2090;271.1936;244.5427;209.8475;179.8226;148.9008;130.3148;105.3917;85.1205;67.5111;54.7089;44.6779;34.2194;28.5706;22.3433;17.5815;14.8149;12.2084;9.9192;7.8807;6.8434;5.7133;4.7335;4.0049;3.2893;2.8946;2.4418;2.3494;2.0883;1.8728;1.8682;1.7387;1.5220;1.5019;1.3604;1.3477;1.3127;1.2563;1.2190;1.2073;1.1744;1.1742;1.1110;1.1020;1.1005;1.0900;1.0697;1.0761;1.0534;1.0414;1.0375;1.0465;1.0238;1.0220;1.0165;1.0208;1.0165;1.0125;1.0191;1.0164;1.0114;1.0062;1.0092;1.0043;1.0083;1.0023;1.0059;1.0099;1.0000;1.0022;1.0050;1.0009;1.0103,6.2281;6.2168;6.1972;6.1691;6.1231;6.0639;5.9957;5.9200;5.7702;5.7023;5.5540;5.4202;5.2632;5.1314;4.9549;4.7440;4.4935;4.2863;4.0975;3.8819;3.6790;3.4156;3.1721;3.0387;2.7913;2.5946;2.3481;2.1339;1.9586;1.7563;1.5561;1.3691;1.2372;1.0240;0.9654;0.8245;0.6988;0.7147;0.6012;0.4747;0.4588;0.3435;0.3235;0.2978;0.2485;0.2067;0.2052;0.1674;0.1606;0.1130;0.1060;0.1074;0.0911;0.0764;0.0749;0.0538;0.0451;0.0453;0.0500;0.0260;0.0223;0.0177;0.0235;0.0166;0.0139;0.0182;0.0166;0.0125;0.0073;0.0091;0.0058;0.0084;0.0036;0.0082;0.0114;0.0002;0.0022;0.0051;0.0016;0.0103
8,2048,nan,7.6246189861593985,4.486770210284767,0.12169934868298365,0.02578828213337197,1.0,2009.2070437424793,2009.2070;1964.9557;1910.8432;1802.2679;1710.2311;1551.2666;1397.1454;1284.8057;1143.3952;954.6202;839.4750;691.4882;594.2033;485.1454;405.1106;322.7060;256.1149;210.3738;178.8218;138.3023;111.0649;79.3023;66.1130;52.0859;38.5610;29.0597;24.5803;18.0182;13.7612;10.3845;7.9593;6.0484;4.9781;3.8431;3.0903;2.5795;2.1258;1.8461;1.7226;1.4158;1.3052;1.1971;1.1889;1.1083;1.0656;1.0487;1.0328;1.0295;1.0150;1.0060;1.0120;1.0019;1.0021;1.0014;1.0000;1.0001;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,7.6148;7.6030;7.5877;7.5529;7.5204;7.4516;7.3601;7.3085;7.2019;7.0792;6.9478;6.7648;6.6062;6.4665;6.2804;6.0558;5.8840;5.6707;5.5239;5.2752;5.0070;4.7264;4.5305;4.2403;3.9366;3.7144;3.4519;3.1121;2.8570;2.5276;2.2421;1.9394;1.6655;1.4552;1.2239;0.9906;0.8182;0.6434;0.5592;0.3885;0.2802;0.1884;0.1763;0.1165;0.0717;0.0541;0.0379;0.0320;0.0171;0.0068;0.0122;0.0038;0.0030;0.0019;0.0000;0.0004;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.11945724359971838,0.01704875830460439,1.002793835326751,2004.663050764443,2004.6631;1967.0831;1892.7098;1807.7004;1707.5005;1583.7239;1413.0798;1341.8785;1142.0011;969.5063;811.1130;712.3895;557.4186;476.4097;390.8178;328.9987;267.6409;212.3649;164.9739;133.9498;104.7234;81.4284;67.8799;47.5556;39.0457;29.8109;24.4937;18.0641;15.1010;11.1188;8.6664;7.2021;5.9214;4.7561;4.2134;3.4124;2.8286;2.6030;2.2509;2.1015;1.9381;1.8521;1.7343;1.5363;1.4396;1.4148;1.3400;1.2516;1.2693;1.1846;1.1634;1.1810;1.1271;1.1111;1.1358;1.0863;1.0986;1.0579;1.0616;1.0533;1.0381;1.0352;1.0336;1.0166;1.0334;1.0151;1.0234;1.0118;1.0112;1.0237;1.0131;1.0156;1.0175;1.0140;1.0056;1.0037;1.0009;1.0066;1.0001;1.0028,7.6137;7.6036;7.5824;7.5546;7.5175;7.4635;7.3811;7.3396;7.2159;7.0729;6.9163;6.7930;6.5953;6.4309;6.2698;6.0767;5.9400;5.6630;5.4419;5.2919;5.0271;4.7628;4.5742;4.1927;3.9915;3.7362;3.4978;3.2224;2.9932;2.6955;2.4590;2.2436;1.9996;1.7602;1.6400;1.3768;1.1829;1.1080;0.9189;0.8028;0.7447;0.6756;0.6064;0.4728;0.4083;0.3858;0.3029;0.2500;0.2558;0.1847;0.1659;0.1738;0.1318;0.1187;0.1209;0.0875;0.0885;0.0601;0.0665;0.0536;0.0399;0.0404;0.0368;0.0220;0.0344;0.0179;0.0264;0.0156;0.0130;0.0216;0.0133;0.0154;0.0165;0.0128;0.0066;0.0034;0.0017;0.0071;0.0003;0.0025
16,32,0.19763032404056335,3.4657359027997265,9.614507593467357,0.565589896250792,0.28609240881536,1.0,31.096127459288,31.0961;29.9863;29.1142;27.1772;23.2753;20.9799;16.5656;14.9188;11.0947;10.9252;7.2742;6.7831;5.9606;4.2570;3.3888;3.5220;2.5204;1.9690;2.0040;1.5609;1.5095;1.3642;1.1443;1.2368;1.2236;1.0988;1.0554;1.0290;1.0020;1.0008;1.0006;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,3.4511;3.4316;3.4149;3.3742;3.2739;3.1432;3.0279;2.9197;2.5905;2.6261;2.2006;2.2125;1.9723;1.6677;1.4874;1.2842;1.0321;0.7643;0.8093;0.4859;0.4455;0.3201;0.1933;0.2311;0.2170;0.0866;0.0750;0.0402;0.0059;0.0028;0.0018;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.5352384277036041,0.23942719791865635,1.0000659873558697,30.972778179422775,30.9728;30.0891;28.4218;26.3198;23.4670;21.1275;17.0603;15.1161;12.4964;10.4261;8.1839;7.0030;5.6872;4.6881;4.1765;3.5680;2.9249;2.5756;2.3230;2.0458;1.9232;1.7167;1.6056;1.5863;1.4221;1.4015;1.3231;1.2813;1.2532;1.2824;1.1640;1.1645;1.1090;1.1099;1.1117;1.1114;1.0949;1.0598;1.0717;1.0658;1.0441;1.0298;1.0314;1.0472;1.0370;1.0273;1.0207;1.0358;1.0095;1.0088;1.0078;1.0104;1.0115;1.0109;1.0049;1.0051;1.0068;1.0039;1.0014;1.0019;1.0003;1.0042;1.0000;1.0020;1.0002;1.0034;1.0030;1.0010;1.0005;1.0001;1.0000;1.0000;1.0001;1.0002;1.0000;1.0000;1.0001;1.0000;1.0000;1.0001,3.4491;3.4337;3.4018;3.3536;3.2740;3.1988;3.0198;2.9324;2.7359;2.5769;2.3491;2.1915;1.9814;1.7618;1.6232;1.4535;1.2563;1.1011;0.9785;0.8200;0.7429;0.6203;0.5549;0.5148;0.3919;0.3768;0.3169;0.2745;0.2391;0.2494;0.1718;0.1614;0.1176;0.1091;0.1066;0.1025;0.0913;0.0665;0.0700;0.0660;0.0455;0.0351;0.0333;0.0480;0.0366;0.0331;0.0238;0.0323;0.0117;0.0105;0.0095;0.0131;0.0114;0.0117;0.0046;0.0068;0.0071;0.0060;0.0024;0.0026;0.0007;0.0040;0.0001;0.0027;0.0005;0.0032;0.0031;0.0017;0.0009;0.0003;0.0001;0.0000;0.0004;0.0004;0.0000;0.0000;0.0003;0.0000;0.0000;0.0002
16,128,0.11901165041206738,4.852030263919617,9.614507593467357,0.47138159566224436,0.21159898077501818,1.0,123.20796972437924,123.2080;118.2656;109.8183;101.6658;91.4443;79.8860;63.3946;51.1644;41.5659;30.6008;25.1327;19.9022;13.8964;11.3096;9.0843;6.8941;5.7637;3.6331;3.5754;2.6949;2.1329;1.7182;1.6649;1.5478;1.2101;1.1575;1.1249;1.0808;1.0326;1.0365;1.0296;1.0151;1.0013;1.0045;1.0013;1.0000;1.0006;1.0000;1.0005;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,4.8323;4.8101;4.7673;4.7194;4.6444;4.5529;4.3586;4.1771;4.0202;3.7545;3.5136;3.3243;2.9654;2.7496;2.4816;2.1766;1.9737;1.5037;1.3571;1.1312;0.8340;0.6353;0.5794;0.4645;0.2493;0.1768;0.1437;0.0848;0.0392;0.0412;0.0333;0.0139;0.0029;0.0051;0.0026;0.0001;0.0014;0.0000;0.0010;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.45923282119414865,0.13493261495750744,1.0000033065730483,123.03381106890905,123.0338;118.8601;111.0398;101.9689;91.1522;77.5079;65.0704;53.0264;41.2207;32.4067;26.3612;18.2725;16.0976;11.9496;8.8580;7.3329;6.1594;4.9287;4.0665;3.7272;3.0523;2.8300;2.4509;2.2110;1.9364;1.7332;1.7653;1.5210;1.5100;1.4321;1.3171;1.2983;1.2547;1.2383;1.1925;1.1790;1.1431;1.1264;1.0596;1.0994;1.0736;1.0833;1.0551;1.0656;1.0360;1.0413;1.0268;1.0438;1.0245;1.0345;1.0183;1.0313;1.0143;1.0123;1.0132;1.0058;1.0100;1.0046;1.0059;1.0078;1.0089;1.0040;1.0070;1.0017;1.0005;1.0024;1.0153;1.0062;1.0004;1.0010;1.0005;1.0016;1.0009;1.0036;1.0000;1.0008;1.0000;1.0002;1.0000;1.0000,4.8316;4.8128;4.7734;4.7207;4.6461;4.5318;4.3850;4.2220;3.9948;3.8046;3.5976;3.2225;3.0905;2.8284;2.5149;2.2825;2.0922;1.8508;1.6547;1.5182;1.2872;1.1756;1.0135;0.8766;0.7512;0.6412;0.5983;0.4632;0.4474;0.3785;0.3049;0.2880;0.2647;0.2288;0.1890;0.1770;0.1379;0.1253;0.0763;0.1003;0.0812;0.0847;0.0589;0.0639;0.0406;0.0412;0.0285;0.0427;0.0259;0.0363;0.0183;0.0310;0.0163;0.0141;0.0149;0.0061;0.0103;0.0069;0.0067;0.0069;0.0095;0.0045;0.0071;0.0026;0.0013;0.0025;0.0123;0.0051;0.0008;0.0017;0.0008;0.0021;0.0014;0.0027;0.0000;0.0012;0.0000;0.0005;0.0000;0.0000
16,512,0.0679240156519689,6.238324625039508,9.614507593467357,0.3846827657693279,0.13595859041527225,1.0,493.0497240008093,493.0497;471.2980;443.9033;404.4284;363.5641;304.6630;250.6569;212.0400;163.9559;129.5647;93.0590;71.1169;47.6919;35.7946;26.5890;19.4597;14.6691;10.4312;7.8451;5.9024;4.4801;3.4690;2.8587;2.2581;1.8947;1.6429;1.3045;1.2392;1.1585;1.1496;1.0563;1.0343;1.0179;1.0026;1.0041;1.0013;1.0000;1.0004;1.0006;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,6.2190;6.1951;6.1611;6.1052;6.0344;5.9000;5.7653;5.6159;5.4099;5.2111;4.8529;4.6251;4.2813;3.9932;3.6945;3.3546;3.0364;2.6472;2.2934;1.9653;1.6727;1.3378;1.1140;0.8604;0.6504;0.5202;0.3146;0.2478;0.1548;0.1452;0.0583;0.0365;0.0193;0.0057;0.0057;0.0026;0.0000;0.0007;0.0011;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.35977296018456995,0.08567175834384555,1.0000504714019758,493.8457307302784,493.8457;473.4974;448.5423;412.0878;354.7319;295.0851;256.5587;197.6781;163.4384;129.9920;93.7592;71.3696;49.7582;36.5900;30.4328;21.4957;15.7928;12.5504;9.3716;7.4626;5.7189;4.6503;4.2133;3.3416;2.8759;2.4934;2.3636;2.0577;1.8262;1.7585;1.5470;1.5191;1.4631;1.3553;1.3117;1.2789;1.2833;1.1838;1.1999;1.1723;1.1382;1.1080;1.1197;1.0897;1.0804;1.0947;1.0644;1.0655;1.0453;1.0507;1.0230;1.0297;1.0275;1.0190;1.0153;1.0176;1.0265;1.0100;1.0101;1.0099;1.0104;1.0174;1.0125;1.0093;1.0064;1.0074;1.0035;1.0039;1.0148;1.0047;1.0040;1.0001;1.0000;1.0001;1.0071;1.0000;1.0032;1.0000;1.0047;1.0001,6.2199;6.1974;6.1671;6.1166;6.0174;5.8849;5.7722;5.5660;5.3893;5.1993;4.9155;4.6307;4.3123;4.0303;3.8464;3.4720;3.1955;2.8935;2.5562;2.3476;2.0201;1.8276;1.6659;1.3660;1.2250;1.0572;0.9581;0.7992;0.6760;0.6392;0.5126;0.4595;0.4222;0.3406;0.3072;0.2791;0.2679;0.1879;0.1929;0.1695;0.1473;0.1146;0.1174;0.0939;0.0816;0.0906;0.0692;0.0641;0.0491;0.0504;0.0289;0.0322;0.0289;0.0215;0.0182;0.0184;0.0239;0.0137;0.0103;0.0119;0.0102;0.0168;0.0126;0.0090;0.0083;0.0068;0.0045;0.0027;0.0118;0.0057;0.0035;0.0002;0.0001;0.0004;0.0061;0.0000;0.0032;0.0001;0.0041;0.0002
16,2048,0.032882295777847875,7.6246189861593985,9.614507593467357,0.3114459499334506,0.09421925168908969,1.0,1973.8544148011763,1973.8544;1891.9137;1777.2119;1595.6191;1363.5088;1236.5378;994.3145;834.8561;631.2593;458.5348;352.5446;238.3653;184.7913;134.4022;95.3535;61.0106;44.4893;31.7919;21.8998;16.6023;11.1023;8.5856;6.3537;4.5751;3.4587;2.4826;2.1465;1.8651;1.2973;1.2569;1.2018;1.1338;1.0570;1.0425;1.0090;1.0023;1.0048;1.0018;1.0001;1.0005;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,7.6057;7.5833;7.5463;7.4820;7.3768;7.3004;7.1477;7.0126;6.7609;6.4890;6.2838;5.9487;5.7044;5.3578;5.0291;4.6768;4.3178;3.9644;3.5400;3.1641;2.7552;2.4337;2.0933;1.6913;1.3385;0.9658;0.8479;0.6691;0.3174;0.2554;0.1970;0.1252;0.0664;0.0505;0.0141;0.0052;0.0048;0.0029;0.0003;0.0010;0.0000;0.0000;0.0000;0.0001;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.29632284958510036,0.05246350336760275,1.002954572600653,1966.9188805581057,1966.9189;1896.1318;1779.1085;1603.7061;1420.8772;1231.2187;1026.4514;792.6005;652.1833;485.8370;347.9852;261.5698;187.5136;135.7092;96.3600;65.0639;45.9750;37.4340;25.7792;18.8789;13.8531;10.1029;8.1120;6.2270;4.9437;3.9608;3.5178;3.0368;2.8915;2.2442;2.1115;2.0017;1.7716;1.5445;1.5395;1.4185;1.3355;1.3388;1.2509;1.2689;1.2274;1.1694;1.1289;1.1617;1.1346;1.0973;1.0847;1.0933;1.0625;1.0802;1.0510;1.0399;1.0450;1.0359;1.0373;1.0191;1.0397;1.0250;1.0197;1.0208;1.0081;1.0088;1.0194;1.0141;1.0146;1.0080;1.0055;1.0087;1.0024;1.0054;1.0057;1.0047;1.0078;1.0031;1.0000;1.0039;1.0071;1.0039;1.0000;1.0030,7.6039;7.5842;7.5481;7.4859;7.4045;7.3036;7.1656;6.9469;6.7743;6.5345;6.2639;6.0000;5.6191;5.3473;5.0450;4.7143;4.3305;4.0811;3.7178;3.3590;3.0293;2.7382;2.4811;2.1660;1.8657;1.6262;1.3976;1.2493;1.1935;0.9093;0.8488;0.7610;0.6394;0.4908;0.4725;0.3750;0.3152;0.3364;0.2467;0.2482;0.2074;0.1705;0.1348;0.1568;0.1324;0.1015;0.0942;0.0935;0.0626;0.0738;0.0568;0.0389;0.0470;0.0372;0.0377;0.0205;0.0378;0.0244;0.0228;0.0244;0.0112;0.0102;0.0169;0.0142;0.0121;0.0078;0.0050;0.0103;0.0024;0.0048;0.0053;0.0048;0.0067;0.0026;0.0001;0.0038;0.0052;0.0027;0.0000;0.0024
