n_chains,em_seconds,em_iters,em_n_params,em_monotone_violation,net_n_params,net_grad_steps,net_eps_seconds,net_x0_seconds,net_eps_final_loss,net_x0_final_loss
32,138.58765906421468,401,25,0.0,25248,20000,11.497613865882158,11.452971634920686,0.0970609756406969,0.1791124072933612
64,148.80582195194438,401,25,0.0,25248,20000,13.720341520849615,13.752424683887511,0.09567675011182565,0.3124918288239922
128,152.48862547101453,401,25,0.0,25248,20000,18.717702679801732,18.704736944753677,0.1445249092602442,0.3439579119112116
256,181.75977960787714,401,25,0.0,25248,20000,18.60703768581152,18.56512542022392,0.2136174582911639,0.40191564270579055
512,233.65437443787232,401,25,0.0,25248,20000,18.521595214959234,18.510309550911188,0.2472580267190117,0.38646465645958405
1024,363.68729749834165,401,25,0.0,25248,20000,18.59958252310753,18.614424678031355,0.2607094933742409,0.37549616164913113
2048,640.248691982124,401,25,0.0,25248,20000,18.852348373737186,18.860269990283996,0.2676126262537118,0.4459751480645816
