regime,n_chains,rep,n_components,rho_raw,param_raw,rho_grid,param_grid,rho_err_raw,rho_err_grid,param_err_raw,param_err_grid,rho_grid_minus_raw,param_grid_minus_raw,exkurt_raw,exkurt_grid,raw_monotone_violation
gaussian,128,11,0,0.847281343824423,0.2728826446891872,0.8470469450529985,0.2733382200130017,-0.0027186561755769834,-0.0029530549470014877,-0.004617355310812865,-0.004161779986998404,-0.00023439877142450438,0.0004555753238144611,nan,nan,nan
mixture,128,11,8,0.8550222628544735,0.29287424655270183,0.8549675281827376,0.293337289321951,0.0050222628544734915,0.004967528182737602,0.015374246552701754,0.015837289321950943,-5.473467173588986e-05,0.00046304276924918897,3.40624730130941,3.3909199257727325,0.0
gaussian,128,12,0,0.8453610622988552,0.2776512764218536,0.8451311844221504,0.2781078243787891,-0.004638937701144763,-0.004868815577849572,0.00015127642185353007,0.0006078243787890347,-0.0002298778767048093,0.00045654795693550465,nan,nan,nan
mixture,128,12,8,0.8511200322652684,0.2767352564067715,0.8495169617299404,0.2771669583354943,0.0011200322652684669,-0.000483038270059577,-0.0007647435932285895,-0.0003330416645057621,-0.0016030705353280439,0.0004317019287228274,3.3413115490071084,3.35707253254201,0.0
gaussian,128,13,0,0.8471773794995832,0.28406381325909813,0.8469509354336916,0.28452465094528356,-0.002822620500416817,-0.0030490645663083793,0.00656381325909805,0.007024650945283484,-0.0002264440658915623,0.0004608376861854335,nan,nan,nan
mixture,128,13,8,0.8447894234939815,0.2720041734717639,0.8447524564146033,0.2724659362104493,-0.005210576506018527,-0.005247543585396697,-0.0054958265282361585,-0.005034063789550791,-3.6967079378169565e-05,0.0004617627386853673,2.3640018413052344,2.3900617821522436,0.0
gaussian,128,14,0,0.8324828223579234,0.28860074525963214,0.8322428315834531,0.2890485776424561,-0.01751717764207661,-0.017757168416546842,0.011100745259632061,0.011548577642456037,-0.00023999077447023343,0.0004478323828239761,nan,nan,nan
mixture,128,14,8,0.8480017849182286,0.2738390078566106,0.8482758832838608,0.2742924040302601,-0.0019982150817713373,-0.0017241167161391457,-0.0036609921433894965,-0.0032075959697399625,0.0002740983656321916,0.000453396173649534,2.948046208902375,3.5252660185192584,0.0
gaussian,128,15,0,0.8588909099820728,0.27413634991091085,0.8586660664326857,0.2745975590092231,0.00889090998207287,0.008666066432685748,-0.003363650089089232,-0.0029024409907769666,-0.00022484354938712148,0.0004612090983122652,nan,nan,nan
mixture,128,15,8,0.8460986671716231,0.2601498372935434,0.8472462250572336,0.2606114964022387,-0.003901332828376902,-0.002753774942766407,-0.017350162706456673,-0.016888503597761395,0.001147557885610495,0.00046165910869527815,2.4735641111245696,2.55669272127869,0.0
