n_chains,em_seconds,em_iters,em_n_params,em_monotone_violation,net_n_params,net_grad_steps,net_eps_seconds,net_x0_seconds,net_eps_final_loss,net_x0_final_loss
32,17.643089686000167,120,13,0.0,25248,20000,11.891748092000853,12.354013427999234,0.06778060203701711,0.21048266816104422
64,19.576239609999902,120,13,0.0,25248,20000,15.738006474999565,16.408379999000317,0.1308544837616783,0.3258770866623364
128,24.418383520000134,120,13,0.0,25248,20000,24.554295562000334,24.816853262000222,0.16997755631456965,0.25026727572425167
256,36.76475006700093,120,13,0.0,25248,20000,24.415585630998976,159.33905044399944,0.233979410848434,0.34467038375241377
512,753.8865277580007,120,13,0.0,25248,20000,821.9589338629994,838.8793894770006,0.29379908163017415,0.423977712652295
1024,762.1350005960012,120,13,0.0,25248,20000,929.2956437480007,902.3962060260001,0.2903024901529699,0.4235484687712962
2048,614.0337590279996,120,13,0.0,25248,20000,21.473147184999107,22.400825393999185,0.2821039776035154,0.41647762014849643
4096,434.85909605399866,120,13,0.0,25248,20000,22.074543647999235,22.69423177399949,0.2815098679907245,0.445646244688654
