n_chains,method,t,mean_rel_l2,score_rel_l2,mean_mse,identity_residual
32,em_bp,0.1,0.03129174093885312,0.09376975832906542,0.0008519317740802084,2.2565613613208307e-15
32,dsm_net_eps,0.1,0.45349962802758464,1.358970426272047,0.17893662198315713,1.7476480870067534e-16
32,dsm_net_x0,0.1,0.6332172832637158,1.8975176784651673,0.3488597653051634,1.596984903492838e-16
32,em_bp,0.2,0.042691868910964804,0.07186199965539561,0.0014687547401933492,1.8879443299568368e-15
32,dsm_net_eps,0.2,0.5249173663071265,0.8835783618502032,0.22204491355382416,1.8939953167622255e-16
32,dsm_net_x0,0.2,0.6184064271102875,1.0409458190873473,0.30818176346324117,1.8865735139321006e-16
32,em_bp,0.4,0.06123288654716451,0.0531005214309034,0.0025046084298535752,2.043483743540816e-15
32,dsm_net_eps,0.4,0.5567508333933727,0.48280852377433964,0.20705805208374956,2.455369354715627e-16
32,dsm_net_x0,0.4,0.6117509388789828,0.5305040423873817,0.24998828752729024,2.5959402417062227e-16
32,em_bp,0.8,0.13543256518228353,0.0489662540053544,0.008277771794169272,2.053120682507218e-15
32,dsm_net_eps,0.8,0.7594846885781812,0.2745951102974572,0.2603186517112086,3.3665723618799715e-16
32,dsm_net_x0,0.8,0.6394749215609238,0.2312050384415403,0.18455009593082086,4.552938971101152e-16
32,em_bp,1.6,0.4713519242216535,0.03831040321345267,0.0334715342060245,2.435851321423423e-15
32,dsm_net_eps,1.6,2.202080742134388,0.1789800715867577,0.7305526631505072,4.709824936458309e-16
32,dsm_net_x0,1.6,0.7879973103852759,0.0640466138794842,0.09354800296964141,1.4724779479004731e-15
64,em_bp,0.1,0.020197876732813685,0.06052555604679018,0.00035494151507162695,3.510214395411567e-15
64,dsm_net_eps,0.1,0.41419929108106524,1.241201871785828,0.1492670900921614,1.8325626837515487e-16
64,dsm_net_x0,0.1,0.5564914794875029,1.667598860852635,0.2694402063123902,1.6704114409868743e-16
64,em_bp,0.2,0.024072460847159582,0.04052048357758371,0.0004669817677391179,3.488653887891635e-15
