n_chains,method,t,mean_rel_l2,score_rel_l2,mean_mse,identity_residual
32,em_bp,0.1,0.04432535894410928,0.13282668433693554,0.0017094243513795728,1.6308691287097456e-15
32,dsm_net_eps,0.1,0.46232301391755787,1.3854108459394479,0.18596721589723997,1.7464814644130587e-16
32,dsm_net_x0,0.1,0.6264562735086272,1.877257436248732,0.34144982107668354,1.593053932942376e-16
32,em_bp,0.2,0.05894463189322786,0.09921980988072032,0.0027999318873517176,1.4311658658628437e-15
32,dsm_net_eps,0.2,0.546038456419336,0.919130887637505,0.2402732414706637,1.814034947869928e-16
32,dsm_net_x0,0.2,0.6134835997753512,1.0326593648919464,0.3032947280114433,1.9002129885892938e-16
32,em_bp,0.4,0.06627458323843813,0.0574726282888233,0.0029340288724610973,1.918522875961953e-15
32,dsm_net_eps,0.4,0.5692550539799277,0.4936520536269079,0.21646324396175498,2.4334678617435084e-16
32,dsm_net_x0,0.4,0.6112555947635855,0.5300744851298602,0.24958361273020738,2.5744910505806705e-16
32,em_bp,0.8,0.08753702390519354,0.03164940530843023,0.003458205485131219,3.2024357054468242e-15
32,dsm_net_eps,0.8,0.759566661153781,0.27462474785141544,0.2603748480829237,3.336467017808999e-16
32,dsm_net_x0,0.8,0.6187147675094475,0.2236991112289333,0.17276199259339087,4.758781123486204e-16
32,em_bp,1.6,0.16963550777336994,0.013787584961805566,0.004335294219597672,6.939296069808862e-15
32,dsm_net_eps,1.6,2.190660317181048,0.17805184564272675,0.7229947322283004,4.719315023304532e-16
32,dsm_net_x0,1.6,0.8851765697760378,0.07194512117293074,0.11804425894901602,1.3088416207535948e-15
64,em_bp,0.1,0.03384516925965145,0.10142143731425603,0.0009966409894378067,2.1052029301909555e-15
64,dsm_net_eps,0.1,0.4124380870944488,1.2359241957205709,0.14800040090649189,1.8801247180924454e-16
64,dsm_net_x0,0.1,0.5726457367775102,1.7160071870314035,0.28531028505438416,1.66939920435663e-16
64,em_bp,0.2,0.03424695185671005,0.057646912756568525,0.0009451544714980024,2.4340672436897808e-15
64,dsm_net_eps,0.2,0.48400721568687594,0.8147154775406443,0.1887828852470567,1.9843415057369569e-16
64,dsm_net_x0,0.2,0.5483880246752765,0.9230858485587721,0.24234545070933233,2.0164830680911384e-16
64,em_bp,0.4,0.028122217151635074,0.024387293801586545,0.0005282864690238732,4.5617009353716755e-15
64,dsm_net_eps,0.4,0.5046139648663293,0.43759597442917625,0.17009396414841937,2.6182220485801483e-16
64,dsm_net_x0,0.4,0.527133931759267,0.45712505515772556,0.18561467872313298,2.8235787133518175e-16
64,em_bp,0.8,0.023855900044845,0.008625208121473535,0.0002568377481369208,1.1441510217257406e-14
64,dsm_net_eps,0.8,0.6966325953347914,0.2518706528644776,0.21901548562555645,3.6065316081148615e-16
64,dsm_net_x0,0.8,0.5588206318874438,0.2020441166982543,0.1409328079073558,5.132294156712905e-16
