n_chains,em_seconds,em_iters,em_n_params,em_monotone_violation,net_n_params,net_grad_steps,net_eps_seconds,net_x0_seconds,net_eps_final_loss,net_x0_final_loss
32,18.43113670799903,120,13,0.0,25248,20000,12.664043967000907,12.09396880299937,0.1007142681112332,0.2500388253235648
64,19.62621729500097,120,13,0.0,25248,20000,16.94152580700029,16.095301213999846,0.10626350156751165,0.3072149114609102
128,23.527515970999957,120,13,0.0,25248,20000,22.807078497000475,22.3779310409991,0.1296143713960436,0.3061202425137411
256,34.39581078100127,120,13,0.0,25248,20000,22.969707815998845,23.256030829999872,0.2357876731330762,0.3871875299206784
512,70.85370359399894,120,13,0.0,25248,20000,23.094435280001562,22.596750392000104,0.2623835470768126,0.43007395066543236
1024,133.5177903019994,120,13,0.0,25248,20000,23.399265018000733,24.501862720000645,0.26905388905378963,0.43782880210541325
2048,248.75927047000005,120,13,0.0,25248,20000,22.955034504999276,21.904503497000405,0.33008573289947973,0.42574463084299635
4096,479.78430700699937,120,13,0.0,25248,20000,22.921772439998676,22.910104122998746,0.30819946386094443,0.4100373168479822
