mechanism,strength,arm,t,score_rel_l2,ratio_to_em,fitted_rho,chow_liu_rho,rho_minus_chow_liu,em_seconds,em_iters,em_monotone_violation,mode_cnn,mode_mlp,innovation_mean,innovation_var,innovation_excess_kurtosis
global,0.0,em_bp,0.1,0.0025406574961999826,1.0,0.8474591456819273,0.8500000000000003,-0.002540854318073049,1029.5090207760222,81,0.0,eps,eps,-0.0008919563026591376,0.27748863174370875,0.07349671245823863
global,0.0,cnn,0.1,0.04660545877761485,18.343857386256047,0.8474591456819273,0.8500000000000003,-0.002540854318073049,1029.5090207760222,81,0.0,eps,eps,-0.0008919563026591376,0.27748863174370875,0.07349671245823863
global,0.0,mlp,0.1,0.07286251059582761,28.678604142749194,0.8474591456819273,0.8500000000000003,-0.002540854318073049,1029.5090207760222,81,0.0,eps,eps,-0.0008919563026591376,0.27748863174370875,0.07349671245823863
global,0.0,em_bp,0.2,0.0025470985300338066,1.0,0.8474591456819273,0.8500000000000003,-0.002540854318073049,1029.5090207760222,81,0.0,eps,eps,-0.0008919563026591376,0.27748863174370875,0.07349671245823863
global,0.0,cnn,0.2,0.06584313354877469,25.850249910788015,0.8474591456819273,0.8500000000000003,-0.002540854318073049,1029.5090207760222,81,0.0,eps,eps,-0.0008919563026591376,0.27748863174370875,0.07349671245823863
global,0.0,mlp,0.2,0.11333560144797523,44.49596280300589,0.8474591456819273,0.8500000000000003,-0.002540854318073049,1029.5090207760222,81,0.0,eps,eps,-0.0008919563026591376,0.27748863174370875,0.07349671245823863
global,0.0,em_bp,0.4,0.003279111231185626,1.0,0.8474591456819273,0.8500000000000003,-0.002540854318073049,1029.5090207760222,81,0.0,x0,x0,-0.0008919563026591376,0.27748863174370875,0.07349671245823863
global,0.0,cnn,0.4,0.07616822956900678,23.22831529611354,0.8474591456819273,0.8500000000000003,-0.002540854318073049,1029.5090207760222,81,0.0,x0,x0,-0.0008919563026591376,0.27748863174370875,0.07349671245823863
global,0.0,mlp,0.4,0.16213554354983062,49.444966065151554,0.8474591456819273,0.8500000000000003,-0.002540854318073049,1029.5090207760222,81,0.0,x0,x0,-0.0008919563026591376,0.27748863174370875,0.07349671245823863
global,0.0,em_bp,0.8,0.007131314808847676,1.0,0.8474591456819273,0.8500000000000003,-0.002540854318073049,1029.5090207760222,81,0.0,x0,x0,-0.0008919563026591376,0.27748863174370875,0.07349671245823863
global,0.0,cnn,0.8,0.12148968233367043,17.036084591713813,0.8474591456819273,0.8500000000000003,-0.002540854318073049,1029.5090207760222,81,0.0,x0,x0,-0.0008919563026591376,0.27748863174370875,0.07349671245823863
global,0.0,mlp,0.8,0.19762379413157813,27.712111921688038,0.8474591456819273,0.8500000000000003,-0.002540854318073049,1029.5090207760222,81,0.0,x0,x0,-0.0008919563026591376,0.27748863174370875,0.07349671245823863
global,0.0,em_bp,1.6,0.01920556432933898,1.0,0.8474591456819273,0.8500000000000003,-0.002540854318073049,1029.5090207760222,81,0.0,x0,x0,-0.0008919563026591376,0.27748863174370875,0.07349671245823863
global,0.0,cnn,1.6,0.2632078229598469,13.70476901622531,0.8474591456819273,0.8500000000000003,-0.002540854318073049,1029.5090207760222,81,0.0,x0,x0,-0.0008919563026591376,0.27748863174370875,0.07349671245823863
global,0.0,mlp,1.6,0.24657967176504697,12.838970390907216,0.8474591456819273,0.8500000000000003,-0.002540854318073049,1029.5090207760222,81,0.0,x0,x0,-0.0008919563026591376,0.27748863174370875,0.07349671245823863
