seed,n_obs,t,arm,lam_init,r_star_init,lam_hat,lam_true,lam_rel_err,r_star_hat,r_star_true,r_star_abs_err,n_steps,hit_cap,loglik_init,loglik_final,monotone
325160077,128,0.05,joint,0.046752577635584165,0.9527165694543096,0.08876153071025014,0.05,0.7752306142050027,0.6949290190617774,1.0,0.3050709809382226,216,False,-2660.8347075338706,-2640.6277780621285,True
325160077,128,0.05,marginal,0.046752577635584165,0.9527165694543096,0.03536545763837647,0.05,0.2926908472324706,0.9781690484419445,1.0,0.021830951558055478,301,True,-1461.4793921002777,-1460.9944788947737,True
325160077,128,0.1053,joint,0.046752577635584165,0.9527165694543096,0.1065699240913692,0.05,1.131398481827384,0.5864799926101718,1.0,0.4135200073898282,301,True,-1950.1535737214836,-1927.822913831324,True
325160077,128,0.1053,marginal,0.046752577635584165,0.9527165694543096,0.021817488264172777,0.05,0.5636502347165445,0.9981133411391716,1.0,0.001886658860828394,301,True,-1480.217181177876,-1478.6708049992776,True
325160077,128,0.2216,joint,0.046752577635584165,0.9527165694543096,0.271841440269759,0.05,4.436828805395179,0.05,1.0,0.95,131,False,-1608.604620219714,-1584.2953463373242,True
325160077,128,0.2216,marginal,0.046752577635584165,0.9527165694543096,0.07863617595195581,0.05,0.5727235190391161,0.9484742567844849,1.0,0.05152574321551506,301,True,-1567.2608476870334,-1566.2388301717833,True
325160077,128,0.4665,joint,0.046752577635584165,0.9527165694543096,0.22216686326613638,0.05,3.443337265322728,0.05,1.0,0.95,66,False,-1498.0027255451023,-1477.6216012265004,True
325160077,128,0.4665,marginal,0.046752577635584165,0.9527165694543096,0.04320590957013032,0.05,0.13588180859739368,0.9702754033697901,1.0,0.029724596630209876,301,True,-1548.6326139807773,-1548.6126469173878,True
325160077,128,0.9821,joint,0.046752577635584165,0.9527165694543096,0.15326111033253692,0.05,2.065222206650738,0.05,1.0,0.95,72,False,-1540.9753413039266,-1532.3053265888034,True
325160077,128,0.9821,marginal,0.046752577635584165,0.9527165694543096,0.032242101268600054,0.05,0.355157974627999,1.055763006645297,1.0,0.055763006645296986,301,True,-1553.464128858419,-1553.360327050663,True
325160077,128,2.0676,joint,0.046752577635584165,0.9527165694543096,9.035481113446908e-05,0.05,0.9981929037773107,0.05,1.0,0.95,31,False,-1530.4814608195288,-1529.5776639192372,True
325160077,128,2.0676,marginal,0.046752577635584165,0.9527165694543096,0.04480202371123782,0.05,0.10395952577524362,0.6089570886216776,1.0,0.39104291137832237,23,False,-1529.5924124231553,-1529.578040618137,True
325160077,512,0.05,joint,0.025704145346485293,0.893297211457912,0.09022051939996821,0.05,0.8044103879993642,0.740042458363045,1.0,0.25995754163695495,259,False,-11239.786475220975,-11202.960795552563,True
325160077,512,0.05,marginal,0.025704145346485293,0.893297211457912,0.0516583744349206,0.05,0.033167488698411934,0.9993329571353471,1.0,0.0006670428646529114,301,True,-6293.977297938433,-6184.058414584377,True
325160077,512,0.1053,joint,0.025704145346485293,0.893297211457912,0.19940307142674954,0.05,2.9880614285349902,0.42892913856276066,1.0,0.5710708614372393,271,False,-8061.812180385961,-8001.540401544665,True
325160077,512,0.1053,marginal,0.025704145346485293,0.893297211457912,0.0566773835563943,0.05,0.13354767112788588,0.9961209262102846,1.0,0.003879073789715415,301,True,-6377.325433451393,-6302.185350032884,True
325160077,512,0.2216,joint,0.025704145346485293,0.893297211457912,0.3042625757893212,0.05,5.085251515786424,0.05,1.0,0.95,97,False,-6461.635111207339,-6389.9139157623795,True
325160077,512,0.2216,marginal,0.025704145346485293,0.893297211457912,0.025667919104332627,0.05,0.4866416179133475,1.04640677262945,1.0,0.04640677262944992,301,True,-6344.215686875645,-6305.683587628494,True
325160077,512,0.4665,joint,0.025704145346485293,0.893297211457912,0.2364649579964038,0.05,3.7292991599280754,0.05,1.0,0.95,109,False,-6072.365603445047,-6019.602045935305,True
