n_steps,arm,innov_kurtosis,innov_kurtosis_se,innov_kl,cov_worst_lag_abs
400,exact,1.9134027024111449,0.10807676195587054,0.025548243383085742,0.05153109745690043
400,em_bp,0.9262622450097746,0.04570852898807824,0.04522407265862269,0.053443817525739234
400,mlp,0.22438068986848636,0.030182541041974438,0.06737243120070197,0.12158763125719074
400,cnn,1.3367801087060975,0.07485715745564171,0.03661005954601769,0.07777780874147833
