mechanism,strength,arm,t,score_rel_l2,ratio_to_em,fitted_rho,chow_liu_rho,rho_minus_chow_liu,em_seconds,em_iters,em_monotone_violation,mode_cnn,mode_mlp,innovation_mean,innovation_var,innovation_excess_kurtosis
longrange,0.05,em_bp,0.1,0.0421065119468357,1.0,0.8235390860121306,0.7860391958416854,0.037499890170445194,1147.1532492279075,81,0.0,eps,eps,-0.002209255256780734,0.3197388584476797,0.06045433501423547
longrange,0.05,cnn,0.1,0.04291731805817422,1.0192560740334478,0.8235390860121306,0.7860391958416854,0.037499890170445194,1147.1532492279075,81,0.0,eps,eps,-0.002209255256780734,0.3197388584476797,0.06045433501423547
longrange,0.05,mlp,0.1,0.07556041829243629,1.7945067116421323,0.8235390860121306,0.7860391958416854,0.037499890170445194,1147.1532492279075,81,0.0,eps,eps,-0.002209255256780734,0.3197388584476797,0.06045433501423547
longrange,0.05,em_bp,0.2,0.05505685806204548,1.0,0.8235390860121306,0.7860391958416854,0.037499890170445194,1147.1532492279075,81,0.0,eps,eps,-0.002209255256780734,0.3197388584476797,0.06045433501423547
longrange,0.05,cnn,0.2,0.06562047193238535,1.1918673575312881,0.8235390860121306,0.7860391958416854,0.037499890170445194,1147.1532492279075,81,0.0,eps,eps,-0.002209255256780734,0.3197388584476797,0.06045433501423547
longrange,0.05,mlp,0.2,0.11743796263787434,2.133030593673352,0.8235390860121306,0.7860391958416854,0.037499890170445194,1147.1532492279075,81,0.0,eps,eps,-0.002209255256780734,0.3197388584476797,0.06045433501423547
longrange,0.05,em_bp,0.4,0.08578455164695895,1.0,0.8235390860121306,0.7860391958416854,0.037499890170445194,1147.1532492279075,81,0.0,x0,x0,-0.002209255256780734,0.3197388584476797,0.06045433501423547
longrange,0.05,cnn,0.4,0.10150735815231371,1.1832824932169723,0.8235390860121306,0.7860391958416854,0.037499890170445194,1147.1532492279075,81,0.0,x0,x0,-0.002209255256780734,0.3197388584476797,0.06045433501423547
longrange,0.05,mlp,0.4,0.16853739818369567,1.9646590784469096,0.8235390860121306,0.7860391958416854,0.037499890170445194,1147.1532492279075,81,0.0,x0,x0,-0.002209255256780734,0.3197388584476797,0.06045433501423547
longrange,0.05,em_bp,0.8,0.15966881587405157,1.0,0.8235390860121306,0.7860391958416854,0.037499890170445194,1147.1532492279075,81,0.0,x0,x0,-0.002209255256780734,0.3197388584476797,0.06045433501423547
longrange,0.05,cnn,0.8,0.20961148680652916,1.3127891358064112,0.8235390860121306,0.7860391958416854,0.037499890170445194,1147.1532492279075,81,0.0,x0,x0,-0.002209255256780734,0.3197388584476797,0.06045433501423547
longrange,0.05,mlp,0.8,0.17827854129427018,1.1165520350254126,0.8235390860121306,0.7860391958416854,0.037499890170445194,1147.1532492279075,81,0.0,x0,x0,-0.002209255256780734,0.3197388584476797,0.06045433501423547
longrange,0.05,em_bp,1.6,0.29827358222325506,1.0,0.8235390860121306,0.7860391958416854,0.037499890170445194,1147.1532492279075,81,0.0,x0,x0,-0.002209255256780734,0.3197388584476797,0.06045433501423547
longrange,0.05,cnn,1.6,0.44028637637357754,1.4761158969956218,0.8235390860121306,0.7860391958416854,0.037499890170445194,1147.1532492279075,81,0.0,x0,x0,-0.002209255256780734,0.3197388584476797,0.06045433501423547
longrange,0.05,mlp,1.6,0.2542358458002109,0.8523579054678657,0.8235390860121306,0.7860391958416854,0.037499890170445194,1147.1532492279075,81,0.0,x0,x0,-0.002209255256780734,0.3197388584476797,0.06045433501423547
