seed,n_obs,t,arm,lam_init,r_star_init,lam_hat,lam_true,lam_rel_err,r_star_hat,r_star_true,r_star_abs_err,n_steps,hit_cap,loglik_init,loglik_final,monotone
1719885688,4096,0.05,joint,0.15415062757763193,0.6689672633608714,0.05048356579112315,0.05,0.00967131582246289,0.9971521171423311,1.0,0.002847882857668904,336,False,18241.607327490397,18751.920680330542,True
1719885688,4096,0.05,marginal,0.15415062757763193,0.6689672633608714,0.05504270187984628,0.05,0.10085403759692552,0.9869596889426787,1.0,0.013040311057321285,803,False,-49680.09244810186,-48812.638728845115,True
1719885688,4096,0.1053,joint,0.15415062757763193,0.6689672633608714,0.05819680440783618,0.05,0.16393608815672353,0.9817651826904522,1.0,0.01823481730954779,378,False,-478.4619345850962,-185.6932186731906,True
1719885688,4096,0.1053,marginal,0.15415062757763193,0.6689672633608714,0.05586582326400575,0.05,0.11731646528011494,0.98412805977855,1.0,0.01587194022145,1438,False,-50098.94097833264,-49615.21927936318,True
1719885688,4096,0.2216,joint,0.15415062757763193,0.6689672633608714,0.05685087265196291,0.05,0.13701745303925816,0.981008264374394,1.0,0.018991735625605966,588,False,-20260.72077780986,-20093.414484008827,True
1719885688,4096,0.2216,marginal,0.15415062757763193,0.6689672633608714,0.06394036788816577,0.05,0.27880735776331544,0.9717621741497429,1.0,0.028237825850257137,2631,False,-50287.48628972283,-50080.12718234163,True
1719885688,4096,0.4665,joint,0.15415062757763193,0.6689672633608714,0.056467971160141885,0.05,0.12935942320283764,0.9806791166763518,1.0,0.01932088332364823,997,False,-36950.2306358723,-36871.16385719979,True
1719885688,4096,0.4665,marginal,0.15415062757763193,0.6689672633608714,0.047911042120786757,0.05,0.041779157584264925,0.9868693488477338,1.0,0.013130651152266193,3001,True,-49885.45836075045,-49832.67654781409,True
1719885688,4096,0.9821,joint,0.15415062757763193,0.6689672633608714,0.1568844432445066,0.05,2.1376888648901318,0.8115367017499495,1.0,0.18846329825005048,324,False,-46956.5948543571,-46939.06584796368,True
1719885688,4096,0.9821,marginal,0.15415062757763193,0.6689672633608714,0.5290729785404071,0.05,9.581459570808143,0.05,1.0,0.95,2129,False,-49438.52366661284,-49433.34152100429,True
1719885688,4096,2.0676,joint,0.15415062757763193,0.6689672633608714,0.01798040746519355,0.05,0.6403918506961289,1.0034966612305607,1.0,0.0034966612305606937,3001,True,-49083.69836555814,-49083.246236088475,True
1719885688,4096,2.0676,marginal,0.15415062757763193,0.6689672633608714,0.15620307598821817,0.05,2.1240615197643633,0.7013636579418336,1.0,0.29863634205816636,18,False,-49129.93362059891,-49129.92945742134,True
