arm,n_chains,rep,n_components,rho_fitted,innovation_mean,innovation_var,innovation_excess_kurtosis,score_rel_l2_t0.2,score_rel_l2_t0.8
noised,128,1,8,0.8562367635442119,-0.00977624310822264,0.27963100052323264,4.1745280326986896,0.03226376684532542,0.014149387896988063
clean,128,2,8,0.8483033783489289,-0.005775784896297169,0.293476381656759,2.3644317994543576,0.0223955814575392,0.009090029948349211
noised,128,2,8,0.8504828135511417,-0.008027475377094934,0.2672706241618087,2.2783975946587995,0.023077414737731314,0.010353187798984146
clean,128,3,8,0.8441174613534406,-0.00941370300164779,0.28836447436367346,2.562891186917689,0.017715681681202827,0.009965013815792925
noised,128,3,8,0.8413397398016103,-0.014764658760253072,0.31493592074629967,2.3481414260245357,0.04534103314838603,0.01903161106636844
clean,128,4,8,0.8514167848835672,0.006358325578771541,0.26156574756531487,2.1893478714196286,0.022971048533341396,0.010226950517345297
noised,128,4,8,0.855796106965548,0.015259310082642447,0.25960541106055596,3.19195960497301,0.045834946155595996,0.01872909240304564
clean,128,5,8,0.8508751461861315,0.004328045201814116,0.29082882927162723,2.898521212928453,0.014883645233783896,0.008910333425111055
noised,128,5,8,0.857671011913685,0.004363615485711625,0.30045886434734775,2.154556866292083,0.03889538854391943,0.018755074226436037
clean,128,6,8,0.8393095399751894,0.003957235983069882,0.28278709792862705,2.9260257492723616,0.013085158836436907,0.009223139936714893
noised,128,6,8,0.8520750129597303,0.004529352773852562,0.2756898840978553,4.775574363742956,0.04736847387750928,0.014786324180123387
clean,128,7,8,0.8458460130819044,-0.007035160108113985,0.29447740554436463,2.9225841607946066,0.019288355363615083,0.008898745486807068
noised,128,7,8,0.8481832862966271,-0.00436206591471428,0.3436018088480241,3.4371350824066704,0.061125088411653906,0.03129408325402961
clean,128,8,8,0.8525895538766948,-0.009902337881419749,0.30529732576045965,3.3075341293465694,0.026894339689141095,0.017328072325412096
noised,128,8,8,0.8634399815641249,-0.012502599176957183,0.30013605652129177,2.286319140209459,0.031107872526721665,0.024475457136805247
clean,128,9,8,0.8423885510131737,-0.0076856037856396055,0.2809269391451245,3.3222142646772044,0.015736678591665235,0.010077302854357163
noised,128,9,8,0.8308309683664695,-0.0075311513904737296,0.256315455905036,2.673179725198133,0.043821027900952866,0.03074734505672853
clean,128,10,8,0.8482670828041984,-0.003844505770942196,0.2708129696138421,2.562253266362201,0.015567431107320093,0.006303696681343613
noised,128,10,8,0.833681028652794,-0.004307706117300912,0.2879398746529283,3.191516707883806,0.026277322300616156,0.013791055325681895
clean,128,11,8,0.8549675281827376,0.0015037478212647831,0.293337289321951,3.3909199257727325,0.018373328206642163,0.012248472348158127
noised,128,11,8,0.8619135246951026,0.0007994766832876855,0.28962733661777096,4.513051059663723,0.03185460589865436,0.017240278828571664
clean,128,12,8,0.8495169617299404,-0.002000698503478436,0.2771669583354943,3.35707253254201,0.016644712417110807,0.005554984329648268
noised,128,12,8,0.8542094696531307,-0.003185028852592762,0.24415384286604822,3.8089455510252863,0.055433785158084496,0.01884362705792831
clean,128,13,8,0.8447524564146033,-0.0050510090409781145,0.2724659362104493,2.3900617821522436,0.026039488259802207,0.01089426793508787
noised,128,13,8,0.8521561477084976,-0.0007683067673698201,0.25177514173821863,2.792895567775518,0.03373467202786263,0.012894578267452158
clean,128,14,8,0.8482758832838608,-0.0021132681199501043,0.2742924040302601,3.5252660185192584,0.015851312422471512,0.005235252470612465
