n_chains,seed,arm,t,mse_vs_bayes_denoiser,rel_l2_vs_bayes_denoiser,denoising_risk,bayes_risk_floor,zero_predictor_ceiling,fraction_achievable_captured,score_reweighting,abs_score_error_implied
32,1,em_bp,0.1,0.0017378652979565892,0.04309724806895798,0.11487035949529012,0.11311466629281397,1.045626822420438,0.9981172436295449,4.991676378648053,26.635720351281257
32,1,mlp,0.1,0.1575675853187989,0.41036935702424326,0.26749827259973724,0.11311466629281397,1.045626822420438,0.834443331068175,4.991676378648053,253.62369812901883
32,1,cnn,0.1,0.017615529498183423,0.13721112811229225,0.13031652015195005,0.11311466629281397,1.045626822420438,0.9815532122062955,4.991676378648053,84.80163818430107
32,1,em_bp,0.2,0.0019737590027652024,0.04760041130771216,0.18450133866389887,0.18288988142678014,1.045626822420438,0.9981321569060637,2.4834107844072584,14.122305248019629
32,1,mlp,0.2,0.17626990501474266,0.44983446700471535,0.358465524131373,0.18288988142678014,1.045626822420438,0.7964899445451199,2.4834107844072584,133.45892355958588
32,1,cnn,0.2,0.02197105277697152,0.15881410705887114,0.2051754741853731,0.18288988142678014,1.045626822420438,0.974168727801402,2.4834107844072584,47.11768734682484
32,1,em_bp,0.4,0.0023108051414052516,0.056544775893077166,0.29271586537500166,0.28957545757371883,1.045626822420438,0.9958463036411295,1.2172785608036423,7.489996337560564
32,1,mlp,0.4,0.2049523279059279,0.5325216295814953,0.4965553148233039,0.28957545757371883,1.045626822420438,0.72623572038449,1.2172785608036423,70.5385244214136
32,1,cnn,0.4,0.020990557541143158,0.1704208832034528,0.31019448486150897,0.28957545757371883,1.045626822420438,0.972728007320018,1.2172785608036423,22.574177205183254
32,1,em_bp,0.8,0.004618506655955356,0.09374869685514052,0.5138563927224845,0.5089222935742177,1.045626822420438,0.9908066750268087,0.5629958698942408,4.89740438181713
32,1,mlp,0.8,0.17800701085087625,0.5820134303113051,0.6870571491217115,0.5089222935742177,1.045626822420438,0.6680951138414298,0.5629958698942408,30.40421061305356
32,1,cnn,0.8,0.023807545065689377,0.21284907158646485,0.5309550542631076,0.5089222935742177,1.045626822420438,0.9589480626588808,0.5629958698942408,11.119172967961129
32,1,em_bp,1.6,0.007010143798808208,0.1942389294727925,0.8505052817896576,0.8399239163920961,1.045626822420438,0.9485599615393688,0.21047598294396438,2.255672159917579
32,1,mlp,1.6,0.10930280934156567,0.766987833144183,0.9460720653842494,0.8399239163920961,1.045626822420438,0.4839735079993077,0.21047598294396438,8.906932852825355
32,1,cnn,1.6,0.019360442840867704,0.3227977180661306,0.8628587119060426,0.8399239163920961,1.045626822420438,0.8885052430382946,0.21047598294396438,3.7486091377407678
