n_chains,t,em_bp_score_rel_l2,em_bp_mean_rel_l2,net_score_rel_l2_selected,net_mean_rel_l2_selected,net_score_rel_l2_oracle,net_mean_rel_l2_oracle,mode_selected,mode_oracle,selection_agrees,ratio_selected,ratio_oracle,seed
2048,1.6,0.0016604154814482,0.0204289166007324,0.0290497897721787,0.3574139961686118,0.0290497897721787,0.3574139961686118,x0,x0,1,17.49549440893002,17.49549440893002,5
4096,0.1,0.0332536625116078,0.011097021162512,0.2162334149466554,0.0721588721503289,0.2162334149466554,0.0721588721503289,eps,eps,1,6.502544339925717,6.502544339925717,5
4096,0.2,0.0209594527921975,0.0124516185931498,0.1598992161383522,0.0949931313779133,0.1598992161383522,0.0949931313779133,eps,eps,1,7.628978567507105,7.628978567507105,5
4096,0.4,0.0086825478566919,0.0100122833735438,0.1400675619101595,0.1615189624558235,0.1400675619101595,0.1615189624558235,eps,eps,1,16.132080608367176,16.132080608367176,5
4096,0.8,0.0045675364307103,0.0126330508212245,0.0620073316216809,0.1715020303720696,0.0620073316216809,0.1715020303720696,x0,x0,1,13.575662189526897,13.575662189526897,5
4096,1.6,0.0014075219815271,0.0173174422279155,0.0213871019902634,0.2631361413887587,0.0213871019902634,0.2631361413887587,x0,x0,1,15.194861800352134,15.194861800352134,5
32,0.1,0.1328266843369355,0.0443253589441092,1.4283502369895211,0.4766522424956644,1.4283502369895211,0.4766522424956644,eps,eps,1,10.753488609007876,10.753488609007876,4
32,0.2,0.0992198098807203,0.0589446318932278,0.9155816068364148,0.5439298951294337,0.9155816068364148,0.5439298951294337,eps,eps,1,9.227810534379223,9.227810534379223,4
32,0.4,0.0574726282888233,0.0662745832384381,0.4962646257976898,0.5722677425754237,0.4962646257976898,0.5722677425754237,eps,eps,1,8.634799565869137,8.634799565869137,4
32,0.8,0.0316494053084302,0.0875370239051935,0.2332139379289896,0.6450312055018779,0.2332139379289896,0.6450312055018779,x0,x0,1,7.3686672989988224,7.3686672989988224,4
32,1.6,0.0137875849618055,0.1696355077733699,0.0719280588621644,0.8849666436897333,0.0719280588621644,0.8849666436897333,x0,x0,1,5.21687148702401,5.21687148702401,4
64,0.1,0.101421437314256,0.0338451692596514,1.2698602939116663,0.4237628426659055,1.2698602939116663,0.4237628426659055,eps,eps,1,12.520630031863805,12.520630031863805,4
64,0.2,0.0576469127565685,0.03424695185671,0.8224983684910372,0.4886308855234494,0.8224983684910372,0.4886308855234494,eps,eps,1,14.267864993296078,14.267864993296078,4
64,0.4,0.0243872938015865,0.028122217151635,0.4444884885422095,0.5125620701454324,0.4444884885422095,0.5125620701454324,eps,eps,1,18.226232568424333,18.226232568424333,4
64,0.8,0.0086252081214735,0.023855900044845,0.2124968381553383,0.5877311317577012,0.2124968381553383,0.5877311317577012,x0,x0,1,24.63672008404074,24.63672008404074,4
64,1.6,0.0025235766507411,0.0310488173047987,0.0568274984179598,0.6991769462400889,0.0568274984179598,0.6991769462400889,x0,x0,1,22.518633781649005,22.518633781649005,4
128,0.1,0.0832073688316878,0.0277669845383159,1.0996174618815848,0.3669514069588056,1.0996174618815848,0.3669514069588056,eps,eps,1,13.215385576076732,13.215385576076732,4
128,0.2,0.0569319091645206,0.033822181605827,0.7461286182501056,0.4432610463638989,0.7461286182501056,0.4432610463638989,eps,eps,1,13.10563143234769,13.10563143234769,4
128,0.4,0.0357723286915218,0.0412508744786269,0.3995095633129377,0.4606946053567626,0.3995095633129377,0.4606946053567626,x0,x0,1,11.168117310954456,11.168117310954456,4
128,0.8,0.0187158866283506,0.0517650489551671,0.1689820011566987,0.4673762849775029,0.1689820011566987,0.4673762849775029,x0,x0,1,9.028800211940096,9.028800211940096,4
128,1.6,0.0053902584084755,0.0663190272034184,0.0393211604008633,0.4837877720657081,0.0393211604008633,0.4837877720657081,x0,x0,1,7.294856279809407,7.294856279809407,4
256,0.1,0.0563917188417149,0.0188183811981162,0.8255418961011203,0.2754901325042512,0.8255418961011203,0.2754901325042512,eps,eps,1,14.63941715304549,14.63941715304549,4
256,0.2,0.0391890111209895,0.0232814579826684,0.5836924574879412,0.3467607636704985,0.5836924574879412,0.3467607636704985,eps,eps,1,14.894289005810531,14.894289005810531,4
256,0.4,0.0262041420675915,0.0302173164227497,0.3449472059740837,0.3977760021746194,0.3449472059740837,0.3977760021746194,x0,x0,1,13.163842765175032,13.163842765175032,4
256,0.8,0.0205081274384931,0.0567220908051612,0.1400801818651921,0.3874386298598473,0.1400801818651921,0.3874386298598473,x0,x0,1,6.830471591583031,6.830471591583031,4
256,1.6,0.0095519772774421,0.1175227220856522,0.0349114676110534,0.4295331308362113,0.0349114676110534,0.4295331308362113,x0,x0,1,3.654894332035308,3.654894332035308,4
512,0.1,0.0362051196590687,0.0120819467301601,0.5266778540507681,0.1757567392821069,0.5266778540507681,0.1757567392821069,eps,eps,1,14.547054643385058,14.547054643385058,4
512,0.2,0.0208905759436013,0.0124107001466082,0.3751646533142672,0.2228782983513552,0.3751646533142672,0.2228782983513552,eps,eps,1,17.958559607313177,17.958559607313177,4
512,0.4,0.0102089416452049,0.0117724449531233,0.2624533130743054,0.302648138103848,0.2624533130743054,0.302648138103848,eps,eps,1,25.708180357518064,25.708180357518064,4
512,0.8,0.0090739891058565,0.0250971540707987,0.1114907275355695,0.308364924597461,0.1114907275355695,0.308364924597461,x0,x0,1,12.286848290749118,12.286848290749118,4
512,1.6,0.0067438156564688,0.0829725145037496,0.0289627938602364,0.3563436422424227,0.0289627938602364,0.3563436422424227,x0,x0,1,4.29471909310786,4.29471909310786,4
1024,0.1,0.0407370679654831,0.0135942952194772,0.3660325481994472,0.1221480771364544,0.3660325481994472,0.1221480771364544,eps,eps,1,8.985245293293797,8.985245293293797,4
1024,0.2,0.0241939973177615,0.0143732009528704,0.2666450817491417,0.1584088521106598,0.2666450817491417,0.1584088521106598,eps,eps,1,11.021125539820972,11.021125539820972,4
1024,0.4,0.0106035545387069,0.0122274929618194,0.2024021738856116,0.2334001440374607,0.2024021738856116,0.2334001440374607,eps,eps,1,19.088143805623595,19.088143805623595,4
1024,0.8,0.0055958255728526,0.0154771286274253,0.0941173134214553,0.2603129327258492,0.0941173134214553,0.2603129327258492,x0,x0,1,16.819200705263725,16.819200705263725,4
1024,1.6,0.0035350579329353,0.0434935740467223,0.0279069175259698,0.3433526711183725,0.0279069175259698,0.3433526711183725,x0,x0,1,7.894331028062467,7.894331028062467,4
2048,0.1,0.0360347557609412,0.0120250948936988,0.2723885241375661,0.0908982947585059,0.2723885241375661,0.0908982947585059,eps,eps,1,7.559050099981903,7.559050099981903,4
2048,0.2,0.020948724737651,0.0124452452567472,0.1969086500098976,0.1169797433131464,0.1969086500098976,0.1169797433131464,eps,eps,1,9.399553074273506,9.399553074273506,4
2048,0.4,0.0095783060687242,0.0110452272975021,0.1617047468158325,0.1864698904849036,0.1617047468158325,0.1864698904849036,eps,eps,1,16.882395034738117,16.882395034738117,4
2048,0.8,0.0041840447640422,0.0115723762567131,0.0733530098082893,0.20288230096367,0.0733530098082893,0.20288230096367,x0,x0,1,17.53160253893205,17.53160253893205,4
2048,1.6,0.0013776242353211,0.0169495954024565,0.0227799814040785,0.2802734288313489,0.0227799814040785,0.2802734288313489,x0,x0,1,16.53570024395558,16.53570024395558,4
4096,0.1,0.0318120082274484,0.0106159292498616,0.2292898775488006,0.0765159212950051,0.2292898775488006,0.0765159212950051,eps,eps,1,7.207651774431578,7.207651774431578,4
4096,0.2,0.0174621765295177,0.0103739522261167,0.172113304815715,0.1022492928426844,0.172113304815715,0.1022492928426844,eps,eps,1,9.856348922184942,9.856348922184942,4
4096,0.4,0.0068979826356858,0.0079544113080864,0.1479322357711373,0.1705881141191711,0.1456605244102153,0.1679684892966118,x0,eps,0,21.445724581246047,21.11639476397896,4
4096,0.8,0.0039859953127177,0.0110246042089904,0.0660024076502486,0.1825517503401933,0.0660024076502486,0.1825517503401933,x0,x0,1,16.558576333409196,16.558576333409196,4
4096,1.6,0.00196912068862,0.0242270701363905,0.0233828006142754,0.2876902130688041,0.0233828006142754,0.2876902130688041,x0,x0,1,11.874742238710729,11.874742238710729,4
32,0.1,0.1232817317297229,0.0411401296166497,1.375572312475405,0.4590398142393131,1.375572312475405,0.4590398142393131,eps,eps,1,11.157957413277948,11.157957413277948,3
32,0.2,0.0992490421383014,0.058961998230299,0.8789971638992066,0.5221957623534791,0.8789971638992066,0.5221957623534791,eps,eps,1,8.85648007236526,8.85648007236526,3
32,0.4,0.0650814416613156,0.0750486892818718,0.4887294384558071,0.5635785384172775,0.4887294384558071,0.5635785384172775,eps,eps,1,7.509505413219936,7.509505413219936,3
32,0.8,0.0441041431993823,0.1219847703278661,0.2356641013537945,0.6518079525591646,0.2356641013537945,0.6518079525591646,x0,x0,1,5.343355164806715,5.343355164806715,3
32,1.6,0.0288393050107961,0.354824297575667,0.0620648439684676,0.7636146105813181,0.0620648439684676,0.7636146105813181,x0,x0,1,2.152092220850449,2.152092220850449,3
64,0.1,0.1328690627614074,0.0443395009735183,1.3182436466348084,0.4399087661080098,1.3182436466348084,0.4399087661080098,eps,eps,1,9.921373864147547,9.921373864147547,3
64,0.2,0.0757034503049109,0.0449740028390976,0.8607677942788244,0.5113660350720947,0.8607677942788244,0.5113660350720947,eps,eps,1,11.370258433557623,11.370258433557623,3
64,0.4,0.0381407362138158,0.0439820045165643,0.462765293827941,0.5336379751337119,0.462765293827941,0.5336379751337119,eps,eps,1,12.1330980931698,12.1330980931698,3
64,0.8,0.0188059530739705,0.0520141578571025,0.2251926682655523,0.6228456994098792,0.2251926682655523,0.6228456994098792,x0,x0,1,11.974541645392222,11.974541645392222,3
64,1.6,0.0078544498021488,0.0966371981865546,0.0619046887304686,0.7616441411194216,0.0619046887304686,0.7616441411194216,x0,x0,1,7.88147996229252,7.88147996229252,3
128,0.1,0.0540198929646656,0.0180268833610818,1.088042629651568,0.3630887900767047,1.088042629651568,0.3630887900767047,eps,eps,1,20.141517687997933,20.141517687997933,3
128,0.2,0.0381212625932966,0.022647128568058,0.7278683387885991,0.4324129561244607,0.7278683387885991,0.4324129561244607,eps,eps,1,19.093500300711177,19.093500300711177,3
128,0.4,0.0246697193534565,0.028447896284526,0.4039237982108239,0.4657848820133962,0.4039237982108239,0.4657848820133962,eps,eps,1,16.37326280139579,16.37326280139579,3
128,0.8,0.0197527725599759,0.0546329040601561,0.1781162292379038,0.4926400500975055,0.1781162292379038,0.4926400500975055,x0,x0,1,9.017277382052775,9.017277382052775,3
128,1.6,0.0128648732104369,0.1582829266719312,0.049398312069526,0.6077719756052236,0.049398312069526,0.6077719756052236,x0,x0,1,3.839782270800036,3.839782270800036,3
256,0.1,0.066450624577742,0.0221751209192053,0.781246082682891,0.2607082546061041,0.781246082682891,0.2607082546061041,eps,eps,1,11.756790664456345,11.756790664456345,3
256,0.2,0.0436547165968837,0.0259344500185996,0.5586215577483316,0.3318666114023185,0.5586215577483316,0.3318666114023185,eps,eps,1,12.796362026737071,12.796362026737071,3
256,0.4,0.024626259404735,0.0283977804280768,0.3276160581034189,0.3777905823953151,0.3276160581034189,0.3777905823953151,x0,x0,1,13.303525018518506,13.303525018518506,3
256,0.8,0.0132535214462249,0.0366570497094666,0.1482450138964492,0.4100212057325023,0.1482450138964492,0.4100212057325023,x0,x0,1,11.185330215666944,11.185330215666944,3
256,1.6,0.0061408773291211,0.0755542647088086,0.0421764773006504,0.5189181544706807,0.0421764773006504,0.5189181544706807,x0,x0,1,6.868151737967766,6.868151737967766,3
512,0.1,0.0574377293426814,0.0191674435205411,0.5520855446935711,0.1842354949877476,0.5520855446935711,0.1842354949877476,eps,eps,1,9.611897110342785,9.611897110342785,3
512,0.2,0.0386478937793679,0.02295999029843,0.4011067632121248,0.2382900202675853,0.4011067632121248,0.2382900202675853,eps,eps,1,10.378489588642315,10.378489588642315,3
512,0.4,0.0245423719737035,0.0283010456049778,0.2687367225916733,0.3098938541860717,0.2639649780591624,0.3043913151578722,eps,x0,0,10.949908300616448,10.75547947614815,3
512,0.8,0.0170833148371688,0.0472496252206947,0.110790395084335,0.3064279207919276,0.110790395084335,0.3064279207919276,x0,x0,1,6.485298441218455,6.485298441218455,3
512,1.6,0.0108545875011473,0.1335493828345167,0.0341397073829837,0.4200377813220961,0.0341397073829837,0.4200377813220961,x0,x0,1,3.145186989314446,3.145186989314446,3
1024,0.1,0.0376524400229975,0.0125649294603134,0.3475924558498201,0.1159944663884334,0.3475924558498201,0.1159944663884334,eps,eps,1,9.2316050603232,9.2316050603232,3
1024,0.2,0.0196542626369551,0.0116762295519501,0.2472131998177432,0.1468647347734473,0.2472131998177432,0.1468647347734473,eps,eps,1,12.57809587590014,12.57809587590014,3
1024,0.4,0.0095520146618316,0.0110149093516131,0.1887040251258749,0.217604118568999,0.1887040251258749,0.217604118568999,eps,eps,1,19.755416192974007,19.755416192974007,3
1024,0.8,0.0059941873326261,0.0165789314116602,0.0958001898412591,0.26496749074848,0.0958001898412591,0.26496749074848,x0,x0,1,15.982181491029255,15.982181491029255,3
1024,1.6,0.0029948617422434,0.0368472719307893,0.0294441406623246,0.36226589109264,0.0294441406623246,0.36226589109264,x0,x0,1,9.8315525711941,9.8315525711941,3
2048,0.1,0.0445915073443626,0.0148805533975685,0.263078432482607,0.0877914404658714,0.263078432482607,0.0877914404658714,eps,eps,1,5.89974298134746,5.89974298134746,3
2048,0.2,0.0216048880272746,0.0128350595853093,0.1915439108212521,0.1137926521762249,0.1915439108212521,0.1137926521762249,eps,eps,1,8.865767347622528,8.865767347622528,3
2048,0.4,0.0108580867246365,0.0125210068491342,0.156023971288942,0.1799191020187182,0.156023971288942,0.1799191020187182,eps,eps,1,14.36937973012598,14.36937973012598,3
2048,0.8,0.0061099956146917,0.0168992379784599,0.0783152512656236,0.2166070406496417,0.0783152512656236,0.2166070406496417,x0,x0,1,12.817562598132056,12.817562598132056,3
2048,1.6,0.001915115116709,0.0235626127539631,0.0269233199501673,0.3312509814694516,0.0269233199501673,0.3312509814694516,x0,x0,1,14.058329818018032,14.058329818018032,3
4096,0.1,0.035204223560734,0.0117479394555984,0.2177707778209722,0.0726719028080737,0.2177707778209722,0.0726719028080737,eps,eps,1,6.1859275903437,6.1859275903437,3
4096,0.2,0.0169608603969607,0.0100761296952005,0.1582267625053661,0.0939995579788777,0.1582267625053661,0.0939995579788777,eps,eps,1,9.32893490083318,9.32893490083318,3
4096,0.4,0.0076915328792703,0.0088694940742342,0.1384754217313593,0.1596829854012005,0.1384754217313593,0.1596829854012005,eps,eps,1,18.00361825203512,18.00361825203512,3
4096,0.8,0.0047216866500906,0.0130594048492823,0.0683239315584602,0.1889727017567896,0.0683239315584602,0.1889727017567896,x0,x0,1,14.470238417271666,14.470238417271666,3
4096,1.6,0.0019110424429299,0.0235125046250616,0.0238498029015503,0.2934359742265887,0.0238498029015503,0.2934359742265887,x0,x0,1,12.479996448945723,12.479996448945723,3
32,0.1,0.2169315417018229,0.0723918428005093,1.3784993644412942,0.4600165955967923,1.3784993644412942,0.4600165955967923,eps,eps,1,6.354536337256437,6.354536337256437,6
32,0.2,0.1461616774847464,0.0868319167975866,0.8915345072975083,0.5296439633974067,0.8915345072975083,0.5296439633974067,eps,eps,1,6.09964610860839,6.09964610860839,6
32,0.4,0.0766572585846876,0.0883973469835091,0.5049095609977665,0.5822366528996415,0.5049095609977665,0.5822366528996415,eps,eps,1,6.586585149532373,6.586585149532373,6
32,0.8,0.0362668902542373,0.1003082240634261,0.2478844526351735,0.6856074243603931,0.2478844526351735,0.6856074243603931,x0,x0,1,6.835007106963382,6.835007106963382,6
32,1.6,0.0110113517927873,0.1354781317986581,0.0652408109545811,0.8026901103046769,0.0652408109545811,0.8026901103046769,x0,x0,1,5.924868461410443,5.924868461410443,6
64,0.1,0.1128814083027964,0.037669455999111,1.3097653201281845,0.4370794786984244,1.3097653201281845,0.4370794786984244,eps,eps,1,11.603020726095396,11.603020726095396,6
64,0.2,0.0638889029061214,0.0379552013694723,0.8644204325496103,0.5135359991001393,0.8644204325496103,0.5135359991001393,eps,eps,1,13.530055975758302,13.530055975758302,6
64,0.4,0.0273548833566747,0.0315442941792914,0.473732653009554,0.5462849895582986,0.473732653009554,0.5462849895582986,eps,eps,1,17.318028625187313,17.318028625187313,6
64,0.8,0.0096582251106059,0.0267130542943774,0.2095676137723883,0.5796293812718658,0.2095676137723883,0.5796293812718658,x0,x0,1,21.6983567241828,21.6983567241828,6
64,1.6,0.0031917552008571,0.0392697499732971,0.0520149767620169,0.6399661013359428,0.0520149767620169,0.6399661013359428,x0,x0,1,16.29666860041407,16.29666860041407,6
128,0.1,0.0879373144171252,0.0293454063509751,1.0874561442019557,0.3628930750500191,1.0874561442019557,0.3628930750500191,eps,eps,1,12.366265122035385,12.366265122035385,6
128,0.2,0.062508234606357,0.037134972175382,0.7458232414596657,0.4430796277286197,0.7458232414596657,0.4430796277286197,eps,eps,1,11.931599830909574,11.931599830909574,6
128,0.4,0.0380195088415763,0.0438422111260151,0.4163909293510383,0.4801613590442429,0.4163909293510383,0.4801613590442429,x0,x0,1,10.952033364925876,10.952033364925876,6
128,0.8,0.0186754314424159,0.0516531565975148,0.1821865915989009,0.5038979996174128,0.1821865915989009,0.5038979996174128,x0,x0,1,9.755415405564126,9.755415405564126,6
128,1.6,0.0046659588202669,0.0574076095210482,0.0464993045240827,0.5721040454802292,0.0464993045240827,0.5721040454802292,x0,x0,1,9.965648286930838,9.965648286930838,6
256,0.1,0.0316560817564095,0.0105638953017721,0.7919014044359193,0.2642640232660362,0.7919014044359193,0.2642640232660362,eps,eps,1,25.015774552565393,25.015774552565393,6
256,0.2,0.0158489088092818,0.0094155400700277,0.552078058607256,0.3279792410412179,0.552078058607256,0.3279792410412179,eps,eps,1,34.83382138484723,34.83382138484723,6
256,0.4,0.0083182220873358,0.0095921609736119,0.3339720886469103,0.3851200414415198,0.3339720886469103,0.3851200414415198,x0,x0,1,40.1494556337187,40.1494556337187,6
256,0.8,0.0068020032262496,0.0188132166534206,0.1432956100407107,0.3963319727306793,0.1432956100407107,0.3963319727306793,x0,x0,1,21.066677752771135,21.066677752771135,6
256,1.6,0.0033676855512969,0.0414343084809893,0.0391582165348645,0.4817829927280775,0.0391582165348645,0.4817829927280775,x0,x0,1,11.627634450545411,11.627634450545411,6
512,0.1,0.0368311122255065,0.012290845607236,0.5183381902963273,0.1729737247753903,0.5183381902963273,0.1729737247753903,eps,eps,1,14.073378700124197,14.073378700124197,6
512,0.2,0.0164432613051003,0.00976863376294,0.3792144579401705,0.2252842114769733,0.3792144579401705,0.2252842114769733,eps,eps,1,23.06199791537374,23.06199791537374,6
512,0.4,0.007320464563714,0.008441596504579,0.2674446555630188,0.3084039065990242,0.2674446555630188,0.3084039065990242,eps,eps,1,36.53383651205467,36.53383651205467,6
512,0.8,0.0060097667820805,0.0166220215937988,0.1161332561966762,0.3212053915328569,0.1161332561966762,0.3212053915328569,x0,x0,1,19.32408700832685,19.32408700832685,6
512,1.6,0.002597094291406,0.0319533413631486,0.0294306883405773,0.3621003804947603,0.0294306883405773,0.3621003804947603,x0,x0,1,11.332160113695185,11.332160113695185,6
1024,0.1,0.0373711437650077,0.0124710585813761,0.3532824514411934,0.1178932647980832,0.3532824514411934,0.1178932647980832,eps,eps,1,9.45334864949966,9.45334864949966,6
1024,0.2,0.0222622724164532,0.013225599346261,0.2600854865182298,0.1545119193638676,0.2600854865182298,0.1545119193638676,eps,eps,1,11.682791480262804,11.682791480262804,6
1024,0.4,0.0126153507239001,0.0145473965003233,0.1956104248322689,0.2255682360253839,0.1956104248322689,0.2255682360253839,eps,eps,1,15.505746063934597,15.505746063934597,6
1024,0.8,0.0105330660043059,0.0291327196081095,0.0922096261631235,0.2550365850817515,0.0922096261631235,0.2550365850817515,x0,x0,1,8.754300611562474,8.754300611562474,6
1024,1.6,0.005237053851512,0.0644340754235608,0.026736886689496,0.3289572004390942,0.026736886689496,0.3289572004390942,x0,x0,1,5.105329723080162,5.105329723080162,6
2048,0.1,0.0405680513476903,0.0135378929815641,0.2660250042080378,0.0887747357279362,0.2660250042080378,0.0887747357279362,eps,eps,1,6.557500184765057,6.557500184765057,6
2048,0.2,0.0189734500347148,0.0112717715281384,0.1989581055200635,0.1181972864708435,0.1989581055200635,0.1181972864708435,eps,eps,1,10.486132208746389,10.486132208746389,6
2048,0.4,0.007009542356399,0.0080830564425894,0.164649071354927,0.1898651394504907,0.164649071354927,0.1898651394504907,eps,eps,1,23.48927547382872,23.48927547382872,6
2048,0.8,0.0035043832425344,0.0096925448262052,0.0761583197154088,0.2106413244905856,0.0761583197154088,0.2106413244905856,x0,x0,1,21.73230335970016,21.73230335970016,6
2048,1.6,0.0016219484157036,0.019955637179556,0.0256791514686297,0.3159433585096715,0.0256791514686297,0.3159433585096715,x0,x0,1,15.832286168910027,15.832286168910027,6
4096,0.1,0.0328015640483705,0.0109461521804162,0.2232231248958449,0.074491395949742,0.2232231248958449,0.074491395949742,eps,eps,1,6.805258571410529,6.805258571410529,6
4096,0.2,0.0171189150603093,0.0101700270122916,0.1659890598113594,0.098610993516777,0.1659890598113594,0.098610993516777,eps,eps,1,9.696237128730752,9.696237128730752,6
4096,0.4,0.0061625480735931,0.0071063446622233,0.1410884651987272,0.1626962174725343,0.1407529712176748,0.1623093424602848,eps,x0,0,22.894501351364458,22.84006056209256,6
4096,0.8,0.0047115059150884,0.013031246618991,0.0603848890191216,0.1670146222991222,0.0603848890191216,0.1670146222991222,x0,x0,1,12.81647314200342,12.81647314200342,6
4096,1.6,0.0019919981663382,0.0245085431108135,0.0213691923429276,0.2629157900996625,0.0213691923429276,0.2629157900996625,x0,x0,1,10.727516071065857,10.727516071065857,6
32,0.1,0.0891492945455564,0.0297498541055359,1.4057225145664702,0.4691011850895699,1.4057225145664702,0.4691011850895699,eps,eps,1,15.76818438925647,15.76818438925647,1
32,0.2,0.0773398938510996,0.0459461833195894,0.9110220876008674,0.5412211700948611,0.9110220876008674,0.5412211700948611,eps,eps,1,11.779458727404425,11.779458727404425,1
32,0.4,0.0510935853576576,0.058918587448607,0.5105718071565137,0.5887660742178833,0.5105718071565137,0.5887660742178833,eps,eps,1,9.992874909491782,9.992874909491782,1
32,0.8,0.0351729758819711,0.0972826377175811,0.2527656652438084,0.6991080516437307,0.2527656652438084,0.6991080516437307,x0,x0,1,7.18635995123091,7.18635995123091,1
32,1.6,0.0172213959879848,0.2118833908244887,0.0643373231809203,0.7915740513518893,0.0643373231809203,0.7915740513518893,x0,x0,1,3.735894768682371,3.735894768682371,1
64,0.1,0.1572335593092761,0.0524701342146319,1.313429174630122,0.4383021371328201,1.313429174630122,0.4383021371328201,eps,eps,1,8.353364131677674,8.353364131677674,1
64,0.2,0.1134075335324258,0.067373292954542,0.8520695456621059,0.5061985683792576,0.8520695456621059,0.5061985683792576,eps,eps,1,7.513341654842354,7.513341654842354,1
64,0.4,0.0743978337773378,0.0857918904048892,0.4591769251646951,0.5295000464406415,0.4591769251646951,0.5295000464406415,eps,eps,1,6.171912565881236,6.171912565881236,1
64,0.8,0.0467376204456188,0.129268533116173,0.2106654196816915,0.582665730965942,0.2106654196816915,0.582665730965942,x0,x0,1,4.507405761634991,4.507405761634991,1
64,1.6,0.0193583477371164,0.2381753698806705,0.0487285876004666,0.5995320227279166,0.0487285876004666,0.5995320227279166,x0,x0,1,2.5171873272550864,2.5171873272550864,1
128,0.1,0.0478199937187102,0.015957925900718,1.1262538430683326,0.375840186822344,1.1262538430683326,0.375840186822344,eps,eps,1,23.551944604870773,23.551944604870773,1
128,0.2,0.0325910354960673,0.0193617241621836,0.7643177387766911,0.4540668624120254,0.7643177387766911,0.4540668624120254,eps,eps,1,23.451778292497625,23.451778292497625,1
128,0.4,0.0203176447402223,0.0234292997838545,0.4128779834421172,0.4761104041290976,0.4128779834421172,0.4761104041290976,eps,eps,1,20.32115379125384,20.32115379125384,1
128,0.8,0.0148821826849549,0.0411616575022139,0.1769391605182735,0.4893844725710333,0.1769391605182735,0.4893844725710333,x0,x0,1,11.88932861959486,11.88932861959486,1
128,1.6,0.0090701448755952,0.1115944986603462,0.0473831356304726,0.5829782586896985,0.0473831356304726,0.5829782586896985,x0,x0,1,5.224077044013393,5.224077044013393,1
256,0.1,0.0688041531326016,0.0229605127890704,0.7999824561011092,0.2669607367878223,0.7999824561011092,0.2669607367878223,eps,eps,1,11.626950113888562,11.626950113888562,1
256,0.2,0.0484105939537979,0.028759827737723,0.5635028682549972,0.3347665066079014,0.5635028682549972,0.3347665066079014,eps,eps,1,11.64007342675432,11.64007342675432,1
256,0.4,0.0254959161297868,0.0294006254123652,0.3413849373841242,0.3936681707910169,0.3413849373841242,0.3936681707910169,x0,x0,1,13.389789001748564,13.389789001748564,1
256,0.8,0.0131659128933943,0.0364147389327336,0.1406336991607659,0.3889695672111937,0.1406336991607659,0.3889695672111937,x0,x0,1,10.681651952241369,10.681651952241369,1
256,1.6,0.0043558886537402,0.0535926622123036,0.0355952803716119,0.4379464189632171,0.0355952803716119,0.4379464189632171,x0,x0,1,8.171760850922512,8.171760850922512,1
512,0.1,0.0521979449257468,0.0174188842891653,0.5249694076597997,0.1751866166452703,0.5249694076597997,0.1751866166452703,eps,eps,1,10.057281151711706,10.057281151711706,1
512,0.2,0.0360144198178929,0.0213954927102351,0.3717478915831376,0.2208484641604771,0.3717478915831376,0.2208484641604771,eps,eps,1,10.32219576111131,10.32219576111131,1
512,0.4,0.0205595253782967,0.0237082245339332,0.2543092555512259,0.2932568150639562,0.2543092555512259,0.2932568150639562,eps,eps,1,12.369412759872484,12.369412759872484,1
512,0.8,0.0119847366820902,0.0331478007631992,0.1120391318087177,0.3098817201738852,0.1120391318087177,0.3098817201738852,x0,x0,1,9.348485059012324,9.348485059012324,1
512,1.6,0.0053607815576072,0.0659563588624104,0.0301688576683941,0.371182444474335,0.0301688576683941,0.371182444474335,x0,x0,1,5.62769763031716,5.62769763031716,1
1024,0.1,0.0410970572606613,0.0137144266132891,0.3537128869581147,0.1180369046765088,0.3537128869581147,0.1180369046765088,eps,eps,1,8.606769207699296,8.606769207699296,1
1024,0.2,0.0253722245710452,0.0150731637104575,0.2577041443287474,0.1530972085421113,0.2577041443287474,0.1530972085421113,eps,eps,1,10.156939278506895,10.156939278506895,1
1024,0.4,0.0092215169908891,0.010633795836273,0.1943750702983667,0.2241436864732973,0.1943750702983667,0.2241436864732973,eps,eps,1,21.07842673720692,21.07842673720692,1
1024,0.8,0.0060276325926415,0.0166714354728567,0.0939927503074037,0.25996841174082,0.0939927503074037,0.25996841174082,x0,x0,1,15.59364292079601,15.59364292079601,1
1024,1.6,0.0019546805788289,0.0240494062914535,0.0272377584939589,0.3351196750939956,0.0272377584939589,0.3351196750939956,x0,x0,1,13.934634021010597,13.934634021010597,1
2048,0.1,0.0317723636256242,0.0106026995195945,0.2727948915197111,0.0910339029020553,0.2727948915197111,0.0910339029020553,eps,eps,1,8.585917457513396,8.585917457513396,1
2048,0.2,0.0191004442442171,0.0113472164109767,0.2004723251732212,0.1190968560242237,0.2004723251732212,0.1190968560242237,eps,eps,1,10.49568913738311,10.49568913738311,1
2048,0.4,0.0077992378651421,0.0089936941197843,0.1627387200875061,0.1876622171576196,0.1627387200875061,0.1876622171576196,eps,eps,1,20.86597727899138,20.86597727899138,1
2048,0.8,0.0046650572931634,0.0129027774080156,0.0820206870203058,0.2268556634934452,0.0820206870203058,0.2268556634934452,x0,x0,1,17.581924908083387,17.581924908083387,1
2048,1.6,0.0014065072371633,0.0173049573238589,0.0289998572836382,0.3567996519544933,0.0289998572836382,0.3567996519544933,x0,x0,1,20.61834913990582,20.61834913990582,1
